年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
101/01,2801,彰化銀行,     39755911,     77114573,     27350340,              0,     18426523,              0,  1133758978,     61162091,    182839806,              0,     10663617,     24159464,         59031,     14723894,  1590014228,    116560698,              0,      1963660,     13052095,     30729350,              0,  1279577335,     38480555,              0,     10508594,  1490872287,     67683284,              0,     20782644,     10676013,     99141941,              0,     99141941,              0,              0,             14.65
101/01,2809,京城銀行,      3321104,     46807802,      4131154,              0,        736310,              0,     93486786,      1290169,      6437061,              0,     23388450,      2636010,              0,        919023,    183153869,      5841976,              0,          6233,     12947917,      2493916,              0,    136680323,      8025780,              0,        805357,    166801502,     10512343,        188601,      5667834,        -16411,     16352367,              0,     16352367,      8297000,              0,             15.68
101/01,2812,台中銀行,      9313476,     71511454,      1177047,              0,      2834663,         41639,    283531114,     10698012,      8893756,        128254,        830103,      3399644,              0,      1841809,    394200971,      4853082,              0,         65191,              0,      7880544,              0,    341408695,     13326315,              0,        524784,    368058611,     22338576,        675537,      2869463,        258784,     26142360,              0,     26142360,              0,              0,             11.70
101/01,2836,高銀,      2883718,     18899500,      1519967,      7966627,      1087470,              0,    162465436,     13385468,      5300493,              0,      1829937,      2186091,         59203,        800362,    218384272,     12304076,              0,            250,         71632,      3387544,              0,    187443420,      4000000,              0,        666337,    207873259,      7069476,      2017724,      1399950,         23863,     10511013,              0,     10511013,              0,              0,             14.87
101/01,2838,聯邦銀行,      9069595,     93272755,      9364342,      6716841,     13993517,              0,    189816909,      7563440,      1088022,         66512,     52190934,      7923942,      2119709,      9423668,    402610186,      8411463,        889246,         33710,     33785791,      6006268,              0,    321217649,      6390000,              0,      2833216,    379567343,     19484996,         33811,      3749340,       -453392,     22814755,        228088,     23042843,              0,              0,             11.71
101/01,2845,遠東商銀,      6004971,     94250397,     15069704,      2958804,     19117541,              0,    272037663,      9858343,      3727064,      2452445,     12514768,      2913708,      1895907,      1777401,    444578716,     15925072,              0,      5524447,              0,      5344170,              0,    370281768,     20200930,              0,      1781849,    419058236,     21185604,         29008,      4266713,         39155,     25520480,              0,     25520480,              0,              0,             12.05
101/01,2849,安泰銀行,      3216677,     97005748,      9582100,      1040337,      9758117,              0,    200420049,     36027369,              0,              0,      1738999,      1389173,        243296,      4933850,    365355715,      2419197,              0,     13568718,      1264090,      5314246,              0,    307210957,     11190000,      1414865,        755403,    343137476,     16796775,      1461505,      3987489,        -27530,     22218239,              0,     22218239,              0,              0,             13.23
