年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
95/04,2801,彰化銀行,     44126917,    116366938,     11146041,      8559731,     17676245,              0,    863458135,     69275366,    167548463,              0,      7492708,     25073758,        113864,     24716292,  1355554458,    162085482,              0,         48517,     16226247,     40826704,              0,  1022818087,     20384585,              0,     10980287,  1273369909,     62094756,              0,     11377055,      8712738,              0,              0,     82184549,              0,              0,             13.24
95/04,2809,京城銀行,      4439502,     39385801,        733401,              0,      1170585,              0,    141525189,      2376278,      1443723,              0,        208113,      3892873,              0,      1421772,    196597237,      8121611,              0,              0,              0,      5858513,              0,    165933066,      3840000,              0,      1835493,    185588683,     10843343,              0,        125158,         40053,              0,              0,     11008554,              0,              0,             10.15
95/04,2812,台中銀行,      8189094,     46300862,        711603,              0,      2197675,              0,    186349893,              0,      7048627,              0,        158934,      3899504,              0,      4557372,    259413564,      3315568,              0,            382,        848061,      6484440,              0,    239738912,              0,              0,        700752,    251088115,     15380144,              0,     -7055185,              0,              0,            490,      8325449,              0,              0,              5.41
95/04,2836,高銀,      3161447,      5648322,      8227337,      4630776,        851377,              0,     98656192,            610,     17792539,         60301,      4720588,      2344018,              0,        780417,    146873924,     10498901,              0,          3224,        438569,      3562569,              0,    118728527,      2558225,              0,        475497,    136265512,      5034238,      2542403,      3032034,           -263,              0,              0,     10608412,              0,              0,             21.07
95/04,2838,聯邦銀行,      8373309,     31047602,     26294620,      1257151,     37843050,              0,    205573315,      8836819,     31146137,         96624,      9912705,      8854124,      2757500,     17012171,    389005127,     35716523,        927459,         75711,     31508677,      7301925,              0,    275014305,     14651700,              0,      3227211,    368423511,     18277979,         60296,        348465,         -3317,              0,      1898193,     20581616,              0,              0,             10.22
95/04,2845,遠東商銀,      5181948,     57540831,     10604443,              0,     23599288,              0,    222070773,     12625273,        305878,      1272933,      1998555,      5579937,              0,      5039545,    345819404,     11778090,              0,      3130876,      5118156,      7376733,              0,    265921135,     31587701,              0,      1040386,    325953077,     18780526,      1015324,        -21109,        -13279,              0,        104865,     19866327,              0,              0,             10.52
95/04,2849,安泰銀行,      4395193,     23897640,      9116126,              0,      8030827,              0,    226581923,      3406656,              0,      1320731,     16530425,      3929547,        195231,     15736758,    313141057,      1741545,              0,     39010534,      8551211,      4885141,              0,    238597597,      4670000,              0,        217669,    297673697,     20000000,        224148,     -4763254,          6466,              0,              0,     15467360,              0,              0,              7.73
