年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
101/03,2801,彰化銀行,     41066487,     79620040,     31318492,              0,     18450065,              0,  1149406023,     67542019,    170337089,              0,      7783928,     24043429,         68093,     13880630,  1603516295,    105313171,              0,      2253226,      5302209,     37862586,              0,  1300857572,     38464213,              0,     10265553,  1500318530,     72421114,              0,     19949523,     10827128,    103197765,              0,    103197765,              0,              0,             14.25
101/03,2809,京城銀行,      3526138,     45858362,      3700535,        487037,        824301,              0,     96514480,      2629456,      6387319,              0,     27151518,      2619496,              0,        869054,    190567696,      9483186,              0,          2313,     13936797,      2902322,              0,    137505944,      7675476,              0,        780092,    172286130,     10512343,        188201,      7413111,        167911,     18281566,              0,     18281566,              0,              0,             17.39
101/03,2812,台中銀行,     10015228,     80631271,      2383687,      1612817,      2875411,              0,    307008751,     10306158,      8557237,        127065,        876255,      3390162,              0,      1870307,    429654349,      5702810,              0,         52327,        509077,      8848837,              0,    374337672,     12191404,              0,        552675,    402194802,     23187442,        675537,      3315909,        280659,     27459547,              0,     27459547,              0,              0,             11.84
101/03,2836,高銀,      3274782,     20957850,      1012356,      3294022,      1231962,              0,    162715884,     17666687,              0,              0,      1752342,      2163728,         53915,        776154,    214899682,     11949943,              0,          2110,         68821,      4022542,              0,    183326538,      4000000,              0,        692799,    204062753,      7069476,      2017724,      1584489,        165240,     10836929,              0,     10836929,              0,              0,             15.33
101/03,2838,聯邦銀行,      9759185,     80468595,     19645282,     12916256,     14238450,              0,    197741741,     10268511,      1027816,         54935,     48650837,      7754656,      1985307,      9295048,    413806619,      6286150,        928983,         57217,     35310349,      7654815,              0,    331425935,      5200000,              0,      3093330,    389956779,     20264396,         33811,      3719479,       -400383,     23617303,        232537,     23849840,              0,              0,             11.65
101/03,2845,遠東商銀,      5820066,     81359053,     16726462,     16096724,     19428136,              0,    280051291,     11433334,      1942472,      2394533,     14975470,      2887403,      1877334,      1212198,    456204476,     16367254,              0,      4425165,              0,      6223411,              0,    377866960,     23094543,              0,      1800863,    429778196,     22422596,         31650,      3986268,        -14234,     26426280,              0,     26426280,              0,              0,             11.79
101/03,2849,安泰銀行,      4183924,     73050799,     12090747,      2706524,      8755307,              0,    200531989,     65858110,              0,              0,      1805213,        994439,        254889,      4684175,    374916116,      4330891,              0,     10531755,     12568550,      7018322,              0,    304366682,     11190000,      1414865,        520012,    351941077,     16796775,      1461505,      4689347,         27412,     22975039,              0,     22975039,              0,              0,             13.68
