年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產合計,流動負債,長期負債,其他負債,負債合計,股本,資本公積,保留盈餘,股東權益其他項目,庫藏股票,少數股權,股東權益合計,換算匯率,換算匯率參考依據,是否經當地會計師查核或核閱
97/01,9102,東亞科,      3875146,        231391,      1566804,         75186,        352182,      6100709,      3794568,         39904,         54915,      3889387,      2148528,              0,       -202580,        130189,              0,        135185,      2211322,22.01,資產負債表日台銀新加坡收盤價買賣平均匯率,毋須經會計師查核或核閱
97/01,9105,泰金寶,     35311821,         53632,      7000377,        577696,        992405,     43935931,     30191663,        352111,              0,     30543774,      3818836,      2862808,      7022430,       -311917,              0,              0,     13392157,0.974285:1(THB:NT),財報日之匯率,經會計師核閱
97/01,911606,超級集團,      3438922,      1298278,      2417262,         84655,          7918,      7247035,      1277010,        520134,              0,      1797144,      3134505,          9589,      2108291,         -5300,              0,        202806,      5449891,SGD$1:NT$21.9939,97.3.31，www.oanda.com網站公佈之匯率,毋須經會計師查核或核閱
97/01,911609,揚子江,     71123758,        262626,      6545270,     14500275,         48923,     92480852,     56218486,              0,          7504,     56225990,     16489336,              0,      7442523,     11532758,              0,        790245,     36254862,RMB$1：NT$ 4.81,我國與十六個貿易對手通貨對美元之匯率,毋須經會計師查核或核閱
97/01,911610,聯合環境,      1471947,         43638,         33822,         53946,        974121,      2577474,        380564,        400219,         17513,        798296,      1250230,              0,        550566,        -21618,              0,              0,      1779178,SGD$1:NT$22.31,依臺灣銀行97.6.30即期匯率,毋須經會計師查核或核閱
