年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
96/04,1410,南染,        430004,              0,      1078974,              0,         78245,      1587223,        199553,            804,        145775,         65979,        412111,        900000,         21784,        -63175,        282308,              0,              0,         34195,      1175112,              0.00,              0.00,             12.68
96/04,1413,宏洲纖維,      1364802,         12855,      1946140,              0,         58538,      3382335,      1181359,              0,        145598,        157706,      1484663,      2836457,              0,     -1408387,        431521,        -15040,              0,         53121,      1897672,              0.00,      3496585.00,              6.58
96/04,1416,廣豐,      5194689,        989779,      1395086,          9182,        126080,      7714816,        937239,      1206487,        607835,         77654,      2829215,      5497834,        991633,     -1738677,        244300,       -111461,              0,          1972,      4885601,              0.00,     75647273.00,             10.30
96/04,1417,嘉裕,      1899349,      1683786,      1069158,         40868,        597644,      5290805,        893166,              0,        103078,         81700,      1077944,      3798837,         19571,       -285347,        660756,              0,              0,         19044,      4212861,              0.00,              0.00,             11.04
96/04,1418,東華,      1183251,        202657,      1424766,         51996,        352210,      3214880,      1297394,              0,        322483,        170028,      1789905,      2638553,          5774,     -1362730,        211447,        -69533,              0,          1464,      1424975,              0.00,     21866000.00,              5.88
96/04,1419,新紡,        656374,      2114609,      4085696,              0,         64992,      6921671,      1193861,              0,        764812,         81528,      2040201,      3000413,            394,        609105,      1281890,        -10332,              0,              0,      4881470,              0.00,      8353077.00,             16.74
96/04,1432,大魯閣,      1792954,        215284,      1148346,         11701,        519806,      3688091,      1923994,        294463,        266563,         26358,      2511378,        885642,        569380,     -1173357,        522805,       -111902,              0,        484145,      1176713,              0.00,      3734716.00,              8.16
96/04,1434,福懋興業,     20608020,     41385602,     23441960,        480057,      2284288,     88199927,     13266596,      9982142,              0,      1089701,     24338439,     16846646,        698968,     13344628,     29945958,        -26488,              0,      3051776,     63861488,              0.00,      3043228.00,             36.16
96/04,1435,中福國際,        206033,        413558,        574629,              0,         22651,      1216871,        432424,              0,        161746,          5175,        599345,      1397801,             96,       -659512,        176174,       -293480,              0,         -3553,        617526,              0.00,     28075770.00,              5.56
96/04,1436,華友聯,      2611800,        269499,          4252,          9486,        799660,      3694697,         27707,              0,              0,         31265,         58972,      3377000,        179919,        205825,        -81670,        -45349,              0,              0,      3635725,              0.00,     13718014.00,             11.22
96/04,1437,勤益投控,      1856456,        168843,      2246265,         38910,      3183442,      7493916,      1233947,      1958145,        371810,        222425,      3786327,      2039649,        318310,        206017,      1080665,              0,              0,         62948,      3707589,              0.00,              0.00,             17.87
96/04,1440,南紡,      7100797,      5628913,     14925930,         58055,      4445020,     32158715,      4039294,         83865,      3376271,      1321145,      8820575,     14935240,         75446,      4242169,      4003726,              0,              0,         81559,     23338140,              0.00,              0.00,             15.57
96/04,1441,大東紡織,        785641,        365996,        750984,              0,         86998,      1989619,        856286,        115941,        161013,        151947,      1285187,      1079004,            326,       -468595,         96374,         -2687,              0,             10,        704432,              0.00,      1177640.00,              6.60
96/04,1442,名軒,      2686461,        839291,        109922,              0,         20090,      3655764,      2074929,         53945,              0,          4819,      2133693,      1428084,         27031,         66893,             63,              0,              0,              0,      1522071,              0.00,              0.00,             10.66
96/04,1443,立益紡織,      2685139,        151484,      3561009,         67450,        124399,      6589481,      3930373,         54495,        227040,         67498,      4279406,      3010900,        319745,     -1359867,        200384,        -31195,              0,        170108,      2310075,              0.00,     15256357.00,              7.49
96/04,1444,力麗,      6513309,      3412954,      3924173,         26192,        447940,     14324568,      5384630,        509221,          5132,        167322,      6066305,      7314000,      2080698,       -952689,       -555290,       -118778,              0,        490322,      8258263,              0.00,     18387712.00,             10.89
96/04,1445,大宇紡織,      1282692,        186105,      1160518,          6351,         10390,      2646056,        266361,        224030,         98272,         83218,        671881,      1627510,         97990,         75105,        198049,        -24479,              0,              0,      1974175,              0.00,      3344000.00,             12.38
96/04,1446,宏和,        713135,        280653,      1036692,         16328,      1023096,      3069904,        814842,        291045,              0,         25340,      1131227,      1386215,        297239,        170789,         84434,              0,              0,              0,      1938677,              0.00,              0.00,             13.99
96/04,1447,力鵬,      5780761,      1842775,      6661791,         44184,        351270,     14680781,      4352291,      2438693,              0,        154664,      6945648,      6277563,      1509828,      1541592,     -1118239,       -615376,              0,        139765,      7735133,              0.00,     52070281.00,             13.19
96/04,1449,佳和實業,      5577170,        457379,      4151002,        214879,        574321,     10974751,      4079084,      2417650,        709325,        678957,      7885016,      4159869,        478408,     -1869078,       -310277,       -309473,              0,        940286,      3089735,              0.00,    107871688.00,              6.98
96/04,1451,年興紡織,      7589706,      2766148,      6292047,         45551,        153585,     16847037,      3343617,        478767,              0,        650980,      4473364,      5983691,        378243,      4778897,      1231779,              0,              0,          1063,     12373673,              0.00,              0.00,             20.68
96/04,1452,宏益,      1038943,        431451,        533146,              0,         54094,      2057634,         96071,              0,         42579,          6700,        145350,      1370390,        130566,        365759,         45569,              0,              0,              0,      1912284,              0.00,              0.00,             13.95
96/04,1453,大將,        622690,         99495,        258622,              0,         43664,      1024471,        440627,              0,         54850,         53620,        549097,        873394,              0,       -465096,         55168,         -5952,              0,         17860,        475374,              0.00,        211120.00,              5.25
96/04,1454,台富,      1089927,        222497,        893216,              0,         28091,      2233731,        536579,         80000,              0,         73013,        689592,      1408007,        115218,         13823,         88087,        -80996,              0,              0,      1544139,              0.00,     15029160.00,             12.28
96/04,1455,集盛,      4956070,        136222,      5278048,          4998,        570979,     10946317,      3374017,      1599323,            365,        102937,      5076642,      4805880,        385916,        665372,         12507,              0,              0,              0,      5869675,              0.00,              0.00,             12.21
96/04,1456,怡華,      2120275,        382421,      2165182,              0,         62013,      4729891,      2058165,        922376,        330209,        314239,      3624989,      2236560,          2201,       -659974,       -483353,        -20053,              0,         29521,      1104902,              0.00,     18150407.00,              5.23
96/04,1457,宜進,      2220878,        402504,      2040193,         39975,      1120673,      5824223,      2185913,        273396,          3944,         47691,      2510944,      3653200,        334280,     -1095828,        114987,       -116288,              0,        422928,      3313279,              0.00,     37178760.00,              8.81
96/04,1459,聯發紡織,      2511392,        989461,      3623390,        100195,        249039,      7473477,      2337914,      1141250,              0,         47100,      3526264,      3430536,        543498,        581823,       -331030,       -409634,              0,        132020,      3947213,              0.00,     50802734.00,             13.05
96/04,1460,宏遠,      4893709,        147527,      3846032,         17058,        136837,      9041163,      2388497,      1023295,              0,        195870,      3607662,      4904161,        241513,        402515,        114720,       -229429,              0,             21,      5433501,              0.00,     33706585.00,             11.90
96/04,1463,強盛染整,      1219856,        249569,        615158,              0,        173933,      2258516,        250133,              0,         50877,         56816,        357826,      1884108,        157475,        -73567,        -20441,       -122468,              0,         75583,      1900690,              0.00,     26589911.00,             11.28
96/04,1464,得力實業,      2044981,         23937,      2126208,         54987,         90083,      4340196,      1270865,              0,              0,        194768,      1465633,      1755960,        137720,         40873,         78866,        -73841,              0,        934985,      2874563,              0.00,     10309000.00,             11.73
96/04,1465,偉全實業,      1470812,         13490,      1051645,         76960,         19837,      2632744,        435140,         71052,              0,         44178,        550370,        863394,        353488,        333501,         27967,              0,              0,        504024,      2082374,              0.00,              0.00,             18.28
96/04,1466,聚隆,        987235,              0,        805949,              0,        263522,      2056706,      1057448,        341358,              0,         23870,      1422676,        715978,              0,        -81295,              0,           -653,              0,              0,        634030,              0.00,         87958.00,              8.87
96/04,1467,南緯實業,      2628554,        372704,      1244521,        297785,        192353,      4735917,      1545970,        949264,         68902,         69099,      2633235,      1649115,         60649,        270141,         42411,              0,              0,         80366,      2102682,              0.00,              0.00,             12.26
96/04,1468,昶和纖維,      1522522,         28842,      1843948,         65270,         35380,      3495962,        951817,        466838,         39548,          5679,      1463882,      1604053,         43757,         80146,        175813,              0,              0,        128311,      2032080,              0.00,              0.00,             11.87
96/04,1469,理隆纖維,        650020,         55711,      1303548,          1419,         41247,      2051945,        392622,              0,              0,         10778,        403400,      1246000,        455920,        -43033,        -10366,              0,              0,             24,      1648545,              0.00,              0.00,             13.23
96/04,1471,首利,      3539181,        112602,      1501215,              0,        131446,      5284444,      2901019,        133200,              0,          7251,      3041470,      1535777,        612654,         43808,         57602,         -6867,              0,              0,      2242974,              0.00,        300000.00,             14.63
96/04,1472,三洋紡,        837680,          2674,      1265770,            185,         80745,      2187054,        741282,        236705,              0,         39498,      1017485,        875000,        249779,       -156933,         98262,        -37637,              0,        141098,      1169569,              0.00,          5349.00,             11.75
96/04,1473,台南企業,      4966061,        169008,      1357593,         41343,        183706,      6717711,      1638717,        259072,         37967,        322649,      2258405,      1389190,        800187,      1712390,         80500,              0,              0,        477039,      4459306,              0.00,              0.00,             28.67
96/04,1474,弘裕,      2240407,         99326,      1049981,         46387,         98591,      3534692,      1335324,        456420,         53478,         12803,      1858025,      1325715,            103,        283347,         67775,              0,              0,           -273,      1676667,              0.00,              0.00,             12.65
96/04,1475,本盟光電,      1187053,          2365,        861806,              0,        103609,      2154833,      1450930,          6000,              0,              0,      1456930,        775038,        430000,       -586076,          9303,              0,              0,         69638,        697903,              0.00,              0.00,              8.11
96/04,1476,儒鴻,      2776332,         55539,      1909019,         26801,        283879,      5051570,      1890994,        213199,              0,        103407,      2207600,      1841618,        292183,        685640,          2376,              0,              0,         22153,      2843970,              0.00,              0.00,             15.32
96/04,1477,聚陽實業,      4533841,              0,      1154222,          1928,        178598,      5868589,      2425453,              0,              0,         49607,      2475060,      1432755,        460751,      1517527,        -23029,              0,              0,          5525,      3393529,              0.00,              0.00,             23.65
96/04,1503,士電,     11580203,      4584762,      8733726,        154752,        155813,     25209256,      9183942,      1344931,      1000311,      1109573,     12638757,      5209722,      2526608,      2941188,      1695754,              0,              0,        197227,     12570499,              0.00,              0.00,             23.75
96/04,1504,東元電機,     31521333,     19718371,     12999722,        522666,      3647704,     68409796,     17906109,      9600969,      1080247,      1616172,     30203497,     19105779,      5925095,      6909578,      5579840,       -620713,              0,      1306720,     38206299,              0.00,     51067145.00,             19.84
96/04,1506,正道,      1318626,        138607,      1250775,         40030,        515626,      3263664,      1600214,         43675,         86444,        257905,      1988238,      1022516,         88334,       -205361,        130835,              0,              0,        239102,      1275426,              0.00,              0.00,             10.14
96/04,1507,永大機電,     10850322,      1007280,      2477647,        225373,      1199456,     15760078,      5000613,        305501,          2702,        608840,      5917656,      4108200,        223983,      4234460,        141059,        -26551,              0,      1161271,      9842422,              0.00,      2129800.00,             21.24
96/04,1512,瑞利,      2364967,              0,      3072603,         82084,        145049,      5664703,      1939286,      1148322,        132382,        151071,      3371061,      1765073,         54803,        188478,        256962,              0,              0,         28326,      2293642,              0.00,              0.00,             12.83
96/04,1513,中興電,      8371253,      1016508,      4323205,        503714,        415925,     14630605,      5585318,        631082,        286075,        529057,      7031532,      4800000,        303787,      1348426,        958646,        -73893,              0,        262107,      7599073,              0.00,     10329917.00,             15.62
96/04,1514,亞力電機,      2891071,        255942,      1209222,         15563,        210427,      4582225,      1644779,         75367,        164401,         95585,      1980132,      2010670,        160683,        140567,        248296,        -80308,              0,        122185,      2602093,              0.00,     10777072.00,             13.03
96/04,1515,力山,      4151365,        325683,      2275934,        101320,        242773,      7097075,      3243045,        539212,         31782,        323968,      4138007,      2287843,        214867,         25307,         78080,         -6549,              0,        359520,      2959068,              0.00,      1191408.00,             11.42
96/04,1516,川飛,        605173,         42500,        320737,         57779,         20246,      1046435,        355739,              0,              0,         52705,        408444,        923500,              0,       -362724,         77895,           -680,              0,              0,        637991,              0.00,        143222.00,              6.92
96/04,1517,利奇機械,      3403274,        144215,        837417,        184568,         56971,      4626445,        994514,              0,          3442,         81211,      1079167,      2278250,         72891,        255357,         73065,              0,              0,        867715,      3547278,              0.00,              0.00,             11.76
96/04,1519,華城電機,      4775517,        132742,      1520364,         36397,         77613,      6542633,      3384421,        216667,         34528,        111916,      3747532,      2059024,         27138,        696214,            699,              0,              0,         12026,      2795101,              0.00,              0.00,             13.52
96/04,1521,大億,      1211787,        149218,      1028220,         21939,         72288,      2483452,        981080,         55000,         66974,         69148,      1172202,        762300,         60472,        477978,         10500,              0,              0,              0,      1311250,              0.00,              0.00,             17.20
96/04,1522,堤維西,      6602370,        656405,      6595601,        144327,        326515,     14325218,      6211379,      2839754,         38717,        151290,      9241140,      2617789,      1307658,        723570,         41190,         -5858,              0,        399729,      5084078,              0.00,        751645.00,             17.95
96/04,1523,臺灣開億,      1750953,      1001638,      3613081,         55258,        191004,      6611934,      1789677,      1377646,              0,        133649,      3300972,      1592610,        475909,        911467,        161577,              0,              0,        169399,      3310962,              0.00,              0.00,             19.73
96/04,1524,耿鼎企業,      1368172,        107535,      4062995,          3140,         11089,      5552931,      1867131,      1482737,         74336,         26026,      3450230,      1568768,        220379,        275454,         75281,        -37181,              0,              0,      2102701,              0.00,      5070273.00,             13.85
96/04,1525,江申工業,        836503,        795577,        581984,              0,         35899,      2249963,        410230,              0,         69799,        130922,        610951,        609783,          3203,        790823,        235203,              0,              0,              0,      1639012,              0.00,              0.00,             26.88
96/04,1526,日馳,        400559,              0,        447866,             73,         68301,        916799,        386272,         98393,              0,         28544,        513209,        628970,              0,       -225972,            592,              0,              0,              0,        403590,              0.00,              0.00,              6.42
96/04,1527,鑽全,      5364095,      2814046,      1821968,            276,         46587,     10046972,      3928539,      2500000,              0,         12722,      6441261,      1862196,            305,      1835501,          1446,        -93737,              0,              0,      3605711,              0.00,      2010000.00,             19.57
96/04,1528,恩德,      2791253,         51102,        704543,         97546,         54529,      3698973,      1249962,        485185,              0,         80964,      1816111,      1200711,        324779,        312820,         20757,              0,              0,         23795,      1882862,              0.00,              0.00,             15.48
96/04,1529,樂士,      1872275,         35500,        291124,         17571,        176385,      2392855,        752627,         61753,              0,             80,        814460,      1597089,        167471,       -186165,              0,              0,              0,              0,      1578395,              0.00,              0.00,              9.88
96/04,1530,亞崴機電,      2211993,         36966,        940983,          3135,         32178,      3225255,      1213156,         40619,              0,         61709,      1315484,        783565,        221896,        886550,         19200,         -3337,              0,          1897,      1909771,              0.00,        505057.00,             24.51
96/04,1531,高林股,      5519325,              0,      1573391,        109232,         35496,      7237444,      1704013,        774770,              0,        332600,      2811383,      1694956,        341177,      1441320,        165628,              0,              0,        782980,      4426061,              0.00,              0.00,             21.49
96/04,1532,勤美,     19657828,      1553765,     10316142,        207145,        645459,     32380339,     15337831,      5564629,        122962,        154737,     21180159,      2412667,      1604464,      1460718,        320051,        -17339,              0,      5419619,     11200180,              0.00,      1430335.00,             24.10
96/04,1533,車王電,      1980789,        172468,      1335466,        102184,         74053,      3664960,      1084614,        600000,              0,         22777,      1707391,        964152,        275871,        666642,         50904,              0,              0,              0,      1957569,              0.00,              0.00,             20.30
96/04,1535,中宇,      2212943,        237420,        133002,              0,         27734,      2611099,      1202003,              0,         34009,          8856,      1244868,        901474,         18201,        390887,         55669,              0,              0,              0,      1366231,              0.00,              0.00,             15.16
96/04,1536,和大工業,      2229508,        279087,      3108991,         95090,         70354,      5783030,      2570653,      1036696,          1417,        113728,      3722494,      1214237,        454568,        303566,         42534,              0,              0,         45631,      2060536,              0.00,              0.00,             16.59
96/04,1537,廣隆光電,      2461551,          1203,        877782,         87448,          6132,      3434116,      1458221,        637640,              0,         12714,      2108575,        660000,        333541,        358856,        -26856,              0,              0,              0,      1325541,              0.00,              0.00,             20.08
96/04,1538,正峰新,      2847847,              0,      1568524,        148319,        163594,      4728284,      2522857,        468656,         18130,         46307,      3055950,      1461842,        443194,       -383505,        148400,         -5724,              0,          8127,      1672334,              0.00,        353000.00,             11.41
96/04,1539,巨庭機械,      1326764,         11315,        530521,              0,        109718,      1978318,      1057288,        102993,              0,         13862,      1174143,        643900,         74525,         90494,         -4744,              0,              0,              0,        804175,              0.00,              0.00,             12.49
96/04,1540,喬福機械,      1446963,              0,        448619,            249,            621,      1896452,        490251,        200000,              0,          1640,        691891,        743249,        108749,        382763,              0,        -30206,              0,              6,      1204561,              0.00,      5309488.00,             17.45
96/04,1558,伸興,      1148590,         27794,        542625,         51938,         13455,      1784402,        605406,              0,             87,        113721,        719214,        426755,         82420,        541937,         14076,              0,              0,              0,      1065188,              0.00,              0.00,             24.96
96/04,1568,倉佑,      1126848,         60463,      1496954,         32976,        142184,      2859425,        842374,        966743,              0,          8576,      1817693,        640944,        190109,         75633,         25109,              0,              0,        109937,      1041732,              0.00,              0.00,             14.55
96/04,1582,信錦,      2328641,              0,        399355,         23584,         20628,      2772208,      1197740,              0,              0,        165325,      1363065,        415000,        490590,        427651,         70707,              0,              0,          5195,      1409143,              0.00,              0.00,             33.83
96/04,1583,程泰,      4230873,        132433,      1694860,        132324,        205662,      6396152,      2746214,        309769,          4733,         99991,      3160707,        777413,         30739,        989672,         20563,         -3337,              0,      1420395,      3235445,        312000.00,        505057.00,             24.03
96/04,1603,華電,      2318612,      1570336,      3103149,              0,        567969,      7560066,      3215766,              0,        726956,         55532,      3998254,      3423000,        412208,     -1538131,      1451443,       -194705,              0,          7997,      3561812,              0.00,     58646089.00,             12.53
