年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產合計,流動負債,長期負債,其他負債,負債合計,股本,資本公積,保留盈餘,股東權益其他項目,庫藏股票,少數股權,股東權益合計,換算匯率,換算匯率參考依據,是否經當地會計師查核或核閱
95/03,9102,東亞科,      6822299,        210265,      2217124,         39382,        111842,      9400912,      6745142,         20933,          6157,      6772232,      2037246,         12146,        532686,        -32495,              0,         79097,      2628680,20.87,資產負債表日台銀新加坡收盤價買賣平均匯率,毋須經會計師查核或核閱
95/03,9105,泰金寶,     24701030,         56772,      5021213,         56960,         78591,     29914566,     17629511,      1683346,              0,     19312857,      3444693,      2579320,      4723428,       -145732,              0,              0,     10601709,0.88:1(THB:NT),依財報日之匯率,經會計師核閱
