年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
96/04,2801,彰化銀行,     25904042,    111995804,      9594198,      6460770,     15472430,              0,    908124870,     67596193,    111881124,              0,      7581452,     25027837,         75229,     21789622,  1311503571,    131975991,              0,      1115761,     15199727,     28241084,              0,  1018883187,     23000000,              0,     11275656,  1229691406,     62094756,              0,     12383294,      7334115,     81812165,              0,     81812165,              0,              0,             13.18
96/04,2809,京城銀行,      2825910,     24066870,      2423004,              0,      2137667,              0,    130219256,      2673318,      1069606,              0,        941310,      3469110,        172707,      1279506,    171278264,      5159930,              0,      1001240,        278253,      3093533,              0,    147669885,        605800,              0,      2236031,    160044672,     10843343,              0,        419741,        -29492,     11233592,              0,     11233592,        462000,              0,             10.36
96/04,2812,台中銀行,      4197405,     43715945,        816432,              0,      2133025,              0,    192468949,              0,     11346949,              0,        211549,      3772476,              0,      3900524,    262563254,      3168649,              0,            270,              0,      2723665,              0,    237703593,      2400000,              0,        714472,    246710649,     13040880,        750000,      1776645,        284079,     15851604,          1001,     15852605,              0,              0,             12.16
96/04,2836,高銀,      2229210,      5937029,      6548342,      4574978,        961908,              0,    111557275,            576,     16798464,              0,      5067658,      2375631,         36028,        703897,    156790996,     12175921,              0,          3796,        267940,      2999279,              0,    127114162,      3340361,              0,        475194,    146376653,      5034238,      2542403,      2838266,           -564,     10414343,              0,     10414343,              0,              0,             20.69
96/04,2838,聯邦銀行,      5618428,     22551422,     20155084,      6954550,     29751274,              0,    203933586,      6901478,     48624517,        207013,      9088323,      8702818,      2574217,     14406330,    379469040,     29498664,        409078,         95295,     47601627,      4909987,              0,    263478347,      9879400,        327200,      3203855,    359403453,     22861044,         33811,     -4697572,        -99371,     18097912,      1967675,     20065587,              0,              0,              7.92
96/04,2845,遠東商銀,      2618425,     73725173,     10791304,              0,     22521714,              0,    223085628,      6961599,              0,      2756301,     10097136,      2507742,              0,      6341644,    361406666,     19679109,              0,      2666625,      1726186,      5306501,              0,    280759618,     31436230,              0,        927826,    342502095,     18797803,      1024291,       -801200,       -201418,     18819476,         85095,     18904571,              0,              0,             10.01
96/04,2849,安泰銀行,      2742546,     46547852,      9625189,              0,      5283316,              0,    184565405,      3428076,              0,      1131674,     26246785,      3734924,        276757,      7462963,    291045487,      3459323,              0,     35027843,      9165804,      3248891,              0,    209555734,     12595543,      3442167,        333746,    276829051,     33598850,      2658133,    -22003355,        -37192,     14216436,              0,     14216436,              0,              0,              4.23
