年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產合計,流動負債,長期負債,其他負債,負債合計,股本,資本公積,保留盈餘,股東權益其他項目,庫藏股票,少數股權,股東權益合計,換算匯率,換算匯率參考依據,是否經當地會計師查核或核閱
96/04,9102,東亞科,      4844658,        196797,      1670394,        257001,        198983,      7167833,      4713632,         37530,         57094,      4808256,      2200265,         36267,        -96178,         76342,              0,        142881,      2359577,22.54,資產負債表日台銀新加坡收盤價買賣平均匯率,經會計師查核
96/04,9103,美德醫,      1917042,              0,        808989,         32926,        332802,      3091759,      1543074,         12424,              0,      1555498,        705408,        170017,        582687,         13691,              0,         64458,      1536261,US$1:NT$32.44,以96年12月31日之匯率換算,經會計師查核
96/04,9104,萬宇科,      7401888,        130742,        542337,        186408,        350794,      8612169,      4700911,      1432863,          3614,      6137388,          4079,        517171,      1851970,         54183,              0,         47378,      2474781,4.6509,OANDA萬達亞太私人有限公司提供之匯率報價,經會計師查核
96/04,910482,聖馬丁,      2864663,         76345,        794543,        486648,         16502,      4238701,      1977579,        109454,         11498,      2098531,        216620,        369929,      1354149,        153726,              0,         45746,      2140170,HKD$1:NT$3.891,財報資料,經會計師查核
96/04,9105,泰金寶,     39642122,         52055,      7267902,        458883,        119398,     47540360,     32860946,        431995,              0,     33292941,      4193553,      3322886,      7226978,       -512057,              0,         16059,     14247419,1.07:1(THB:NT),依財報日之匯率,經會計師查核
96/04,911612,滬安電力,      2564535,         25972,        437303,        192280,         26044,      3246134,      2310051,              0,              0,      2310051,        519923,              0,        377166,              0,              0,         38994,        936083,4.8141,以97/12/31www.oanda.com公佈之匯率換算,經會計師核閱
