年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
99/03,2801,彰化銀行,     20429184,     85036426,     20228862,              0,     29561846,              0,  1029850602,     39087057,    188736758,              0,     17279700,     23772887,         50468,     14448079,  1468481869,     95893456,              0,      3011096,     11501008,     25429270,              0,  1212415634,     28514336,              0,      8265059,  1385029859,     62094756,              0,     13142061,      8215193,     83452010,              0,     83452010,              0,              0,             13.44
99/03,2809,京城銀行,      2448248,     34582876,        672505,              0,        638741,              0,     94416164,      2392361,      6766600,              0,     19708881,      2996341,         14573,        964148,    165601438,      2911531,              0,         11886,     10507231,      1085850,              0,    132017325,      5170400,              0,      1241775,    152945998,     10512343,        172071,      1845249,        125777,     12655440,              0,     12655440,              0,              0,             12.04
99/03,2812,台中銀行,      5286743,     63644989,      1681021,              0,      3791316,        183969,    236661479,      1156022,     11326207,        138750,        181549,      3244775,              0,      2522870,    329819690,      2990730,              0,        128146,      1071500,      3885456,              0,    295845283,      9553200,              0,        539111,    314013426,     13719006,        766813,      1033799,        286646,     15806264,              0,     15806264,              0,              0,             11.52
99/03,2836,高銀,      1837705,     24333412,        308072,      2181712,        937655,              0,    153682336,      5301786,      7295413,              0,      3470736,      2250070,         62410,        807793,    202469100,     12913711,              0,         22190,        135957,      2949914,              0,    172125879,      4000000,              0,        635877,    192783528,      5257982,      2542403,      1836857,         48330,      9685572,              0,      9685572,              0,              0,             18.42
99/03,2838,聯邦銀行,      6099238,     61058148,      3825766,      5514203,     18836683,              0,    182264387,      7711784,      4270387,         60583,     59094615,      8141318,      2399875,      9591886,    368868873,     15561785,        789599,        114835,     37009707,      3604708,              0,    284465902,      4890000,              0,      1767272,    348203808,     19484996,         33811,      1027872,        -90871,     20455808,        209257,     20665065,              0,              0,             10.50
99/03,2845,遠東商銀,      4770658,     84613090,     14094595,        753414,     18131320,              0,    232100735,      9033770,      3140783,      2670372,     12219141,      2891312,      1936041,      1957656,    388312887,     11223476,              0,      5375378,              0,      5444330,              0,    326048383,     16823838,              0,        808640,    365724045,     20071489,          9302,      2210470,        297581,     22588842,              0,     22588842,              0,              0,             11.25
99/03,2849,安泰銀行,      6191398,     85227419,      3012457,      2573843,      6730865,        397309,    206678914,     15183359,              0,              0,      6005262,      2212424,        213243,      4537216,    338963709,      3851405,              0,     23485140,      3994060,      3364108,              0,    277878357,      5240000,      1414865,        644090,    319872025,     16796775,      1461505,        841336,         -7932,     19091684,              0,     19091684,              0,              0,             11.37
