年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
100/03,1309,台達化工,      7506844,        899990,      1834904,         51641,        186870,     10480249,      4962864,        515175,        143860,        515455,      6137354,      3120493,          4302,        574992,        643108,              0,              0,              0,      4342895,              0.00,              0.00,             13.92
100/03,1310,台苯,      6519195,      1743094,      3023404,        121400,        402198,     11809291,      5281967,        778940,         10420,         41536,      6112863,      5803403,        722558,       -824118,       -849073,              0,              0,        843658,      5696428,              0.00,        265351.00,              8.37
100/03,1312,國喬石化,      5910921,      7144565,      8209251,        717042,        443168,     22424947,      4183556,      1300000,      1062196,        380300,      6926052,      9266203,        245466,      2406835,      1722235,              0,              0,      1858156,     15498895,              0.00,      8254473.00,             14.85
100/03,1313,聯成,     22598230,      3591754,     10493914,        486887,        280983,     37451768,     16847064,      2298526,         99828,        331657,     19577075,     10581526,      1147514,      5049885,      1036306,              0,              0,         59462,     17874693,      4293000.00,        100000.00,             16.84
100/03,1314,中石化,     22160733,      7457131,     16177637,        122502,      8177110,     54095113,      5452596,      6287600,      3871792,         98356,     15710344,     19744593,        198549,     12495799,      5878054,              0,              0,         67774,     38384769,              0.00,              0.00,             19.41
100/03,1315,達新工業,      4314095,        471821,      1533877,            741,      1993803,      8314337,      1221931,         54673,        710324,        266822,      2253750,      2200000,         37927,      1000303,      2799831,              0,              0,         22526,      6060587,              0.00,      7930000.00,             28.47
100/03,1316,上曜,      1479018,         52368,        562899,         58403,         33801,      2186489,        597242,        279188,              0,         13727,        890157,        651781,        104239,        -14736,        -25340,              0,              0,        580388,      1296332,              0.00,              0.00,             10.99
100/03,1319,東陽,      8681675,      3023729,     16989487,        807698,        815810,     30318399,      7052443,      6191113,              0,        796478,     14040034,      5548565,      4105154,      4904333,        188485,              0,              0,      1531828,     16278365,              0.00,      2907594.00,             26.72
100/03,1321,大洋,      1776059,        643931,      1437704,         62529,        715089,      4635312,      1290893,        500000,              0,        443430,      2234323,      2272283,        101383,        -18031,         45354,              0,              0,              0,      2400989,              0.00,      6542716.00,             10.88
100/03,1323,永裕,      1656729,              0,      1564407,         46508,         20131,      3287775,      1054214,        716865,          8767,        125235,      1905081,        827887,         53708,        309750,         62693,              0,              0,        128656,      1382694,              0.00,        354727.00,             15.21
100/03,1324,地球工業,        958677,              0,        454210,              0,         17473,      1430360,        346285,              0,              0,         40700,        386985,        751219,              0,        248785,         43371,              0,              0,              0,      1043375,              0.00,              0.00,             13.89
100/03,1325,恒大,        895914,         75866,        879695,              0,        103806,      1955281,         91455,              0,         44912,         39052,        175419,      1006828,            766,        581035,         75091,              0,              0,        116142,      1779862,              0.00,              0.00,             16.52
100/03,1326,台化,    208283618,    113112724,    156701575,      1109319,      8033128,    487240364,     85358728,     93409542,              0,      8198118,    186966388,     56904721,      9859303,    121746649,     65375973,              0,              0,     46387330,    300273976,              0.00,     17036314.00,             44.75
100/03,1337,F-再生,      3611496,              0,      1427429,      1061043,              0,      6099968,        943466,              0,              0,              0,        943466,      1380800,      1736170,      1817891,        221641,              0,              0,              0,      5156502,              0.00,              0.00,             37.34
100/03,1402,遠東新,    107077494,     48514918,    131789554,     19441809,      4256720,    311080495,     96911269,     53337184,      6254170,      4798275,    161300898,     48972173,     10328508,     26762596,     14355353,              0,              0,     49360967,    149779597,              0.00,              0.00,             20.51
100/03,1410,南染,        645303,         47071,        901454,              0,         29004,      1622832,        109023,              0,        145501,         54190,        308714,        900000,         21784,         78120,        270349,              0,              0,         43865,      1314118,              0.00,              0.00,             14.11
100/03,1413,宏洲纖維,      1746599,         15251,      1432790,              0,         84750,      3279390,      1373633,         16849,        145598,        234125,      1770205,      1701874,            541,       -701993,        432894,              0,              0,         75869,      1509185,              0.00,      2097951.00,              8.53
100/03,1416,廣豐,      3636715,      1330635,      2335283,          1024,        115373,      7419030,        722032,        899727,        426138,         59521,      2107418,      3848484,      1013254,        277134,        171420,              0,              0,          1320,      5311612,              0.00,     28205990.00,             14.89
100/03,1417,嘉裕,      3072891,      1010434,        828786,         13211,        636207,      5561529,        958917,              0,        103078,         93304,      1155299,      3798837,         19571,        198292,        389530,              0,              0,              0,      4406230,              0.00,              0.00,             11.60
100/03,1418,東華,        808584,        103838,      1515340,          1221,        130695,      2559678,        921897,         34900,        297488,         95119,      1349404,      1319276,          1612,       -165332,         54573,              0,              0,            145,      1210274,              0.00,     10933000.00,             10.00
100/03,1419,新紡,      1392728,      2429919,      4899850,              0,         27524,      8750021,      2455742,              0,        763884,         56916,      3276542,      3000413,            595,        814383,      1658088,              0,              0,              0,      5473479,              0.00,        803829.00,             18.29
100/03,1432,大魯閣,      1045071,        138809,        691525,          4061,        515811,      2395277,        843473,        271425,        126634,         27770,      1269302,        885642,         31754,        -35293,        243872,              0,              0,              0,      1125975,              0.00,        759715.00,             12.82
100/03,1434,福懋興業,     19716575,     34271263,     24987682,        453130,      1870703,     81299353,     11632052,     13846619,              0,      1560690,     27039361,     16846646,        698507,      9441608,     24084644,              0,              0,      3188587,     54259992,              0.00,      3043228.00,             30.37
100/03,1435,中福國際,        378612,        196892,        558901,              0,          2590,      1136995,          1869,              0,        161746,          4799,        168414,      1397801,          1302,       -449957,         19451,              0,              0,            -16,        968581,              0.00,     14424000.00,              7.73
100/03,1436,華友聯,      3101113,        184491,         28305,              0,        216693,      3530602,        183417,              0,              0,         26105,        209522,      3306192,        202376,        -60469,       -127019,              0,              0,              0,      3321080,              0.00,     13744233.00,             10.48
100/03,1437,勤益投控,      1236712,        199574,      1553745,          7096,      6156082,      9153209,      1330905,      3536765,        391231,        208618,      5467519,      2039649,        318310,         20650,      1249040,              0,              0,         58041,      3685690,              0.00,        140000.00,             17.80
100/03,1440,南紡,     10416992,      5485538,     12837433,          5806,      4273737,     33019506,      4955475,          3176,      3361080,      1497949,      9817680,     15690963,         75446,      4244056,      3071030,              0,              0,        120331,     23201826,              0.00,              0.00,             14.71
100/03,1441,大東紡織,        889999,        493286,        788668,         12680,         30317,      2214950,        642026,        250000,        196975,        139406,      1228407,        686070,         11657,        117846,        170970,              0,              0,              0,        986543,              0.00,              0.00,             14.99
100/03,1442,名軒,      6567883,        756397,        101191,              0,         63489,      7488960,      4754329,         30045,              0,            540,      4784914,      1762646,         57031,        879367,           -194,              0,              0,          5196,      2704046,              0.00,              0.00,             15.31
100/03,1443,立益紡織,      2139786,        121387,      3172852,         66588,        100449,      5601062,      3207017,         13646,        296750,         55153,      3572566,      1353430,        187726,          1746,        372556,              0,              0,        113038,      2028496,              0.00,        460610.00,             14.20
100/03,1444,力麗,      8648715,      4482594,      4021572,         13187,        652745,     17818813,      5237980,        594243,          5132,        231107,      6068462,      8851622,        301876,      1539118,        251022,              0,              0,        806713,     11750351,              0.00,      9961175.00,             12.50
100/03,1445,大宇紡織,      1036120,        200353,      1060888,              3,          6553,      2303917,        217671,              0,         98272,         69933,        385876,      1386670,        172064,        152081,        207226,              0,              0,              0,      1918041,              0.00,              0.00,             13.83
100/03,1446,宏和,      1728127,        254469,        357101,              0,        535350,      2875047,        195527,        500000,              0,          8808,        704335,      1386215,        297632,        453665,         33200,              0,              0,              0,      2170712,              0.00,              0.00,             15.66
100/03,1447,力鵬,      9831884,      2960184,      4821910,         37017,        155806,     17806801,      7015400,        974055,              0,        183663,      8173118,      7181532,        741440,      1880058,       -768004,              0,              0,        598657,      9633683,              0.00,     80225737.00,             14.16
100/03,1449,佳和實業,      2900779,        243790,      2680680,         30658,        292061,      6147968,      4578022,              0,        523834,        539455,      5641311,      1871941,        399578,     -1271162,       -756947,              0,              0,        263247,        506657,              0.00,     32537700.00,              1.57
100/03,1451,年興紡織,      7048784,      2743767,      4687090,         60914,        437449,     14978004,      2199208,        630000,              0,        514838,      3344046,      4812500,        386640,      6075490,        255801,              0,              0,        103527,     11633958,              0.00,              0.00,             23.96
100/03,1453,大將,        599877,         48505,        320273,              0,         71261,      1039916,        150423,              0,         54850,             40,        205313,        744450,            405,         29606,         42726,              0,              0,         17416,        834603,              0.00,      1389000.00,             11.19
100/03,1454,台富,      1057272,         70214,      1007098,          1474,         21500,      2157558,        298890,         87100,              0,         80965,        466955,      1403098,         49290,        183635,         54575,              0,              0,              5,      1690603,              0.00,      8738194.00,             12.85
100/03,1456,怡華,      1003221,        168897,      1472838,              0,         14423,      2659379,      2005899,          3176,        190722,        243923,      2443720,      1675000,         18386,       -655998,       -857217,              0,              0,         35488,        215659,              0.00,      7052326.00,              1.12
100/03,1457,宜進,      2408194,        918527,      3292288,         39326,      1262541,      7920876,      1300888,      2662339,          3944,         41887,      4009058,      3378746,        445549,       -160154,       -103285,              0,              0,        350962,      3911818,              0.00,     54022331.00,             12.95
100/03,1459,聯發紡織,      3596057,        783241,      3824609,         98885,        227054,      8529846,      2969290,      1433841,              0,         42583,      4445714,      3586289,        301360,        635774,       -594765,              0,              0,        155474,      4084132,              0.00,     43081531.00,             12.45
100/03,1460,宏遠,      4636704,         11575,      3707105,         10662,        246165,      8612211,      3125563,      1476989,        165409,        250642,      5018603,      4711891,        119663,     -1298125,         60159,              0,              0,             20,      3593608,              0.00,     33706585.00,              8.21
100/03,1463,強盛染整,      1211436,         76451,        609268,              0,        254214,      2151369,        155358,              0,         67994,         53578,        276930,      1884108,        156506,       -124274,       -130116,              0,              0,         88215,      1874439,              0.00,     26589911.00,             11.04
100/03,1464,得力實業,      2793768,         92525,      1825384,        189113,        254842,      5155632,      2228375,        112500,              0,        124269,      2465144,      1568530,         97741,         12340,        113662,              0,              0,        898215,      2690488,          4000.00,              0.00,             11.43
100/03,1465,偉全實業,      2046690,         15972,        861672,         79691,         17835,      3021860,        679682,              0,              0,         93321,        773003,        863394,        353488,        411515,         61967,              0,              0,        558493,      2248857,              0.00,              0.00,             19.58
100/03,1466,聚隆,      1571943,              0,      1285769,          4103,        130387,      2992202,      1039322,        288595,         18115,         35279,      1381311,        952617,        260973,        265837,        131464,              0,              0,              0,      1610891,              0.00,         87958.00,             16.93
100/03,1467,南緯實業,      4343876,         81290,      1762727,        335933,        393882,      6917708,      2824106,      1454402,         68902,        108789,      4456199,      1649115,         63250,        411977,       -207096,              0,              0,        544263,      2461509,              0.00,              0.00,             11.63
100/03,1468,昶和纖維,      2009316,         30395,      1233751,         46459,         43818,      3363739,      1446726,        458761,         65656,          4341,      1975484,      1604053,         43757,       -635754,        256494,              0,              0,        119705,      1388255,              0.00,              0.00,              7.91
100/03,1469,理隆纖維,        669036,         45227,      1276563,            355,         27900,      2019081,        473916,              0,              0,         15403,        489319,      1246000,        455920,       -153182,        -18995,              0,              0,             19,      1529762,              0.00,              0.00,             12.28
100/03,1471,首利,      2737080,        126093,      1442992,              0,        236939,      4543104,      1589563,              0,              0,          3529,      1593092,      2014677,        839234,        -15832,        111933,              0,              0,              0,      2950012,              0.00,              0.00,             14.64
100/03,1472,三洋紡,        589684,              0,      1031781,            924,         58931,      1681320,        880321,         64312,         37616,         25292,      1007541,        595000,              0,         -6833,         73181,              0,              0,         12431,        673779,              0.00,      5348830.00,             12.21
100/03,1473,台南企業,      5998708,        489398,      1377602,         32584,        297834,      8196126,      2336831,        512026,         37967,        263223,      3150047,      1468220,        839417,      1941767,        -11349,              0,              0,        808024,      5046079,              0.00,        857000.00,             29.03
100/03,1474,弘裕,      1940937,         54058,        977157,         39898,        249222,      3261272,      1247158,        130625,         39282,          6783,      1423848,      1378744,          6813,        347457,        104410,              0,              0,              0,      1837424,              0.00,      5147402.00,             13.84
100/03,1475,本盟光電,        579629,          2295,        581702,         28841,         19690,      1212157,        792033,              0,              0,              0,        792033,        525167,         25720,       -108514,         11680,              0,              0,        -33929,        420124,              0.00,              0.00,              8.65
100/03,1476,儒鴻,      4167541,              0,      3049596,        134359,        274994,      7626490,      3211334,         94797,              0,        181446,      3487577,      2112419,        293678,      1737556,        -13019,              0,              0,          8279,      4138913,              0.00,              0.00,             19.55
100/03,1477,聚陽實業,      6137352,              0,        932360,              0,        280110,      7349822,      3124346,              0,              0,         78843,      3203189,      1621703,        899210,      1618293,          1505,              0,              0,          5922,      4146633,              0.00,              0.00,             25.53
100/03,1503,士電,     12258482,      5375126,     10158667,        113991,        128003,     28034269,      8807540,        750000,        950717,      1350899,     11859156,      5209722,      2556723,      6313146,      1857729,              0,              0,        237793,     16175113,              0.00,              0.00,             30.59
100/03,1504,東元電機,     35600083,     15962967,     15157958,        182196,      3212046,     70115250,     17591884,     12343565,      1080247,      1777287,     32792983,     18375619,      5849403,      9823834,      1646744,              0,              0,      1626667,     37322267,      1950000.00,     22366000.00,             19.66
100/03,1506,正道,      1301118,         51626,      1122439,         16296,        503423,      2994902,      1072210,        309754,         76990,        248392,      1707346,      1022516,        148334,       -244753,        126065,              0,              0,        235394,      1287556,              0.00,              0.00,             10.29
100/03,1507,永大機電,     12039388,        891180,      4102038,        546258,      1525395,     19104259,      7135626,         86132,          2702,        930011,      8154471,      4108200,        247836,      6046441,        393630,              0,              0,        153681,     10949788,              0.00,      2129800.00,             26.42
100/03,1512,瑞利,      3045024,              0,      2725172,         86070,        161996,      6018262,      2934584,        654383,         99095,        185839,      3873901,      1818025,         40369,         35746,        187240,              0,              0,         62981,      2144361,              0.00,              0.00,             11.45
100/03,1513,中興電,      7615958,      1279918,      4124819,        344441,        238274,     13603410,      4477827,        720252,        286075,        475894,      5960048,      4800000,        341257,      1239840,      1014162,              0,              0,        248103,      7643362,              0.00,     10329917.00,             15.75
100/03,1514,亞力電機,      2849203,        284670,      1003229,         18091,        282593,      4437786,      1668657,         20950,        164401,         95792,      1949800,      2010670,        119880,         52502,        171640,              0,              0,        133294,      2487986,              0.00,      8359112.00,             12.22
100/03,1515,力山,      2667567,        238127,      1765485,         85802,         88237,      4845218,      2387632,        200728,         31782,        233073,      2853215,      2287843,              0,       -431148,        107463,              0,              0,         27845,      1992003,              0.00,              0.00,              8.59
100/03,1517,利奇機械,      3721106,        156564,      1347260,        177013,         44658,      5446601,      1094117,        847640,          3442,        128823,      2074022,      2278250,         72891,        648544,         25917,              0,              0,        346977,      3372579,              0.00,              0.00,             13.28
100/03,1519,華城電機,      4514169,        102105,      1486690,         29917,         84230,      6217111,      2953431,              0,         34528,        215805,      3203764,      2610585,         27138,        365682,          9942,              0,              0,              0,      3013347,              0.00,              0.00,             11.54
100/03,1521,大億,      1610143,        273343,        824564,         10085,         63610,      2781745,      1131284,              0,         66974,         78103,      1276361,        762300,         60472,        675192,          7420,              0,              0,              0,      1505384,              0.00,              0.00,             19.75
100/03,1522,堤維西,      7662874,        632333,      7044355,        182678,        719460,     16241700,      7494986,      2543092,         38717,        288954,     10365749,      3171255,      1349816,        772783,        -51073,              0,              0,        633170,      5875951,              0.00,      4203270.00,             16.75
100/03,1524,耿鼎企業,      1515945,         66069,      4051032,              0,          4067,      5637113,      1771530,      1700135,         74336,         24145,      3570146,      1624146,        220379,        178965,         43477,              0,              0,              0,      2066967,              0.00,      5249253.00,             13.15
100/03,1525,江申工業,        808526,      1606407,        460037,          1113,          1032,      2877115,        420450,              0,         69799,         93874,        584123,        692454,          1251,      1287588,        311699,              0,              0,              0,      2292992,              0.00,              0.00,             33.11
100/03,1526,日馳,        466582,          7717,        410669,              0,         42921,        927889,        259075,        199167,              0,         29658,        487900,        500000,              0,        -61425,          1414,              0,              0,              0,        439989,              0.00,              0.00,              8.80
100/03,1527,鑽全,      8628801,          7129,      1334216,          5531,        414904,     10390581,      7282777,        400000,              0,          5117,      7687894,      1589766,            305,      1127186,        -14570,              0,              0,              0,      2702687,              0.00,              0.00,             17.00
100/03,1528,恩德,      3496527,         26747,        865981,         42218,        206705,      4638178,      1866117,        446799,              0,        147527,      2460443,      1426945,        298054,        375704,         47673,              0,              0,         29359,      2177735,              0.00,      3022000.00,             15.38
100/03,1529,樂士,        673058,          2492,        132652,          1150,        126709,        936061,        246864,         24522,              0,          5612,        276998,      2100549,          2320,     -1445329,              0,              0,              0,          1523,        659063,      1000000.00,              0.00,              3.12
100/03,1530,亞崴機電,      3357790,         91635,      1197638,         39251,         33947,      4720261,      2471418,         98121,              0,         70794,      2640333,        949525,        239093,        990224,        -98914,              0,              0,              0,      2079928,              0.00,      3718000.00,             22.80
100/03,1531,高林股,      4989775,         49870,      1372177,        242600,         12556,      6666978,      1238125,         85791,              0,        354146,      1678062,      1931511,        341177,      1955478,        248639,              0,              0,        512111,      4988916,              0.00,              0.00,             23.18
100/03,1532,勤美,     17457373,      2234244,     12070988,        872447,        179946,     32814998,      9569666,      6425026,              0,      1040358,     17035050,      3738173,      2036450,      3308358,        338098,              0,              0,      6358869,     15779948,              0.00,      1219000.00,             25.28
100/03,1533,車王電,      2070079,        123744,      1120110,        106680,         38389,      3459002,      1083874,        534000,              0,         42479,      1660353,        964152,        275871,        536529,         22089,              0,              0,              8,      1798649,              0.00,              0.00,             18.66
100/03,1535,中宇,      3844482,        759711,        120105,              0,         12983,      4737281,      2383115,              0,         58062,         24969,      2466146,      1130474,        121768,        999182,         19711,              0,              0,              0,      2271135,              0.00,              0.00,             20.09
100/03,1536,和大工業,      2299243,        338290,      2922542,          2936,         47519,      5610530,      1684419,      1853103,          1417,        116615,      3655554,      2003103,        411677,       -494751,        -14025,              0,              0,         48972,      1954976,              0.00,              0.00,              9.52
100/03,1537,廣隆光電,      2412259,         20925,        925140,         73341,         80053,      3511718,      1287233,              0,              0,        124988,      1412221,        815854,        618809,        712703,        -89961,              0,              0,         42092,      2099497,              0.00,              0.00,             25.22
100/03,1538,正峰新,        563517,              0,      2102341,         20715,        247756,      2934329,        784934,        474688,         18130,         22365,      1300117,      1620115,              0,       -144639,        158736,              0,              0,              0,      1634212,              0.00,              0.00,             10.09
100/03,1539,巨庭機械,      1009724,          7750,        450502,         29169,         71376,      1568521,        829667,         70719,              0,         16702,        917088,        653700,              0,        -32811,         30544,              0,              0,              0,        651433,              0.00,              0.00,              9.97
100/03,1540,喬福機械,      1197657,              0,        420008,             57,            543,      1618265,        321704,              0,              0,          5145,        326849,        854736,        155819,        311047,        -30206,              0,              0,             20,      1291416,              0.00,      6105911.00,             16.27
100/03,1541,錩泰,        916755,              0,        596960,        167797,         56923,      1738435,        773600,              0,              0,            114,        773714,        788000,          1364,        176962,         -1605,              0,              0,              0,        964721,              0.00,              0.00,             12.24
100/03,1558,伸興,      2604082,         16206,        910845,         58513,         14418,      3604064,      1599213,              0,             87,        121790,      1721090,        483882,        266204,      1323864,       -190976,              0,              0,              0,      1882974,              0.00,              0.00,             38.91
100/03,1582,信錦,      6602009,         29814,        826511,        380191,        149110,      7987635,      3193122,        534256,              0,        406259,      4133637,      1366384,      1531773,        672619,        232022,              0,              0,         51200,      3853998,              0.00,              0.00,             27.83
100/03,1583,程泰,      6469298,         34953,      2070666,        157059,        221644,      8953620,      4834787,        346702,          4733,        116551,      5302773,        971670,        450681,        960469,        -57097,              0,              0,      1325124,      3650847,              0.00,      1597000.00,             24.34
100/03,1590,F-亞德,      4222509,              0,      3862973,        193056,         64660,      8343198,      2508042,        283207,              0,        308054,      3099303,      1500000,      2150697,      1492030,        -43206,              0,              0,        144374,      5243895,              0.00,              0.00,             34.00
100/03,1603,華電,      2727122,      1571617,      3006998,              0,        662922,      7968659,      2803152,              0,        726956,         57776,      3587884,      3423000,        412208,       -530248,      1067715,              0,              0,          8100,      4380775,              0.00,     58646089.00,             15.42
100/03,1604,聲寶,      5243898,      3743768,      3701553,        222933,        315221,     13227373,      2519490,      1400000,        846750,        371053,      5137293,      5914731,         66309,        633409,      1475429,              0,              0,            202,      8090080,              0.00,     20621288.00,             14.17
100/03,1605,華新,     68924467,     23945818,     33829917,      1759824,      4372647,    132832673,     36917557,     25948797,        131132,      3743007,     66740493,     36160002,     20243794,     11521260,     -3651044,              0,              0,      1818168,     66092180,              0.00,     58966701.00,             18.07
100/03,1608,華榮,      8540706,      2848841,      3474454,         29163,        943420,     15836584,      5178081,              0,        786248,        470261,      6434590,      6327735,         90155,        270623,        593157,              0,              0,      2120324,      9401994,              0.00,    135934824.00,             14.66
