年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
100/01,2801,彰化銀行,     23908340,     70709931,     27326094,              0,     16781520,              0,  1058264512,     48685034,    200057242,              0,     15587050,     23614363,         53526,     13642581,  1498630193,    100608083,              0,      2496847,     16551447,     21843741,              0,  1226446878,     31791121,              0,      9851514,  1409589631,     62094756,              0,     18960296,      7985510,     89040562,              0,     89040562,              0,              0,             14.34
100/01,2809,京城銀行,      2325988,     31826820,      1012363,              0,        631939,              0,     99187016,      2721735,      6557959,              0,     22124382,      2789759,         12539,        904302,    170094802,      3541911,              0,              0,     10874897,        959620,              0,    133956293,      5687001,              0,      1259919,    156279641,     10512343,        172071,      3073785,         56962,     13815161,              0,     13815161,      1297000,              0,             13.16
100/01,2812,台中銀行,      4302152,     71326445,      1802112,              0,      2877171,        123795,    252554081,      1233929,     10447794,        142236,        665933,      3203379,              0,      2396323,    351075350,      3420649,              0,        106907,        827500,      3783404,              0,    312440133,     10211455,              0,        467723,    331257771,     17319006,        792069,      1429175,        277329,     19817579,              0,     19817579,              0,              0,             11.44
100/01,2836,高銀,      1928523,     24551053,        951579,      3277705,        972074,              0,    164459378,      4720811,      7788187,              0,      3033903,      2227842,         63876,        773183,    214748114,     12335139,              0,          7163,        140860,      2573399,              0,    186272438,      4000000,              0,        566933,    205895932,      5257982,      2542403,      1058335,         -6538,      8852182,              0,      8852182,              0,              0,             16.84
100/01,2838,聯邦銀行,      6175163,     67497187,      5848796,         11048,     15884254,              0,    192231419,      7528699,      2642339,         53823,     60508787,      8065678,      2374485,      9344974,    378166652,     11446132,      1029266,        104552,     36536309,      3609650,              0,    297509438,      4890000,              0,      2272620,    357397967,     19484996,         33811,      1631471,       -601507,     20548771,        219914,     20768685,              0,              0,             10.55
100/01,2845,遠東商銀,      4136375,     99780880,     16425887,        119001,     18594581,              0,    236227907,     16449019,      2933227,      2645528,      9692579,      2859927,      1933050,      1589596,    413387557,     13399937,              0,      5321854,              0,      4852759,              0,    348581763,     16785602,              0,        932548,    389874463,     20071489,          9302,      3407448,         24855,     23513094,              0,     23513094,              0,              0,             11.71
100/01,2849,安泰銀行,      2456945,     61692355,      5596196,         99998,      8185542,              0,    202759445,     36871722,     17876712,              0,      3763586,      2140503,        216316,      4761341,    346420661,      4925280,              0,     17310940,     23426459,      3870595,              0,    262742082,     11240000,      1414865,      1053126,    325983347,     16796775,      1461505,      2324253,       -145219,     20437314,              0,     20437314,              0,              0,             12.17
