年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
98/03,2801,彰化銀行,     19441356,     91633783,     17763048,              0,     11611939,              0,    960011884,     26998640,    245101538,              0,     21080434,     24329483,         47750,     17281308,  1435301163,    116597141,              0,      1552327,     11073901,     26077057,              0,  1166365948,     23498296,              0,     10703580,  1355868250,     62094756,              0,      9073589,      8264568,     79432913,              0,     79432913,              0,              0,             12.79
98/03,2809,京城銀行,      4743430,     27987853,      1481609,              0,        934179,              0,     95538559,      2771667,      7179671,              0,     18569294,      3212604,        108285,      1101463,    163628614,      1159045,              0,          1442,      7159700,      1228399,              0,    136379387,      5382900,              0,      1364192,    152675065,     10512343,        102778,        491414,       -152986,     10953549,              0,     10953549,     10000000,              0,             10.52
98/03,2812,台中銀行,      3678724,     58904403,        419113,              0,      2735254,              0,    207920514,        669021,     13235271,        137455,        181645,      3608230,              0,      3086443,    294576073,      4715876,              0,        156495,        295018,      3527115,              0,    266634403,      4200000,              0,        517217,    280046124,     13719006,        766813,       -223639,        267769,     14529949,              0,     14529949,              0,              0,             10.59
98/03,2836,高銀,      1959318,     25406224,      2329694,      3506958,        902542,              0,    132068366,      3380953,      5743173,              0,      3639037,      2298552,         71959,        843121,    182149897,      6541058,              0,          6531,        296356,      3209921,              0,    158169964,      4000000,              0,        612994,    172836824,      5257982,      2542403,      1496550,         16138,      9313073,              0,      9313073,              0,              0,             17.71
98/03,2838,聯邦銀行,      5884152,     45204006,      7674957,      9508259,     20315995,              0,    165237313,     12847128,     12555584,         74650,     56362550,      8466952,      2440009,     10967207,    357538762,     22215512,        299710,        162671,     32405188,      4337118,              0,    269364588,      8345000,              0,      1755068,    338884855,     23188244,         33811,     -6369826,         49985,     16902214,      1751693,     18653907,              0,              0,              7.29
98/03,2845,遠東商銀,      2678618,     74863573,      8375852,        498667,     19662840,              0,    208896445,      8794871,        801484,      2659300,     12441663,      2280075,              0,      2458824,    344412212,      6047362,              0,      3312021,        300052,      5356976,              0,    287502978,     20626841,              0,        747647,    323893877,     19337974,          9302,        877941,        293118,     20518335,              0,     20518335,              0,              0,             10.61
98/03,2849,安泰銀行,      2931123,     62337912,        556417,              0,      6123648,              0,    188815293,      7181683,              0,      1082312,      9159573,      2918443,        201768,      5803937,    287112109,      2481119,              0,     31059728,      5375172,      3870309,              0,    222109866,      1670000,      1414865,        705162,    268686221,     16796775,      1461505,         93361,         74247,     18425888,              0,     18425888,              0,              0,             10.97
