年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
99/01,2801,彰化銀行,     23958604,     76363717,     21345334,              0,     16202986,              0,    987155178,     32181018,    219773092,              0,     19077585,     24062874,         46144,     17604749,  1437771281,     99221191,              0,      1014515,     13525011,     20459292,              0,  1185175122,     23476286,              0,     12041497,  1354912914,     62094756,              0,     12389047,      8374564,     82858367,              0,     82858367,              0,              0,             13.34
99/01,2809,京城銀行,      2495965,     30418919,      2751938,              0,        643699,              0,     92531356,      2734804,      7053689,              0,     17771712,      3134887,         27318,      1033461,    160597748,        859984,              0,            127,      4847238,        676297,              0,    133652370,      7712646,              0,      1297869,    149046531,     10512343,        105797,        785345,        147732,     11551217,              0,     11551217,              0,              0,             10.99
99/01,2812,台中銀行,      3823327,     59527434,      1531561,              0,      3490968,              0,    225528592,        689437,     12164540,        139734,        181549,      3516112,              0,      2855183,    313448437,      4324294,              0,         10851,              0,      2826290,              0,    282354014,      7718190,              0,        580014,    297813653,     13719006,        766813,        885116,        263849,     15634784,              0,     15634784,              0,              0,             11.40
99/01,2836,高銀,      1839239,     20240999,      3015955,      4826941,        934865,              0,    145672391,      5248076,      5751755,              0,      3560532,      2270482,         68086,        817683,    194247004,     10644873,              0,            327,        179387,      2248434,              0,    167017634,      4000000,              0,        627890,    184718545,      5257982,      2542403,      1732046,         -3972,      9528459,              0,      9528459,              0,              0,             18.12
99/01,2838,聯邦銀行,      5630983,     57735281,      6246371,        782313,     17944475,              0,    171676270,     12471112,      6730462,         61841,     60573664,      8229732,      2369638,     10836218,    361288360,     16833753,        758836,        128630,     41219317,      3022104,              0,    268918534,      9245000,              0,      1616334,    341742508,     23188244,         33811,     -5343917,         25396,     17903534,      1642318,     19545852,              0,              0,              7.72
99/01,2845,遠東商銀,      3331543,     71258970,     11493699,        400012,     19260676,              0,    213081990,     22030693,      2069075,      2652853,     10862902,      2214125,              0,      2528776,    361185314,      8485003,              0,      3552921,        440113,      3727743,              0,    306946516,     15552315,              0,      1130511,    339835122,     19337974,          9302,      1862605,        140311,     21350192,              0,     21350192,              0,              0,             11.04
99/01,2849,安泰銀行,      4072638,     84510132,        428015,        447490,      5825066,              0,    200250038,      2984772,              0,        581992,      7217310,      2791242,        213268,      5654465,    314976428,      2808989,              0,     26246776,      2187281,      3333296,              0,    257965737,      1240000,      1414865,        727175,    295924119,     16796775,      1461505,        778151,         15878,     19052309,              0,     19052309,              0,              0,             11.34
