年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
97/03,1225,福懋油,      3338414,        232020,      2855758,        104133,        225516,      6755841,      2747664,      1473841,        100296,         99905,      4421706,      1627000,         94698,         94468,        193609,              0,              0,        324360,      2334135,              0.00,              0.00,             12.35
97/03,1227,佳格,      5868147,        602206,      2234602,         33617,        465587,      9204159,      3180058,        940308,         33685,         22834,      4176885,      3209184,         21606,      1617135,        110091,        -21182,              0,         90440,      5027274,              0.00,      2338960.00,             15.50
97/03,1229,聯華實業,      4088608,     11969799,      5423065,        125447,        197092,     21804011,      3357250,      2278581,         93806,        230280,      5959917,      7869903,      1043656,      4380097,      1693205,         -3988,              0,        861221,     15844094,          5250.00,        248000.00,             19.04
97/03,1231,聯華食品,      1690583,         15975,        801942,         47176,        216482,      2772158,        570202,        391156,              0,         84958,      1046316,      1154190,         76975,        446508,         24634,              0,              0,         23535,      1725842,              0.00,              0.00,             14.75
97/03,1232,大統益,      2507265,        166961,      1245578,          1294,         18919,      3940017,      1299479,              0,              0,         15022,      1314501,      1599749,         23784,        997752,        -15973,              0,              0,         20204,      2625516,              0.00,              0.00,             16.29
97/03,1233,天仁,        655749,          3860,        906713,         20836,         93085,      1680243,        283520,            474,              0,        186446,        470440,        905919,         37049,        283924,        -13777,        -11580,              0,          8268,      1209803,              0.00,      1153483.00,             13.43
97/03,1234,黑松,      2178126,      6916176,      3120288,         44523,        547665,     12806778,      1001912,              0,      1915676,        497787,      3415375,      5358281,        184601,      1810071,      2038450,              0,              0,              0,      9391403,              0.00,              0.00,             17.53
97/03,1235,興泰,        556379,        113520,        148619,              0,        172464,        990982,        244605,              0,         60144,         22638,        327387,        514025,         27674,        134581,         -9126,        -11584,              0,          8025,        663595,              0.00,      1711164.00,             15.11
97/03,1236,宏亞食品,        667193,         20250,      1013733,         15092,        106081,      1822349,        464755,              0,              0,        183640,        648395,        852312,         33396,        259881,         28365,              0,              0,              0,      1173954,              0.00,              0.00,             13.77
97/03,1301,台塑,    117520594,    108717853,    105344632,      3215111,      1095462,    335893652,     62495144,     59098053,              0,      6984978,    128578175,     57204716,     12814431,    105484040,     31812290,              0,              0,              0,    207315477,              0.00,              0.00,             36.24
97/03,1303,南亞塑膠,    172044522,     98719450,    157576695,      3588538,      5117559,    437046764,     73135824,     86666985,              0,     19492986,    179295795,     76235909,     25994535,    117118780,     25412780,         -1945,              0,     12990910,    257750969,              0.00,        177899.00,             32.11
97/03,1304,台聚,     29492142,      4140608,     12949724,      1078873,      1831764,     49493111,     16062271,      6150639,        800992,      2952253,     25966155,      7714032,        136042,      3156933,        660841,       -135344,              0,     11994452,     23526956,              0.00,     46323928.00,             15.91
97/03,1305,華夏,      6575834,        251953,      3946564,        171818,        703886,     11650055,      2692499,      1668829,        592084,      1254982,      6208394,      4248035,         11845,        461057,        553303,              0,              0,        167421,      5441661,              0.00,              0.00,             12.42
97/03,1307,三芳化工,      4367304,         98384,      3113490,        150716,        175754,      7905648,      3124860,        394000,         37782,        288711,      3845353,      2629287,        137866,      1285992,          7150,              0,              0,              0,      4060295,              0.00,              0.00,             15.44
97/03,1308,亞聚,      2833183,      2488336,        535189,         17116,        601237,      6475061,        519576,              0,         21469,        328334,        869379,      2609316,         23259,      2096800,        876307,              0,              0,              0,      5605682,              0.00,              0.00,             21.48
97/03,1309,台達化工,      8652262,        662687,      2144355,         64029,        235807,     11759140,      5936852,        971034,        143860,        425681,      7477427,      2786155,        338015,        805482,        352061,              0,              0,              0,      4281713,              0.00,              0.00,             15.37
97/03,1310,台苯,      7978752,      2729548,      2214371,         32049,        596831,     13551551,      6091242,         87848,         41452,        279573,      6500115,      6064793,        229490,        655492,        647589,       -666585,              0,        120657,      7051436,              0.00,     90056688.00,             13.42
97/03,1312,國喬石化,     14070254,      2867803,      9528591,        911559,        850928,     28229135,     13369827,      2036568,      1062196,        474915,     16943506,      7334827,        490646,        186433,      2006751,       -231860,              0,      1498832,     11285629,              0.00,     11552848.00,             13.56
97/03,1313,聯成,     16437830,      5011758,      6493024,        275809,        143147,     28361568,      8453290,      3753355,         99828,      1491847,     13798320,      8403798,        382910,      4143066,      1625261,       -244220,              0,        252433,     14563248,              0.00,     18000000.00,             17.40
97/03,1314,中石化,     11081317,      8016048,     19733486,        117200,      8050916,     46998967,      5192309,     14437266,      3879784,        783577,     24292936,     17949630,        320134,        236014,      4200253,              0,              0,              0,     22706031,              0.00,              0.00,             13.44
97/03,1315,達新工業,      3977215,        292626,      1651801,         19927,      1066583,      7008152,      1519121,         59973,        240828,        274400,      2094322,      2200000,         14209,      1075773,      1640057,        -55915,              0,         39706,      4913830,              0.00,      7930000.00,             22.98
97/03,1316,上曜,        471782,        213014,        349268,         43617,         33434,      1111115,         98282,              0,              0,         66749,        165031,        651661,        122111,        -27711,         41268,              0,              0,        158755,        946084,              0.00,              0.00,             12.08
97/03,1319,東陽,      8235737,      1476663,     15949975,        480783,      1298860,     27442018,     10405238,      3641710,              0,        625843,     14672791,      4515044,      1300091,      2815976,        356790,       -201345,              0,      3982671,     12769227,              0.00,     14489001.00,             20.11
97/03,1321,大洋,      2001836,        677302,      1355880,        117152,        652582,      4804752,      1265966,        335000,              0,        419210,      2020176,      2272283,        101383,        474140,        -27041,        -36189,              0,              0,      2784576,              0.00,      6542716.00,             12.62
97/03,1323,永裕,      1266840,          2148,      1315009,         54728,         17027,      2655752,        826589,        609164,          8767,         52939,      1497459,        788464,         53270,        159132,         83221,         -2813,              0,         77019,      1158293,              0.00,        337835.00,             13.77
97/03,1324,地球工業,        668913,              0,        495775,              0,         19764,      1184452,        254516,              0,              0,         28158,        282674,        751219,              0,        110235,         40324,              0,              0,              0,        901778,              0.00,              0.00,             12.00
97/03,1325,恒大,        788494,         75866,        599475,              0,         75382,      1539217,         84231,              0,         44912,         40703,        169846,        891110,          3158,        350642,          9131,              0,              0,        115330,      1369371,              0.00,              0.00,             14.07
97/03,1326,台化,    167114879,    103259645,    176724985,      1406997,     12551582,    461058088,    121027278,     84655606,              0,      8146587,    213829471,     55247302,      9787604,    106831820,     37577039,       -324121,              0,     38108973,    247228617,              0.00,     16540112.00,             37.97
97/03,1402,遠東新,     77736337,     52112343,    113871709,     19518444,      3027262,    266266095,     72737093,     52268757,      6510782,      3554062,    135070694,     45699538,      9575232,     19341018,     11142007,              0,              0,     45437606,    131195401,              0.00,              0.00,             18.77
97/03,1410,南染,        448097,              0,      1016444,              0,         68478,      1533019,        169388,              0,        145501,         53598,        368487,        900000,         21784,        -64451,        268489,              0,              0,         38710,      1164532,      1164532.00,              0.00,             12.35
97/03,1413,宏洲纖維,      1335475,         13207,      1844380,              0,         61894,      3254956,      1190164,              0,        145598,        156478,      1492240,      2836457,              0,     -1489100,        403631,        -15040,              0,         26768,      1762716,              0.00,      3496585.00,              6.20
97/03,1416,廣豐,      4990017,      1094025,      1395394,         10563,        125278,      7615277,        910079,      1053057,        567193,         64351,      2594680,      5497834,      1279021,     -1907491,        236017,        -84694,              0,            -90,      5020597,              0.00,     40294273.00,              9.85
97/03,1417,嘉裕,      2182909,      1166875,      1048899,         32018,        596529,      5027230,        963402,              0,        103078,         80221,      1146701,      3798837,         19571,       -209682,        271803,              0,              0,              0,      3880529,              0.00,              0.00,             10.22
97/03,1418,東華,        759954,        161112,      1418224,         51780,        322777,      2713847,      1151373,              0,        322483,        127444,      1601300,      1319276,              0,       -350131,        211447,        -69533,              0,          1488,      1112547,              0.00,     10933000.00,              9.18
97/03,1419,新紡,        682429,      1814574,      4063824,              0,         55264,      6616091,      1349848,              0,        764812,         86788,      2201448,      3000413,            595,        564244,        859723,        -10332,              0,              0,      4414643,              0.00,        803829.00,             14.75
97/03,1432,大魯閣,      1742693,        198333,      1254230,         11778,        512209,      3719243,      1944368,        264611,        266563,         27478,      2503020,        885642,        256390,       -613562,        332010,       -111902,              0,        467645,      1216223,              0.00,      3734716.00,              8.82
97/03,1434,福懋興業,     21097738,     29940786,     24718525,        481769,      2075390,     78314208,     13733796,     13670567,              0,      1205080,     28609443,     16846646,        698968,     11483574,     17892215,        -26488,              0,      2809850,     49704765,              0.00,      3043228.00,             27.89
97/03,1435,中福國際,        207073,        437357,        572145,              0,         13992,      1230567,        435716,              0,        161746,          5155,        602617,      1397801,             96,       -652631,        176174,       -293480,              0,            -10,        627950,              0.00,     28075770.00,              5.62
97/03,1436,華友聯,      2612599,        269499,          3356,          9486,        672204,      3567144,         16996,              0,              0,         30251,         47247,      3377000,        179919,        131704,        -81670,        -87056,              0,              0,      3519897,              0.00,     19287014.00,             11.05
97/03,1437,勤益投控,      1951880,        166750,      2297913,         37088,      3136939,      7590570,      1324360,      2054014,        371810,        211564,      3961748,      2039649,        318311,        100580,      1104266,              0,              0,         66016,      3628822,              0.00,              0.00,             17.47
97/03,1440,南紡,      7126151,      4578648,     14988382,         58055,      4443509,     31194745,      4825861,              0,      3376038,      1383367,      9585266,     14935240,         75446,      3617399,      2924890,              0,              0,         56504,     21609479,              0.00,              0.00,             14.43
97/03,1441,大東紡織,        835106,        415078,        740500,         32583,         89140,      2112407,        982684,        116864,        161013,        152347,      1412908,      1079004,            326,       -491626,        114473,         -2687,              0,              9,        699499,              0.00,      1177640.00,              6.55
97/03,1442,名軒,      3707155,        338173,        108065,              0,         19944,      4173337,      2330618,         54955,              0,          2236,      2387809,      1428084,         27031,        330510,           -210,              0,              0,            113,      1785528,              0.00,              0.00,             12.50
97/03,1443,立益紡織,      2882123,        142092,      3266104,         70346,         92582,      6453247,      3966826,              0,        227040,         66158,      4260024,      3010900,        322943,     -1411897,        197251,        -23655,              0,         97681,      2193223,              0.00,     11685357.00,              7.24
97/03,1444,力麗,      8078704,      3286213,      3728750,         19840,        436019,     15549526,      6254775,        829921,          5132,        175150,      7264978,      7679700,        199425,        834144,       -667529,       -163007,              0,        401815,      8284548,              0.00,     27091097.00,             10.64
97/03,1445,大宇紡織,      1096410,        186105,        909063,          6351,          9763,      2207692,        173970,              0,         98272,         80185,        352427,      1577510,        112240,         50404,        166170,        -51059,              0,              0,      1855265,              0.00,      7918000.00,             12.38
97/03,1446,宏和,        534388,        275722,      1010943,         15624,      1052646,      2889323,        751815,        206215,              0,         22855,        980885,      1386215,        297239,        150062,         74922,              0,              0,              0,      1908438,              0.00,              0.00,             13.77
97/03,1447,力鵬,      7800188,      1460127,      6327755,         33928,        295974,     15917972,      6874502,      1964303,              0,        214314,      9053119,      6528666,      1252008,      1137536,     -1469552,       -638668,              0,         54863,      6864853,              0.00,     58899093.00,             11.47
97/03,1449,佳和實業,      4357827,        460177,      3611819,        216205,        566270,      9212298,      3632023,      1900797,        569838,        678893,      6781551,      4159869,        396210,     -2289965,       -404321,       -303480,              0,        872434,      2430747,              0.00,    106179566.00,              5.03
97/03,1451,年興紡織,      6353163,      2128536,      6239439,         43321,        195140,     14959599,      2812577,        900401,              0,        638599,      4351577,      5983691,        383870,      4188998,        129087,        -77937,              0,            313,     10608022,              0.00,      7103000.00,             17.94
97/03,1453,大將,        453914,         99495,        253309,              0,         40260,        846978,        213874,              0,         54850,         25998,        294722,        409000,              0,         88270,         44131,         -5952,              0,         16807,        552256,              0.00,         98864.00,             13.12
97/03,1454,台富,      1031183,        242439,        926712,              0,         25272,      2225606,        612604,              0,              0,         74554,        687158,      1386284,         90081,         39287,         65505,        -42710,              0,              1,      1538448,              0.00,     10301194.00,             11.99
97/03,1456,怡華,      1693563,        277660,      1655777,              0,         54056,      3681056,      1772587,        392600,        190722,        321497,      2677406,      1675000,         18386,         62323,       -797109,         -6209,              0,         51259,      1003650,              0.00,      4208935.00,              5.83
97/03,1457,宜進,      1952089,        476345,      1989415,         39952,      1121339,      5579140,      1976601,        241506,          3944,         48477,      2270528,      2370000,        398089,         78737,        142377,       -117065,              0,        436474,      3308612,              0.00,     26025132.00,             13.61
97/03,1459,聯發紡織,      2481274,        829238,      4095286,        104585,        245536,      7755919,      3097162,      1450714,              0,         27015,      4574891,      3311299,        429791,        241720,       -632654,       -302373,              0,        133245,      3181028,              0.00,     43547875.00,             10.60
97/03,1460,宏遠,      4570615,        112609,      4236762,         17058,        139934,      9076978,      2747896,        736123,        165409,        211582,      3861010,      4904161,        248255,         93601,        199358,       -229429,              0,             22,      5215968,              0.00,     33706585.00,             11.42
97/03,1463,強盛染整,      1191493,        245964,        599477,              0,        174009,      2210943,        259291,              0,         50877,         57930,        368098,      1884108,        157475,       -125902,        -24987,       -122468,              0,         74619,      1842845,              0.00,     26589911.00,             10.93
97/03,1464,得力實業,      2241585,         18345,      2111241,         57210,         96528,      4524909,      1568878,              0,              0,        174187,      1743065,      1686930,        147967,        -66395,        117915,        -40417,              0,        935844,      2781844,              0.00,      7250000.00,             11.43
97/03,1465,偉全實業,      1953692,         13490,      1126348,         80170,         25348,      3199048,        903004,        119427,              0,         64614,      1087045,        863394,        353488,        330281,         56512,              0,              0,        508328,      2112003,              0.00,              0.00,             18.57
97/03,1466,聚隆,      1082639,              0,        731119,              0,        246532,      2060290,      1142573,        248305,              0,         34855,      1425733,        715978,              0,        -80768,              0,           -653,              0,              0,        634557,              0.00,         87958.00,              8.87
97/03,1467,南緯實業,      2931263,        285060,      1191245,        308866,        387054,      5103488,      1719536,      1426340,         68902,         70061,      3284839,      1649115,         64771,        172729,       -166609,              0,              0,         98643,      1818649,              0.00,              0.00,             10.43
97/03,1468,昶和纖維,      1494483,         29365,      1858942,         64877,         32837,      3480504,        985751,        431250,         39548,          5788,      1462337,      1604053,         43757,        -36559,        214311,              0,              0,        192605,      2018167,              0.00,              0.00,             11.38
97/03,1469,理隆纖維,        729613,         52036,      1292157,          1419,         38764,      2113989,        636056,              0,              0,         10778,        646834,      1246000,        455920,       -223795,        -10990,              0,              0,             20,      1467155,              0.00,              0.00,             11.77
97/03,1471,首利,      2916129,         71242,      1694782,              0,        147441,      4829594,      2542889,         47182,              0,          4810,      2594881,      1554520,        614352,         -3623,        104393,        -34929,              0,              0,      2234713,              0.00,      1600000.00,             14.53
97/03,1472,三洋紡,        677799,            674,      1124760,          1514,         68754,      1873501,        746581,        159829,              0,         34810,        941220,        875000,         92846,       -127274,         40720,        -37637,              0,         88626,        932281,              0.00,      5348830.00,             10.27
97/03,1473,台南企業,      5049513,        122553,      1494807,         41145,        224180,      6932198,      1887280,        295000,         37967,        308021,      2528268,      1398305,        830585,      1509696,        101341,              0,              0,        564003,      4403930,              0.00,              0.00,             27.46
97/03,1474,弘裕,      1898323,        102623,      1091557,         47763,        146077,      3286343,      1180433,        310126,         39282,         19233,      1549074,      1378744,          2610,        210023,        145509,              0,              0,            383,      1737269,              0.00,              0.00,             12.60
97/03,1475,本盟光電,      1171179,          2365,        832593,              0,         76130,      2082267,      1583698,              0,              0,              0,      1583698,        775038,        430000,       -749728,         14596,              0,              0,         28663,        498569,              0.00,              0.00,              6.06
97/03,1476,儒鴻,      2581170,          7569,      2270771,         17630,        362046,      5239186,      2191718,        183928,              0,        106553,      2482199,      1896866,        293678,        558732,          3010,              0,              0,          4701,      2756987,              0.00,              0.00,             14.51
97/03,1477,聚陽實業,      4117830,              0,      1381866,          1928,        191102,      5692726,      2638930,              0,              0,         38953,      2677883,      1513473,        544893,        939579,          7227,              0,              0,          9671,      3014843,              0.00,              0.00,             19.86
97/03,1503,士電,     12468103,      4534184,      9848937,        152948,        140497,     27144669,     10278291,      2165673,      1000311,      1132350,     14576625,      5209722,      2552266,      2903112,      1726635,              0,              0,        176309,     12568044,              0.00,              0.00,             23.79
97/03,1504,東元電機,     31153642,     17867825,     14201658,        376943,      3875737,     67475805,     15972053,     13151192,      1080247,      1617385,     31820877,     18905779,      5826568,      6470506,      3867512,       -905411,              0,      1489974,     35654928,              0.00,     72567145.00,             18.79
97/03,1506,正道,      1189139,        132333,      1240033,         33577,        538896,      3133978,      1527373,         62502,         86727,        282853,      1959455,      1022516,         88334,       -331933,        146196,              0,              0,        249410,      1174523,              0.00,              0.00,              9.05
97/03,1507,永大機電,      9617757,        989727,      2586212,        568607,      1001868,     14764171,      5072406,        242136,          2702,        657313,      5974557,      4108200,        219833,      4248643,        164070,        -26551,              0,         75419,      8789614,              0.00,      2129800.00,             21.32
97/03,1512,瑞利,      2262469,              0,      3387612,         93384,        154909,      5898374,      3245190,         55069,        132382,        145075,      3577716,      1818025,         54803,         98810,        318337,              0,              0,         30683,      2320658,              0.00,              0.00,             12.97
97/03,1513,中興電,      8272855,      1132478,      4350790,        506641,        424971,     14687735,      5827565,        678529,        286075,        502571,      7294740,      4800000,        319950,      1073486,        993584,        -73899,              0,        279874,      7392995,              0.00,     10329917.00,             15.14
97/03,1514,亞力電機,      2927741,        284817,      1211402,         15563,        219109,      4658632,      1780947,         43150,        164401,         96950,      2085448,      2010670,        163593,         88421,        252239,        -80308,              0,        138569,      2573184,              0.00,     10777072.00,             12.79
97/03,1515,力山,      2877366,        786296,      1994530,         74121,        103099,      5835412,      3231334,        235130,         31782,        303543,      3801789,      2287843,        209182,       -500959,         -2834,              0,              0,         40391,      2033623,              0.00,              0.00,              8.71
97/03,1516,川飛,        158409,         49100,          1488,              0,         31737,        240734,        128120,              0,              0,              0,        128120,        923500,              0,       -810206,           -680,              0,              0,              0,        112614,              0.00,        143222.00,              1.22
97/03,1517,利奇機械,      3769720,        176877,        798316,        189389,         59675,      4993977,      1412581,              0,          3442,         82027,      1498050,      2278250,         72891,        248788,         31315,              0,              0,        864683,      3495927,              0.00,              0.00,             11.55
97/03,1519,華城電機,      5910415,         70800,      1529431,         37750,         73512,      7621908,      4384465,        171006,         34528,        124908,      4714907,      2161975,         27138,        695832,         16419,              0,              0,          5637,      2907001,              0.00,              0.00,             14.09
97/03,1521,大億,      1085412,        169803,        999224,         21939,        118253,      2394631,        880958,        124000,         66974,         66214,      1138146,        762300,         60472,        415655,         18058,              0,              0,              0,      1256485,              0.00,              0.00,             16.48
97/03,1522,堤維西,      6208612,        609793,      7122803,        146644,        341206,     14429058,      5896215,      2995193,         38717,        164452,      9094577,      2783218,      1372266,        791999,         62080,       -101693,              0,        426611,      5334481,              0.00,      6854645.00,             18.82
97/03,1523,臺灣開億,      2051415,        786574,      3783426,         57333,        126618,      6805366,      2114904,      1066158,              0,        143795,      3324857,      1624462,        444057,      1212096,         26530,              0,              0,        173364,      3480509,              0.00,              0.00,             20.36
97/03,1524,耿鼎企業,      1370845,        103769,      4072693,              0,         12549,      5559856,      1520755,      1799207,         74336,         23261,      3417559,      1592300,        220379,        291521,         75278,        -37181,              0,              0,      2142297,              0.00,      5146327.00,             13.90
97/03,1525,江申工業,        655959,        932233,        547225,              0,         35456,      2170873,        238392,              0,         69799,        134839,        443030,        640272,          1251,        799137,        287183,              0,              0,              0,      1727843,              0.00,              0.00,             26.99
97/03,1526,日馳,        468015,              0,        444758,             58,         67810,        980641,        337841,        197782,              0,         28090,        563713,        628970,              0,       -212675,            633,              0,              0,              0,        416928,              0.00,              0.00,              6.63
97/03,1527,鑽全,      4880057,      2871317,      1746194,            244,        330689,      9828501,      5394337,      1700000,              0,         10817,      7105154,      1862196,            305,      1346702,       -363620,       -122236,              0,              0,      2723347,              0.00,      3401000.00,             14.90
97/03,1528,恩德,      3090289,         41302,        772094,         84063,         55319,      4043067,      1458266,        893277,              0,         85213,      2436756,      1270682,        329308,        141600,         -2768,       -155617,              0,         23106,      1606311,              0.00,              0.00,             12.46
97/03,1529,樂士,      1544047,         28500,        275062,         13179,         99581,      1960369,        475455,         52488,              0,          1877,        529820,      1597089,          2320,       -168860,              0,              0,              0,              0,      1430549,              0.00,              0.00,              8.96
97/03,1530,亞崴機電,      2694984,         44207,      1014747,         19202,         43675,      3816815,      1811698,         20272,              0,         75217,      1907187,        829012,        223915,        831331,         28707,         -3337,              0,              0,      1909628,              0.00,        530309.00,             23.18
97/03,1531,高林股,      4407165,              0,      1622991,        222604,        106879,      6359639,        995865,        593833,              0,        359583,      1949281,      1931511,        341177,      1412741,        275192,              0,              0,        449737,      4410358,              0.00,              0.00,             20.51
97/03,1532,勤美,     18669701,      5995116,     11122814,        216172,        369872,     36373675,     13557343,      9104030,              0,        698986,     23360359,      2814722,      2078331,      1542632,        440303,        -17339,              0,      6154667,     13013316,              0.00,      1430335.00,             24.49
97/03,1533,車王電,      1997759,        145367,      1307982,        107465,         65011,      3623584,      1187122,        500000,              0,         30852,      1717974,        964152,        275871,        595892,         69685,              0,              0,             10,      1905610,              0.00,              0.00,             19.76
97/03,1535,中宇,      3160880,        569072,        130928,              0,        162383,      4023263,      2201823,              0,         39801,         12669,      2254293,      1130474,        121237,        466399,         50860,              0,              0,              0,      1768970,              0.00,              0.00,             15.65
97/03,1536,和大工業,      2618875,        241804,      3274359,         92710,         67174,      6294922,      2912025,      1568027,          1417,        119088,      4600557,      1319779,        387134,        271353,        -71175,       -258855,              0,         46129,      1694365,              0.00,      8000000.00,             13.29
97/03,1537,廣隆光電,      2266923,          2423,        903042,         84074,          1966,      3258428,      1228238,        648189,              0,         22155,      1898582,        671389,        356280,        303967,        -18357,              0,              0,         46567,      1359846,              0.00,              0.00,             19.56
97/03,1538,正峰新,      3162072,              0,        911098,              0,         96063,      4169233,      1637723,        310557,         18130,         29906,      1996316,      1461842,         59689,        638658,        179371,       -166643,              0,              0,      2172917,              0.00,      7437000.00,             15.66
97/03,1539,巨庭機械,      1149018,          8750,        529685,              0,        113716,      1801169,        867666,         87817,              0,         11945,        967428,        653700,         74525,         75057,         30459,              0,              0,              0,        833741,              0.00,              0.00,             12.75
97/03,1540,喬福機械,      1536601,              0,        441153,            249,            512,      1978515,        809702,              0,              0,          1604,        811306,        743249,        124668,        329482,              0,        -30206,              0,             16,      1167209,              0.00,      5309488.00,             16.91
97/03,1558,伸興,      1053079,         12183,        638658,         71500,          2143,      1777563,        639524,              0,             87,        103733,        743344,        426755,         82870,        498139,         26455,              0,              0,              0,      1034219,              0.00,              0.00,             24.23
97/03,1582,信錦,      2213425,              0,        531756,         24074,         43748,      2813003,      1118279,              0,              0,        238183,      1356462,        450565,        503928,        359049,        137119,              0,              0,          5880,      1456541,              0.00,              0.00,             32.20
97/03,1583,程泰,      4756726,        120543,      1811247,        234173,        235147,      7157836,      3353730,        220272,          4733,        121780,      3700515,        892595,        461699,        884403,        -11759,       -148040,              0,      1378423,      3457321,              0.00,      2474000.00,             23.95
97/03,1603,華電,      2600573,      1532018,      3061340,              0,        706364,      7900295,      3574097,              0,        726956,         56934,      4357987,      3423000,        412208,     -1348415,      1242254,       -194705,              0,          7966,      3542308,              0.00,     58646089.00,             12.46
97/03,1604,聲寶,      6007010,      3978327,      4455018,        463983,        622755,     15527093,      5130351,      2506400,        863737,        540622,      9041110,      8763900,        130773,     -4427467,      2446357,       -429199,              0,          1619,      6485983,              0.00,     30803953.00,              7.67
97/03,1605,華新,     54378422,     25317113,     26484234,      2017794,      1180987,    109378550,     31361517,     15292543,        131132,      2099104,     48884296,     32443143,     16656233,     11273738,       -368791,     -1027895,              0,      1517826,     60494254,              0.00,    100129701.00,             18.76
97/03,1608,華榮,      9001711,        623166,      4048857,         70115,        836569,     14580418,      2953014,         60937,        786248,        407464,      4207663,      6327735,         68994,        611954,        810282,       -184032,              0,      2737822,     10372755,              0.00,     89464824.00,             14.05
