年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產合計,流動負債,長期負債,其他負債,負債合計,股本,資本公積,保留盈餘,股東權益其他項目,庫藏股票,少數股權,股東權益合計,換算匯率,換算匯率參考依據,是否經當地會計師查核或核閱
95/01,9102,東亞科,      5882696,        162185,      2284353,         37853,        112155,      8479242,      5162642,        718369,          6058,      5887069,      1836112,        133740,        563024,        -24975,              0,         84272,      2592173,20.06,資產負債表日台銀新加坡收盤價買賣平均匯率,毋須經會計師查核或核閱
95/01,9105,泰金寶,     17967538,         58654,      4653630,         54508,         69152,     22803482,     12282372,      2183048,              0,     14465420,      3027194,      1455961,      3949991,        -95084,              0,              0,      8338062,0.834:1(THB:NT),依財報日之匯率,經會計師核閱
