年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產合計,流動負債,長期負債,其他負債,負債合計,股本,資本公積,保留盈餘,股東權益其他項目,庫藏股票,少數股權,股東權益合計,換算匯率,換算匯率參考依據,是否經當地會計師查核或核閱
98/01,9102,東亞科,      2893424,        194144,      1435696,         44043,        218897,      4786204,      2645070,         45893,         62618,      2753581,      2176837,              0,       -395156,        178043,         -5419,         78318,      2032623,22.30,資產負債表日台銀新加坡收盤價買賣平均匯率,毋須經會計師查核或核閱
98/01,9105,泰金寶,     37400720,         66616,      7983211,        541106,        339909,     46331562,     32003892,              0,              0,     32003892,      3778141,      2987274,      7724529,       -162274,              0,              0,     14327670,0.960983:1(TB:NT),財務日之匯率,經會計師核閱
98/01,910579,歐聖,      2876552,              0,      2450156,         52217,              0,      5378925,        476051,              0,              0,        476051,      2609416,        332513,      2066415,       -113475,              0,          8005,      4902874,RMB$1: NT$4.96,我國與16個貿易對手通貨對美元之匯率,毋須經會計師查核或核閱
98/01,911606,超級集團,      3767542,      1484390,      2460212,         68656,          3686,      7784486,      1229201,        417032,              0,      1646233,      3184086,          2189,      2497769,        253714,        -40506,        241001,      6138253,SGD$1:NT$22.3418,98.3.31，www.oanda.com網站公佈之匯率,毋須經會計師查核或核閱
98/01,911609,揚子江,     71961001,        101149,      9256156,     15049817,        163625,     96531748,     60383722,              0,        395742,     60779464,     23782930,              0,     14149041,     -2176826,         -2861,              0,     35752284,RMB$1：NT$ 4.69,我國與十六個貿易對手通貨對美元之匯率,毋須經會計師查核或核閱
98/01,911610,聯合環境,      1047136,        209994,         40529,         48036,      1288836,      2634531,        304207,        385696,         29756,        719659,      1271100,         23723,        585938,         34111,              0,              0,      1914872,SGD$1:NT22.68,依臺灣銀行98.6.30即期匯率,毋須經會計師查核或核閱
98/01,911616,杜康控股,      2630715,              0,        113336,        118688,            500,      2863239,        565397,              0,              0,        565397,      1039426,        603395,      1162016,       -506995,              0,              0,      2297842,RMB$1:NT$4.719,2008年9月底,毋須經會計師查核或核閱
