年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
100/04,1303,南亞塑膠,    211085246,    102891957,    147829884,      2674678,      5882715,    470364480,     62258434,    109488396,              0,     21382298,    193129128,     78522986,     27531548,    121992771,     36571732,              0,              0,     12616315,    277235352,              0.00,        183235.00,             33.70
100/04,1304,台聚,     35012345,      2784894,     15474179,        819841,      1763595,     55854854,     16080142,      6561794,        800992,      3010780,     26453708,      9935673,        227559,      6430363,       -347546,              0,              0,     13155097,     29401146,              0.00,     90715718.00,             17.99
100/04,1305,華夏,      4992881,        312220,      4969808,         25642,        795808,     11096359,      2723351,      1639445,        592084,      1216979,      6171859,      4248035,          8980,        -20504,        593208,              0,              0,         94781,      4924500,              0.00,              0.00,             11.37
100/04,1307,三芳化工,      5872116,        115011,      5169477,        133750,         76287,     11366641,      2579588,      1524175,        414610,        389808,      4908181,      3431614,        137866,      2307795,        581185,              0,              0,              0,      6458460,              0.00,              0.00,             18.82
100/04,1308,亞聚,      4661878,      4109709,        648856,          3428,        594294,     10018165,        811210,              0,         21469,        275224,      1107903,      3913974,         31038,      3658522,      1306728,              0,              0,              0,      8910262,              0.00,              0.00,             22.77
100/04,1309,台達化工,      7109527,        816052,      1867675,         48295,        193116,     10034665,      4707096,        499422,        143860,        506943,      5857321,      3120493,          4338,        480722,        571791,              0,              0,              0,      4177344,              0.00,              0.00,             13.39
100/04,1310,台苯,      5949906,      1661438,      3630776,        135854,        381916,     11759890,      5017248,        752986,        215524,         65690,      6051448,      5803403,        797703,     -1391460,       -373032,              0,              0,        871828,      5708442,              0.00,        265351.00,              8.34
100/04,1312,國喬石化,      5549828,      6692785,      8612360,        722021,        416492,     21993486,      4124057,      1200000,      1062196,        366019,      6752272,      9266203,        245466,      2386247,      1554386,              0,              0,      1788912,     15241214,              0.00,      8254473.00,             14.65
100/04,1313,聯成,     23628217,      3381223,     10998226,        588259,        309450,     38905375,     18335151,      2693921,         99828,        334766,     21463666,     10603587,      1154124,      4996715,        628646,              0,              0,         58637,     17441709,      2834250.00,      6883000.00,             16.49
100/04,1314,中石化,     23338350,      7095715,     16844210,         62409,      7038896,     54379580,      5903516,      6018913,      3871792,         90898,     15885119,     19744593,        198549,     13222398,      5268878,              0,              0,         60043,     38494461,              0.00,              0.00,             19.47
100/04,1315,達新工業,      4253339,        459614,      1523807,         90869,      1957879,      8285508,      1062324,         45580,        710324,        292815,      2111043,      2200000,         35031,      1362752,      2552933,              0,              0,         23749,      6174465,              0.00,      7930000.00,             29.00
100/04,1316,上曜,      1292534,         66521,        768700,         59114,         51418,      2238287,        578757,        295661,         33660,         10307,        918385,        651781,        104289,        -64557,         16516,              0,              0,        611873,      1319902,              0.00,      2690009.00,             11.33
100/04,1319,東陽,      8869794,      2987630,     17107833,        820358,        714410,     30500025,      7616469,      5547481,              0,        803953,     13967903,      5548565,      4106241,      5166017,        136763,              0,              0,      1574536,     16532122,              0.00,      2907594.00,             27.10
100/04,1321,大洋,      1593345,        650913,      5794781,         62334,        709632,      8811005,      1247987,        500000,      1350538,        444050,      3542575,      2272283,        101383,          5515,      2889249,              0,              0,              0,      5268430,              0.00,      6542716.00,             23.87
100/04,1323,永裕,      1656691,              0,      1590887,         42822,         22529,      3312929,      1010431,        716908,          8767,        158388,      1894494,        827887,         54240,        361003,         36543,              0,              0,        138762,      1418435,              0.00,        354726.00,             15.52
100/04,1324,地球工業,        838452,              0,        454790,              0,         17438,      1310680,        223718,              0,              0,         43056,        266774,        751219,              0,        253062,         39625,              0,              0,              0,      1043906,              0.00,              0.00,             13.90
100/04,1325,恒大,        976498,         75866,        879843,              0,        108096,      2040303,        134270,              0,         46144,         39503,        219917,      1006828,            766,        610236,         86571,              0,              0,        115985,      1820386,              0.00,              0.00,             16.93
100/04,1326,台化,    192459210,    121962828,    155497413,        945400,      9297808,    480162659,     80685840,     95320717,              0,      8587431,    184593988,     56904721,      9859303,    119752983,     61177520,              0,              0,     47874144,    295568671,              0.00,     17036314.00,             43.66
100/04,1337,F-再生,      2909569,              0,      2479912,      1208586,              0,      6598067,      1057367,              0,              0,              0,      1057367,      1380800,      1736170,      2188240,        235490,              0,              0,              0,      5540700,              0.00,              0.00,             40.13
100/04,1338,F-廣華,      3398098,        197962,      1387284,        138255,        139583,      5261182,      1749737,         15156,              0,              0,      1764893,        630000,      1635189,      1129772,         73526,              0,              0,         27802,      3496289,              0.00,              0.00,             55.06
100/04,1340,F-勝悅,      1504986,              0,        217777,        102486,         13087,      1838336,        526537,              0,              0,              0,        526537,            104,        745064,        512086,         40640,              0,              0,         13905,      1311799,              0.00,              0.00,        124797.50
100/04,1402,遠東新,    101495775,     49665112,    151446354,     19852579,      6545367,    329005187,     85360368,     61451353,      8660653,      5122589,    160594963,     48972173,     10361728,     27572678,     24644084,              0,              0,     56859561,    168410224,              0.00,        713000.00,             22.78
100/04,1410,南染,        676284,         41016,        885787,              0,         29275,      1632362,         96092,              0,        145501,         55056,        296649,        900000,         21784,         98273,        270604,              0,              0,         45052,      1335713,              0.00,              0.00,             14.34
100/04,1413,宏洲纖維,      1684841,         63350,      1434007,              0,         85966,      3268164,      1482538,          8930,        145598,        231402,      1868468,      1701874,            541,       -780178,        431656,              0,              0,         45803,      1399696,              0.00,      2097951.00,              8.05
100/04,1416,廣豐,      3876194,      1360368,      2335611,            934,        145710,      7718817,      1003689,        904702,        424944,         67143,      2400478,      3848484,      1013569,        271976,        183013,              0,              0,          1297,      5318339,              0.00,     28205990.00,             14.91
100/04,1417,嘉裕,      3318544,        918937,        827244,         13042,        689011,      5766778,      1122650,              0,        103078,         95666,      1321394,      3798837,         19571,        271461,        355515,              0,              0,              0,      4445384,              0.00,              0.00,             11.70
100/04,1418,東華,        729318,        102249,      1450109,          1149,         90152,      2372977,        733744,         31000,        280955,         98079,      1143778,      1319276,          1612,       -132942,         41113,              0,              0,            140,      1229199,              0.00,     10933000.00,             10.16
100/04,1419,新紡,      1217543,      2284386,      4981228,              0,         27921,      8511078,      2423834,              0,        763884,         59484,      3247202,      3000413,            595,        834568,      1428300,              0,              0,              0,      5263876,              0.00,        803829.00,             17.59
100/04,1432,大魯閣,        964586,        138794,        708091,          4049,        513560,      2329080,        840809,        265811,        126634,          8222,      1241476,        885642,         28150,        -68949,        242761,              0,              0,              0,      1087604,              0.00,        759715.00,             12.39
100/04,1434,福懋興業,     18619398,     37908921,     24510481,        357571,      1870986,     83267357,     11496763,     12174313,              0,      2073564,     25744640,     16846646,        698507,      9922848,     26827123,              0,              0,      3227593,     57522717,              0.00,      3043228.00,             32.29
100/04,1435,中福國際,        372221,        193392,        557749,              0,          2297,      1125659,          1981,              0,        161746,          4799,        168526,      1397801,          1302,       -461405,         19451,              0,              0,            -16,        957133,              0.00,     14424000.00,              7.64
100/04,1436,華友聯,      4363088,        187086,         27906,              0,        215479,      4793559,        117764,              0,              0,         26134,        143898,      3306192,        202376,      1285224,       -144131,              0,              0,              0,      4649661,              0.00,     13744233.00,             14.67
100/04,1437,勤益投控,      1067123,        199574,      1455068,            351,      6146705,      8868821,        886881,      3767482,        391231,        214038,      5259632,      2039649,        318310,        -53508,      1252540,              0,              0,         52198,      3609189,              0.00,        200000.00,             17.46
100/04,1440,南紡,      8931584,      5638486,     12805471,              0,      4273147,     31648688,      3374007,              0,      3361080,      1384784,      8119871,     15690963,         75446,      4612513,      3031546,              0,              0,        118349,     23528817,              0.00,              0.00,             14.92
100/04,1441,大東紡織,        934848,        499059,        795310,         11022,         34707,      2274946,        642478,        125000,        196975,        134621,      1099074,        858000,         75274,         84398,        158200,              0,              0,              0,      1175872,              0.00,      1213000.00,             13.90
100/04,1442,名軒,      6835861,        756160,        100979,              0,         63649,      7756649,      4123178,         28301,              0,            540,      4152019,      2062646,        447031,      1088330,            -67,              0,              0,          6690,      3604630,              0.00,              0.00,             17.44
100/04,1443,立益紡織,      1922343,        117328,      3146953,         66311,        154410,      5407345,      3193073,         25160,        296750,         57089,      3572072,      1353430,        164824,       -202989,        410147,              0,              0,        109861,      1835273,              0.00,        460610.00,             12.79
100/04,1444,力麗,      7912228,      4090478,      4344641,         11647,        628834,     16987828,      4728277,        522727,         96653,        219021,      5566678,      8851622,        374998,      1288262,        139023,              0,              0,        767245,     11421150,              0.00,      9961175.00,             12.17
100/04,1445,大宇紡織,      1106828,        189775,      1056221,              0,          6453,      2359277,        269751,              0,         98135,         71368,        439254,      1386670,        172064,        167152,        194137,              0,              0,              0,      1920023,              0.00,              0.00,             13.85
100/04,1446,宏和,      1880599,        252348,        405514,              0,        293147,      2831608,        269880,        500000,              0,          9936,        779816,      1386215,        297632,        344250,         23695,              0,              0,              0,      2051792,              0.00,              0.00,             14.80
100/04,1447,力鵬,      9024478,      2768158,      5337951,         35238,        142453,     17308278,      7291711,        791951,        146650,        178897,      8409209,      7181532,        739702,      1145596,       -731005,              0,              0,        563244,      8899069,              0.00,     83928737.00,             13.14
100/04,1449,佳和實業,      2637820,        223939,      2662718,         29561,        273800,      5827838,      2860570,      1465500,        523834,        494366,      5344270,      1871941,        375113,     -1281362,       -743813,              0,              0,        261689,        483568,              0.00,     32537700.00,              1.43
100/04,1451,年興紡織,      7714177,      1937174,      4545745,         44846,        450021,     14691963,      2267959,        630000,              0,        487047,      3385006,      4812500,        386640,      5813186,        192798,              0,              0,        101833,     11306957,              0.00,              0.00,             23.28
100/04,1453,大將,        652314,         48505,        318531,              0,         68196,      1087546,        185510,              0,         54850,             40,        240400,        744450,            405,         44309,         40560,              0,              0,         17422,        847146,              0.00,      1556000.00,             11.38
100/04,1454,台富,        996920,         70214,        989317,              0,         21197,      2077648,        252379,         74200,              0,         89223,        415802,      1403098,         49290,        175338,         34115,              0,              0,              5,      1661846,              0.00,      9175103.00,             12.67
100/04,1456,怡華,        909382,        154095,      1455647,              0,         14417,      2533541,      1973278,          3381,        190722,        216078,      2383459,      1675000,         18611,       -710785,       -868795,              0,              0,         36051,        150082,              0.00,      7052326.00,              0.71
100/04,1457,宜進,      1724959,        703303,      3452894,         39148,      1342417,      7262721,      1488994,      2011205,          3944,         31874,      3536017,      3178746,        493209,       -185914,        -98670,              0,              0,        339333,      3726704,              0.00,     57950032.00,             13.03
100/04,1459,聯發紡織,      2744986,        764178,      3790048,         98959,        223750,      7621921,      2218705,      1320060,              0,         37849,      3576614,      3586289,        301360,        604939,       -602776,              0,              0,        155495,      4045307,              0.00,     43081531.00,             12.33
100/04,1460,宏遠,      4571558,         10915,      3640272,          3128,        225572,      8451445,      3268510,      1057243,        169777,        243565,      4739095,      4711891,        119663,     -1205015,         85791,              0,              0,             20,      3712350,              0.00,     33706585.00,              8.49
100/04,1463,強盛染整,      1217187,         54348,        628019,          3636,        407494,      2310684,        177520,              0,         67994,        146313,        391827,      1884108,        156506,        -80030,       -130876,              0,              0,         89149,      1918857,              0.00,     26589911.00,             11.31
100/04,1464,得力實業,      2835803,        163789,      1793096,        226236,        258235,      5277159,      2072730,              0,              0,        156000,      2228730,      2274390,         97741,         59329,         88727,              0,              0,        528242,      3048429,              0.00,      3634000.00,             11.26
100/04,1465,偉全實業,      2137284,         15972,        849589,         79070,         16787,      3098702,        786219,              0,              0,         96343,        882562,        863394,        353488,        401017,         61575,              0,              0,        536666,      2216140,              0.00,              0.00,             19.45
100/04,1466,聚隆,      1546558,              0,      1253735,          3515,        139984,      2943792,      1027371,        290129,         18115,         28815,      1364430,        952617,        260973,        234098,        131674,              0,              0,              0,      1579362,              0.00,         91475.00,             16.60
100/04,1467,南緯實業,      4264791,         77927,      1950098,        326764,        141221,      6760801,      2872318,      1341735,         68902,         80821,      4363776,      1649115,         63250,        401240,       -256476,              0,              0,        539896,      2397025,              0.00,              0.00,             11.26
100/04,1468,昶和纖維,      1546139,         20894,      1214315,         44950,         53534,      2879832,        692173,        455224,         65656,          3378,      1216431,      1604053,         43757,       -356335,        257279,              0,              0,        114647,      1663401,              0.00,              0.00,              9.66
100/04,1469,理隆纖維,        664963,         44946,      1273882,              0,         27397,      2011188,        470244,              0,              0,         17462,        487706,      1246000,        455920,       -156939,        -21517,              0,              0,             18,      1523482,              0.00,              0.00,             12.23
100/04,1471,首利,      2795806,        126093,      1430791,              0,        238000,      4590690,      1699433,              0,              0,          3920,      1703353,      2014677,        839234,        -90167,        123593,              0,              0,              0,      2887337,              0.00,              0.00,             14.33
100/04,1472,三洋紡,        481097,              0,        836988,            793,         63882,      1382760,        798780,         63077,         37616,          3981,        903454,        595000,              0,       -222221,         91798,              0,              0,         14729,        479306,              0.00,      3637204.00,              8.32
100/04,1473,台南企業,      6841459,        530349,      1397048,         31597,        272014,      9072467,      2969572,        510598,         37967,        267509,      3785646,      1468220,        817993,      2025146,        -49350,              0,              0,      1024812,      5286821,              0.00,        858000.00,             29.20
100/04,1474,弘裕,      1866413,         56213,      1034041,         43901,        243013,      3243581,      1209121,        116250,         67569,          5699,      1398639,      1378744,          8974,        328664,        128560,              0,              0,              0,      1844942,              0.00,      5147402.00,             13.90
100/04,1475,本盟光電,        418435,          6287,        504987,         28859,         24007,        982575,        696458,              0,              0,              0,        696458,        525168,         25720,       -217891,         10082,              0,              0,        -56962,        286117,              0.00,              0.00,              6.53
100/04,1476,儒鴻,      3727310,              0,      3261849,        114581,        214385,      7318125,      2607602,         63273,              0,        180636,      2851511,      2112419,        293678,      2078236,        -25870,              0,              0,          8151,      4466614,              0.00,              0.00,             21.11
100/04,1477,聚陽實業,      6283107,              0,        964018,            718,        266471,      7514314,      2999385,              0,              0,         98081,      3097466,      1627289,        914233,      1893292,        -24656,              0,              0,          6690,      4416848,              0.00,              0.00,             27.10
100/04,1503,士電,     10667066,      5055031,     13964227,        128615,        140607,     29955546,      7222771,        850000,      1175718,      1294488,     10542977,      5209722,      2556723,      6361474,      5051163,              0,              0,        233487,     19412569,              0.00,              0.00,             36.81
100/04,1504,東元電機,     35299190,     16561132,     15233837,        131382,      3106944,     70332485,     16193039,     12500656,      1080247,      1817791,     31591733,     18388019,      5764454,     10412568,      2515725,              0,              0,      1659986,     38740752,      1250000.00,     22365800.00,             20.41
100/04,1506,正道,      1181820,         51626,      1216968,         16191,        514170,      2980775,      1111786,        284556,         76990,        242012,      1715344,      1022516,        148334,       -250027,        124870,              0,              0,        219738,      1265431,              0.00,              0.00,             10.23
100/04,1507,永大機電,     12525504,        938468,      4218162,        534455,      1125373,     19341962,      7022420,         78480,          2702,        966648,      8070250,      4108200,        265025,      6368756,        380831,              0,              0,        148900,     11271712,              0.00,      2129800.00,             27.22
100/04,1512,瑞利,      2803928,              0,      2681385,         84830,        175396,      5745539,      2624372,        651276,         99095,        147272,      3522015,      1818025,         40369,        112209,        188620,              0,              0,         64301,      2223524,              0.00,              0.00,             11.88
100/04,1513,中興電,      7186344,      1265779,      4128927,        343021,        271092,     13195163,      4519251,        230386,        286075,        466883,      5502595,      4800000,        341257,      1326153,        976358,              0,              0,        248800,      7692568,              0.00,     10329917.00,             15.85
100/04,1514,亞力電機,      2822995,        375526,        995813,         15203,        193518,      4403055,      1660401,         19100,        164401,        123286,      1967188,      2010670,        119880,         96213,        143500,              0,              0,         65604,      2435867,              0.00,      8359112.00,             12.30
100/04,1515,力山,      2509302,        183119,      1756754,         85255,         79960,      4614390,      2270037,        178180,         31782,        227891,      2707890,      2287843,              0,       -473108,         66501,              0,              0,         25264,      1906500,              0.00,      1610000.00,              8.28
100/04,1517,利奇機械,      3733274,        116496,      1317730,        175986,         41190,      5384676,      1104113,        731934,          9875,        126074,      1971996,      2278250,         72891,        675060,         47773,              0,              0,        338706,      3412680,              0.00,              0.00,             13.49
100/04,1519,華城電機,      4252200,        101961,      1547944,         29727,         87127,      6018959,      2695712,              0,         34528,        242600,      2972840,      2610585,         27138,        423086,        -14690,              0,              0,              0,      3046119,              0.00,              0.00,             11.67
100/04,1521,大億,      1647157,        287264,        909697,          5755,         64095,      2913968,      1067234,              0,         76736,         90789,      1234759,        762300,         60472,        771682,         84755,              0,              0,              0,      1679209,              0.00,              0.00,             22.03
100/04,1522,堤維西,      7753390,        622241,      7039144,        196115,        730487,     16341377,      7700535,      2467653,         38717,        315105,     10522010,      3123385,      1334298,        742724,        -29132,              0,              0,        648092,      5819367,              0.00,        930368.00,             16.61
100/04,1524,耿鼎企業,      1523163,         65992,      4061587,              0,          4020,      5654762,      1581405,      1609013,         74336,        331632,      3596386,      1624146,        220379,        177787,         36064,              0,              0,              0,      2058376,              0.00,      5249253.00,             13.10
100/04,1525,江申工業,        895126,      1639744,        456036,          2818,          1281,      2995005,        426278,              0,         69799,         98789,        594866,        692454,          1251,      1388848,        317586,              0,              0,              0,      2400139,              0.00,              0.00,             34.66
100/04,1526,日馳,        491299,          8230,        407849,              0,         42245,        949623,        243419,        248750,              0,         29782,        521951,        500000,              0,        -73453,          1125,              0,              0,              0,        427672,              0.00,              0.00,              8.55
100/04,1527,鑽全,      7605253,             10,      1307662,          6006,      1214359,     10133290,      6247722,      1200000,              0,          6253,      7453975,      1589766,            305,      1142213,        -52969,              0,              0,              0,      2679315,              0.00,      2000000.00,             17.07
100/04,1528,恩德,      3267123,         26747,        884241,         36543,        280177,      4494831,      1721275,        474691,              0,        120108,      2316074,      1409188,        304776,        356554,         75450,              0,              0,         32789,      2178757,              0.00,              0.00,             15.23
100/04,1529,樂士,        732100,         19906,        129506,              0,        140335,      1021847,        219707,         23458,              0,          5612,        248777,      2497089,          2320,     -1726339,              0,              0,              0,              0,        773070,              0.00,              0.00,              3.10
100/04,1530,亞崴機電,      3363157,         96657,      1192900,         39114,         35113,      4726941,      2372141,        113171,              0,         77153,      2562465,        949525,        239093,      1071750,        -95892,              0,              0,              0,      2164476,              0.00,      3718000.00,             23.72
100/04,1531,高林股,      4828167,         57129,      1381842,        248920,          4647,      6520705,      1099332,         78715,              0,        355190,      1533237,      1931511,        341177,      1941654,        257679,              0,              0,        515447,      4987468,              0.00,              0.00,             23.15
100/04,1532,勤美,     17420597,      1956319,     12263844,        833428,         30441,     32504629,      9373687,      6786100,              0,        529996,     16689783,      3638173,      1997264,      3266456,        462581,              0,              0,      6450372,     15814846,              0.00,              0.00,             25.74
100/04,1533,車王電,      2380968,        123750,      1127629,         62955,         18587,      3713889,      1253882,        534000,              0,         47644,      1835526,        964152,        275871,        609383,         28955,              0,              0,              2,      1878363,              0.00,         16000.00,             19.49
100/04,1535,中宇,      3985584,        797138,        134491,              0,         14723,      4931936,      2462242,              0,         58439,         42242,      2562923,      1130474,        121777,      1125376,         -8614,              0,              0,              0,      2369013,              0.00,              0.00,             20.96
100/04,1536,和大工業,      2565561,        330988,      2947035,            964,         46430,      5890978,      2148685,      1619802,          1417,        159372,      3929276,      2003103,        411677,       -461912,        -41430,              0,              0,         50264,      1961702,              0.00,              0.00,              9.54
100/04,1537,廣隆光電,      2013482,         17049,        942087,         72328,         79734,      3124680,        861335,              0,              0,        106482,        967817,        815854,        618809,        782873,       -106130,              0,              0,         45457,      2156863,              0.00,              0.00,             25.88
100/04,1538,正峰新,        462343,              0,      2266314,         20407,         84582,      2833646,        723164,        491778,         24689,         21467,      1261098,      1638845,         26353,       -266581,        173931,              0,              0,              0,      1572548,              0.00,              0.00,              9.60
100/04,1539,巨庭機械,        959423,          7750,        449882,         26962,         53026,      1497043,        781782,         64481,              0,         17455,        863718,        653700,              0,        -42481,         22106,              0,              0,              0,        633325,              0.00,              0.00,              9.69
100/04,1540,喬福機械,      1279782,              0,        415768,              0,            566,      1696116,        355353,              0,              0,          4037,        359390,        854736,        155819,        360318,        -34162,              0,              0,             15,      1336726,              0.00,      6105911.00,             16.84
100/04,1541,錩泰,        890243,              0,        584359,        174356,         35004,      1683962,        699582,              0,              0,          6347,        705929,        788000,          1364,        189911,         -1242,              0,              0,              0,        978033,              0.00,              0.00,             12.41
100/04,1558,伸興,      2360415,         15095,        896164,         65914,         19966,      3357554,      1217339,              0,             87,        120259,      1337685,        471692,        259897,      1354682,        -75590,              0,              0,          9188,      2019869,              0.00,              0.00,             42.63
100/04,1568,倉佑,      1332975,        103636,      1460677,         24094,        104693,      3026075,      1038805,        928196,              0,          6442,      1973443,        916315,         14348,        -18687,         40915,              0,              0,         99741,      1052632,              0.00,              0.00,             10.40
100/04,1582,信錦,      6402125,         22710,        819601,        377007,        156942,      7778385,      2835966,        533042,              0,        406665,      3775673,      1366384,      1531773,        812248,        234262,              0,              0,         58045,      4002712,              0.00,              0.00,             28.87
