年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
95/02,1233,天仁,        639438,         25300,        919767,         34726,         97530,      1716761,        481358,              0,              0,        158126,        639484,        879533,         18972,        211175,         -4885,        -32635,              0,          5117,      1077277,              0.00,      2840207.00,             12.60
95/02,1234,黑松,      1872084,      5914043,      4333673,         78047,        686247,     12884094,      1166744,              0,      1915676,        644652,      3727072,      5358281,        184480,      1637250,      1976479,              0,              0,            532,      9157022,              0.00,              0.00,             17.09
95/02,1235,興泰,        565456,         87088,        164156,              0,         69398,        886098,        224614,              0,         60144,         21365,        306123,        438248,         51492,        100582,         37049,        -57346,              0,          9950,        579975,              0.00,      4389604.00,             14.45
95/02,1236,宏亞食品,        530748,         20250,        948344,         14121,         98888,      1612351,        462327,              0,              0,        134474,        596801,        811726,         33396,        172255,         -1827,              0,              0,              0,      1015550,              0.00,              0.00,             13.51
95/02,1301,台塑,     87625334,    102169279,     89433407,      2615872,      5381209,    287225101,     51805561,     64669463,              0,      6103376,    122578400,     57204716,     12020116,     67900457,     27521412,              0,              0,              0,    164646701,              0.00,              0.00,             29.65
95/02,1303,南亞塑膠,    179745962,     95943101,    141859650,      2407339,      5477894,    425433946,    100521388,     81303464,              0,     16139344,    197964196,     76235908,     24293337,     94751629,     18637858,         -1945,              0,     13552963,    227469750,              0.00,        172719.00,             28.90
95/02,1304,台聚,     25686257,      3217626,     12199500,      1117836,      2369391,     44590610,     12307289,      9058829,        814615,      2514001,     24694734,      7714032,        262250,      1831863,        279756,       -117298,              0,      9925273,     19895876,              0.00,     41503928.00,             13.66
95/02,1305,華夏,      6471308,        154308,      4699507,        267970,        689399,     12282492,      2504548,      2849991,        605706,      1062611,      7022856,      4248035,          9679,         47484,        482959,              0,              0,        471479,      5259636,              0.00,              0.00,             11.27
95/02,1307,三芳化工,      2949474,        186901,      2818860,        157639,        126437,      6239311,      1167950,      1280598,         37782,        289608,      2775938,      2504083,        137866,        838871,        -17447,              0,              0,              0,      3463373,              0.00,              0.00,             13.83
95/02,1308,亞聚,      2519201,      1829634,        541375,         23960,        760380,      5674550,        984348,              0,         21469,        260103,      1265920,      2609316,         26555,      1265542,        507217,              0,              0,              0,      4408630,              0.00,              0.00,             16.90
95/02,1309,台達化工,      6238570,        622113,      2496567,         18638,        427078,      9802966,      3695005,      1634406,        143860,        378380,      5851651,      2705005,        335462,        662527,        248321,              0,              0,              0,      3951315,              0.00,              0.00,             14.61
95/02,1310,台苯,      7885270,      1997532,      2586127,         39189,        653798,     13161916,      6037967,        717159,         41452,         25179,      6821757,      5665293,        179092,      1098393,       -102963,       -895365,              0,        395709,      6340159,              0.00,     75541563.00,             12.11
95/02,1312,國喬石化,      7937870,      3627722,      7097802,        935857,      1446773,     21046024,      7447879,      3607000,        984448,        393709,     12433036,      6598242,        318374,        363791,        -27820,       -231083,              0,      1591484,      8612988,              0.00,      9846848.00,             10.80
95/02,1313,聯成,      8712925,      6111876,      6301637,        314559,        267543,     21708540,      6755167,      2437812,         99828,        876301,     10169108,      7618538,        381168,      2235619,        839057,       -251100,              0,        716150,     11539432,              0.00,     24762000.00,             14.99
95/02,1314,中石化,      8767627,      6728694,     23720483,         41089,      5599833,     44857726,      5535745,     15332788,      3879988,        790440,     25538961,     16899995,         55744,      2386319,        -27221,              0,              0,          3928,     19318765,              0.00,              0.00,             11.43
95/02,1315,達新工業,      4060558,        384459,      1660612,         34079,      1142465,      7282173,      1632177,        229759,        240828,        282250,      2385014,      2295000,         25176,        768921,      1813607,        -55915,              0,         50370,      4897159,              0.00,      7930000.00,             21.87
95/02,1316,上曜,        523774,        180705,        382662,         17324,        262718,      1367183,        362021,              0,              0,         39349,        401370,        701661,        105303,         -7726,          2022,              0,              0,        164553,        965813,              0.00,              0.00,             11.42
95/02,1319,東陽,      7144393,      1244527,     13798214,        373357,        540883,     23101374,      8704444,      3287785,              0,        333758,     12325987,      4135413,      1408534,      1634349,        262936,       -201345,              0,      3535500,     10775387,              0.00,     13270747.00,             18.09
95/02,1321,大洋,      2216731,        602356,      1235579,        107597,        425775,      4588038,        947135,              0,              0,        398521,      1345656,      2272282,        101384,        878702,         24134,        -36189,              0,          2069,      3242382,              0.00,      6291074.00,             15.27
95/02,1323,永裕,        937364,         48724,      1099867,         31749,         28609,      2146313,        774194,        333806,          8767,         35930,      1152697,        750918,         48246,        118936,         24782,         -3886,              0,         54620,        993616,              0.00,        628381.00,             12.61
95/02,1324,地球工業,        774726,          3232,        457478,              0,         27133,      1262569,        356253,              0,              0,         18576,        374829,        751219,              0,        134563,          1958,              0,              0,              0,        887740,              0.00,              0.00,             12.17
95/02,1325,恒大,        453012,         75866,        765626,          1324,         67500,      1363328,         76147,              0,         44912,         36714,        157773,        891110,          1024,        221967,         55714,              0,              0,         35740,      1205555,              0.00,              0.00,             13.13
95/02,1326,台化,     92234886,     91787832,    135012535,      1302823,      7200533,    327538609,     73447751,     69007869,              0,      6133879,    148589499,     55247302,      9536335,     75693608,     32978004,              0,              0,      5493861,    178949110,              0.00,              0.00,             32.34
95/02,1402,遠東新,     56840261,     48126985,    116294092,     21733727,      4353056,    247348121,     60458974,     57463921,      6660699,      3944651,    128528245,     43498513,     15817914,     15818170,      1613885,              0,              0,     42071394,    118819876,              0.00,              0.00,             18.70
95/02,1409,新纖,     10993568,     11261186,     14008311,              0,      1174339,     37437404,     10568056,      6637532,        602738,      2135250,     19943576,     13253409,        128610,      1063875,      2875533,              0,              0,        172401,     17493828,              0.00,              0.00,             13.07
95/02,1410,南染,        450613,              0,      1100542,            465,         97624,      1649244,        278225,              0,        145775,         74816,        498816,        900000,         21792,         30641,        166979,              0,              0,         31016,      1150428,              0.00,              0.00,             12.44
95/02,1413,宏洲纖維,      1355634,         13343,      2298236,              0,         92335,      3759548,      1444096,         76360,        145598,        150358,      1816412,      2836457,              0,     -1335016,        431521,        -15040,              0,         25214,      1943136,              0.00,      3496585.00,              6.85
95/02,1416,廣豐,      3439324,        805004,      2951872,         13164,        175067,      7384431,        674449,      1294097,        624387,         86894,      2679827,      5497834,        940961,     -1828109,        212023,       -122854,              0,          4749,      4704604,              0.00,     81974273.00,             10.05
95/02,1417,嘉裕,      2137450,      1438421,      1178639,         57656,        491434,      5303600,      1029378,              0,        103078,        145793,      1278249,      3798837,         19571,       -174029,        343057,              0,              0,         37915,      4025351,              0.00,              0.00,             10.50
95/02,1418,東華,      1012295,        322323,      1674875,         56094,        466536,      3532123,      1049709,              0,        332375,        213569,      1595653,      2638553,              0,       -855162,        229213,        -76211,              0,             77,      1936470,              0.00,     23966000.00,              8.07
95/02,1419,新紡,        613538,      1891275,      4338985,          8916,         90751,      6943465,      1649952,              0,        764812,         80118,      2494882,      2976600,              0,        613879,      1013968,       -155866,              0,              2,      4448583,              0.00,     12031450.00,             15.98
95/02,1432,大魯閣,      2026155,        139480,      1045075,              0,        532949,      3743659,      2469830,        201559,        266563,         29949,      2967901,        538703,        586842,       -795927,         84671,       -111902,              0,        473371,        775758,              0.00,      3734716.00,              6.03
95/02,1434,福懋興業,     17093984,     29033718,     17197527,         39792,      1680075,     65045096,     12949630,     10934472,              0,        482965,     24367067,     16846646,         23561,      5692524,     17700653,        -26488,              0,        441133,     40678029,              0.00,      2983557.00,             24.41
95/02,1435,中福國際,        867792,        464026,        533339,              0,         29490,      1894647,        570588,              0,        133122,          4605,        708315,      1397801,          6253,        -56583,         92838,       -294146,              0,         40169,      1186332,              0.00,     28135770.00,             10.27
95/02,1436,華友聯,      2774379,        374820,          2092,         15224,        609133,      3775648,         75650,              0,              0,         29251,        104901,      3140000,        476349,        221862,        -84885,        -82594,              0,             15,      3670747,              0.00,     16876769.00,             12.35
95/02,1437,勤益投控,      1522440,        191412,      2087669,         49031,      2936179,      6786731,      1331406,      2022157,        328877,        231949,      3914389,      1869238,        323132,       -272773,        902875,           -393,              0,         50263,      2872342,              0.00,         69721.00,             15.10
95/02,1438,裕豐,        194986,         26336,        188835,              0,        553891,        964048,        540877,              0,        221480,          2064,        764421,      1024115,        108535,     -1074704,        147268,         -5587,              0,              0,        199627,              0.00,      7495720.00,              2.10
95/02,1440,南紡,      6220210,      8201049,     11318201,         87083,      4631825,     30458368,      3684540,        236349,      3376564,      1333688,      8631141,     14935240,        140356,      2563784,      4074968,              0,              0,        112879,     21827227,              0.00,              0.00,             14.54
95/02,1441,大東紡織,        856457,        422330,        803688,         11853,         46700,      2141028,        937032,        202712,        161013,        150349,      1451106,      1079004,              0,       -453631,         67683,         -3144,              0,             10,        689922,              0.00,      1377640.00,              6.48
95/02,1442,名軒,      1352976,        838243,        107205,          9049,         19604,      2327077,        894996,        161711,              0,          9936,      1066643,      2197053,         27033,       -963722,             72,             -2,              0,              0,      1260434,              0.00,            857.00,              5.74
95/02,1443,立益紡織,      3235275,         65549,      3867768,         64403,        163068,      7396063,      3759440,        316645,        255241,         82232,      4413558,      3010900,        310406,       -965321,        210064,        -45202,              0,        461658,      2982505,              0.00,     26024151.00,              9.16
95/02,1444,力麗,      9050927,      1705471,     11013510,        169448,        643398,     22582754,      6470130,      4236784,          5132,        308996,     11021042,      7314000,      2093036,     -1415188,       -289187,       -488225,              0,      4347276,     11561712,              0.00,     63035216.00,             10.79
95/02,1445,大宇紡織,      1113738,        149605,      1158287,         10583,         17076,      2449289,        213618,        249548,         84969,         95031,        643166,      1795510,         21729,        124699,        -44233,        -91739,              0,            157,      1806123,              0.00,     16711632.00,             11.09
95/02,1446,宏和,      1528727,        290864,      1091944,              0,        375549,      3287084,        960666,        459533,              0,         24986,      1445185,      2238702,        297239,       -776036,         81994,              0,              0,              0,      1841899,              0.00,              0.00,              8.23
95/02,1447,力鵬,      4543234,      1582589,      6366831,              0,        312844,     12805498,      3402468,      2297384,              0,        153711,      5853563,      5706875,      2093571,        978553,     -1827064,              0,              0,              0,      6951935,              0.00,              0.00,             12.18
95/02,1449,佳和實業,      6045876,        824204,      5580119,        244597,        189635,     12884431,      4984161,      2604443,        825571,        619631,      9033806,      4159869,        482572,       -577392,       -962502,       -314147,              0,      1062225,      3850625,              0.00,    110105148.00,              9.12
95/02,1451,年興紡織,      7475486,      2047822,      6534541,         65660,        116782,     16240291,      4049757,        599898,              0,        427016,      5076671,      5983691,        377195,      3888362,        871108,              0,              0,         43264,     11163620,              0.00,              0.00,             18.58
95/02,1452,宏益,        946830,        464220,        562592,              0,         69781,      2043423,        129271,              0,         42579,          7137,        178987,      1490390,        119602,        286531,        -32087,              0,              0,              0,      1864436,              0.00,              0.00,             12.76
95/02,1453,大將,        541937,        127295,        293239,              0,         50588,      1013059,        591080,              0,         54850,         50396,        696326,        797734,              0,       -491558,           -455,         -5952,              0,         16964,        316733,              0.00,        476574.00,              3.78
95/02,1454,台富,        993720,        192389,      1029232,              0,         46258,      2261599,        631447,              0,              0,         69641,        701088,      1461397,        124917,         -2312,         29194,        -52685,              0,              0,      1560511,              0.00,     11882160.00,             11.62
95/02,1455,集盛,      4440980,        326200,      5631596,          4541,        500792,     10904109,      3600494,      1605695,            365,         80667,      5287221,      4720904,        385916,        487324,         22744,              0,              0,              0,      5616888,              0.00,              0.00,             11.90
95/02,1456,怡華,      1932523,        874285,      2648890,          8996,         56123,      5520817,      2320110,      1263052,        446455,        295222,      4324839,      2236560,              9,       -593030,       -445852,        -22110,              0,         20401,      1195978,              0.00,     20012102.00,              5.77
95/02,1457,宜進,      2148803,        725419,      2931875,         37364,      2206993,      8050454,      3529702,        931829,          3944,         59220,      4524695,      3653200,        364561,       -918728,         54328,       -117309,              0,        489707,      3525759,              0.00,     37528760.00,              9.26
95/02,1459,聯發紡織,      1273481,      1045911,      3427329,             71,        466132,      6212924,      1034573,      1227500,              0,         84830,      2346903,      3596570,        526425,        267706,       -354945,       -302161,              0,        132426,      3866021,              0.00,     41648601.00,             11.87
95/02,1460,宏遠,      4661776,        255839,      3108650,         21322,        119515,      8167102,      1022845,      1692738,              0,        188495,      2904078,      5005161,        337272,        361342,       -147838,       -292925,              0,             12,      5263024,              0.00,     43132061.00,             11.76
95/02,1463,強盛染整,      1327549,        374676,        660118,          5699,        244933,      2612975,        419539,              0,         50877,         50077,        520493,      1937897,        124633,         63761,        -20999,       -122468,              0,        109658,      2092482,              0.00,     26589911.00,             11.86
95/02,1464,得力實業,      1868309,         89251,      2038391,         49602,         68713,      4114266,      1046917,        132500,              0,        210158,      1389575,      1755960,        163606,        -39784,         11427,              0,              0,        833482,      2724691,              0.00,              0.00,             10.77
95/02,1465,偉全實業,      1273837,        120850,      1067778,          4374,         76334,      2543173,        525415,         68269,              0,         36282,        629966,        863394,        353488,        316571,        -11488,              0,              0,        391242,      1913207,              0.00,              0.00,             17.63
95/02,1466,聚隆,        793797,              0,        911334,              0,        282912,      1988043,      1004900,        435504,              0,         28441,      1468845,        715978,              0,       -196127,              0,           -653,              0,              0,        519198,              0.00,         87958.00,              7.26
95/02,1467,南緯實業,      2392648,         52750,      1207048,        343482,        299101,      4295029,      1381252,        927007,         68902,         66537,      2443698,      1402297,         59598,        283619,         32547,              0,              0,         73270,      1851331,              0.00,              0.00,             12.68
95/02,1468,昶和纖維,      1476272,         29667,      1294588,         37689,         29006,      2867222,        708816,        272712,              0,          5932,        987460,      1604053,         34870,        242643,         -1804,              0,              0,              0,      1879762,              0.00,              0.00,             11.72
95/02,1469,理隆纖維,        837613,         89235,      1330883,          2128,         65463,      2325322,        672744,              0,              0,          9126,        681870,      1246000,        455920,        -50410,         -8078,              0,              0,             20,      1643452,              0.00,              0.00,             13.19
95/02,1471,首利,      2331069,         98618,        869068,         76206,         20897,      3395858,      1660284,              0,              0,         12754,      1673038,      1425867,        152514,        130870,         13569,              0,              0,              0,      1722820,              0.00,              0.00,             13.41
95/02,1472,三洋紡,        589210,         52674,      1313601,              0,         41712,      1997197,        543718,        102840,              0,         21331,        667889,        875000,        348421,        -24101,         11193,        -45241,              0,        164036,      1329308,              0.00,      6414830.00,             14.37
95/02,1473,台南企業,      4664077,        178947,      1141560,         40924,        140567,      6166075,      1881267,        839936,         37967,        210086,      2969256,      1270370,        474599,      1313546,         20109,              0,              0,        118195,      3196819,              0.00,              0.00,             24.57
95/02,1474,弘裕,      1902019,         37406,        794837,         12468,         89722,      2836452,      1062302,        104272,         53478,         17558,      1237610,      1323908,            103,        227247,         47584,              0,              0,              0,      1598842,              0.00,              0.00,             12.08
95/02,1475,本盟光電,        551941,          8925,        814376,              0,        203016,      1578258,        890929,         12528,              0,              0,        903457,        957197,        355000,       -765541,          3512,              0,              0,        124633,        674801,              0.00,              0.00,              5.75
95/02,1476,儒鴻,      1906010,        288691,      1703082,              0,        214938,      4112721,      1526726,        520909,              0,         93506,      2141141,      1433890,        138061,        397116,         -5195,              0,              0,          7708,      1971580,              0.00,              0.00,             15.20
95/02,1477,聚陽實業,      4622599,              0,        398215,          6313,         40798,      5067925,      2958078,              0,              0,         15557,      2973635,      1250343,        220787,        648443,        -29789,              0,              0,          4506,      2094290,              0.00,              0.00,             16.71
95/02,1503,士電,      9921452,      5483635,      5221603,         76976,        193397,     20897063,      7814053,        812914,        240768,      1014600,      9882335,      5209722,      2524636,      2179931,        909785,              0,              0,        190654,     11014728,              0.00,              0.00,             20.78
95/02,1504,東元電機,     27188622,     24138077,     13721977,        474807,      3849583,     69373066,     19625234,      9262886,      1086202,      1717758,     31692080,     19177609,      8468872,      4502646,      5261396,     -1080584,              0,      1351047,     37680986,              0.00,     91809042.00,             19.90
95/02,1506,正道,      1083545,        252807,      1229545,         39358,        551805,      3157060,      1407439,         79482,         93573,        246713,      1827207,      1022516,         88345,       -118404,        109334,              0,              0,        228062,      1329853,              0.00,              0.00,             10.78
95/02,1507,永大機電,      8259323,      1234411,      2487539,        231222,      1141588,     13354083,      3688923,        425200,          2702,        664403,      4781228,      4108200,        220937,      3497491,       -139028,        -26551,              0,        911806,      8572855,              0.00,      2129800.00,             18.75
95/02,1512,瑞利,      2140503,            191,      2832875,         25540,         39709,      5038818,      1911875,        847039,        132382,         85242,      2976538,      1765073,         54803,          2364,        218244,              0,              0,         21796,      2062280,              0.00,              0.00,             11.56
95/02,1513,中興電,      7316180,      1374886,      3692823,        203319,        599457,     13186665,      5626293,        300310,        286075,        523867,      6736545,      4800000,        165511,        807777,        935379,       -379362,              0,        120815,      6450120,              0.00,     48152884.00,             14.66
95/02,1514,亞力電機,      3057907,        295511,      1166874,         37614,        188580,      4746486,      1806735,        130800,        164401,        113047,      2214983,      2010670,        166133,        107890,        242470,        -88655,              0,         92995,      2531503,              0.00,     11897000.00,             12.89
95/02,1515,力山,      3993895,        420997,      2365088,        153032,        436628,      7369640,      3578339,        480832,         46823,        322058,      4428052,      2522103,        234841,         91888,        -23990,       -293892,              0,        410638,      2941588,              0.00,     24917408.00,             11.14
95/02,1516,川飛,        710293,         48000,        540567,         58921,         69304,      1427085,        515829,          6667,              0,        135014,        657510,        923500,              0,       -202129,         48884,           -680,              0,              0,        769575,              0.00,        143222.00,              8.35
95/02,1517,利奇機械,      2806980,        150250,        909729,              0,        223340,      4090299,        808850,              0,          3442,         80203,        892495,      2368240,         74376,        111398,        104516,       -119395,              0,        658669,      3197804,              0.00,      8999000.00,             11.15
95/02,1519,華城電機,      3995873,        213253,      1553201,         42847,         79645,      5884819,      3156125,        231667,         34528,        104758,      3527078,      2059024,          3525,        320598,         -4478,        -39525,              0,         18597,      2357741,              0.00,      2845709.00,             11.52
95/02,1521,大億,      1482673,         97523,      1081083,         16216,         63419,      2740914,      1292178,        101667,         66974,         33388,      1494207,        762300,         60472,        413930,         10005,              0,              0,              0,      1246707,              0.00,              0.00,             16.35
95/02,1522,堤維西,      5402688,        744794,      6434970,        100128,        383454,     13066034,      5860577,      2668533,         38717,        108826,      8676653,      2486383,      1168942,        283518,         15873,         -5795,              0,        440460,      4389381,              0.00,        733929.00,             15.93
95/02,1523,臺灣開億,      1670764,        983211,      3120434,         42517,        156988,      5973914,      1886754,        953537,              0,        104077,      2944368,      1576842,        491677,        676370,        170232,              0,              0,        114425,      3029546,              0.00,              0.00,             19.04
95/02,1524,耿鼎企業,      1143194,        112199,      3151208,              0,          9862,      4416463,      1120476,      1176462,         74336,         22442,      2393716,      1523075,        220379,        241197,         75277,        -37181,              0,              0,      2022747,              0.00,      4779220.00,             14.14
95/02,1525,江申工業,        868074,        598377,        600338,              0,         35374,      2102163,        442348,              0,         69799,        118125,        630272,        580746,          1251,        716038,        173856,              0,              0,              0,      1471891,              0.00,              0.00,             26.61
95/02,1526,日馳,        331978,              0,        564848,            190,         99541,        996557,        489873,         73887,              0,         65450,        629210,        561270,              0,       -194870,            947,              0,              0,              0,        367347,              0.00,              0.00,              6.54
95/02,1527,鑽全,      3725090,      1658242,      1779121,            341,         57765,      7220559,      2340321,      1600000,              0,         22824,      3963145,      1862196,            305,      1393530,          1383,              0,              0,              0,      3257414,              0.00,              0.00,             21.36
95/02,1528,恩德,      2173740,         50356,        508231,         41188,         32437,      2805952,      1028204,        410460,              0,         71459,      1510123,        960000,        173312,        150193,          3985,              0,              0,          8339,      1295829,              0.00,              0.00,             14.39
95/02,1529,樂士,      2307100,         12118,        318656,          8236,        252978,      2899088,      1842036,         93209,              0,         27236,      1962481,        889090,         38670,          9958,         -1111,              0,              0,              0,        936607,              0.00,              0.00,             10.53
95/02,1530,亞崴機電,      1973638,         32900,        547327,          3047,         29672,      2586584,      1129249,        305050,              0,         57914,      1492213,        649053,         26881,        423571,         -3682,         -3337,              0,          1885,      1094371,              0.00,        417403.00,             18.80
95/02,1531,高林股,      3876191,          5109,        993051,        120450,         32018,      5026819,        808023,        189477,              0,        324504,      1322004,      1694956,        341177,      1030810,         25912,              0,              0,        611960,      3704815,              0.00,              0.00,             21.18
95/02,1532,勤美,     14201758,      3113001,      5087183,        374516,         97539,     22873997,     13489069,        413778,         49707,        125709,     14078263,      2052182,      1236090,      1274030,        172263,        -20787,              0,      4081956,      8795734,              0.00,      1618050.00,             25.21
95/02,1533,車王電,      2021817,        162331,      1255965,         49276,         73533,      3562922,      1095697,        800000,              0,          9081,      1904778,        961185,        268367,        432582,         -3990,              0,              0,              0,      1658144,              0.00,              0.00,             17.25
95/02,1535,中宇,      1872029,        242971,        131343,              0,         41862,      2288205,      1095209,              0,         24252,          7610,      1127071,        901474,         18201,        213227,         28232,              0,              0,              0,      1161134,              0.00,              0.00,             12.88
95/02,1536,和大工業,      1476328,        336974,      2197146,         16760,         60397,      4087605,      1340708,      1233941,          1417,         81182,      2657248,        987341,        171220,        167780,         57283,              0,              0,         46733,      1430357,              0.00,              0.00,             16.09
95/02,1537,廣隆光電,        909214,          4143,        493954,         42559,          8764,      1458634,        316946,         13972,              0,         64249,        395167,        660000,        267146,        164932,        -28611,              0,              0,              0,      1063467,              0.00,              0.00,             16.11
95/02,1538,正峰新,      3321430,              0,      1481615,        167351,        146684,      5117080,      1954165,      1231950,         18130,         35267,      3239512,      1276404,        246028,        280115,         60353,              0,              0,         14668,      1877568,              0.00,              0.00,             16.18
95/02,1539,巨庭機械,      1076078,          8834,        528262,              0,        110019,      1723193,      1009401,         11284,              0,          5421,      1026106,        648000,         75000,        -12094,         -7917,         -5902,              0,              0,        697087,              0.00,        410000.00,             10.83
95/02,1540,喬福機械,      1077816,              0,        434535,            374,          5187,      1517912,        471816,        200000,              0,          3144,        674960,        619374,         97695,        156693,           -618,        -30200,              0,              8,        842952,              0.00,      4424092.00,             14.66
95/02,1558,伸興,        992411,         13005,        539733,         55973,          4634,      1605756,        661377,         17607,             87,        157523,        836594,        358692,            314,        419690,        -10037,              0,              0,            503,        769162,              0.00,              0.00,             21.82
95/02,1568,倉佑,        642648,         14392,      1090972,         16441,        141186,      1905639,        465398,        549605,              0,         10176,      1025179,        628660,        173363,         61638,            499,              0,              0,         16300,        880460,              0.00,              0.00,             13.75
95/02,1582,信錦,      1102490,              0,        270325,         25240,          9606,      1407661,        796071,              0,              0,         98299,        894370,        308100,              0,        181502,         16391,              0,              0,          7298,        513291,              0.00,              0.00,             20.24
