年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
98/04,1314,中石化,      9138503,      7774019,     17793266,         74052,      8263922,     43043762,      3750881,     12398460,      3872770,        693826,     20715937,     17949630,        320140,       -436884,      4494939,              0,              0,              0,     22327825,              0.00,              0.00,             12.44
98/04,1315,達新工業,      3806725,        388873,      1628481,         14945,      2058945,      7897969,      1018468,         27612,        710324,        294956,      2051360,      2200000,         22067,        966652,      2624111,              0,              0,         33779,      5846609,              0.00,      7930000.00,             27.41
98/04,1316,上曜,        480407,        218597,        307946,         41779,         24276,      1073005,         74627,              0,              0,         52206,        126833,        651661,        122111,        -14551,         44154,              0,              0,        142797,        946172,              0.00,              0.00,             12.33
98/04,1319,東陽,      9361043,      1642412,     15860996,        460676,      1030154,     28355281,      9338255,      4063812,              0,        615800,     14017867,      4650495,      1302274,      4043549,        207540,              0,              0,      4133556,     14337414,              0.00,     14923671.00,             22.67
98/04,1321,大洋,      1799110,        639458,      1386865,         64847,        663163,      4553443,      1264472,        200000,              0,        412559,      1877031,      2272283,        101383,        308280,         -5534,              0,              0,              0,      2676412,              0.00,      6542716.00,             12.13
98/04,1323,永裕,      1285985,              0,      1286829,         50584,         16166,      2639564,        980045,        346007,          8767,         82747,      1417566,        788464,         53231,        233889,         53101,              0,              0,         93313,      1221998,              0.00,        337835.00,             14.38
98/04,1324,地球工業,        891424,              0,        472476,              0,         16945,      1380845,        355162,              0,              0,         34490,        389652,        751219,              0,        196282,         43692,              0,              0,              0,        991193,              0.00,              0.00,             13.19
98/04,1325,恒大,        955099,         75866,        695824,            546,         96406,      1823741,        138597,              0,         44912,         41582,        225091,        917843,          3158,        519119,         49697,              0,              0,        108833,      1598650,              0.00,              0.00,             16.23
98/04,1326,台化,    150056743,    115982239,    168158067,      1107491,     11912019,    447216559,     88903966,     77098187,              0,      6928333,    172930486,     56904721,      9792310,    107792615,     55976687,              0,              0,     43819740,    274286073,              0.00,     17036314.00,             40.62
98/04,1338,F-廣華,      1725934,        378299,        826539,         57344,        106349,      3094465,        964349,         64166,              0,              0,      1028515,        360972,      1705597,         15180,        -43114,              0,              0,         27315,      2065950,              0.00,              0.00,             56.48
98/04,1402,遠東新,     73862832,     56036521,    111483905,     19512706,      6523703,    267419667,     69961020,     45788520,      6310976,      3851381,    125911897,     46613529,     10181403,     21308981,     14407275,              0,              0,     48996582,    141507770,              0.00,              0.00,             19.85
98/04,1410,南染,        521303,              0,        947066,              0,         34677,      1503046,        137395,              0,        145501,         50105,        333001,        900000,         21784,        -73671,        279221,              0,              0,         42711,      1170045,              0.00,              0.00,             12.53
98/04,1413,宏洲纖維,      1187352,         14771,      1566248,              0,        141317,      2909688,      1103809,            382,        145598,        295643,      1545432,      1701874,            541,       -802546,        423509,              0,              0,         40878,      1364256,              0.00,      2097951.00,              7.87
98/04,1416,廣豐,      4978438,      1431959,      1126670,          4074,        109973,      7651114,        989126,        999019,        563709,         63534,      2615388,      5497834,      1272941,     -1920713,        185755,              0,              0,            -91,      5035726,              0.00,     40294273.00,              9.88
98/04,1417,嘉裕,      2507723,      1199591,        983767,         22828,        734635,      5448544,      1092174,              0,        103078,        103171,      1298423,      3798837,         19571,       -134804,        466517,              0,              0,              0,      4150121,              0.00,              0.00,             10.92
98/04,1418,東華,        620225,        137823,      1488493,         10792,        184301,      2441634,        741905,         58333,        297488,        103809,      1201535,      1319276,          1612,       -143079,         62108,              0,              0,            182,      1240099,              0.00,     10933000.00,             10.25
98/04,1419,新紡,      1142288,      2490360,      4784754,              0,         35524,      8452926,      2164638,              0,        764326,         85757,      3014721,      3000413,            595,        642018,      1795179,              0,              0,              0,      5438205,              0.00,        803829.00,             18.17
98/04,1432,大魯閣,        903229,        173226,        646831,         11040,        504663,      2238989,      1298710,        200116,        266563,          3944,      1769333,        885642,         27739,       -864899,        341227,              0,              0,         79947,        469656,              0.00,      3734716.00,              4.59
98/04,1434,福懋興業,     17198671,     36057398,     23047612,        488486,      2305567,     79097734,     11328065,     12333144,              0,      1190879,     24852088,     16846646,        698507,      8471420,     25391811,              0,              0,      2837262,     54245646,              0.00,      3043228.00,             30.57
98/04,1435,中福國際,        313404,        343260,        565989,              0,         13254,      1235907,        438115,              0,        161746,          5221,        605082,      1397801,          1302,       -787478,         19218,              0,              0,            -18,        630825,              0.00,     14445000.00,              5.03
98/04,1436,華友聯,      2605446,        192614,          2551,          3037,        696779,      3500427,         15445,              0,              0,         29048,         44493,      3300000,        200058,         82895,       -127019,              0,              0,              0,      3455934,              0.00,     13718014.00,             10.93
98/04,1437,勤益投控,      1333915,        190442,      1983691,         15957,      3111394,      6635399,        882568,      1697487,        371810,        193559,      3145424,      2039649,        318310,        -55265,      1123680,              0,              0,         63601,      3489975,              0.00,              0.00,             16.80
98/04,1440,南紡,      7639467,      4703467,     13778570,         23222,      4467184,     30611910,      3386004,              0,      3361080,      1334132,      8081216,     14935240,         75446,      3987023,      3475008,              0,              0,         57977,     22530694,              0.00,              0.00,             15.05
98/04,1441,大東紡織,        624385,        380470,        712838,         24290,         58754,      1800737,        887410,         45863,        161013,        162019,      1256305,        789004,          5973,       -360655,        110104,              0,              0,              6,        544432,              0.00,              0.00,              6.90
98/04,1442,名軒,      3404278,        758058,        105083,              0,         20595,      4288014,      1893598,         41579,              0,            899,      1936076,      1728084,         57031,        560026,           -170,              0,              0,          6967,      2351938,              0.00,              0.00,             13.57
98/04,1443,立益紡織,      2143703,        144887,      3099135,         71311,         87862,      5546898,      3419948,          2726,        227040,         60730,      3710444,      2937729,        247176,     -1659837,        180273,              0,              0,        131113,      1836454,              0.00,      3499257.00,              5.87
98/04,1444,力麗,      5218757,      3612997,      3121128,         25797,        829104,     12807783,      3100302,        687692,          5132,        198065,      3991191,      7679700,        214923,        934605,       -374126,              0,              0,        361490,      8816592,              0.00,     42334303.00,             11.65
98/04,1445,大宇紡織,        938860,        328419,        918902,          2119,          6288,      2194588,        189933,              0,         98272,         80671,        368876,      1417510,        166653,         50083,        191466,              0,              0,              0,      1825712,              0.00,              0.00,             12.88
98/04,1446,宏和,        624446,        263155,        961625,         13460,      1042882,      2905568,        601421,        363571,              0,         13367,        978359,      1386215,        297239,        172257,         71498,              0,              0,              0,      1927209,              0.00,              0.00,             13.90
98/04,1447,力鵬,      6231669,      2213652,      5547043,         60369,        318603,     14371336,      5539394,      1460417,              0,        171845,      7171656,      6528665,      1266508,        690563,     -1459416,              0,              0,        173360,      7199680,              0.00,    106125490.00,             12.85
98/04,1449,佳和實業,      3211564,        231646,      2693082,         35323,        545134,      6716749,      2689506,      1590808,        523835,        549547,      5353696,      1871941,        435584,       -735455,       -719105,              0,              0,        510088,      1363053,              0.00,     47780804.00,              6.12
98/04,1451,年興紡織,      5888448,      2651620,      5938215,         27245,        173410,     14678938,      2039084,        323960,              0,        249382,      2612426,      5906431,        384870,      4892689,        882077,              0,              0,            445,     12066512,              0.00,              0.00,             20.43
98/04,1453,大將,        378987,         60855,        414289,              0,         62976,        917107,        327199,              0,         54850,            270,        382319,        409000,              0,         56856,         50994,              0,              0,         17938,        534788,              0.00,         98869.00,             12.67
98/04,1454,台富,        998069,        259884,        859121,          2947,         25453,      2145474,        366428,        177400,              0,         81243,        625071,      1336284,        112544,         -3822,         75395,              0,              0,              2,      1520403,              0.00,     10301194.00,             12.33
98/04,1456,怡華,      1361758,        110353,      1564199,              0,         39151,      3075461,      1606402,        412808,        190722,        299420,      2509352,      1675000,         18386,       -319433,       -854234,              0,              0,         46390,        566109,              0.00,      4208935.00,              3.18
98/04,1457,宜進,      1542372,        770307,      1942043,         40199,      1538634,      5833555,      1782383,        999416,          3944,         50096,      2835839,      2251510,        465613,       -113682,          5340,              0,              0,        388935,      2997716,              0.00,     33794132.00,             13.63
98/04,1459,聯發紡織,      2459117,        905595,      3988151,        101272,        236782,      7690917,      1954010,      2176453,              0,         42613,      4173076,      3311299,        364726,        190523,       -480614,              0,              0,        131907,      3517841,              0.00,     43547875.00,             11.77
98/04,1460,宏遠,      4589884,         85128,      3758145,            500,        215471,      8649128,      2583536,        802595,        165409,        208903,      3760443,      4711891,        119663,          6135,         50976,              0,              0,             20,      4888685,              0.00,     33706585.00,             11.17
98/04,1463,強盛染整,      1239260,         76754,        681251,          9209,        162309,      2168783,        145025,              0,         67994,         48339,        261358,      1884108,        157475,       -117233,       -106591,              0,              0,         89666,      1907425,              0.00,     26589911.00,             11.23
98/04,1464,得力實業,      1972892,         51525,      2063105,        186375,        218700,      4492597,      1239723,        200000,              0,        160237,      1599960,      1568490,         73452,         36140,         99739,              0,              0,      1114816,      2892637,              0.00,      3406000.00,             11.59
98/04,1465,偉全實業,      1470123,         13490,      1084550,         84598,         33761,      2686522,        525604,         29010,              0,         59541,        614155,        863394,        353488,        308896,         42178,              0,              0,        504411,      2072367,              0.00,              0.00,             18.16
98/04,1466,聚隆,        832754,              0,        909436,              0,        167896,      1910086,        737516,        539753,              0,         35363,      1312632,        715978,              0,       -195179,         76655,              0,              0,              0,        597454,              0.00,         87958.00,              8.35
98/04,1467,南緯實業,      2776672,        326097,      1323297,        391369,        292353,      5109788,      1856284,      1227811,         68902,         76595,      3229592,      1649115,         63250,         85701,        -80633,              0,              0,        162763,      1880196,              0.00,              0.00,             10.41
98/04,1468,昶和纖維,      1297530,         29699,      1303849,         58791,        545783,      3235652,        879979,        552364,         48130,          8220,      1488693,      1604053,         43757,       -299150,        237615,              0,              0,        160684,      1746959,              0.00,              0.00,              9.89
98/04,1469,理隆纖維,        593525,         54043,      1286791,            709,         26106,      1961174,        476135,              0,              0,          9384,        485519,      1246000,        455920,       -215898,        -10385,              0,              0,             18,      1475655,              0.00,              0.00,             11.84
98/04,1471,首利,      3130380,         98023,      1508731,              0,         92891,      4830025,      2111534,         92224,              0,          3957,      2207715,      1775797,        745730,         52360,         48423,              0,              0,              0,      2622310,        894000.00,      1600000.00,             15.01
98/04,1472,三洋紡,        434879,              0,      1106841,          1058,         48710,      1591488,        749567,        107060,         37616,         21516,        915759,        875000,              0,       -304212,         74726,              0,              0,         30215,        675729,              0.00,      5348830.00,              7.86
98/04,1473,台南企業,      5513801,        108706,      1371568,         33684,        208786,      7236545,      2051580,        200000,         37967,        316095,      2605642,      1468220,        831507,      1609186,         53207,              0,              0,        668783,      4630903,              0.00,              0.00,             26.99
98/04,1474,弘裕,      1776955,         88462,      1118634,         44535,        128588,      3157174,      1098505,        256784,         39282,          7721,      1402292,      1378744,          3653,        225958,        146094,              0,              0,            433,      1754882,              0.00,              0.00,             12.72
98/04,1475,本盟光電,        771087,          2295,        791265,              0,         49542,      1614189,      1334817,          4444,              0,              0,      1339261,        465023,              0,       -204933,         14370,              0,              0,            468,        274928,              0.00,              0.00,              5.90
98/04,1476,儒鴻,      2323695,              0,      2635944,         98920,        221611,      5280170,      1927949,        182981,              0,        111639,      2222569,      1934804,        293678,        901655,        -78527,              0,              0,          5991,      3057601,              0.00,              0.00,             15.77
98/04,1477,聚陽實業,      5088939,              0,      1025864,              0,        232031,      6346834,      2231022,        462750,              0,         42014,      2735786,      1533579,        653554,      1400938,         17608,              0,              0,          5369,      3611048,              0.00,              0.00,             23.51
98/04,1503,士電,      9467397,      5528502,     10518118,        128578,        139885,     25782480,      7466885,        250000,        950717,      1128705,      9796307,      5209722,      2556723,      5661814,      2368257,              0,              0,        189657,     15986173,              0.00,              0.00,             30.32
98/04,1504,東元電機,     28619962,     16977306,     15342321,        214007,      3299487,     64453083,     12163621,     12832182,      1080247,      1577142,     27653192,     18231659,      5818896,      7608927,      3787274,              0,              0,      1353135,     36799891,              0.00,     22365800.00,             19.68
98/04,1506,正道,      1062014,        133339,      1181774,         18345,        487376,      2882848,      1516749,         56155,         80294,        270403,      1923601,      1022516,         88334,       -511933,        128939,              0,              0,        231391,        959247,              0.00,              0.00,              7.12
98/04,1507,永大機電,      9765412,        946855,      3279354,        552677,      1143404,     15687702,      4998450,        138445,          2702,        782167,      5921764,      4108200,        221510,      4989922,        297069,              0,              0,        149237,      9765938,              0.00,      2129800.00,             23.53
98/04,1512,瑞利,      2288151,              0,      3380395,         88960,        134204,      5891710,      3413554,         40265,        132382,        148967,      3735168,      1818025,         54803,        -14434,        260215,              0,              0,         37933,      2156542,              0.00,              0.00,             11.65
98/04,1513,中興電,      8217492,      1267631,      4697243,        406440,        351238,     14940044,      5358172,        672033,        286075,        460439,      6776719,      4800000,        322337,      1170873,      1202941,              0,              0,        667174,      8163325,              0.00,     10329917.00,             15.96
98/04,1514,亞力電機,      2431143,        253535,      1175567,              0,        193744,      4053989,      1276400,         38900,        164401,         86674,      1566375,      2010670,        116118,         35930,        188238,              0,              0,        136658,      2487614,              0.00,      8359112.00,             12.20
98/04,1515,力山,      2693277,        540419,      1879015,         63731,         97677,      5274119,      2451511,        209777,         31782,        251050,      2944120,      2287843,              0,       -437537,        414931,              0,              0,         64762,      2329999,              0.00,              0.00,              9.90
98/04,1516,川飛,        111218,         31500,          1672,              0,          8049,        152439,         28115,              0,              0,              0,         28115,      1022500,          1705,       -899881,              0,              0,              0,              0,        124324,              0.00,              0.00,              1.22
98/04,1517,利奇機械,      3495250,        179282,        747243,        182181,         22900,      4626856,        690784,        463155,          3442,         93692,      1251073,      2278250,         72891,        383506,         52399,              0,              0,        588737,      3375783,              0.00,              0.00,             12.23
98/04,1519,華城電機,      4099425,        100293,      1492496,         32490,         46632,      5771336,      2411260,              0,         34528,        102351,      2548139,      2486271,         27138,        672238,         37550,              0,              0,              0,      3223197,              0.00,              0.00,             12.96
98/04,1521,大億,      1581525,        210710,        888112,          8922,         78541,      2767810,      1139329,         69860,         66974,         78748,      1354911,        762300,         60472,        598616,         -8489,              0,              0,              0,      1412899,              0.00,              0.00,             18.53
98/04,1522,堤維西,      7170497,        577643,      7104835,        141208,        597023,     15591206,      5907206,      3709824,         38717,        228180,      9883927,      2802864,      1349402,      1074393,         35304,              0,              0,        445316,      5707279,              0.00,      4121155.00,             19.05
98/04,1523,臺灣開億,      1962638,      1214581,      3692967,         39293,        129312,      7038791,      1605504,      1248797,              0,        141263,      2995564,      1673196,        444057,      1248883,        500881,              0,              0,        176210,      4043227,              0.00,              0.00,             23.11
98/04,1524,耿鼎企業,      1774421,         92800,      4016976,            214,          4097,      5888508,      2568877,      1124074,         74336,         29251,      3796538,      1624146,        220379,        208441,         39004,              0,              0,              0,      2091970,              0.00,      5249253.00,             13.31
98/04,1525,江申工業,        797410,      1107276,        489071,          4091,         18128,      2415976,        312701,              0,         69799,         91130,        473630,        659480,          1251,      1007065,        274550,              0,              0,              0,      1942346,              0.00,              0.00,             29.45
98/04,1526,日馳,        355386,          4316,        425532,             33,         53636,        838903,        241178,        172308,              0,         28325,        441811,        628970,              0,       -232389,            511,              0,              0,              0,        397092,              0.00,              0.00,              6.31
98/04,1527,鑽全,      6642504,        327429,      1571432,            190,        436359,      8977914,      6244068,        195000,              0,          8535,      6447603,      1735186,            305,      1272180,       -477360,              0,              0,              0,      2530311,              0.00,      7934000.00,             15.28
98/04,1528,恩德,      2273759,         42096,        723769,         62790,        143836,      3246250,        961279,        591692,              0,         92901,      1645872,      1178114,        261895,        132067,          3230,              0,              0,         25072,      1600378,              0.00,      2500000.00,             13.66
98/04,1529,樂士,      1162651,          4542,        241051,          1413,         87527,      1497184,        524961,         37531,              0,          3936,        566428,      1597089,          2320,       -670755,              0,              0,              0,          2102,        930756,              0.00,              0.00,              5.81
98/04,1530,亞崴機電,      2069450,         58698,      1022935,         40763,         13345,      3205191,      1195816,         76706,          3239,         61361,      1337122,        906080,        225881,        767569,        -31461,              0,              0,              0,      1868069,              0.00,      2095000.00,             21.11
98/04,1531,高林股,      3698832,              0,      1483520,        244559,         38013,      5464924,        711562,        287960,              0,        190087,      1189609,      1931511,        341177,      1381921,        246402,              0,              0,        374304,      4275315,              0.00,              0.00,             20.20
98/04,1532,勤美,     18429686,      2032515,     11107284,        185792,        394517,     32149794,      9478752,      5109275,        102234,        890182,     15580443,      2769017,      1955678,      3926633,        355393,              0,              0,      7562630,     16569351,              0.00,              0.00,             32.53
98/04,1533,車王電,      1917697,         96396,      1241452,        111686,         59098,      3426329,      1525765,         47934,              0,         24008,      1597707,        964152,        275871,        531636,         56952,              0,              0,             11,      1828622,              0.00,              0.00,             18.97
98/04,1535,中宇,      3184789,        612091,        122534,              0,         20295,      3939709,      1828897,              0,         53664,          7118,      1889679,      1130474,        121613,        735612,         62331,              0,              0,              0,      2050030,              0.00,              0.00,             18.13
98/04,1536,和大工業,      1955450,        116503,      2883807,         18538,         35593,      5009891,      1855507,      1587268,          1417,         86351,      3530543,      1740803,      1033722,     -1299947,        -39144,              0,              0,         43914,      1479348,              0.00,              0.00,              8.25
98/04,1537,廣隆光電,      2269460,         21555,      1007805,         80901,         16822,      3396543,      1456342,        119207,              0,         37877,      1613426,        738273,        496091,        551068,        -41486,              0,              0,         39171,      1783117,              0.00,              0.00,             23.62
98/04,1538,正峰新,        759388,              0,      2026148,              0,        136382,      2921918,        862048,        224411,         18130,         27828,      1132417,      1620115,         56559,        -49573,        162400,              0,              0,              0,      1789501,              0.00,        353000.00,             11.07
98/04,1539,巨庭機械,        866333,          8750,        484753,              0,        108761,      1468597,        647933,         76666,              0,         15295,        739894,        653700,         74525,        -29365,         29843,              0,              0,              0,        728703,              0.00,              0.00,             11.15
98/04,1540,喬福機械,      1338081,              0,        446709,            124,            481,      1785395,        371161,              0,              0,          7508,        378669,        854736,        132628,        449557,        -30206,              0,              0,             11,      1406726,              0.00,      6105911.00,             17.72
98/04,1558,伸興,      1708898,         10926,        667112,         65879,          3576,      2456391,        645107,              0,             87,        106867,        752061,        469788,        266204,        956778,         11560,              0,              0,              0,      1704330,              0.00,              0.00,             36.28
98/04,1568,倉佑,        935539,         54654,      1651074,         17372,        149354,      2807993,      1647437,         42787,              0,          3582,      1693806,        916315,        215510,       -163692,         43905,              0,              0,        102149,      1114187,              0.00,              0.00,             11.04
98/04,1582,信錦,      5041944,              0,        523510,        381211,        124115,      6070780,      1786651,              0,              0,        452391,      2239042,      1353755,      1410859,        871191,        179426,              0,              0,         16507,      3831738,              0.00,              0.00,             28.18
98/04,1583,程泰,      3685482,        115642,      1828073,        130191,        228827,      5988215,      2377515,        318581,          7972,         98050,      2802118,        945996,        466517,        664941,       -127164,              0,              0,      1235807,      3186097,              0.00,      2474000.00,             21.17
98/04,1590,F-亞德,      1711428,              0,      2544151,         84417,         39647,      4379643,      1340167,        446171,              0,        154702,      1941040,        647000,      1642892,          7063,         12480,              0,              0,        129168,      2438603,              0.00,              0.00,             35.69
98/04,1603,華電,      2100180,      1552011,      3020535,              0,        683684,      7356410,      2398741,              0,        726956,         56333,      3182030,      3423000,        412208,       -879437,      1210528,              0,              0,          8081,      4174380,              0.00,     58646089.00,             14.69
98/04,1604,聲寶,      3949417,      3774340,      3925929,        351250,        697352,     12698288,      2397025,      1338920,        862832,        345717,      4944494,      8763900,        127731,     -2785410,      1642145,              0,              0,          5428,      7753794,              0.00,     30803953.00,              9.16
