年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
101/04,1319,東陽,      7886770,      3135033,     16323106,        746870,        308910,     28400689,      5832610,      5004983,              0,        842958,     11680551,      5770508,      4107114,      5588182,       -186224,              0,              0,      1440558,     16720138,              0.00,      3023898.00,             26.62
101/04,1321,大洋,      1491864,        734195,      5746351,         58978,        724221,      8755609,      1130789,        730000,      1350538,        437076,      3648403,      2272283,        101383,       -121835,      2855375,              0,              0,              0,      5107206,              0.00,      6542716.00,             23.14
101/04,1323,永裕,      1651035,              0,      1573785,         37595,         17108,      3279523,        923225,        647216,          8767,        190157,      1769365,        827887,         54660,        448027,          5676,              0,              0,        173908,      1510158,              0.00,        354726.00,             16.21
101/04,1324,地球工業,        887974,              0,        422645,              0,         13797,      1324416,        253145,              0,              0,         56356,        309501,        751219,              0,        245563,         18133,              0,              0,              0,      1014915,              0.00,              0.00,             13.51
101/04,1325,恒大,      1013156,         75866,        888323,              0,         99266,      2076611,        116119,              0,         48265,         41422,        205806,      1006828,            766,        619659,        138852,              0,              0,        104700,      1870805,              0.00,              0.00,             17.54
101/04,1326,台化,    201954559,    125114465,    144151550,        966561,     14950977,    487138112,    105943507,     98972319,              0,      9022285,    213938111,     56904721,      9882420,    104085350,     57220641,              0,              0,     45106869,    273200001,              0.00,     17836314.00,             40.21
101/04,1337,F-再生,      5493636,              0,      3885740,      1151558,          1751,     10532685,      1826710,        961651,              0,              0,      2788361,      1752920,      2935988,      2996416,         59000,              0,              0,              0,      7744324,              0.00,              0.00,             44.18
101/04,1338,F-廣華,      3542936,        323645,      2203674,        126320,        253529,      6450104,      1937470,        277091,              0,              0,      2214561,        710000,      2187866,      1349508,        -38393,              0,              0,         26562,      4235543,              0.00,              0.00,             59.28
101/04,1340,F-勝悅,      1798525,              0,        192605,         86088,         49255,      2126473,        315882,              0,              0,              0,        315882,        600000,      1076461,         97482,         17509,              0,              0,         19139,      1810591,              0.00,              0.00,             29.86
101/04,1402,遠東新,     99192032,     52242280,    152557507,     19212395,     15943352,    339147566,     79372296,     74245555,      8660653,      5043965,    167322469,     50441338,     10079867,     26445968,     23383705,              0,              0,     61474219,    171825097,              0.00,        734000.00,             21.88
101/04,1410,南染,        761302,         25041,        856857,              0,         26946,      1670146,         88207,              0,        145501,         62872,        296580,        900000,         21784,        132237,        272032,              0,              0,         47513,      1373566,              0.00,              0.00,             14.73
101/04,1413,宏洲纖維,      1820894,         62456,      1835980,              0,         36874,      3756204,      1982142,         27637,        234150,        231873,      2475802,      1701874,            541,     -1051520,        584170,              0,              0,         45337,      1280402,              0.00,      2097951.00,              7.35
101/04,1416,廣豐,      4096248,      1682157,      2346921,          1476,        418581,      8545383,        954987,        719804,        340905,         55485,      2071181,      3848484,      1013126,      1461489,        127208,              0,              0,         23895,      6474202,              0.00,     28205990.00,             18.09
101/04,1417,嘉裕,      3865355,        773718,        810930,         12292,        592394,      6054689,      1282206,              0,        103078,        161910,      1547194,      3798837,         19571,        440947,        248140,              0,              0,              0,      4507495,              0.00,              0.00,             11.87
101/04,1418,東華,        602065,        102495,      1413210,            862,         97775,      2216407,        793460,         15400,        280955,         83891,      1173706,      1319276,          4843,       -327196,         45659,              0,              0,            119,      1042701,              0.00,     10933000.00,              8.62
101/04,1419,新紡,      1334964,      2637775,      5022618,          8403,         13816,      9017576,      2465021,              0,        763884,         55009,      3283914,      3000413,            595,        830362,      1902292,              0,              0,              0,      5733662,              0.00,        803829.00,             19.16
101/04,1432,大魯閣,        920706,        137889,        628784,         14916,        109737,      1812032,        210708,        111880,              0,          3276,        325864,        885642,         28150,        509212,         50020,              0,              0,         13144,      1486168,              0.00,        759715.00,             16.78
101/04,1434,福懋興業,     18136307,     35942381,     20566078,        400774,      1624685,     76670225,      9498872,     10378958,              0,      2207750,     22085580,     16846646,        698507,     10311007,     23663773,              0,              0,      3064712,     54584645,              0.00,      3043228.00,             30.64
101/04,1435,中福國際,        395752,        179998,        553232,              0,          2260,      1131242,          4461,              0,        161746,          6874,        173081,      1397801,          1302,       -460377,         19451,              0,              0,            -16,        958161,              0.00,     14424000.00,              7.64
101/04,1436,華友聯,      1499242,              0,         14932,              0,        624174,      2138348,         77304,          1000,              0,          2689,         80993,        600000,        343983,      1113372,              0,              0,              0,              0,      2057355,              0.00,              0.00,             34.29
101/04,1437,勤益投控,      1154303,        197394,      1237681,            118,      6104367,      8693863,        802250,      3706097,        391231,        196198,      5095776,      2039649,        318310,        -42260,      1234196,              0,              0,         48192,      3598087,              0.00,        200000.00,             17.42
101/04,1440,南紡,      8507014,      6249777,     13033229,         11074,      4274156,     32075250,      3209612,              0,      3358571,      1248983,      7817166,     15690963,         75446,      4967150,      3488744,              0,              0,         35781,     24258084,              0.00,              0.00,             15.44
101/04,1441,大東紡織,        712878,        574069,        788377,          4620,         33962,      2113906,        481813,        244479,        196975,        116517,      1039784,        899923,         33351,         33754,        107094,              0,              0,              0,      1074122,              0.00,      1954000.00,             12.20
101/04,1442,名軒,     10203951,        853918,        100359,              0,        176709,     11334937,      4722094,      3201785,              0,            582,      7924461,      2062646,        457967,        889894,            -31,              0,              0,              0,      3410476,              0.00,              0.00,             16.53
101/04,1443,立益紡織,      1946762,        114392,      3363115,         62859,        170041,      5657169,      3177949,        325352,        373475,         64376,      3941152,      1353430,        164824,       -511203,        599201,              0,              0,        109765,      1716017,              0.00,        460610.00,             11.91
101/04,1444,力麗,      4511759,      4504518,      5436600,          7949,        611724,     15072550,      2160917,        603121,         96653,        240969,      3101660,      9117171,        376097,      1367399,        355233,              0,              0,        754990,     11970890,              0.00,     10260009.00,             12.44
101/04,1445,大宇紡織,      1082861,        158153,      1068391,              0,          6532,      2315937,        210981,              0,        114667,         74127,        399775,      1386670,        172064,        121093,        236335,              0,              0,              0,      1916162,              0.00,              0.00,             13.82
101/04,1446,宏和,      2056855,        151540,        329746,              0,        200519,      2738660,        255552,        500000,              0,         13026,        768578,      1386215,        297632,        273719,         12516,              0,              0,              0,      1970082,              0.00,              0.00,             14.21
101/04,1447,力鵬,      7402451,      3486951,      4811815,         26046,        157011,     15884274,      5407613,        785076,        146650,        191559,      6530898,      7540608,        380332,      1176218,       -383466,              0,              0,        639684,      9353376,              0.00,     85002278.00,             13.02
101/04,1449,佳和實業,      2204071,        227443,      1433535,         24527,         73585,      3963161,      1380744,      1455469,        352072,        285292,      3473577,      1871941,        338972,     -1639110,       -381139,              0,              0,        298920,        489584,              0.00,      9089263.00,              1.07
101/04,1451,年興紡織,      6893547,      1746016,      4073903,         67154,        402935,     13183555,      2122442,        300000,              0,        518967,      2941409,      4331250,        386767,      6089795,       -661811,              0,              0,         96145,     10242146,              0.00,              0.00,             23.43
101/04,1453,大將,        650162,         48000,        311998,              0,         60544,      1070704,         48047,              0,         54850,             40,        102937,        773606,            405,        137176,         43579,              0,              0,         13001,        967767,              0.00,      1556000.00,             12.60
101/04,1454,台富,        968005,         70214,        927452,              0,         20317,      1985988,        291518,         22600,              0,         88494,        402612,      1403098,         53877,         86132,         40264,              0,              0,              5,      1583376,              0.00,      9175103.00,             12.07
101/04,1456,怡華,        893310,        106484,      1329213,              0,            190,      2329197,      1381777,        448565,        141648,        174388,      2146378,      4075000,         18665,     -3049491,       -861355,              0,              0,              0,        182819,              0.00,              0.00,              0.45
101/04,1457,宜進,      1737640,        621016,      4225472,         36948,      1281262,      7902338,      1655216,      2471027,          3944,         37580,      4167767,      3178746,        307295,          4601,       -122625,              0,              0,        366554,      3734571,              0.00,     64581032.00,             13.30
101/04,1459,聯發紡織,      2799298,        730066,      3552569,         94093,        209002,      7385028,      2489027,      1079676,              0,         33822,      3602525,      3586289,        320608,        392545,       -670109,              0,              0,        153170,      3782503,              0.00,     43081531.00,             11.50
101/04,1460,宏遠,      4885855,          5849,      3378083,          6398,        217701,      8493886,      3510692,        271080,        169777,        270678,      4222227,      4711891,        119663,       -624877,         64970,              0,              0,             12,      4271659,              0.00,     33706585.00,              9.76
101/04,1463,強盛染整,      1604304,         88047,        740374,          3210,        456193,      2892128,        594584,              0,         67994,        145693,        808271,      1884108,        183350,       -116780,       -105717,              0,              0,        238896,      2083857,              0.00,     26589911.00,             11.40
101/04,1464,得力實業,      2461464,        204298,      1687269,        237508,        229638,      4820177,      1979523,        104000,              0,        167964,      2251487,      2168960,        113677,         76727,         38382,              0,              0,        170944,      2568690,              0.00,              0.00,             11.05
101/04,1465,偉全實業,      2068484,         15972,        798658,         73646,         17342,      2974102,        722206,              0,              0,         99196,        821402,        863394,        353488,        388545,         39692,              0,              0,        507581,      2152700,              0.00,              0.00,             19.05
101/04,1466,聚隆,      1614210,              0,      1174564,          2927,        109738,      2901439,      1149465,        131449,         18115,         28211,      1327240,        952617,        261064,        234988,        125530,              0,              0,              0,      1574199,              0.00,         91475.00,             16.54
101/04,1467,南緯實業,      4063130,         96760,      1860231,        306303,        183094,      6509518,      2795229,        957518,         68902,         91455,      3913104,      1682098,         63250,        514331,       -335874,              0,              0,        672609,      2596414,              0.00,              0.00,             11.44
101/04,1468,昶和纖維,      1244284,         20987,      1116192,         50462,         41007,      2472932,        727753,        332448,         65656,            343,      1126200,      1604053,         43757,       -610206,        249399,              0,              0,         59729,      1346732,              0.00,              0.00,              8.02
101/04,1469,理隆纖維,        729249,         43446,      1264436,              0,         23732,      2060863,        497984,              0,              0,         10965,        508949,      1246000,        455920,       -133356,        -16671,              0,              0,             21,      1551914,              0.00,              0.00,             12.46
101/04,1471,首利,      2372532,        125604,      1330941,              0,        255090,      4084167,      1535320,              0,              0,          4032,      1539352,      2014677,        743831,       -288356,         74663,              0,              0,              0,      2544815,              0.00,              0.00,             12.63
101/04,1472,三洋紡,        469227,              0,        755445,            277,         53508,      1278457,        816494,         26457,         37616,          5017,        885584,        666500,         17469,       -395840,        104744,              0,              0,              0,        392873,              0.00,      2219204.00,              6.10
101/04,1473,台南企業,      6009307,        520755,      1373808,         31274,        213426,      8148570,      2789518,        277115,         37967,        219675,      3324275,      1468220,        824209,      1864881,       -166631,              0,              0,        833616,      4824295,              0.00,      1818000.00,             27.52
101/04,1474,弘裕,      1946894,         33138,        947203,         75553,        261411,      3264199,      1353897,        126250,         67569,          6804,      1554520,      1378744,          8974,        210056,        111905,              0,              0,              0,      1709679,              0.00,      5147402.00,             12.88
101/04,1475,本盟光電,        297883,          2295,        453338,         28664,         19782,        801962,        624746,              0,              0,              0,        624746,        525168,         25720,       -300486,         12844,              0,              0,        -86030,        177216,              0.00,              0.00,              5.01
101/04,1476,儒鴻,      5913322,              0,      3914721,        134250,        114577,     10076870,      3195318,         23522,              0,        203957,      3422797,      2460288,      1158274,      3087778,        -61709,              0,              0,          9442,      6654073,              0.00,              0.00,             27.01
101/04,1477,聚陽實業,      6876757,              0,      1014481,            479,        282027,      8173744,      2711910,        644181,              0,        140782,      3496873,      1654547,      1038762,      2074500,       -103113,              0,              0,         12175,      4676871,              0.00,              0.00,             28.19
101/04,1503,士電,     10554110,      5690252,     13705392,        202889,        170648,     30323291,      7030896,        850000,      1175718,      1377375,     10433989,      5209722,      2563749,      6695622,      5165094,              0,              0,        255115,     19889302,              0.00,              0.00,             37.69
101/04,1504,東元電機,     37510159,     16782465,     14859315,         77008,      3178470,     72407417,     17631665,     11254142,      1080247,      1979592,     31945646,     18490969,      5919258,     11534303,      2275585,              0,              0,      2241656,     40461771,      1976000.00,     22365800.00,             20.92
101/04,1506,正道,      1026643,         51626,      1203988,         15523,        176435,      2474215,        635804,         64685,         76990,        217725,        995204,      1222516,        278952,       -306713,        110170,              0,              0,        174086,      1479011,              0.00,              0.00,             10.67
101/04,1507,永大機電,     13667454,        910310,      4628275,        511690,      1074704,     20792433,      8082279,         18047,          2702,      1090990,      9194018,      4108200,        268863,      7014665,         56765,              0,              0,        149922,     11598415,              0.00,      2129800.00,             28.01
101/04,1512,瑞利,      2610636,              0,      2665971,         78871,        164316,      5519794,      2602922,        612319,         94482,        132955,      3442678,      1818025,         40369,         57145,        103317,              0,              0,         58260,      2077116,              0.00,              0.00,             11.10
101/04,1513,中興電,      7952440,      1316654,      3876734,        369661,        224758,     13740247,      5182030,         92014,        286075,        494835,      6054954,      4800000,        361203,      1392144,        868849,              0,              0,        263097,      7685293,              0.00,     10329917.00,             15.80
101/04,1514,亞力電機,      2821328,        337942,        996625,         11399,        155329,      4322623,      1556177,         11700,        164401,        127486,      1859764,      2010670,        122805,        137064,        128729,              0,              0,         63591,      2462859,              0.00,      8359112.00,             12.45
101/04,1515,力山,      2756876,        296941,      1744923,         83160,         82190,      4964090,      2622662,        102500,         31782,        208854,      2965798,      1814735,            433,         62719,         94167,              0,              0,         26238,      1998292,              0.00,              0.00,             10.87
101/04,1517,利奇機械,      3662879,         94721,      1384421,        166947,         63379,      5372347,      1044237,        677754,          9875,        146418,      1878284,      2278250,         72891,        782080,          9166,              0,              0,        351676,      3494063,              0.00,              0.00,             13.79
101/04,1519,華城電機,      3897558,         99400,      1473473,         27881,         79991,      5578303,      2339022,              0,         34528,        252114,      2625664,      2610585,         27138,        361754,        -46838,              0,              0,              0,      2952639,              0.00,              0.00,             11.31
101/04,1521,大億,      1611787,        290088,        870463,          3836,         56547,      2832721,      1021584,              0,         76736,         92291,      1190611,        762300,         60472,        745820,         73518,              0,              0,              0,      1642110,              0.00,              0.00,             21.54
101/04,1522,堤維西,      8372864,        692016,      7515611,        440720,        674141,     17695352,      8309987,      3474066,         38717,        357129,     12179899,      3142619,      1332250,        498946,       -124881,              0,              0,        666519,      5515453,              0.00,      1645368.00,             15.51
101/04,1524,耿鼎企業,      1407598,         65992,      3803409,              0,         45915,      5322914,      1120981,      2149541,         74336,         36311,      3381169,      1624146,        229835,         56248,         31516,              0,              0,              0,      1941745,              0.00,      5249253.00,             12.35
101/04,1525,江申工業,        991675,      1755573,        500795,          1688,          2273,      3252004,        535009,              0,         69799,        116820,        721628,        692454,          1251,      1578295,        258376,              0,              0,              0,      2530376,              0.00,              0.00,             36.54
101/04,1526,日馳,        530886,              0,        401672,              0,         51576,        984134,        303457,        210417,              0,         29163,        543037,        500000,              0,        -59231,            328,              0,              0,              0,        441097,              0.00,              0.00,              8.82
101/04,1527,鑽全,      9668238,             10,      1154168,          3932,        310094,     11136442,      8492710,        280000,              0,          2572,      8775282,      1532896,            305,        858509,        -30550,              0,              0,              0,      2361160,              0.00,              0.00,             15.40
101/04,1528,恩德,      3023292,         26747,        865376,         30199,        168959,      4114573,      1053708,        798929,              0,        138100,      1990737,      1470000,        304206,        301752,         24595,              0,              0,         23283,      2123836,              0.00,              0.00,             14.29
101/04,1529,樂士,        243189,          6332,        117329,              0,        331599,        698449,        157291,         19124,              0,          4624,        181039,      2497089,          2320,     -1981999,              0,              0,              0,              0,        517410,              0.00,              0.00,              2.07
101/04,1530,亞崴機電,      2992766,         89172,      1143284,         37088,         57551,      4319861,      1893619,         22468,              0,        104358,      2020445,        949525,        246528,      1199999,        -96636,              0,              0,              0,      2299416,              0.00,      2958000.00,             25.00
101/04,1531,高林股,      4431052,         45131,      1235088,        223820,          2902,      5937993,        995458,         11616,              0,        334189,      1341263,      1931511,        341177,      1881971,         52273,              0,              0,        389798,      4596730,              0.00,              0.00,             21.78
101/04,1532,勤美,     19114668,      1976874,     13247472,        802938,         74920,     35216872,      9431404,      8610496,              0,        628358,     18670258,      3783700,      2008547,      3649516,        321326,              0,              0,      6783525,     16546614,              0.00,              0.00,             25.80
101/04,1533,車王電,      2346953,        122523,      1061529,         54750,         11001,      3596756,      1210802,        480000,              0,         64105,      1754907,        964152,        275871,        646577,        -44747,              0,              0,             -4,      1841849,              0.00,      1658000.00,             19.44
101/04,1535,中宇,      5157080,        734420,        142221,              0,         13621,      6047342,      2740868,        411245,         56881,         67299,      3276293,      1161369,        288874,      1356881,        -36075,              0,              0,              0,      2771049,              0.00,              0.00,             23.86
101/04,1536,和大工業,      2584604,        302900,      3167162,              0,        129122,      6183788,      2261610,      1466008,          1417,        210633,      3939668,      2003103,          5786,        228408,        -42881,              0,              0,         49704,      2244120,              0.00,              0.00,             10.96
101/04,1537,廣隆光電,      2521343,         16801,        894552,         67330,         66634,      3566660,        912191,              0,              0,        150304,      1062495,        815854,        618809,      1197021,       -179916,              0,              0,         52397,      2504165,              0.00,              0.00,             30.05
101/04,1538,正峰新,        303940,              0,      2190696,         17341,        109471,      2621448,        705567,        528508,         24689,         17977,      1276741,      1638845,              0,       -459514,        165376,              0,              0,              0,      1344707,              0.00,              0.00,              8.21
101/04,1539,巨庭機械,      1172377,          7794,        415833,         22780,         45266,      1664050,        955487,         74185,              0,         19252,      1048924,        653700,              0,        -58660,         20086,              0,              0,              0,        615126,              0.00,              0.00,              9.41
101/04,1540,喬福機械,      1283318,              0,        407722,              0,            374,      1691414,        374708,              0,              0,          9515,        384223,        854736,        164973,        326345,        -38877,              0,              0,             14,      1307191,              0.00,      6105911.00,             16.47
101/04,1541,錩泰,        684663,              0,        560936,        158140,         43698,      1447437,        549736,              0,              0,             84,        549820,        788000,          1364,        108930,           -677,              0,              0,              0,        897617,              0.00,              0.00,             11.39
101/04,1558,伸興,      2642435,          3258,        911033,        178179,         11750,      3746655,      1016793,              0,             87,        127883,      1144763,        516692,        602491,      1525691,        -73367,              0,              0,         30385,      2601892,              0.00,              0.00,             49.77
101/04,1568,倉佑,      1135979,              0,      1309080,         23857,         93828,      2562744,        517093,        896754,              0,          6054,      1419901,        916315,         11360,         99771,         23013,              0,              0,         92384,      1142843,              0.00,              0.00,             11.46
101/04,1582,信錦,      5912185,         50538,        765849,        376378,        163293,      7268243,      2249178,        313972,              0,        411717,      2974867,      1422512,      1691371,      1129457,         50036,              0,              0,              0,      4293376,              0.00,              0.00,             31.15
