年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產合計,流動負債,長期負債,其他負債,負債合計,股本,資本公積,保留盈餘,股東權益其他項目,庫藏股票,少數股權,股東權益合計,換算匯率,換算匯率參考依據,是否經當地會計師查核或核閱
97/03,9102,東亞科,      5212150,        186135,      1464108,         74044,        314343,      7250780,      4865191,         36267,         59415,      4960873,      2200265,              0,       -189854,        175542,              0,        103954,      2289907,22.54,資產負債表日台銀新加坡收盤價買賣平均匯率,毋須經會計師查核或核閱
97/03,9105,泰金寶,     50895737,         63039,      7473052,        510328,        288126,     59230282,     44776246,              0,              0,     44776246,      3733511,      2953132,      7914582,       -147189,              0,              0,     14454036,0.95:1(THB:NT),財報日之匯率,經會計師核閱
97/03,910579,歐聖,      2384917,              0,      1733640,         35910,              0,      4154467,         81756,              0,              0,         81756,      2467371,        314413,      1384624,        -93697,              0,              0,      4072711,RMB$1: NT$4.69,我國與16個貿易對手通貨對美元之匯率,毋須經會計師查核或核閱
97/03,911606,超級集團,      3683929,      1351400,      2444293,         86153,          7795,      7573570,      1387567,        480637,              0,      1868204,      3201630,          1752,      2359084,        -85793,              0,        228693,      5705366,SGD$1:NT$22.4649,97.9.30，www.oanda.com網站公佈之匯率換算,毋須經會計師查核或核閱
97/03,911609,揚子江,     72337816,        635565,      7264740,     14491651,         66618,     94796390,     62570904,              0,          3343,     62574247,     23842936,              0,      9653819,        470206,     -1750989,          6171,     32222143,RMB$1：NT$ 4.81,我國與十六個貿易對手通貨對美元之匯率,毋須經會計師查核或核閱
97/03,911610,聯合環境,      1143482,        218789,         42113,         54680,      1218705,      2677769,        313068,        446169,         17435,        776672,      1280628,         23947,        562201,         34321,              0,              0,      1901097,SGD$1:NT$22.85,依臺灣銀行97.12.31即期匯率,毋須經會計師查核或核閱
