年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
97/03,2801,彰化銀行,     44757302,     89678541,     18359602,      3939793,     18776096,              0,    938381246,     45484499,    146716327,              0,     21832879,     24760965,         57955,     19887703,  1372632908,    128786500,              0,        625748,     19011838,     42529902,              0,  1063446114,     28083875,              0,     11162790,  1293646767,     62094756,              0,     10198298,      6693087,     78986141,              0,     78986141,              0,              0,             12.72
97/03,2809,京城銀行,      4572379,     26193049,        384747,              0,        873216,              0,    108213366,      4078542,      1729423,              0,      4308554,      3391300,        143727,      1239378,    155127681,      1241128,              0,         32001,        668998,      3455284,              0,    136677578,        601900,              0,      1469553,    144146442,     10843343,              0,        480396,       -342500,     10981239,              0,     10981239,     23846000,              0,             10.35
97/03,2812,台中銀行,      7865381,     43478781,      1526168,      1110081,      2459955,              0,    196697901,              0,     14618896,              0,        181549,      3704229,              0,      3221355,    274864296,      3565948,              0,        511127,              0,      7566178,              0,    244140949,      2400000,              0,        724736,    258908938,     13719006,        750000,      1192799,        293553,     15955358,              0,     15955358,              0,              0,             12.23
97/03,2836,高銀,      3233717,     12194252,      3019046,      6465132,        974122,              0,    129800720,      1478327,     11110446,              0,      4428578,      2378179,         34982,        732104,    175849605,     10108447,              0,         50474,        372507,      4844477,              0,    144601299,      5191193,              0,        584657,    165753054,      5257982,      2542403,      2320657,        -24491,     10096551,              0,     10096551,              0,              0,             19.20
97/03,2838,聯邦銀行,      8383605,     38073921,     11854528,     14752007,     26361963,              0,    180935632,      9775186,     37059925,        162063,     31849393,      8596766,      2574217,     12772690,    383151896,     23344860,        149614,        220196,     46767631,      7917435,              0,    273346857,      8454800,              0,      3921804,    364123197,     23188244,         33811,     -5498310,       -248520,     17475225,      1553474,     19028699,              0,              0,              7.54
97/03,2845,遠東商銀,      5368930,     74231736,      6835891,              0,     18372596,              0,    215217636,      5523500,              0,      2725456,     15937286,      2406075,              0,      2541112,    349160218,      8795432,              0,      1471789,      1190830,      7364546,              0,    282099958,     29205200,              0,        832771,    330960526,     18797803,        233070,       -706796,       -124385,     18199692,              0,     18199692,              0,              0,              9.68
97/03,2849,安泰銀行,      3862153,     22588038,      1142478,              0,      4271920,              0,    196616124,      1872088,              0,      1115564,     21180664,      2956560,        214936,      7305637,    263126162,        737337,              0,     33205771,      1027740,      4977714,              0,    194343990,     12996436,      1414865,        519689,    249223542,     15032069,      1188998,     -2294985,        -23462,     13902620,              0,     13902620,              0,              0,              9.25
