年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
100/02,2801,彰化銀行,     22435966,     81042784,     25858879,              0,     19333787,              0,  1097600867,     56997088,    172666751,              0,     14792226,     23550476,         49375,     12746875,  1527075074,    112000349,              0,      2187666,     10903576,     24629427,              0,  1238620431,     38489892,              0,      9687733,  1436519074,     67683284,              0,     15114437,      7758279,     90556000,              0,     90556000,              0,              0,             14.58
100/02,2809,京城銀行,      2311872,     36087123,      1012940,              0,        741324,              0,     99050513,      2019768,      6506117,              0,     21962541,      2691315,         11523,        905890,    173300926,      3185374,              0,            417,     10716715,      1034881,              0,    135663192,      7026770,              0,      1272503,    158899852,     10512343,        172071,      3646432,         70228,     14401074,              0,     14401074,      1297000,              0,             13.72
100/02,2812,台中銀行,      4173979,     67480086,      1784959,              0,      2233784,        123795,    257045229,      1242395,     10189198,        136164,        693210,      3200055,              0,      2177854,    350480708,      3606110,              0,         88760,      1323600,      3096302,              0,    309352209,     12361467,              0,        442474,    330270922,     17838576,        649961,      1463269,        257980,     20209786,              0,     20209786,              0,              0,             11.67
100/02,2836,高銀,      1793431,     20977325,      2000616,      4430333,      1225467,              0,    165714180,      4171687,      7463734,              0,      2649251,      2214437,         61570,        763358,    213465389,     13913961,              0,         19388,        139991,      2673089,              0,    183152191,      4000000,              0,        573256,    204471876,      5869476,      2017724,      1097381,          8932,      8993513,              0,      8993513,              0,              0,             17.10
100/02,2838,聯邦銀行,      5902681,     75253192,      4337511,         21425,     15569775,              0,    187703955,      7871768,      2328758,         53737,     54952365,      8019073,      2243987,      9313508,    373571735,      8731450,        779413,         49479,     33479770,      3397890,              0,    299010951,      4890000,              0,      1956889,    352295842,     19484996,         33811,      2133853,       -594307,     21058353,        217540,     21275893,              0,              0,             10.81
100/02,2845,遠東商銀,      4309828,     74637758,     16151281,              0,     22024828,              0,    258839778,     18712326,      3010082,      2527172,     12071529,      2870519,      1923765,      1606814,    418685680,     12721233,              0,      4990520,              0,      5406961,              0,    353910622,     16735278,              0,      1130753,    394895367,     21185604,         29008,      2570598,          5103,     23790313,              0,     23790313,              0,              0,             11.85
100/02,2849,安泰銀行,      5146076,     76413507,      5958870,      3658007,      8612631,              0,    200424318,     53616863,              0,              0,      3309915,      2124774,        212889,      4634324,    364112174,      5761700,              0,     17143985,     34677819,      5050491,              0,    266348584,     11240000,      1414865,      2263712,    343901156,     16796775,      1461505,      2288778,       -336040,     20211018,              0,     20211018,              0,              0,             12.03
