年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
97/02,1216,統一,    103082981,     49602155,     99143840,      4364859,     16692795,    272886630,    102549340,     69124405,      1773357,      8703143,    182150245,     37331420,      5867256,     10017529,      3277550,              0,              0,     34242630,     90736385,              0.00,              0.00,             15.89
97/02,1217,愛之味,      2977204,      2213923,      2518484,         55132,      1220205,      8984948,      2879283,      1087117,         79974,        202544,      4248918,      4476893,         74300,       -173532,        100384,              0,              0,        257985,      4736030,              0.00,              0.00,             10.00
97/02,1218,泰山企業,      4038308,      2116177,      2469493,         70210,        277698,      8971886,      3287725,      1331664,        285250,        261601,      5166240,      3202434,        107539,         95527,        492486,       -134918,              0,         42578,      3805646,              0.00,     12208428.00,             12.22
97/02,1219,福壽實業,      3495720,        272520,      2138937,         61870,        124402,      6093449,      1367658,        400000,        505262,        280473,      2553393,      2743080,        215396,        240918,        319984,              0,              0,         20678,      3540056,              0.00,              0.00,             13.21
97/02,1220,台榮,      1924906,        110026,        724870,         18481,        114891,      2893174,        847239,              0,          5813,        115474,        968526,      1770779,            537,        -85963,         30574,              0,              0,        208721,      1924648,              0.00,              0.00,              9.69
97/02,1225,福懋油,      3573404,        227790,      2854766,         98937,        192484,      6947381,      3400625,        926477,        100296,         85362,      4512760,      1627000,         94698,        178033,        169741,              0,              0,        365149,      2434621,              0.00,              0.00,             12.72
97/02,1227,佳格,      5287674,        563549,      2130759,         40080,        434394,      8456456,      2805094,        748679,         33685,         22656,      3610114,      3209184,         19501,      1473768,         76919,        -21182,              0,         88152,      4846342,              0.00,      2338960.00,             14.94
97/02,1229,聯華實業,      4247719,     12023805,      5149890,        119469,        196111,     21736994,      3224526,      2010660,         93806,        193534,      5522526,      7868135,      1042268,      4214751,      2260607,         -2393,              0,        831100,     16214468,        303000.00,         84000.00,             20.56
97/02,1231,聯華食品,      1815216,         17286,        781542,         44129,        211669,      2869842,        698146,        424285,              0,         81375,      1203806,      1154190,         76975,        418478,         -5821,              0,              0,         22214,      1666036,              0.00,              0.00,             14.24
97/02,1232,大統益,      3853299,        166961,      1278095,          1297,         23236,      5322888,      2845805,              0,              0,         15022,      2860827,      1599749,         23784,        834915,        -15973,              0,              0,         19586,      2462061,              0.00,              0.00,             15.27
97/02,1233,天仁,        712371,          3860,        912984,         20836,         90849,      1740900,        392262,            507,              0,        181945,        574714,        905919,         35448,        242591,        -13815,        -11669,              0,          7712,      1166186,              0.00,      1162483.00,             12.95
97/02,1234,黑松,      2292060,      6940297,      3081817,         43948,        576048,     12934170,      1222176,              0,      1915676,        547255,      3685107,      5358281,        184601,      1697179,      2009002,              0,              0,              0,      9249063,              0.00,              0.00,             17.26
97/02,1235,興泰,        870688,        113520,        149496,              0,        174112,      1307816,        254535,              0,         60144,         22464,        337143,        514024,         27674,        126724,        306229,        -11584,              0,          7606,        970673,              0.00,      1711164.00,             22.20
97/02,1236,宏亞食品,        581899,         20250,      1018551,         14889,        108388,      1743977,        462253,              0,              0,        176912,        639165,        852312,         33396,        202514,         16590,              0,              0,              0,      1104812,              0.00,              0.00,             13.61
97/02,1301,台塑,    142368878,    104868652,    104472421,      3261360,        448350,    355419661,     92861664,     48498127,              0,      6690464,    148050255,     57204716,     12814638,     91410697,     45939355,              0,              0,              0,    207369406,              0.00,              0.00,             36.25
97/02,1303,南亞塑膠,    200974776,     99512927,    154557500,      3525396,      4869028,    463439627,    127182980,     61609355,              0,     19722110,    208514445,     76235909,     25987555,    111135788,     29153895,         -1945,              0,     12413980,    254925182,              0.00,        177899.00,             31.81
97/02,1304,台聚,     32670793,      4735537,     12488907,      1054991,      1827398,     52777626,     18190153,      6905177,        800992,      2906455,     28802777,      7714032,        141903,      2950410,      1351042,       -135287,              0,     11952749,     23974849,              0.00,     46323928.00,             16.58
97/02,1305,華夏,      7248759,        253425,      3967040,        171818,        695066,     12336108,      3104252,      2068923,        592084,      1228109,      6993368,      4248035,         11931,        390509,        524730,              0,              0,        167535,      5342740,              0.00,              0.00,             12.18
97/02,1307,三芳化工,      3707736,        150482,      2974282,        182531,         90637,      7105668,      2685169,        403725,         37782,        275597,      3402273,      2629287,        137866,      1094975,       -158733,              0,              0,              0,      3703395,              0.00,              0.00,             14.79
97/02,1308,亞聚,      3572113,      2814349,        532059,         17116,        597405,      7533042,      1245117,              0,         21469,        340810,      1607396,      2609316,         23373,      2009140,      1283817,              0,              0,              0,      5925646,              0.00,              0.00,             22.71
97/02,1309,台達化工,      8423300,        697732,      2083295,         61139,        237326,     11502792,      5769187,        800880,        143860,        421400,      7135327,      2786155,        338017,        951726,        291567,              0,              0,              0,      4367465,              0.00,              0.00,             16.15
97/02,1310,台苯,      8051815,      2730705,      2248609,         31970,        489786,     13552885,      6385626,        148302,         41452,        278627,      6854007,      6064793,        217300,        284033,        -76550,              0,              0,        209302,      6698878,              0.00,     87449379.00,             12.94
97/02,1312,國喬石化,     15397632,      2917555,      8984628,        906938,        825767,     29032520,     13483465,      2295592,      1062196,        480352,     17321605,      7334827,        492192,        263243,      2093194,       -221199,              0,      1748658,     11710915,              0.00,      9346848.00,             13.77
97/02,1313,聯成,     15622529,      5282195,      6186743,        278634,        182109,     27552210,      6450898,      5411942,         99828,      1478372,     13441040,      8403798,        365313,      3869233,      1478481,       -244220,              0,        238565,     14111170,              0.00,     18000000.00,             17.60
97/02,1314,中石化,     11963881,      8863168,     19844651,        112062,      8059539,     48843301,      5744839,     15222877,      3879784,        762143,     25609643,     17949630,        320134,        552455,      4411439,              0,              0,              0,     23233658,              0.00,              0.00,             13.75
97/02,1315,達新工業,      4594646,        312795,      1644805,         19927,      1063119,      7635292,      1824420,         63460,        240828,        288632,      2417340,      2200000,          1384,        760458,      2275348,        -55915,              0,         36677,      5217952,              0.00,      7930000.00,             24.43
97/02,1316,上曜,        468214,        239660,        344700,         41279,         31589,      1125442,         92403,              0,              0,         45975,        138378,        651661,        122111,         24473,         26622,              0,              0,        162197,        987064,              0.00,              0.00,             12.66
97/02,1319,東陽,      7914915,      1491982,     15495239,        488470,      1197156,     26587762,      9999615,      3702269,              0,        612141,     14314025,      4515043,      1300091,      2624700,        235366,       -201345,              0,      3799882,     12273737,              0.00,     13668869.00,             20.55
97/02,1321,大洋,      2244516,        574418,      1267068,        113877,        658139,      4858018,      1252386,        306000,              0,        413427,      1971813,      2272282,        101384,        464595,         84133,        -36189,              0,              0,      2886205,              0.00,      6542716.00,             13.08
97/02,1323,永裕,      1182142,          2159,      1298509,         53130,         27900,      2563840,        774701,        599434,          8767,         61578,      1444480,        788464,         53270,        149226,         55207,         -1306,              0,         74499,      1119360,              0.00,        190906.00,             13.95
97/02,1324,地球工業,        728811,              0,        487967,              0,         21671,      1238449,        343109,              0,              0,         26974,        370083,        751219,              0,         94361,         22786,              0,              0,              0,        868366,              0.00,              0.00,             11.56
97/02,1325,恒大,        842055,         75866,        602095,              0,         87586,      1607602,        165051,              0,         44912,         40109,        250072,        891110,          3158,        310458,         43861,              0,              0,        108943,      1357530,              0.00,              0.00,             14.01
97/02,1326,台化,    192727280,    105373619,    173953303,      1714410,      9009433,    482778045,    153708851,     67479787,              0,      7817792,    229006430,     55247302,      9784287,     93633780,     55651111,       -977138,              0,     40432273,    253771615,              0.00,     16340112.00,             38.73
97/02,1402,遠東新,     89830616,     53591129,    111868322,     19980483,      2749675,    278020225,     86780913,     51009521,      6510782,      3603371,    147904587,     45699538,      9579111,     18718230,     12371874,              0,              0,     43746885,    130115638,              0.00,              0.00,             19.28
97/02,1410,南染,        464888,              0,      1033122,              0,         69494,      1567504,        198023,              0,        145501,         62916,        406440,        900000,         21784,        -79621,        282308,              0,              0,         36593,      1161064,              0.00,              0.00,             12.49
97/02,1413,宏洲纖維,      1529264,         12952,      1888452,              0,         57074,      3487742,      1357576,              0,        145598,        155448,      1658622,      2836457,              0,     -1463310,        431521,        -15040,              0,         39492,      1829120,              0.00,      3496585.00,              6.39
97/02,1416,廣豐,      5094640,      1049977,      1395242,          8782,        125707,      7674348,        947004,      1013004,        586043,         74907,      2620958,      5497834,      1279020,     -1817395,        178612,        -84694,              0,             13,      5053390,              0.00,     40294273.00,              9.92
97/02,1417,嘉裕,      2221675,      1312806,      1057899,         39725,        561183,      5193288,        929710,              0,        103078,         86862,      1119650,      3798837,         19571,       -127255,        364336,              0,              0,         18149,      4073638,              0.00,              0.00,             10.68
97/02,1418,東華,      1156588,        163476,      1404508,         51852,        346972,      3123396,      1455884,              0,        322483,        124155,      1902522,      2638553,              0,     -1561073,        211447,        -69533,              0,          1480,      1220874,              0.00,     21866000.00,              5.04
97/02,1419,新紡,        656515,      2122478,      4071153,              0,         55680,      6905826,      1303742,              0,        764812,         84487,      2153041,      3000413,            394,        502283,      1260027,        -10332,              0,              0,      4752785,              0.00,        803829.00,             15.88
97/02,1432,大魯閣,      1926604,        198333,      1100640,         11116,        516458,      3753151,      2053169,        314616,        266563,         26103,      2660451,        885642,        256390,       -680348,        289508,       -111902,              0,        453410,      1092700,              0.00,      3734716.00,              7.54
97/02,1434,福懋興業,     23083905,     34082677,     24400150,        488461,      2081421,     84136614,     19460141,     10407396,              0,      1138079,     31005616,     16846646,        698968,     10931678,     21971843,        -26488,              0,      2708351,     53130998,              0.00,      3043228.00,             29.98
97/02,1435,中福國際,        215399,        438286,        573646,              0,         14029,      1241360,        447246,              0,        161746,          5075,        614067,      1397801,             96,       -653290,        176174,       -293480,              0,             -8,        627293,              0.00,     28075770.00,              5.62
97/02,1436,華友聯,      2593800,        269499,          3617,          9486,        761445,      3637847,         20664,              0,              0,         29558,         50222,      3377000,        179919,        157725,        -81670,        -45349,              0,              0,      3587625,              0.00,     13718014.00,             11.07
97/02,1437,勤益投控,      1971127,        171468,      2216350,         37573,      3172175,      7568693,      1376560,      1902303,        371810,        219810,      3870483,      2039649,        318310,        192300,      1082136,              0,              0,         65815,      3698210,              0.00,              0.00,             17.81
97/02,1440,南紡,      8015867,      4923424,     14827365,         58055,      4445189,     32269900,      6025931,         44157,      3376038,      1381972,     10828098,     14935240,         75446,      3498609,      2872901,              0,              0,         59606,     21441802,              0.00,              0.00,             14.32
97/02,1441,大東紡織,        813470,        364236,        740617,              0,         79354,      1997677,        865243,        103713,        161013,        154658,      1284627,      1079004,            326,       -474194,        110592,         -2687,              0,              9,        713050,              0.00,      1177640.00,              6.68
97/02,1442,名軒,      3218413,        338409,        108691,              0,         20076,      3685589,      2025069,         51045,              0,          1446,      2077560,      1428084,         27031,        152932,            -18,              0,              0,              0,      1608029,              0.00,              0.00,             11.26
97/02,1443,立益紡織,      2507712,        144253,      3295377,         66404,        102731,      6116477,      3601695,         10742,        227040,         67213,      3906690,      3010900,        322884,     -1415674,        195085,        -25091,              0,        121683,      2209787,              0.00,     12365357.00,              7.23
97/02,1444,力麗,      6633069,      3295499,      3717042,         21634,        424932,     14092176,      4937375,        651767,          5132,        171406,      5765680,      7679700,        199425,        830404,       -667529,       -118778,              0,        403274,      8326496,              0.00,     18387712.00,             11.11
97/02,1445,大宇紡織,      1253332,        186105,        920148,          6351,         10361,      2376297,        265118,              0,         98272,         83195,        446585,      1577510,        112240,         41923,        198039,              0,              0,              0,      1929712,              0.00,              0.00,             12.23
97/02,1446,宏和,        546941,        262939,      1015459,         14849,      1045650,      2885838,        755431,        234546,              0,         26649,      1016626,      1386215,        297239,        145928,         39830,              0,              0,              0,      1869212,              0.00,              0.00,             13.48
97/02,1447,力鵬,      6157104,      1738383,      6446758,         37775,        342905,     14722925,      4987622,      2155887,              0,        166863,      7310372,      6528666,      1252008,      1394428,     -1266623,       -615376,              0,        119450,      7412553,              0.00,     52070282.00,             12.67
97/02,1449,佳和實業,      4884040,        402955,      3651003,        209414,        531040,      9678452,      3678588,      1965000,        569838,        675588,      6889014,      4159869,        395450,     -2114443,       -312076,       -303480,              0,        964118,      2789438,              0.00,    106179566.00,              5.89
97/02,1451,年興紡織,      6675421,      2212252,      5876265,         43179,        166973,     14974090,      3596760,        299234,              0,        640716,      4536710,      5983691,        383870,      4270256,       -200696,              0,              0,            259,     10437380,              0.00,              0.00,             17.44
97/02,1453,大將,        525177,         99495,        255466,              0,         40867,        921005,        231422,              0,         54850,         54645,        340917,        873394,              0,       -359814,         55168,         -5952,              0,         17292,        580088,              0.00,        211120.00,              6.46
97/02,1454,台富,      1120308,        241560,        872289,              0,         40766,      2274923,        678484,              0,              0,         74058,        752542,      1386284,         90081,         16143,         72582,        -42710,              0,              1,      1522381,              0.00,     10001160.00,             12.22
97/02,1456,怡華,      1879443,        349760,      1680691,              0,         55298,      3965192,      1872587,        588722,              0,        317359,      2778668,      2236560,         17847,       -373357,       -748834,         -7766,              0,         62074,      1186524,              0.00,      7029407.00,              5.19
97/02,1457,宜進,      2135437,        481571,      1997902,         39406,      1118986,      5773302,      2078244,        243136,          3944,         48289,      2373613,      2557240,        334280,         64197,        125961,       -117065,              0,        435076,      3399689,              0.00,     26025132.00,             12.91
97/02,1459,聯發紡織,      2654976,        916733,      3916194,         98755,        266671,      7853329,      2936215,      1500714,              0,         35010,      4471939,      3311299,        408350,        240114,       -408945,       -302373,              0,        132945,      3381390,              0.00,     42485734.00,             11.58
97/02,1460,宏遠,      4562941,        115778,      3718601,         17058,        138280,      8552658,      2600144,        676777,              0,        209720,      3486641,      4904161,        241513,        229979,        -80230,       -229429,              0,             23,      5066017,              0.00,     33706585.00,             11.09
97/02,1463,強盛染整,      1215868,        250029,        590010,              0,        174341,      2230248,        266449,              0,         50877,         57903,        375229,      1884108,        157475,       -112684,        -25888,       -122468,              0,         74476,      1855019,              0.00,     26589911.00,             11.00
97/02,1464,得力實業,      2111666,         18345,      2087607,         54165,         96615,      4368398,      1467896,              0,              0,        179881,      1647777,      1686930,        147386,        -55637,         76116,        -22089,              0,        887915,      2720621,              0.00,      4496000.00,             11.16
97/02,1465,偉全實業,      1629212,         13490,      1035322,         76146,         21937,      2776107,        641148,         49245,              0,         45822,        736215,        863394,        353488,        295143,         25333,              0,              0,        502534,      2039892,              0.00,              0.00,             17.81
97/02,1466,聚隆,      1061589,              0,        752426,              0,        239026,      2053041,      1109348,        275069,              0,         24311,      1408728,        715978,              0,        -71012,              0,           -653,              0,              0,        644313,              0.00,         87958.00,              9.01
97/02,1467,南緯實業,      2614599,        318900,      1150748,        313295,        257950,      4655492,      2275326,        370095,         68902,        135543,      2849866,      1649115,         67885,         91026,       -100873,              0,              0,         98473,      1805626,              0.00,              0.00,             10.35
97/02,1468,昶和纖維,      1513453,         29086,      1809426,         63611,         36319,      3451895,      1050863,        432525,         39548,          5712,      1528648,      1604053,         43757,        -18698,        171928,              0,              0,        122207,      1923247,              0.00,              0.00,             11.23
97/02,1469,理隆纖維,        910170,         49901,      1295325,          1419,         39566,      2296381,        716928,              0,              0,         10778,        727706,      1246000,        455920,       -119915,        -13353,              0,              0,             23,      1568675,              0.00,              0.00,             12.59
97/02,1471,首利,      2677999,        129062,      1623293,              0,        133869,      4564223,      2372639,         88528,              0,          4564,      2465731,      1556174,        612698,        -92547,         57096,        -34929,              0,              0,      2098492,        149000.00,      1600000.00,             13.79
97/02,1472,三洋紡,        744502,            589,      1124359,          1603,         67722,      1938775,        773449,        176775,              0,         37372,        987596,        875000,         92846,       -100808,         33108,        -37637,              0,         88670,        951179,              0.00,      5349000.00,             10.50
97/02,1473,台南企業,      4812125,        157596,      1437710,         40161,        203502,      6651094,      1875670,        295000,         37967,        315630,      2524267,      1398305,        822363,      1444509,        -26559,              0,              0,        488209,      4126827,              0.00,              0.00,             26.02
97/02,1474,弘裕,      2014991,         94606,      1088893,         45825,        120259,      3364574,      1263822,        339636,         39283,         19396,      1662137,      1378744,          2610,        206219,        114759,              0,              0,            105,      1702437,              0.00,              0.00,             12.84
97/02,1475,本盟光電,      1183775,          2365,        826824,              0,         81322,      2094286,      1547202,              0,              0,              0,      1547202,        775038,        430000,       -705137,         10938,              0,              0,         36245,        547084,              0.00,              0.00,              6.59
97/02,1476,儒鴻,      2478454,        389875,      1842464,         31711,        268055,      5010559,      2107674,        190935,              0,        105286,      2403895,      1896866,        292183,        447735,        -34296,              0,              0,          4176,      2606664,              0.00,              0.00,             14.13
97/02,1477,聚陽實業,      4459571,              0,      1196736,          1928,        189888,      5848123,      3144188,              0,              0,         41250,      3185438,      1467762,        511203,        782026,       -106871,              0,              0,          8565,      2662685,              0.00,              0.00,             18.08
97/02,1503,士電,     11214266,      5173369,      9337655,        150424,        134796,     26010510,      8889730,      2067983,      1000311,      1123974,     13081998,      5209722,      2527288,      2678814,      2340881,              0,              0,        171807,     12928512,              0.00,              0.00,             24.49
97/02,1504,東元電機,     34304972,     18813963,     13930016,        384559,      3950439,     71383949,     18857493,     13796822,      1080247,      1669054,     35403616,     18905779,      5826568,      5930904,      4571039,       -620713,              0,      1366756,     35980333,              0.00,     51067145.00,             18.82
97/02,1506,正道,      1299986,        147580,      1214474,         44663,        507768,      3214471,      1607677,         72493,         86444,        257373,      2023987,      1022516,         88334,       -276095,        122358,              0,              0,        233371,      1190484,              0.00,              0.00,              9.36
97/02,1507,永大機電,     10116827,        993118,      2509114,        577603,      1055692,     15252354,      5720277,        263275,          2702,        639879,      6626133,      4108200,        215423,      4085396,        105827,        -26551,              0,        137926,      8626221,              0.00,      2129800.00,             20.77
97/02,1512,瑞利,      2257943,              0,      3277268,         88986,        146870,      5771067,      3193667,         69484,        132382,        146344,      3541877,      1818025,         54803,         72519,        254464,              0,              0,         29379,      2229190,              0.00,              0.00,             12.46
97/02,1513,中興電,      8207049,      1081382,      4313041,        491085,        402155,     14494712,      6023657,        530139,        286075,        517159,      7357030,      4800000,        330237,        933173,        882484,        -73893,              0,        265681,      7137682,              0.00,     10329917.00,             14.63
97/02,1514,亞力電機,      2766228,        280628,      1196127,         15563,        210538,      4469084,      1613221,         56667,        164401,         96931,      1931220,      2010670,        160683,         86277,        244680,        -80308,              0,        115862,      2537864,              0.00,     10777072.00,             12.73
97/02,1515,力山,      3275551,        387673,      1997079,         74793,        115287,      5850383,      2993206,        378892,         31782,        299227,      3703107,      2287843,        211325,       -418244,         26320,              0,              0,         40032,      2147276,              0.00,              0.00,              9.21
97/02,1516,川飛,        923846,         33500,          1702,              0,         29534,        988582,        376085,              0,              0,         42402,        418487,        923500,              0,       -426947,         74222,           -680,              0,              0,        570095,              0.00,        143222.00,              6.18
97/02,1517,利奇機械,      3325907,        163143,        779230,        178488,         57848,      4504616,      1025393,              0,          3442,         81732,      1110567,      2278250,         72891,        176604,         44261,              0,              0,        822043,      3394049,              0.00,              0.00,             11.29
97/02,1519,華城電機,      5514531,         71466,      1518804,         35969,         77360,      7218130,      4176581,        170000,         34528,        119058,      4500167,      2161975,         27138,        506236,         16322,              0,              0,          6292,      2717963,              0.00,              0.00,             13.17
97/02,1521,大億,      1173652,        160324,      1009556,         21939,         95479,      2460950,        988541,        101875,         66974,         66702,      1224092,        762300,         60472,        405844,          8242,              0,              0,              0,      1236858,              0.00,              0.00,             16.23
97/02,1522,堤維西,      6373978,        618606,      6534607,        140243,        493966,     14161400,      5974041,      2759246,         38717,        160159,      8932163,      2783218,      1372266,        662213,          5586,         -5858,              0,        411812,      5229237,              0.00,        751645.00,             18.05
97/02,1523,臺灣開億,      1722839,        872700,      3692990,         59729,        160840,      6509098,      1877566,      1198756,              0,        140373,      3216695,      1624462,        444057,        999570,         58549,              0,              0,        165765,      3292403,              0.00,              0.00,             19.63
97/02,1524,耿鼎企業,      1246094,        109172,      4079502,              0,         12114,      5446882,      1434741,      1815533,         74336,         23130,      3347740,      1592300,        220379,        248380,         75264,        -37181,              0,              0,      2099142,              0.00,      5070273.00,             13.83
97/02,1525,江申工業,        754969,        850842,        557760,              0,         35869,      2199440,        336459,              0,         69799,        134872,        541130,        640272,          1251,        784266,        232521,              0,              0,              0,      1658310,              0.00,              0.00,             27.20
97/02,1526,日馳,        404221,              0,        447165,             63,         66816,        918265,        424713,         54202,              0,         28231,        507146,        628970,              0,       -217351,           -500,              0,              0,              0,        411119,              0.00,              0.00,              6.54
97/02,1527,鑽全,      6136240,      1826439,      1776338,            255,         49515,      9788787,      4855504,      2030000,              0,         11432,      6896936,      1862196,            305,      1124164,         -1077,        -93737,              0,              0,      2891851,              0.00,      2010000.00,             15.70
97/02,1528,恩德,      2866554,         41302,        749986,         88429,         56869,      3803140,      1398760,        585267,              0,         95338,      2079365,      1270682,        329540,        122866,         -1418,        -20764,              0,         22869,      1723775,              0.00,      1351000.00,             14.22
97/02,1529,樂士,      1711211,         28500,        279489,         14643,        187036,      2220879,        680471,         56122,              0,             81,        736674,      1597089,          2320,       -115204,              0,              0,              0,              0,      1484205,              0.00,              0.00,              9.29
97/02,1530,亞崴機電,      2629921,         45763,        996181,         16842,         45529,      3734236,      1867111,         33786,              0,         76743,      1977640,        829012,        221896,        698714,          8418,         -3337,              0,          1893,      1756596,              0.00,        505057.00,             22.54
97/02,1531,高林股,      4832226,              0,      1557732,        107915,         91974,      6589847,      1079961,        642983,              0,        349482,      2072426,      1931511,        341177,      1267574,        142808,              0,              0,        834351,      4517421,              0.00,              0.00,             21.73
97/02,1532,勤美,     17980428,      6002299,     11166992,        204543,        461514,     35815776,     13997095,      9518900,              0,        315003,     23830998,      2859622,      1611079,      1570273,        238102,        -17339,              0,      5723041,     11984778,      5796256.00,      1430335.00,             25.19
97/02,1533,車王電,      1901959,        159244,      1308229,         98945,         63011,      3531388,      1186029,        500000,              0,         25214,      1711243,        964152,        275871,        561843,         18279,              0,              0,              0,      1820145,              0.00,              0.00,             18.88
97/02,1535,中宇,      2935535,        554955,        131425,              0,         27203,      3649118,      1933352,              0,         38328,         11582,      1983262,      1130474,        121237,        354526,         59619,              0,              0,              0,      1665856,              0.00,              0.00,             14.74
97/02,1536,和大工業,      2502036,        279980,      3229969,         88307,         66816,      6167108,      2965082,      1115453,          1417,        105482,      4187434,      1319779,        387134,        244085,        -16849,              0,              0,         45525,      1979674,              0.00,              0.00,             15.90
97/02,1537,廣隆光電,      2377499,          1700,        876680,         79939,          5644,      3341462,      1424962,        643662,              0,         22724,      2091348,        671389,        356303,        253994,        -74351,              0,              0,         42779,      1250114,              0.00,              0.00,             17.98
97/02,1538,正峰新,      3564482,              0,        861328,          1772,         88664,      4516246,      1898894,        326299,         18130,         32600,      2275923,      1461842,         59689,        589474,         83369,         45949,              0,              0,      2240323,              0.00,        353000.00,             15.36
97/02,1539,巨庭機械,      1140173,          8750,        526849,              0,        111414,      1787186,        886924,         92170,              0,         11651,        990745,        643900,         74525,         57558,         20458,              0,              0,              0,        796441,              0.00,              0.00,             12.37
97/02,1540,喬福機械,      1598491,              0,        442549,            249,            564,      2041853,        968378,              0,              0,          1630,        970008,        743249,        108749,        250047,              0,        -30206,              0,              6,      1071845,              0.00,      5309488.00,             15.53
97/02,1558,伸興,        890276,         12179,        630934,         67972,          7886,      1609247,        531953,              0,             87,         93374,        625414,        426755,         82720,        471455,          2903,              0,              0,              0,        983833,              0.00,              0.00,             23.05
97/02,1568,倉佑,      1175256,         74268,      1755239,         28867,        181950,      3215580,      1005429,      1164320,              0,          6683,      2176432,        716264,        115416,         51202,         41193,              0,              0,        115073,      1039148,         11000.00,              0.00,             14.41
97/02,1582,信錦,      2472562,              0,        489572,         23462,         33107,      3018703,      1528450,              0,              0,        210256,      1738706,        445750,        490590,        278719,         58670,              0,              0,          6268,      1279997,              0.00,              0.00,             30.69
97/02,1583,程泰,      4700425,        136873,      1789493,        229617,        226932,      7083340,      3523747,        251286,          4733,        121252,      3901018,        892595,        462056,        725783,        -20614,       -151377,              0,      1273879,      3182322,              0.00,      2474000.00,             23.28
97/02,1603,華電,      2439299,      1694237,      3073409,              0,        541865,      7748810,      3307020,              0,        726956,         56436,      4090412,      3423000,        412208,     -1380344,      1390094,       -194705,              0,          8145,      3658398,              0.00,     58646089.00,             12.87
97/02,1604,聲寶,      6939184,      3952166,      4438636,        456261,        646696,     16432943,      4815513,      3727070,        863737,        576341,      9982661,      8763900,        130773,     -4395548,      2378694,       -429199,              0,          1662,      6450282,              0.00,     30803953.00,              7.63
97/02,1605,華新,     63030497,     27172220,     25571452,      2201924,      1150849,    119126942,     41800055,     12959138,        131132,      1587904,     56478229,     32443143,     16643362,     12160548,        321584,       -454694,              0,      1534770,     62648713,              0.00,     43416701.00,             19.09
