年季,公司代號,公司名稱,流動資產,貼現及放款,基金與投資,固定資產,無形資產,其他資產,流動負債,存款及匯款,央行及銀行同業融資,長期負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,庫藏股票,資產合計,負債合計,少數股權,股東權益合計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
97/03,1409,新纖,     26322433,     25354799,      8509185,     15828946,         94016,      2680155,     12061104,     36315425,              0,      7117086,      3068693,     14540738,        718564,      1042867,       -992412,        -70363,     78789534,     58562308,      4987832,     20227226,              0,     11437000,             10
97/03,1718,中纖,     73239374,    196697901,     18595528,     11837622,        916208,      7791393,     28830796,    244113722,              0,      4134228,      1900471,     14353100,      1094525,        556015,      1996079,     -1779305,    309078026,    278979217,     13878395,     30098809,              0,    323571283,             14
97/03,2514,龍邦國際,     54901828,     32285270,    122088710,      7222693,              0,     36605129,      9557672,              0,              0,      1311649,    235661305,      5277540,      1136964,       -286895,     -1858581,       -658778,    253103630,    246530626,      2962754,      6573004,              0,     57029000,              8
97/03,2905,三商,     24649664,     14222401,     47802085,      7388090,          4693,     14809070,      8478295,              0,              0,      3978749,     87781683,      5678649,        406959,      2448984,     -1882458,       -827720,    108876003,    100238727,      2812862,      8637276,              0,     64720892,             11
