年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
98/04,2801,彰化銀行,     26998786,     90275126,     13543837,         49549,     11189518,              0,  1011067871,     30297240,    230295526,              0,     20502139,     24244012,         39547,     16823772,  1475326923,    120437915,              0,        821612,      5419388,     22149117,              0,  1211386820,     23473942,              0,     10620844,  1394309638,     62094756,              0,     10588769,      8333760,     81017285,              0,     81017285,              0,              0,             13.05
98/04,2809,京城銀行,      2672105,     27495148,      1704944,              0,        717378,              0,     94568289,      2738055,      7128442,              0,     20631576,      3169807,         61879,      1031887,    161919510,        855356,              0,          1921,      5100022,        976388,              0,    135225288,      7343415,              0,      1256591,    150758981,     10512343,        105797,        506000,         36389,     11160529,              0,     11160529,              0,              0,             10.62
98/04,2812,台中銀行,      4240155,     63199507,        494712,              0,      3548777,              0,    217689020,        678453,     12696240,        139988,        181549,      3564257,              0,      2928888,    309361546,      6470385,              0,         67348,              0,      3537220,              0,    276393571,      6920300,              0,        611719,    294000543,     13719006,        766813,        617337,        257847,     15361003,              0,     15361003,              0,              0,             11.20
98/04,2836,高銀,      2545564,     22489470,      2127360,      3894976,        789454,              0,    138260597,      3821583,      5395960,              0,      3622235,      2284803,         69904,        809146,    186111052,     10548234,              0,          2120,        213774,      3423422,              0,    157865752,      4000000,              0,        624195,    176677497,      5257982,      2542403,      1658204,        -25034,      9433555,              0,      9433555,              0,              0,             17.94
98/04,2838,聯邦銀行,      5695058,     57828656,      6111513,        289953,     19141217,              0,    168632819,     11387948,      9724545,         61977,     59596831,      8314865,      2369638,     11066303,    360221323,     19317700,        399195,        100549,     36567958,      3406670,              0,    270515873,      9245000,              0,      1409626,    340962571,     23188244,         33811,     -5651650,        -40175,     17530230,      1728522,     19258752,              0,              0,              7.56
98/04,2845,遠東商銀,      4533042,     86583674,      9306027,      1310002,     20792033,              0,    213606351,     21102321,      1577569,      2645783,     10667479,      2242910,              0,      2684863,    377052054,      9623580,              0,      3120210,        973223,      3652951,              0,    320450225,     17554366,              0,        914595,    356289150,     19337974,          9302,      1240920,        174708,     20762904,              0,     20762904,              0,              0,             10.74
98/04,2849,安泰銀行,      5429581,     76964043,        536519,              0,      5722467,              0,    186235650,     11145112,              0,      1017966,      8091982,      2790366,        213345,      5578394,    303725425,      2691836,              0,     28968166,      5453032,      3148403,              0,    241423095,      1670000,      1414865,        604727,    285374124,     16796775,      1461505,         73544,         19477,     18351301,              0,     18351301,              0,              0,             10.93
