年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
101/02,1219,福壽實業,      3610417,        275123,      2012459,         10651,         80676,      5989326,      1124440,        350000,        448422,        225270,      2148132,      3070473,         59244,        412538,        291249,              0,              0,          7690,      3841194,              0.00,              0.00,             13.11
101/02,1220,台榮,      1843622,        100942,        932210,         13897,        123043,      3013714,        532146,          1610,        157271,        115608,        806635,      1770779,            537,         34190,        246112,              0,              0,        155461,      2207079,              0.00,              0.00,             11.59
101/02,1225,福懋油,      3550831,        234143,      2653094,         88294,        195066,      6721428,      2256306,      1762308,         95560,        106572,      4220746,      1873657,         98233,         50762,        209085,              0,              0,        268945,      2500682,              0.00,              0.00,             12.27
101/02,1227,佳格,      9699816,        266891,      2174712,         28338,        454803,     12624560,      3680174,          1805,         33685,         34642,      3750306,      5748973,         40704,      2829392,        116783,              0,              0,        138402,      8874254,              0.00,      3379065.00,             18.98
101/02,1229,聯華實業,      3677366,     19138101,      3942657,         70962,         81558,     26910644,      3065139,      2425000,         93543,        218522,      5802204,      8483528,      1112694,      6315605,      5090713,              0,              0,        105900,     21108440,        252000.00,         94000.00,             24.76
101/02,1231,聯華食品,      2691253,          7011,      1652624,         41317,        577074,      4969279,      1588273,      1030502,              0,        123149,      2741924,      1224480,         73042,        933742,        -16167,              0,              0,         12258,      2227355,              0.00,              0.00,             18.63
101/02,1232,大統益,      3471977,         18795,        753477,            898,         23497,      4268644,      1449892,              0,              0,         27087,      1476979,      1599749,         23784,      1232802,        -95632,              0,              0,         30962,      2791665,              0.00,              0.00,             17.26
101/02,1233,天仁,        744928,        330691,        954006,            892,         70582,      2101099,        499938,              0,         47401,         17989,        565328,        905919,         60605,        367261,        189030,              0,              0,         12956,      1535771,              0.00,              0.00,             16.81
101/02,1234,黑松,      4380135,      8509264,      3772821,          9850,        756363,     17428433,      2000269,              0,      2219482,        531428,      4751179,      5358281,        184601,      2031926,      5102446,              0,              0,              0,     12677254,              0.00,              0.00,             23.66
101/02,1235,興泰,      1087562,        176932,        204000,              0,        153226,      1621720,        686498,            278,         54280,         21820,        762876,        561688,         27674,         63745,        204145,              0,              0,          1592,        858844,              0.00,      2131610.00,             15.86
101/02,1236,宏亞食品,        690688,         25546,      1791172,              0,        128313,      2635719,        632556,        430000,              0,        233947,      1296503,      1083425,         33396,        226501,         -4106,              0,              0,              0,      1339216,              0.00,              0.00,             13.60
101/02,1256,F-鮮活,        353436,              0,        237800,         23028,          8728,        622992,        319450,              0,              0,          5588,        325038,        158400,              0,        132772,          5228,              0,              0,          1554,        297954,              0.00,              0.00,             18.71
101/02,1301,台塑,    131586454,    126333000,     76717069,      1164938,      8423470,    344224931,     70677801,     47237381,              0,     11756572,    129671754,     61209046,     12829618,     98453997,     42060516,              0,              0,              0,    214553177,              0.00,              0.00,             35.05
101/02,1303,南亞塑膠,    243248733,     91347264,    146211958,      2575312,      7468920,    490852187,    104354454,    107862870,              0,     22266424,    234483748,     78522986,     27568749,    103592840,     34496503,              0,              0,     12187361,    256368439,              0.00,        183235.00,             31.10
101/02,1304,台聚,     36367274,      3202773,     15260093,        804139,      1685281,     57319560,     16543032,      6421115,        800992,      3036988,     26802127,     11426024,        265271,      5285178,        -22078,              0,              0,     13563038,     30517433,              0.00,     90815718.00,             18.78
101/02,1305,華夏,      5137019,        319797,      4950680,         25642,        819003,     11252141,      2430213,      1561345,        592084,      1225336,      5808978,      4248035,          9371,        429916,        585549,              0,              0,        170292,      5443163,              0.00,              0.00,             12.41
101/02,1307,三芳化工,      5788837,        118178,      5023946,        130776,         61563,     11123300,      2575863,      1353667,        414610,        455002,      4799142,      3534562,        137866,      2124632,        527098,              0,              0,              0,      6324158,              0.00,              0.00,             18.43
101/02,1308,亞聚,      4776631,      4468237,        682123,          3428,        591991,     10522410,        957818,              0,         21469,        272723,      1252010,      4696769,         31891,      2910489,      1631251,              0,              0,              0,      9270400,              0.00,              0.00,             23.69
101/02,1309,台達化工,      6941358,        835371,      1921650,         46839,        222023,      9967241,      4937639,        400000,        143860,        525426,      6006925,      3276518,          4918,        112926,        565954,              0,              0,              0,      3960316,              0.00,              0.00,             12.69
101/02,1310,台苯,      5354216,      1527220,      3524068,        108415,        378855,     10892774,      4713614,        741266,        215524,         50685,      5721089,      5803403,        150144,     -1236596,       -396123,              0,              0,        850857,      5171685,              0.00,        265351.00,              7.45
101/02,1312,國喬石化,      8021355,      6302549,      9138158,        721241,        308520,     24491823,      5752780,      1500000,      1062196,        372272,      8687248,      9266203,        245466,      3053687,      1482237,              0,              0,      1756982,     15804575,              0.00,      8254473.00,             15.30
101/02,1313,聯成,     26747752,      3465387,     10691406,      1071218,        367009,     42342772,     18292539,      6230760,         99828,        327781,     24950908,     11254594,      1147761,      4391804,        543909,              0,              0,         53796,     17391864,      2513850.00,      6883000.00,             16.28
101/02,1314,中石化,     24657613,      4577543,     17499679,         59358,      6967923,     53762116,      8630802,      4963513,      3871792,         86644,     17552751,     23199897,        160174,      8744850,      4056398,              0,              0,         48046,     36209365,              0.00,              0.00,             18.31
101/02,1315,達新工業,      3938303,        476665,      1579193,         88159,      1886773,      7969093,      1322442,         33169,        710324,        295499,      2361434,      2200000,         35031,      1006778,      2346225,              0,              0,         19625,      5607659,              0.00,      7930000.00,             26.35
101/02,1316,上曜,      1522162,        125643,        747921,         58041,         52179,      2505946,        604880,        526475,         33660,         10591,      1175606,        668126,         91354,        -80122,         23909,              0,              0,        627073,      1330340,              0.00,        830009.00,             10.93
101/02,1319,東陽,      8011174,      3138244,     16335192,        734306,        358746,     28577662,      5399198,      5867068,              0,        788544,     12054810,      5770508,      4106241,      5198759,        -20943,              0,              0,      1468287,     16522852,              0.00,      2907594.00,             27.28
101/02,1321,大洋,      1564344,        673065,      5778730,         59796,        720802,      8796737,      1347871,        500000,      1350538,        418639,      3617048,      2272283,        101383,        -63300,      2869323,              0,              0,              0,      5179689,              0.00,      6542716.00,             23.47
101/02,1323,永裕,      1587397,              0,      1611499,         42051,         27040,      3267987,        922473,        747112,          8767,        175820,      1854172,        827887,         54240,        353975,         26359,              0,              0,        151354,      1413815,              0.00,        354727.00,             15.31
101/02,1324,地球工業,        877631,              0,        435317,              0,         15527,      1328475,        287485,              0,              0,         44336,        331821,        751219,              0,        213678,         31757,              0,              0,              0,        996654,              0.00,              0.00,             13.27
101/02,1325,恒大,      1025958,         75866,        914057,              0,        101596,      2117477,        186832,              0,         48265,         39478,        274575,      1006828,            766,        577382,        145386,              0,              0,        112540,      1842902,              0.00,              0.00,             17.19
101/02,1326,台化,    194952355,    118142771,    149891696,        922872,     10573483,    474483177,    114231180,     89305380,              0,      9116935,    212653495,     56904721,      9859303,     94205701,     55996640,              0,              0,     44863317,    261829682,              0.00,     17836314.00,             38.25
101/02,1337,F-再生,      3127361,              0,      3171958,      1171194,          1766,      7472279,      1796493,              0,              0,              0,      1796493,      1587920,      1736170,      2241082,        110614,              0,              0,              0,      5675786,              0.00,              0.00,             41.11
101/02,1338,F-廣華,      3376776,        336017,      1660456,        131882,        170846,      5675977,      1790543,        356209,              0,              0,      2146752,        630000,      1635189,      1247953,        -10773,              0,              0,         26856,      3529225,              0.00,              0.00,             55.59
101/02,1402,遠東新,    118750483,     49024431,    151031426,     19182394,      7903044,    345891778,     95219572,     72322735,      8660653,      5045882,    181248842,     50441338,     10095722,     24083523,     22933844,              0,              0,     57088509,    164642936,              0.00,        713000.00,             21.97
101/02,1410,南染,        787166,         27069,        869336,              0,         26896,      1710467,        191039,              0,        145501,         61743,        398283,        900000,         21784,         74627,        272309,              0,              0,         43464,      1312184,              0.00,              0.00,             14.10
101/02,1413,宏洲纖維,      1614110,         63322,      1694374,              0,         85197,      3457003,      1486412,         37800,        234150,        219582,      1977944,      1701874,            541,       -853706,        586291,              0,              0,         44059,      1479059,              0.00,      2097951.00,              8.54
101/02,1416,廣豐,      4456199,      1564509,      2337179,          1760,        434525,      8794172,      1085085,        935726,        341661,         81989,      2444461,      3848484,      1013421,      1300543,        157252,              0,              0,         30011,      6349711,              0.00,     28205990.00,             17.72
101/02,1417,嘉裕,      3564378,        803233,        818788,         12650,        681879,      5880928,      1103506,              0,        103078,        162202,      1368786,      3798837,         19571,        426213,        267521,              0,              0,              0,      4512142,              0.00,              0.00,             11.88
101/02,1418,東華,        703957,        100830,      1430368,          1005,         89357,      2325517,        776080,         23200,        280955,         93177,      1173412,      1319276,          1612,       -210035,         41123,              0,              0,            129,      1152105,              0.00,     10933000.00,              9.52
101/02,1419,新紡,      1136358,      2602946,      4974112,          7216,         17227,      8737859,      2441900,              0,        763884,         56782,      3262566,      3000413,            595,        674628,      1799657,              0,              0,              0,      5475293,              0.00,        803829.00,             18.30
101/02,1432,大魯閣,      1607168,        138162,        739326,         16970,         49904,      2551530,      1243428,        263477,              0,          6589,      1513494,        885642,         28150,       -122384,        232245,              0,              0,         14383,      1038036,              0.00,        759715.00,             11.66
101/02,1434,福懋興業,     19243144,     33583776,     22428558,        346531,      1687716,     77289725,     12266934,     11108456,              0,      2277158,     25652548,     16846646,        698507,      8989691,     22052382,              0,              0,      3049951,     51637177,              0.00,      3043228.00,             28.89
101/02,1435,中福國際,        391726,        190727,        554894,              0,          2286,      1139633,          2227,              0,        161746,          4799,        168772,      1397801,          1302,       -447677,         19451,              0,              0,            -16,        970861,              0.00,     14424000.00,              7.74
101/02,1436,華友聯,      4432930,        147538,         15525,              0,        225379,      4821372,      2798487,              0,              0,          2759,      2801246,        600000,        357731,      1062395,              0,              0,              0,              0,      2020126,              0.00,              0.00,             33.67
101/02,1437,勤益投控,      1167080,        198576,      1366306,            140,      6125318,      8857420,        801997,      3868494,        391231,        206692,      5268414,      2039649,        318310,        -59573,      1241808,              0,              0,         48812,      3589006,              0.00,        200000.00,             17.37
101/02,1440,南紡,      8271620,      5911117,     12776261,         11404,      4273216,     31243618,      3042076,              0,      3358571,      1360203,      7760850,     15690963,         75446,      4488776,      3184987,              0,              0,         42596,     23482768,              0.00,              0.00,             14.94
101/02,1441,大東紡織,        864021,        566831,        794878,          7705,         31170,      2264605,        713062,        125000,        196975,        123814,      1158851,        899923,         33351,         22066,        150414,              0,              0,              0,      1105754,              0.00,      1954000.00,             13.19
101/02,1442,名軒,      8838120,        772620,        100553,              0,        114556,      9825849,      5002180,      1486285,              0,            582,      6489047,      2062646,        447031,        817712,           -122,              0,              0,          9535,      3336802,              0.00,              0.00,             16.13
101/02,1443,立益紡織,      2154621,        115906,      3118303,         64180,        154276,      5607286,      3446286,        130813,        296750,         58328,      3932177,      1353430,        164824,       -375858,        423012,              0,              0,        109701,      1675109,              0.00,        460610.00,             11.61
101/02,1444,力麗,      7572825,      4045571,      4838731,          9919,        668302,     17135348,      5078806,        825424,         96653,        224910,      6225793,      9117171,        375370,        472353,        216894,              0,              0,        727767,     10909555,              0.00,      9961175.00,             11.63
101/02,1445,大宇紡織,      1088100,        193243,      1093684,              0,          6712,      2381739,        280876,              0,        114667,         70751,        466294,      1386670,        172064,        117446,        239265,              0,              0,              0,      1915445,              0.00,              0.00,             13.81
101/02,1446,宏和,      2066066,        155853,        338063,              0,        207372,      2767354,        239926,        500000,              0,         12013,        751939,      1386215,        297632,        311627,         19941,              0,              0,              0,      2015415,              0.00,              0.00,             14.54
101/02,1447,力鵬,      9634026,      2978086,      5138727,         27294,        148184,     17926317,      7985965,      1059889,        146650,        182910,      9375414,      7540608,        381805,        641530,       -585388,              0,              0,        572348,      8550903,              0.00,     80986737.00,             12.52
101/02,1449,佳和實業,      2636271,        264912,      2805283,         27108,         80491,      5814065,      2944346,      1468571,        493720,        456654,      5363291,      1871941,        378808,     -1306460,       -699228,              0,              0,        205713,        450774,              0.00,     32537700.00,              1.58
101/02,1451,年興紡織,      7536032,      1866283,      4352654,         44335,        413411,     14212715,      2336523,        600000,              0,        513480,      3450003,      4812500,        386767,      5910862,       -447660,              0,              0,        100243,     10762712,              0.00,              0.00,             22.16
101/02,1453,大將,        688812,         48505,        315093,              0,         65805,      1118215,        222786,              0,         54850,             40,        277676,        773606,            405,          9634,         39892,              0,              0,         17002,        840539,              0.00,      1556000.00,             11.30
101/02,1454,台富,      1017904,         70214,        958319,              0,         20766,      2067203,        337633,         48400,              0,         88783,        474816,      1403098,         49290,         99223,         40771,              0,              0,              5,      1592387,              0.00,      9175103.00,             12.14
101/02,1456,怡華,        800524,         98449,      1354905,              0,         12388,      2266266,      1887797,          1600,        141648,        189173,      2220218,      1675000,         18497,       -777946,       -869503,              0,              0,              0,         46048,              0.00,              0.00,              0.27
101/02,1457,宜進,      1856352,        708531,      4112934,         37504,      1296856,      8012177,      1370935,      2816293,          3944,         32953,      4224125,      3178746,        307295,         39936,       -115256,              0,              0,        377331,      3788052,              0.00,     60936032.00,             13.27
101/02,1459,聯發紡織,      2738966,        772022,      3659186,         95835,        215685,      7481694,      2453942,      1230276,              0,         35665,      3719883,      3586289,        301360,        382286,       -660250,              0,              0,        152126,      3761811,              0.00,     43081531.00,             11.44
101/02,1460,宏遠,      4738198,         10915,      3511712,          3128,        235162,      8499115,      3130165,        669190,        169777,        254241,      4223373,      4711891,        119663,       -623560,         67728,              0,              0,             20,      4275742,              0.00,     33706585.00,              9.77
101/02,1463,強盛染整,      1378997,         87923,        686871,          3452,        459000,      2616243,        305830,              0,         67994,        146816,        520640,      1884108,        183350,       -110346,       -102006,              0,              0,        240497,      2095603,              0.00,     26589911.00,             11.46
101/02,1464,得力實業,      2469035,        201781,      1715842,        245549,        244794,      4877001,      1978896,        120000,              0,        152770,      2251666,      2230800,        106462,         21809,         89252,              0,              0,        177012,      2625335,              0.00,        195000.00,             10.98
101/02,1465,偉全實業,      2091276,         15972,        821560,         75863,         17216,      3021887,        792914,              0,              0,         94078,        886992,        863394,        353488,        350598,         48836,              0,              0,        518579,      2134895,              0.00,              0.00,             18.72
101/02,1466,聚隆,      1506132,              0,      1207395,          3515,        117905,      2834947,      1125132,        133672,         18115,         28425,      1305344,        952617,        260973,        184829,        131184,              0,              0,              0,      1529603,              0.00,         91475.00,             16.07
101/02,1467,南緯實業,      4467710,         81382,      1821994,        324527,        232176,      6927789,      3331250,        960912,         68902,         79557,      4440621,      1682097,         63250,        439513,       -318482,              0,              0,        620790,      2487168,              0.00,              0.00,             11.32
101/02,1468,昶和纖維,      1449483,         20994,      1165844,         46702,         46316,      2729339,        832348,        324232,         65656,          3141,      1225377,      1604053,         43757,       -468032,        252530,              0,              0,         71654,      1503962,              0.00,              0.00,              8.93
101/02,1469,理隆纖維,        801812,         44418,      1265348,              0,         25565,      2137143,        578773,              0,              0,         17462,        596235,      1246000,        455920,       -139001,        -22029,              0,              0,             18,      1540908,              0.00,              0.00,             12.37
101/02,1471,首利,      2434179,        126093,      1341398,              0,        242078,      4143748,      1457368,              0,              0,          3889,      1461257,      2014677,        743831,       -162953,         86936,              0,              0,              0,      2682491,              0.00,              0.00,             13.31
101/02,1472,三洋紡,        453437,              0,        806360,            531,         56498,      1316826,        830951,         43958,         37616,         20263,        932788,        595000,              0,       -300868,         76043,              0,              0,         13863,        384038,              0.00,      3637204.00,              6.63
101/02,1473,台南企業,      6666002,        482141,      1382552,         32192,        262250,      8825137,      3677690,        100000,         37967,        264352,      4080009,      1468220,        820948,      1698523,       -108245,              0,              0,        865682,      4745128,              0.00,      1445000.00,             26.69
101/02,1474,弘裕,      1919669,         47719,        954856,         77418,        289948,      3289610,      1258280,        153750,         67569,          5580,      1485179,      1378744,          8974,        296687,        120026,              0,              0,              0,      1804431,              0.00,      5147402.00,             13.60
101/02,1475,本盟光電,        348820,          9759,        477292,         28749,         20632,        885252,        652439,              0,              0,              0,        652439,        525168,         25720,       -256255,         11372,              0,              0,        -73192,        232813,              0.00,              0.00,              5.83
101/02,1476,儒鴻,      4392776,              0,      3383175,        131563,        142789,      8050303,      3247046,         53586,              0,        207418,      3508050,      2260288,        293678,      2016677,        -36846,              0,              0,          8456,      4542253,              0.00,              0.00,             21.46
101/02,1477,聚陽實業,      7495245,              0,        948566,              0,        278279,      8722090,      4501097,              0,              0,        132722,      4633819,      1642315,        954865,      1537380,        -53693,              0,              0,          7404,      4088271,              0.00,              0.00,             24.85
101/02,1503,士電,     11714273,      5247744,     13799635,        126511,        141097,     31029260,      8424795,        850000,      1175718,      1297854,     11748367,      5209722,      2560383,      6340039,      4923071,              0,              0,        247678,     19280893,              0.00,              0.00,             36.53
101/02,1504,東元電機,     33878323,     16844149,     14864232,        121610,      3182894,     68891208,     16818760,     10983924,      1080247,      1789216,     30672147,     18456359,      5815943,      9932564,      2531753,              0,              0,      1482442,     38219061,      2403000.00,     22365800.00,             20.15
101/02,1506,正道,      1143693,         51626,      1232492,         15730,        179793,      2623334,        812129,        253147,         76990,        229535,      1371801,      1022516,        133831,       -227871,        112458,              0,              0,        210599,      1251533,              0.00,              0.00,             10.18
101/02,1507,永大機電,     13146566,        888176,      4508681,        527818,      1094157,     20165398,      8249734,         33211,          2702,      1015376,      9301023,      4108200,        264212,      6100349,        243984,              0,              0,        147630,     10864375,              0.00,      2129800.00,             26.22
101/02,1512,瑞利,      2915394,              0,      2562330,         82451,        161508,      5721683,      2876456,        513039,         94482,        137360,      3621337,      1818025,         40369,         24157,        160955,              0,              0,         56840,      2100346,              0.00,              0.00,             11.24
101/02,1513,中興電,      7636410,      1318076,      4063055,        336272,        241135,     13594948,      5092263,        279920,        286075,        470265,      6128523,      4800000,        351586,      1100439,        965701,              0,              0,        248699,      7466425,              0.00,     10329917.00,             15.37
101/02,1514,亞力電機,      2696533,        354105,        989954,         13178,        181053,      4234823,      1519737,         15400,        164401,        120375,      1819913,      2010670,        119880,         80667,        140649,              0,              0,         63044,      2414910,              0.00,      8359112.00,             12.20
101/02,1515,力山,      2735107,        231475,      1738843,         84171,         78176,      4867772,      2483311,        143662,         31782,        220235,      2878990,      2287843,              0,       -441636,        116991,              0,              0,         25584,      1988782,              0.00,      1610000.00,              8.64
101/02,1517,利奇機械,      3808340,         85669,      1356442,        171047,         83634,      5505132,      1306769,        738699,          9875,        125699,      2181042,      2278250,         72891,        617453,         21076,              0,              0,        334420,      3324090,              0.00,              0.00,             13.12
101/02,1519,華城電機,      4217165,         99400,      1510210,         28868,         86740,      5942383,      2860480,              0,         34528,        222995,      3118003,      2610585,         27138,        204517,        -17860,              0,              0,              0,      2824380,              0.00,              0.00,             10.82
101/02,1521,大億,      1778840,        277961,        870641,          5755,         52228,      2985425,      1288558,              0,         76736,         90247,      1455541,        762300,         60472,        626227,         80885,              0,              0,              0,      1529884,              0.00,              0.00,             20.07
101/02,1522,堤維西,      8274071,        631987,      7211816,        243739,        685642,     17047255,      8151512,      2812418,         38717,        316384,     11319031,      3154619,      1334298,        654349,        -57524,              0,              0,        642482,      5728224,              0.00,      1370368.00,             16.35
101/02,1524,耿鼎企業,      1419247,         65992,      3916211,              0,         35771,      5437221,      1591272,      1719354,         74336,         24351,      3409313,      1624146,        229835,        130450,         43477,              0,              0,              0,      2027908,              0.00,      5249253.00,             12.90
101/02,1525,江申工業,      1089656,      1674065,        488027,          2818,            920,      3255486,        647470,              0,         69799,        108171,        825440,        692454,          1251,      1447208,        289133,              0,              0,              0,      2430046,              0.00,              0.00,             35.09
101/02,1526,日馳,        542475,              0,        405221,              0,         47969,        995665,        326914,        207083,              0,         29474,        563471,        500000,              0,        -68600,            794,              0,              0,              0,        432194,              0.00,              0.00,              8.64
101/02,1527,鑽全,      8469374,             10,      1250115,          4929,      1132096,     10856524,      7392033,      1035000,              0,          3552,      8430585,      1558846,            305,        915509,        -48721,              0,              0,              0,      2425939,              0.00,      2158000.00,             15.78
101/02,1528,恩德,      3328550,         26747,        865390,         31469,        224433,      4476589,      1799089,        440178,              0,        130781,      2370048,      1470000,        304431,        248807,         52420,              0,              0,         30883,      2106541,              0.00,              0.00,             14.73
101/02,1529,樂士,        210485,         13437,        119231,         47393,        334811,        725357,        162941,         21297,              0,          5612,        189850,      2497089,          2320,     -1970206,              0,              0,              0,          6304,        535507,              0.00,              0.00,              2.12
101/02,1530,亞崴機電,      3697560,         88961,      1159480,         37832,         59453,      5043286,      2707837,         52663,              0,         99207,      2859707,        949525,        246528,      1077449,        -89923,              0,              0,              0,      2183579,              0.00,      2958000.00,             23.74
101/02,1531,高林股,      4721153,         45193,      1297136,        223589,          2950,      6290021,      1297359,         29880,              0,        349369,      1676608,      1931511,        341177,      1619416,        212087,              0,              0,        509222,      4613413,              0.00,              0.00,             21.25
101/02,1532,勤美,     19335738,      2008697,     12351881,        765238,         37184,     34498738,     10921119,      7173177,              0,        539669,     18633965,      3783700,      1998698,      3300640,        386740,              0,              0,      6394995,     15864773,              0.00,              0.00,             26.03
101/02,1533,車王電,      2361646,        123722,      1083252,         60113,         11185,      3639918,      1213911,        480000,              0,         65138,      1759049,        964152,        275871,        663944,        -23077,              0,              0,            -21,      1880869,              0.00,      1658000.00,             19.85
101/02,1535,中宇,      5413800,        696352,        144998,              0,         14693,      6269843,      3269996,        568642,         57450,         49001,      3945089,      1130474,        151839,      1057844,        -15403,              0,              0,              0,      2324754,              0.00,              0.00,             20.56
101/02,1536,和大工業,      2608781,        335606,      2992119,              0,         48273,      5984779,      2186864,      1479692,          1417,        188788,      3856761,      2003103,          5786,        104298,        -35747,              0,              0,         50578,      2128018,              0.00,              0.00,             10.37
101/02,1537,廣隆光電,      2265500,         15069,        948087,         70325,         90685,      3389666,      1081843,              0,              0,        123475,      1205318,        815854,        618809,        823225,       -123744,              0,              0,         50204,      2184348,              0.00,              0.00,             26.16
101/02,1538,正峰新,        387350,              0,      2252471,         18225,        101804,      2759850,        798268,        463848,         24689,         19523,      1306328,      1638845,              0,       -347963,        162640,              0,              0,              0,      1453522,              0.00,              0.00,              8.87
101/02,1539,巨庭機械,      1124610,          7750,        429295,         24736,         61443,      1647834,        921755,         90206,              0,         17686,      1029647,        653700,              0,        -56946,         21433,              0,              0,              0,        618187,              0.00,              0.00,              9.46
101/02,1540,喬福機械,      1390382,              0,        415890,              0,            449,      1806721,        504197,              0,              0,          3506,        507703,        854736,        155819,        322610,        -34162,              0,              0,             15,      1299018,              0.00,      6105911.00,             16.37
101/02,1541,錩泰,        832698,              0,        574015,        166328,         38827,      1611868,        638794,              0,              0,          4292,        643086,        788000,          1364,        178337,          1081,              0,              0,              0,        968782,              0.00,              0.00,             12.29
101/02,1558,伸興,      2728938,          8061,        973547,         70591,          7631,      3788768,      1407408,              0,             87,        121819,      1529314,        516692,        602491,      1190712,        -79529,              0,              0,         29088,      2259454,              0.00,              0.00,             43.17
101/02,1568,倉佑,      1316182,         31805,      1375665,         23523,         97963,      2845138,      1732470,          1917,              0,          8931,      1743318,        916315,         14348,         48532,         32148,              0,              0,         90477,      1101820,              0.00,              0.00,             11.04
101/02,1582,信錦,      6146350,         65674,        804825,        376713,        166418,      7559980,      2777763,        539257,              0,        412622,      3729642,      1366384,      1531773,        775240,        156941,              0,              0,              0,      3830338,              0.00,              0.00,             28.03
101/02,1583,程泰,      7078405,         25450,      2194192,        168277,        249532,      9715856,      5046667,        609635,         26601,        180163,      5863066,        975930,        454259,      1103130,        -30170,              0,              0,      1349641,      3852790,              0.00,      1597000.00,             26.08
101/02,1589,F-永冠,      3753208,              0,      4144090,        367930,        127931,      8393159,      2743369,         82421,              0,          7649,      2833439,      1008890,      3548276,      1131850,       -129296,              0,              0,              0,      5559720,              0.00,              0.00,             62.55
