年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
97/04,1231,聯華食品,      1881481,          8910,        796241,         51642,        210773,      2949047,        777005,        318576,              0,        127169,      1222750,      1154190,         76975,        477686,         -5085,              0,              0,         22531,      1726297,              0.00,              0.00,             14.76
97/04,1232,大統益,      2582907,        151628,      1220453,            992,         17468,      3973448,      1329465,              0,              0,         14596,      1344061,      1599749,         23784,      1001011,        -15709,              0,              0,         20552,      2629387,              0.00,              0.00,             16.31
97/04,1233,天仁,        677008,          3860,        899564,         19935,         88359,      1688726,        271813,            442,              0,        192419,        464674,        905919,         37049,        304605,        -20104,        -11579,              0,          8162,      1224052,              0.00,      1153483.00,             13.59
97/04,1234,黑松,      2058093,      6918903,      3102529,         11889,        550884,     12642298,        847818,              0,      1915676,        473467,      3236961,      5358281,        184601,      1817526,      2044929,              0,              0,              0,      9405337,              0.00,              0.00,             17.55
97/04,1235,興泰,        527365,         86355,        154489,              0,        181474,        949683,        241181,              0,         60144,         22894,        324219,        514024,         27674,         97799,         -9668,        -11584,              0,          7219,        625464,              0.00,      1950727.00,             12.50
97/04,1236,宏亞食品,        755968,         20250,      1025620,         29706,        105799,      1937343,        540904,              0,              0,        193782,        734686,        852312,         33396,        287659,         29290,              0,              0,              0,      1202657,              0.00,              0.00,             14.11
97/04,1301,台塑,     84642890,     97495845,    104126414,      3052412,      5086910,    294404471,     46280688,     61394932,              0,      6524013,    114199633,     57204716,     12814389,     90880471,     19305262,              0,              0,              0,    180204838,              0.00,              0.00,             31.50
97/04,1303,南亞塑膠,    143599010,     91167575,    158573157,      2302743,      5499445,    401141930,     54996719,     90566607,              0,     17219859,    162783185,     76235909,     26009357,    101683382,     21281535,         -1945,              0,     13150507,    238358745,              0.00,        177899.00,             29.54
97/04,1304,台聚,     22726566,      3099138,     13225236,      1006206,      2560451,     42617597,     12759756,      6314412,        800992,      2837358,     22712518,      7714032,        201256,      1964517,        152434,       -135345,              0,     10008185,     19905079,              0.00,     46323928.00,             13.65
97/04,1305,華夏,      5108952,        246181,      3924643,        125228,        711841,     10116845,      2135006,      1659654,        592084,      1140823,      5527567,      4248035,         11835,       -319109,        564843,              0,              0,         83674,      4589278,              0.00,              0.00,             10.61
97/04,1307,三芳化工,      4252293,         93484,      3176245,        152993,        197286,      7872301,      2445918,        791400,         37782,        290199,      3565299,      2629287,        137866,      1468896,         70953,              0,              0,              0,      4307002,              0.00,              0.00,             16.38
97/04,1308,亞聚,      2417283,      2221767,        537793,         13694,        600686,      5791223,        382035,              0,         21469,        326964,        730468,      2609316,         25019,      1792727,        633693,              0,              0,              0,      5060755,              0.00,              0.00,             19.39
97/04,1309,台達化工,      5334138,        480194,      2126857,         61569,        380911,      8383669,      3830104,      1244880,        143860,        453693,      5672537,      2786155,        337885,       -712325,        299417,              0,              0,              0,      2711132,              0.00,              0.00,              9.73
97/04,1310,台苯,      6243948,      1936753,      2468735,        117649,        630293,     11397378,      5082881,        294867,         41452,        245677,      5664877,      6064793,        241196,         14717,         29800,     -1012664,              0,        394659,      5732501,              0.00,     95955381.00,             10.46
97/04,1312,國喬石化,      8629990,      2584050,      9575005,        914792,        912843,     22616680,     10931249,      1530293,      1062196,        689694,     14213432,      7334827,        465823,     -2103161,      1542059,       -241078,              0,      1404778,      8403248,              0.00,     13516848.00,              9.72
97/04,1313,聯成,     13791537,      4872086,      6754239,        377683,        457917,     26253462,      7863899,      4353200,         99828,        479968,     12796895,      8403798,        391894,      3097137,      1603039,       -274301,              0,        235000,     13456567,              0.00,     21787000.00,             16.15
97/04,1314,中石化,      7917403,      6735832,     19007840,         78375,      8693944,     42433394,      2818925,     15231392,      3879784,        745080,     22675181,     17949630,        320140,     -2501610,      3990053,              0,              0,              0,     19758213,              0.00,              0.00,             11.01
97/04,1315,達新工業,      3492136,        311489,      1690896,         29148,      1997700,      7521369,      1402160,         61923,        710324,        280590,      2454997,      2200000,         14137,      1074274,      1799638,        -55915,              0,         34238,      5066372,              0.00,      7930000.00,             23.73
97/04,1316,上曜,        486983,        198282,        345703,         44193,         26537,      1101698,         81590,              0,              0,         60101,        141691,        651661,        122111,        -19449,         43859,              0,              0,        161825,        960007,              0.00,              0.00,             12.25
97/04,1319,東陽,      7574433,      1464609,     15871708,        534527,      1359429,     26804706,      9351372,      4300721,              0,        543044,     14195137,      4515044,      1300091,      2749802,        476686,       -201345,              0,      3769291,     12609569,              0.00,     14489001.00,             20.23
97/04,1321,大洋,      1669326,        583182,      1338704,         66730,        689151,      4347093,      1064947,        335000,              0,        368254,      1768201,      2272283,        101383,        228867,         12548,        -36189,              0,              0,      2578892,              0.00,      6542716.00,             11.69
97/04,1323,永裕,      1264891,              0,      1309258,         50667,         17249,      2642065,        815348,        584367,          8767,         56182,      1464664,        788464,         53322,        163754,         89762,         -2813,              0,         84912,      1177401,              0.00,        337834.00,             13.92
97/04,1324,地球工業,        663798,              0,        506949,              0,         20401,      1191148,        241622,              0,              0,         29380,        271002,        751219,              0,        123040,         45887,              0,              0,              0,        920146,              0.00,              0.00,             12.25
97/04,1325,恒大,        846851,         75866,        592887,          3095,         77099,      1595798,         82388,              0,         44912,         43562,        170862,        891110,          3158,        391855,         21958,              0,              0,        116855,      1424936,              0.00,              0.00,             14.68
97/04,1326,台化,    120627650,     92827407,    178003520,      1686303,     15011206,    408156086,    105705198,     80183971,              0,      7372283,    193261452,     55247302,      9787501,     84982763,     27437117,       -324121,              0,     37764072,    214894634,              0.00,     16540112.00,             32.16
97/04,1402,遠東新,     73557986,     50561188,    122900778,     19921145,      3880841,    270821938,     71369497,     55627687,      6510782,      4499852,    138007818,     45699538,     10060658,     17766327,     11017404,              0,              0,     48270193,    132814120,              0.00,              0.00,             18.50
97/04,1410,南染,        429446,              0,        996033,             60,         71162,      1496701,        139028,              0,        145501,         48585,        333114,        900000,         21784,        -58919,        263036,              0,              0,         37686,      1163587,              0.00,              0.00,             12.51
97/04,1413,宏洲纖維,      1010181,         13304,      1788771,              0,        132373,      2944629,      1063534,              0,        145598,        237741,      1446873,      2836457,            541,     -1728571,        383052,        -15040,              0,         21317,      1497756,              0.00,      3496585.00,              5.27
97/04,1416,廣豐,      5168450,      1119197,      1183764,          7656,        116591,      7595658,        888685,      1074025,        564864,         61969,      2589543,      5497834,      1271692,     -1973093,        294225,        -84694,              0,            151,      5006115,              0.00,     40294273.00,              9.83
97/04,1417,嘉裕,      2118506,        969200,      1028467,         32606,        681760,      4830539,        898829,              0,        103078,        100356,      1102263,      3798837,         19571,       -235224,        145092,              0,              0,              0,      3728276,              0.00,              0.00,              9.81
97/04,1418,東華,        504339,        160859,      1430011,         25445,        326513,      2447167,      1031757,              0,        322483,        104510,      1458750,      1319276,              0,       -474260,        211447,        -69533,              0,          1487,        988417,              0.00,     10933000.00,              8.16
97/04,1419,新紡,        741851,      1911436,      4245218,              0,         46801,      6945306,      1863595,              0,        764812,         78751,      2707158,      3000413,            595,        539494,        707978,        -10332,              0,              0,      4238148,              0.00,        803829.00,             14.16
97/04,1432,大魯閣,      1591674,        171334,      1090992,        130425,        529052,      3513477,      1923554,        279753,        266563,         23426,      2493296,        885642,        250973,       -751345,        343935,       -111902,              0,        402878,      1020181,              0.00,      3734716.00,              7.28
97/04,1434,福懋興業,     18523155,     27405524,     24584747,        494674,      1883819,     72891919,     12015719,     13637437,              0,        955264,     26608420,     16846646,        698691,     10907097,     15154056,        -26488,              0,      2703497,     46283499,              0.00,      3043228.00,             25.92
97/04,1435,中福國際,        273968,        424247,        570785,              0,         17412,      1286412,        502646,              0,        161746,          5185,        669577,      1397801,             96,       -663745,        176174,       -293480,              0,            -11,        616835,              0.00,     28075770.00,              5.52
97/04,1436,華友聯,      2611024,        265001,          3101,          6362,        655298,      3540786,         22486,              0,              0,         29169,         51655,      3377000,        179919,        116092,        -81670,       -102210,              0,              0,      3489131,              0.00,     21418014.00,             11.03
97/04,1437,勤益投控,      1360748,        160967,      2219408,         26081,      3176390,      6943594,        834008,      2025724,        371810,        210824,      3442366,      2039649,        318310,       -100819,      1178997,              0,              0,         65091,      3501228,              0.00,              0.00,             16.85
97/04,1440,南紡,      6339743,      4574736,     14705507,         40639,      4469171,     30129796,      4600044,              0,      3376038,      1244484,      9220566,     14935240,         75446,      3030478,      2813026,              0,              0,         55040,     20909230,              0.00,              0.00,             13.96
97/04,1441,大東紡織,        662603,        363470,        735304,         30924,         96672,      1888973,        902731,        105337,        161013,        157535,      1326616,      1079004,            350,       -625250,        110934,         -2687,              0,              6,        562357,              0.00,      1177640.00,              5.27
97/04,1442,名軒,      2863813,        759007,        107523,              0,         19965,      3750308,      1510615,         48088,              0,          2216,      1560919,      1728084,         57031,        396429,           -191,              0,              0,          8036,      2189389,              0.00,              0.00,             12.62
97/04,1443,立益紡織,      2458173,        143014,      3396355,         71088,         94356,      6162986,      3686138,          7898,        227040,         65969,      3987045,      3010900,        322943,     -1500444,        176316,        -23655,              0,        189881,      2175941,              0.00,     11685357.00,              6.86
97/04,1444,力麗,      6373228,      2573922,      3232159,          6449,        828057,     13013815,      4538231,        957075,          5132,        157901,      5658339,      7679700,        222697,        247840,       -933590,       -163007,              0,        301836,      7355476,              0.00,     27091097.00,              9.52
97/04,1445,大宇紡織,        982741,        256291,        896788,          4235,          9596,      2149651,        159014,              0,         98272,         76140,        333426,      1477510,        148614,         35966,        154135,              0,              0,              0,      1816225,              0.00,              0.00,             12.29
97/04,1446,宏和,        540956,        271455,      1002009,         15211,      1054896,      2884527,        473807,        477828,              0,         18722,        970357,      1386215,        297239,        143843,         86873,              0,              0,              0,      1914170,              0.00,              0.00,             13.81
97/04,1447,力鵬,      3668551,      1335988,      6136401,         49802,        231329,     11422071,      5841793,        100000,              0,        146662,      6088455,      6528665,      1272431,       -276359,     -1606927,       -638668,              0,         54474,      5333616,              0.00,     58899093.00,              8.89
97/04,1449,佳和實業,      4119994,        181122,      3239304,        176022,        738977,      8455419,      4883719,        390125,        569838,        583574,      6427256,      2495921,        400297,       -941258,       -415362,       -303480,              0,        792045,      2028163,              0.00,    107871688.00,              8.72
97/04,1451,年興紡織,      6039151,      1935316,      6361217,         36754,        190709,     14563147,      3036916,        614575,              0,        472710,      4124201,      5906431,        378918,      3966541,        213032,        -26280,              0,            304,     10438946,              0.00,      3638000.00,             17.78
97/04,1453,大將,        437296,         60855,        250982,              0,         40130,        789263,        245338,              0,         54850,             55,        300243,        409000,              0,         25950,         43042,         -5952,              0,         16980,        489020,              0.00,         98863.00,             11.57
97/04,1454,台富,        876110,        242741,        924643,              0,         25127,      2068621,        502280,              0,              0,         75105,        577385,      1386284,         90081,         31582,         25998,        -42710,              0,              1,      1491236,              0.00,     10301194.00,             11.62
97/04,1456,怡華,      1716929,        189800,      1638238,              0,         37741,      3582708,      1845516,        387200,        190722,        325650,      2749088,      1675000,         18386,        -64583,       -839262,         -6209,              0,         50288,        833620,              0.00,      4208935.00,              4.80
97/04,1457,宜進,      1622607,        379261,      1958506,         42267,      1127260,      5129901,      1846506,        195813,          3944,         48502,      2094765,      2370000,        398090,       -148500,        153368,       -127822,              0,        390000,      3035136,              0.00,     30058132.00,             12.78
97/04,1459,聯發紡織,      1446916,        830148,      4084058,        106121,        226796,      6694039,      1481644,      2445400,              0,         68911,      3995955,      3311299,        429791,        -65065,       -808210,       -302373,              0,        132642,      2698084,              0.00,     43547875.00,              8.92
97/04,1460,宏遠,      4337217,        100131,      4183240,         11122,        171420,      8803130,      2445975,      1141725,        165409,        203048,      3956157,      4904161,        248255,       -226497,        182826,       -261794,              0,             22,      4846973,              0.00,     41544585.00,             10.80
97/04,1463,強盛染整,      1345370,         81379,        696933,              0,        166574,      2290256,        417770,              0,         67994,         57868,        543632,      1884108,        157475,       -270823,         47441,       -122468,              0,         50891,      1746624,              0.00,     26589911.00,             10.48
97/04,1464,得力實業,      2189116,         38345,      2098134,         56983,         99132,      4481710,      1546603,              0,              0,        176680,      1723283,      1648490,        160467,       -127061,        131778,        -21626,              0,        966379,      2758427,              0.00,      4965000.00,             11.21
97/04,1465,偉全實業,      1578044,         13490,      1117700,         81529,         30799,      2821562,        610078,         36607,              0,         50208,        696893,        863394,        353488,        319734,         61930,              0,              0,        526123,      2124669,              0.00,              0.00,             18.51
97/04,1466,聚隆,        678854,              0,        720267,              0,        209286,      1608407,        820759,        281903,              0,         45835,      1148497,        715978,              0,       -255415,              0,           -653,              0,              0,        459910,              0.00,         87958.00,              6.43
97/04,1467,南緯實業,      2681271,        437383,      1223319,        348349,        384340,      5074662,      1655256,      1486340,         68902,         87184,      3297682,      1649115,         64986,          1606,       -134910,              0,              0,        196183,      1776980,              0.00,              0.00,              9.59
97/04,1468,昶和纖維,      1404095,         29328,      1864145,         63803,         67943,      3429314,        979190,        425951,         39548,          5871,      1450560,      1604053,         43757,        -78898,        224648,              0,              0,        185194,      1978754,              0.00,              0.00,             11.18
97/04,1469,理隆纖維,        617643,         49977,      1288697,          1064,         37962,      1995343,        570879,              0,              0,          9561,        580440,      1246000,        455920,       -277833,         -9200,              0,              0,             16,      1414903,              0.00,              0.00,             11.36
97/04,1471,首利,      1919409,         21799,      1576329,              0,        150275,      3667812,      1665433,         12287,              0,          4812,      1682532,      1554520,        614352,       -266900,        118237,        -34929,              0,              0,      1985280,              0.00,      1600000.00,             12.90
97/04,1472,三洋紡,        574214,            674,      1198970,          1423,         62287,      1837568,        715080,        150696,         37616,         36407,        939799,        875000,         92846,       -194720,         94628,        -37637,              0,         67652,        897769,              0.00,      5348830.00,             10.10
97/04,1473,台南企業,      5283886,        113180,      1491188,         39678,        191366,      7119298,      1923205,        295000,         37967,        314296,      2570468,      1398305,        830586,      1541107,        156355,              0,              0,        622477,      4548830,              0.00,              0.00,             28.08
97/04,1474,弘裕,      1654707,         97887,      1135749,         47952,        139713,      3076008,        906364,        361782,         39282,         16887,      1324315,      1378744,          2610,        211969,        157949,              0,              0,            421,      1751693,              0.00,              0.00,             12.70
97/04,1475,本盟光電,        979345,          2365,        835714,              0,         84488,      1901912,      1459427,              0,              0,              0,      1459427,        775038,        430000,       -800627,         14339,              0,              0,         23735,        442485,              0.00,              0.00,              5.40
97/04,1476,儒鴻,      2174580,          7569,      2572726,        109143,        245770,      5109788,      1954902,        232133,              0,        108801,      2295836,      1896866,        293678,        638602,        -19753,              0,              0,          4559,      2813952,              0.00,              0.00,             14.81
97/04,1477,聚陽實業,      3203536,              0,      1210479,              0,        228980,      4642995,      1661501,              0,              0,         30127,      1691628,      1513473,        544893,        823657,         60195,              0,              0,          9149,      2951367,              0.00,              0.00,             19.44
97/04,1503,士電,     11825347,      4694085,     10278642,         84272,        143149,     27025495,      9073666,      3192907,      1000311,      1011100,     14277984,      5209722,      2556723,      2970515,      1830431,              0,              0,        180120,     12747511,              0.00,              0.00,             24.12
97/04,1504,東元電機,     29335565,     17436005,     15724174,        243764,      3404025,     66143533,     16341664,     12527706,      1080247,      1591233,     31540850,     18231659,      5769153,      6563413,      2988524,       -367658,              0,      1417592,     34602683,              0.00,     23655138.00,             18.44
97/04,1506,正道,      1146948,        129775,      1230647,         17744,        492657,      3017771,      1537101,         56799,         86444,        247765,      1928109,      1022516,         88334,       -384297,        128584,              0,              0,        234525,      1089662,              0.00,              0.00,              8.36
97/04,1507,永大機電,      9442629,        978247,      2817241,        559153,      1056439,     14853709,      4681690,        221264,          2702,        697948,      5603604,      4108200,        222013,      4379985,        417829,        -26551,              0,        148629,      9250105,              0.00,      2129800.00,             22.27
97/04,1512,瑞利,      2055951,              0,      3448394,         93505,        182371,      5780221,      3142750,         97194,        132382,        143556,      3515882,      1818025,         54803,         41571,        318595,              0,              0,         31345,      2264339,              0.00,              0.00,             12.28
97/04,1513,中興電,      8578139,      1243922,      4401353,        462764,        336645,     15022823,      6653607,        277897,        286075,        441507,      7659086,      4800000,        309915,      1043851,      1016804,        -73899,              0,        267066,      7363737,              0.00,     10329917.00,             15.11
97/04,1514,亞力電機,      2917391,        250368,      1207253,         10617,        180983,      4566612,      1848236,         41300,        164401,         94035,      2147972,      2010670,        163523,        -65116,        255426,        -80308,              0,        134445,      2418640,              0.00,     10777072.00,             12.00
97/04,1515,力山,      2304845,        628803,      1978818,         71003,        113849,      5097318,      2837457,        210264,         31782,        302158,      3381661,      2287843,        209182,       -764227,        -55803,              0,              0,         38662,      1715657,              0.00,              0.00,              7.33
97/04,1516,川飛,        187399,         30000,            851,              0,          8077,        226327,        127695,              0,              0,              0,        127695,        923500,          1705,       -826573,              0,              0,              0,              0,         98632,              0.00,              0.00,              1.07
97/04,1517,利奇機械,      3636005,        137491,        797748,        191193,         52417,      4814854,        848920,        262482,          3442,         82388,      1197232,      2278250,         72891,        343158,         32393,              0,              0,        890930,      3617622,              0.00,              0.00,             11.97
97/04,1519,華城電機,      5453325,         74982,      1525344,         36086,         73666,      7163403,      3614060,        333333,         34528,        112777,      4094698,      2161975,         27138,        832066,         40595,              0,              0,          6931,      3068705,              0.00,              0.00,             14.16
97/04,1521,大億,      1143413,        173642,        974346,         15430,        131679,      2438510,        897919,        150000,         66974,         64284,      1179177,        762300,         60472,        418620,         17941,              0,              0,              0,      1259333,              0.00,              0.00,             16.52
97/04,1522,堤維西,      5638566,        561901,      7055310,        124241,        502981,     13882999,      5157860,      3275580,         38717,        154873,      8627030,      2722189,      1347931,        683382,        125901,        -50508,              0,        427074,      5255969,              0.00,      4090540.00,             18.01
97/04,1523,臺灣開億,      1619376,        713593,      3691817,         54943,        188411,      6268140,      1474150,      1372450,              0,        149735,      2996335,      1624462,        444057,      1053068,        -22765,              0,              0,        172983,      3271805,              0.00,              0.00,             19.08
97/04,1524,耿鼎企業,      1310581,         99754,      4038676,            524,         15778,      5465313,      1529724,      1700456,         74336,         28620,      3333136,      1592300,        220379,        286047,         70632,        -37181,              0,              0,      2132177,              0.00,      5146327.00,             13.84
97/04,1525,江申工業,        700814,        949018,        534214,              0,         32964,      2217010,        238508,              0,         69799,        126138,        434445,        640272,          1251,        834225,        306817,              0,              0,              0,      1782565,              0.00,              0.00,             27.84
97/04,1526,日馳,        427245,              0,        439888,             53,         70589,        937775,        270894,        221363,              0,         27950,        520207,        628970,              0,       -212361,            959,              0,              0,              0,        417568,              0.00,              0.00,              6.64
97/04,1527,鑽全,      4223892,      2944671,      1712106,            233,        354168,      9235070,      4793438,      1880000,              0,         10317,      6683755,      1782266,            305,      1405530,       -504736,       -132050,              0,              0,      2551315,              0.00,      4375000.00,             14.68
97/04,1528,恩德,      2815408,         41302,        752240,         79764,         81278,      3769992,      1291941,        833449,              0,         79673,      2205063,      1150682,        290393,        131049,        -10506,        -17347,              0,         20658,      1564929,              0.00,      2500000.00,             13.72
97/04,1529,樂士,      1292953,         26393,        269819,              0,        101972,      1691137,        455976,         45598,              0,          9567,        511141,      1597089,          2320,       -419413,              0,              0,              0,              0,      1179996,              0.00,              0.00,              7.39
97/04,1530,亞崴機電,      2320009,         42142,      1025641,         19500,         22945,      3430237,        957504,        457619,              0,         76479,      1491602,        823709,        225881,        852000,         37045,              0,              0,              0,      1938635,              0.00,              0.00,             23.54
97/04,1531,高林股,      4124477,              0,      1618398,        249092,         90798,      6082765,        992156,        387699,              0,        296377,      1676232,      1931511,        341177,      1417083,        307666,              0,              0,        409096,      4406533,              0.00,              0.00,             20.70
97/04,1532,勤美,     15741122,      6563859,     12697857,        191561,        502614,     35697013,     17405576,      4775410,        122962,        549872,     22853820,      2714722,      1993496,      1260282,        496410,        -17339,              0,      6395622,     12843193,              0.00,      1537227.00,             23.89
97/04,1533,車王電,      1861084,        102648,      1312480,        118115,         62208,      3456535,        611452,      1000000,              0,         13988,      1625440,        964152,        275871,        518124,         72937,              0,              0,             11,      1831095,              0.00,              0.00,             18.99
97/04,1535,中宇,      2814214,        517277,        130034,              0,         26635,      3488160,      1593553,              0,         41961,          7618,      1643132,      1130474,        121157,        542677,         50720,              0,              0,              0,      1845028,              0.00,              0.00,             16.32
97/04,1536,和大工業,      2443504,        129245,      3027472,         61061,         42207,      5703489,      2471477,      1815399,          1417,        129689,      4417982,      1240894,        371269,       -228242,       -135152,         -7659,              0,         44397,      1285507,              0.00,        530000.00,             10.04
97/04,1537,廣隆光電,      1690133,          1380,      1069612,         83645,         16383,      2861153,      1328074,        223748,              0,          7855,      1559677,        671389,        379181,        230110,        -21267,              0,              0,         42063,      1301476,              0.00,              0.00,             18.76
97/04,1538,正峰新,      3042191,              0,      1223277,              0,         93303,      4358771,      1840433,        427782,         18130,         29873,      2316218,      1390842,         56789,        415633,        185013,         -5724,              0,              0,      2042553,              0.00,        353000.00,             14.72
97/04,1539,巨庭機械,      1015466,          8750,        525622,              0,        115035,      1664873,        774422,         82480,              0,         14815,        871717,        653700,         74525,         33683,         31248,              0,              0,              0,        793156,              0.00,              0.00,             12.13
97/04,1540,喬福機械,      1669581,              0,        451078,            187,            461,      2121307,        860135,              0,              0,          3753,        863888,        743249,        124668,        419694,              0,        -30206,              0,             14,      1257419,              0.00,      5309488.00,             18.22
97/04,1558,伸興,      1085045,         11867,        659069,         66078,          4814,      1826873,        634412,              0,             87,         89587,        724086,        434648,         78971,        558233,         30935,              0,              0,              0,      1102787,              0.00,              0.00,             25.37
97/04,1568,倉佑,      1182707,         60774,      1865014,         20813,        218209,      3347517,        827341,      1260970,              0,          5136,      2093447,        816315,        215510,         61568,         50194,              0,              0,        110483,      1254070,              0.00,              0.00,             14.01
97/04,1582,信錦,      4603567,         49200,        589352,        381915,         87962,      5711996,      1726262,          3248,              0,        419426,      2148936,      1351685,      1406471,        507213,        288979,              0,              0,          8712,      3563060,              0.00,              0.00,             26.30
97/04,1583,程泰,      4314223,         98855,      1846527,         64269,        210498,      6534372,      2321693,        727985,          4733,        125985,      3180396,        892595,        465083,        719358,         32617,       -148040,              0,      1392363,      3353976,              0.00,      2474000.00,             22.60
97/04,1603,華電,      1967548,      1573879,      3051666,              0,        710028,      7303121,      3080598,              0,        726956,         49330,      3856884,      3423000,        412208,     -1328691,      1126469,       -194705,              0,          7956,      3446237,              0.00,     58646089.00,             12.12
97/04,1604,聲寶,      4876913,      3665094,      4367825,        415641,        523924,     13849397,      4863605,              0,        863737,        412719,      6140061,      8763900,        152877,     -2690198,      1906115,       -429199,              0,          5841,      7709336,              0.00,     30803953.00,              9.11
97/04,1605,華新,     43547341,     22598911,     27777404,      2114194,      1405846,     97443696,     40664024,        890094,        131132,      2156029,     43841279,     32063244,     16740982,      6050143,     -1724953,       -686791,              0,      1159792,     53602417,              0.00,     70540701.00,             16.72
