年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
98/03,1236,宏亞食品,        612220,         21398,      1084335,         12916,         94660,      1825529,        412077,              0,              0,        219378,        631455,        852312,         33396,        298636,          9730,              0,              0,              0,      1194074,              0.00,              0.00,             14.01
98/03,1301,台塑,     98008615,    109239264,     97584845,      2628184,      7403506,    314864414,     45746688,     52026236,              0,      6904438,    104677362,     61209046,     12814125,     96407063,     39756818,              0,              0,              0,    210187052,              0.00,              0.00,             34.34
98/03,1303,南亞塑膠,    151683332,     97893204,    156614910,      2353200,      7180159,    415724805,     49371561,     95568202,              0,     18329608,    163269371,     78522986,     26339123,    102269942,     32723446,         -1945,              0,     12601882,    252455434,              0.00,        183235.00,             30.55
98/03,1304,台聚,     26569740,      3762472,     13234213,        996103,      2850144,     47412672,     13370125,      6859773,        800992,      2969905,     24000795,      7714032,        202019,      3719988,        649029,       -135110,              0,     11261919,     23411877,              0.00,     46323928.00,             16.76
98/03,1305,華夏,      6077534,        269306,      3939408,        125228,        691243,     11102719,      2615390,      1499923,        592084,      1183612,      5891009,      4248035,         11871,        250238,        570109,              0,              0,        131457,      5211710,              0.00,              0.00,             11.96
98/03,1307,三芳化工,      4536059,        113468,      3178300,        148071,        153133,      8129031,      2091938,        858100,         37782,        288204,      3276024,      2971094,        137866,      1731281,         12766,              0,              0,              0,      4853007,              0.00,              0.00,             16.33
98/03,1308,亞聚,      3022876,      2762113,        576780,         13694,        589569,      6965032,        616839,              0,         21469,        311976,        950284,      2609316,         25121,      2318142,      1062169,              0,              0,              0,      6014748,              0.00,              0.00,             23.05
98/03,1309,台達化工,      6468613,        578561,      1955189,         59569,        475088,      9537020,      4120591,      1560663,        143860,        463364,      6288478,      2786155,          5033,        102175,        355179,              0,              0,              0,      3248542,              0.00,              0.00,             11.66
98/03,1310,台苯,      7344022,      1749719,      2599804,        114190,        674754,     12482489,      4970842,        402280,         41452,        262458,      5677032,      5803403,        239389,        853285,        135383,       -749297,              0,        523294,      6805457,              0.00,     78599688.00,             12.52
98/03,1312,國喬石化,      8217787,      3035755,      9754534,        906409,        709685,     22624170,      7400781,      1290556,      1062196,        523175,     10276708,      8806701,        198683,        170923,      1830241,       -241078,              0,      1581992,     12347462,              0.00,     13516848.00,             13.45
98/03,1313,聯成,     14168591,      5100923,      6939246,        386720,        511971,     27107451,      6767703,      4807244,         99828,        496508,     12171283,      8481332,        436253,      3879503,      2067388,       -148402,              0,        220094,     14936168,      3706000.00,     11787000.00,             17.60
98/03,1314,中石化,     10807465,      7284954,     18047795,         64737,      8544097,     44749048,      4560419,     13771471,      3872770,        771942,     22976602,     17949630,        320140,       -915674,      4418350,              0,              0,              0,     21772446,              0.00,              0.00,             12.13
98/03,1315,達新工業,      3968603,        380550,      1633394,         29148,      2092729,      8104424,      1388628,         34165,        710324,        279658,      2412775,      2200000,         22067,        979542,      2509836,        -55915,              0,         36119,      5691649,              0.00,      7930000.00,             26.67
98/03,1316,上曜,        494926,        207519,        316054,         42276,         24455,      1085230,         86887,              0,              0,         51177,        138064,        651661,        122111,        -14835,         41169,              0,              0,        147060,        947166,              0.00,              0.00,             12.28
98/03,1319,東陽,      8560180,      1739667,     15707544,        510275,      1197891,     27715557,      9122239,      4010468,              0,        564207,     13696914,      4650495,      1302274,      3564532,        612516,       -201345,              0,      4090171,     14018643,              0.00,     14923670.00,             22.06
98/03,1321,大洋,      1903827,        617181,      1367188,         64379,        671164,      4623739,      1380189,        200000,              0,        408317,      1988506,      2272283,        101384,        287981,          9774,        -36189,              0,              0,      2635233,              0.00,      6542716.00,             11.94
98/03,1323,永裕,      1187894,              0,      1280109,         49614,         16838,      2534455,        845643,        417489,          8767,         62905,      1334804,        788464,         53231,        196087,         78404,         -2813,              0,         86278,      1199651,              0.00,        337835.00,             14.18
98/03,1324,地球工業,        797046,              0,        473800,              0,         15881,      1286727,        302285,              0,              0,         32041,        334326,        751219,              0,        165870,         35312,              0,              0,              0,        952401,              0.00,              0.00,             12.68
98/03,1325,恒大,        848658,         75866,        669408,          3095,        109229,      1706256,        115869,              0,         44912,         43506,        204287,        917843,          3158,        424957,         44908,              0,              0,        111103,      1501969,              0.00,              0.00,             15.15
98/03,1326,台化,    135591001,    110227245,    170050728,      1157114,     12847338,    429873426,     84978250,     77244575,              0,      6793485,    169016310,     56904721,      9792328,     99554589,     51512149,       -324121,              0,     43417450,    260857116,              0.00,     17036314.00,             38.33
98/03,1402,遠東新,     63771294,     54331759,    115845612,     20290280,      3775842,    258014787,     64342248,     46944613,      6460128,      4231853,    121978842,     46613529,     10019210,     18979221,     12763895,              0,              0,     47660090,    136035945,              0.00,              0.00,             18.96
98/03,1410,南染,        497650,              0,        951845,              0,         58822,      1508317,        137102,              0,        145501,         49108,        331711,        900000,         21784,        -60435,        275100,              0,              0,         40157,      1176606,              0.00,              0.00,             12.63
98/03,1413,宏洲纖維,      1205995,         14737,      1618730,              0,         84534,      2923996,      1144596,            427,        145598,        241853,      1532474,      1701874,            541,       -758856,        426846,        -15040,              0,         36157,      1391522,              0.00,      2097951.00,              8.06
98/03,1416,廣豐,      4927624,      1327374,      1126577,          6782,        115664,      7504021,      1004714,        928585,        564307,         65940,      2563546,      5497834,      1272516,     -2022138,        277044,        -84694,              0,            -87,      4940475,              0.00,     40294273.00,              9.70
98/03,1417,嘉裕,      2521485,      1139118,        995382,         31345,        644961,      5332291,        981936,              0,        103078,        109654,      1194668,      3798837,         19571,       -122624,        441839,              0,              0,              0,      4137623,              0.00,              0.00,             10.89
98/03,1418,東華,        734824,        139987,      1467775,         25229,        149591,      2517406,        954321,              0,        297488,        104259,      1356068,      1319276,              0,       -297803,        209214,        -69533,              0,            184,      1161338,              0.00,     10933000.00,              9.60
98/03,1419,新紡,        936066,      2509645,      4792504,              0,         29787,      8268002,      2324162,              0,        764326,         92148,      3180636,      3000413,            595,        605398,      1491292,        -10332,              0,              0,      5087366,              0.00,        803829.00,             17.00
98/03,1432,大魯閣,      1059016,        168723,        695654,         11093,        498263,      2432749,      1389899,        222470,        266563,         35564,      1914496,        885642,         27236,       -820384,        454298,       -111902,              0,         83363,        518253,              0.00,      3734716.00,              5.13
98/03,1434,福懋興業,     17157857,     34602855,     22803544,        504858,      2390887,     77460001,     11123391,     12513026,              0,      1141491,     24777908,     16846646,        698555,      7860840,     24644532,        -26488,              0,      2658008,     52682093,              0.00,      3043228.00,             29.75
98/03,1435,中福國際,        320195,        348070,        567084,              0,         15923,      1251272,        433646,              0,        161746,          5271,        600663,      1397801,          1302,       -767693,        176174,       -156956,              0,            -19,        650609,              0.00,     14445000.00,              5.19
98/03,1436,華友聯,      2642669,        276024,          2649,          6362,        611940,      3539644,         18141,              0,              0,         28308,         46449,      3300000,        200058,        120156,        -81670,        -45349,              0,              0,      3493195,              0.00,     13718014.00,             11.04
98/03,1437,勤益投控,      1461756,        156475,      1992866,         25091,      3115030,      6751218,        859394,      1864975,        371810,        199194,      3295373,      2039649,        318310,        -93759,      1128098,              0,              0,         63547,      3455845,              0.00,              0.00,             16.63
98/03,1440,南紡,      6517942,      5076820,     13869439,         40639,      4466306,     29971146,      3148586,              0,      3361080,      1315786,      7825452,     14935240,         75446,      3613727,      3463305,              0,              0,         57976,     22145694,              0.00,              0.00,             14.79
98/03,1441,大東紡織,        665646,        375881,        718231,         25949,         52006,      1837713,        927770,         44076,        161013,        160894,      1293753,        714379,          5968,       -286827,        110422,              0,              0,             18,        543960,      5660000.00,              0.00,              7.39
98/03,1442,名軒,      2502914,        758295,        105681,              0,         20526,      3387416,      1212619,         48757,              0,          1670,      1263046,      1728084,         57031,        332063,            -24,              0,              0,          7216,      2124370,              0.00,              0.00,             12.25
98/03,1443,立益紡織,      3148849,        135251,      3172267,         68736,         76254,      6601357,      4321401,              0,        227040,         56515,      4604956,      3010900,        195685,     -1446865,        183263,        -22814,              0,         76232,      1996401,              0.00,      8308357.00,              6.56
98/03,1444,力麗,      4672571,      2964108,      3029813,         30026,        826142,     11522660,      2767883,        692538,          5132,        168067,      3633620,      7679700,        223755,        518013,       -719520,       -145375,              0,        332467,      7889040,              0.00,     23988097.00,             10.16
98/03,1445,大宇紡織,        974826,        309923,        873124,          4235,          6305,      2168413,        180853,              0,         98272,         69256,        348381,      1417510,        166653,         49533,        186336,              0,              0,              0,      1820032,              0.00,              0.00,             12.84
98/03,1446,宏和,        604642,        261454,        971644,         13879,      1044603,      2896222,        855066,         92155,              0,          8330,        955551,      1386215,        297239,        182509,         74708,              0,              0,              0,      1940671,              0.00,              0.00,             14.00
98/03,1447,力鵬,      5173884,      1665870,      5618229,         70246,        303378,     12831607,      5730546,        477750,              0,        136491,      6344787,      6528665,      1275293,        503942,     -1312836,       -616569,              0,        108325,      6486820,              0.00,     54396092.00,             10.66
98/03,1449,佳和實業,      3466472,        152744,      2687502,         12634,        586870,      6906222,      2850040,      1551398,        523835,        552582,      5477855,      1871941,        399020,       -644298,       -449154,       -303480,              0,        554338,      1428367,              0.00,     47780805.00,              6.27
98/03,1451,年興紡織,      6200449,      2549588,      6087014,         34435,        194883,     15066369,      2142362,        691872,              0,        418505,      3252739,      5906431,        384870,      4580911,        941061,              0,              0,            357,     11813630,              0.00,              0.00,             20.00
98/03,1453,大將,        436174,         60855,        227729,              0,         62609,        787367,        235966,              0,         54850,             74,        290890,        409000,              0,         22957,         52801,         -5952,              0,         17671,        496477,              0.00,         98863.00,             11.74
98/03,1454,台富,        944573,        259942,        874886,              0,         23201,      2102602,        422255,        132000,              0,         74983,        629238,      1336284,        112544,        -10216,         77461,        -42710,              0,              1,      1473364,              0.00,     10301194.00,             11.95
98/03,1456,怡華,      1439929,         83606,      1570424,              0,         39236,      3133195,      1723288,        291757,        190722,        313735,      2519502,      1675000,         18386,       -258277,       -861858,         -6209,              0,         46651,        613693,              0.00,      4208935.00,              3.47
98/03,1457,宜進,      1633208,        396407,      2476749,         40711,      1409376,      5956451,      1739341,      1151870,          3944,         50247,      2945402,      2251510,        465612,       -115752,        149645,       -134398,              0,        394432,      3011049,              0.00,     32284132.00,             13.57
98/03,1459,聯發紡織,      1991839,        925156,      4015350,        102383,        233811,      7268539,      1793115,      2142110,              0,         43385,      3978610,      3311299,        364726,        176859,       -393466,       -302373,              0,        132884,      3289929,              0.00,     43547875.00,             10.98
98/03,1460,宏遠,      4537164,         95516,      3852499,         11122,        188450,      8684751,      2035425,      1389331,        165409,        217118,      3807283,      4711891,        119662,          3977,        271348,       -229429,              0,             19,      4877468,              0.00,     33706585.00,             11.15
98/03,1463,強盛染整,      1336455,         80381,        703317,              0,        165598,      2285751,        369497,              0,         67994,         52883,        490374,      1884108,        157475,       -235477,         53036,       -122468,              0,         58703,      1795377,              0.00,     26589911.00,             10.73
98/03,1464,得力實業,      1968942,         51525,      2227505,        200246,        104291,      4552509,      1506275,              0,              0,        162057,      1668332,      1568490,         73452,         20903,        118354,        -14477,              0,      1117455,      2884177,              0.00,      3406000.00,             11.51
98/03,1465,偉全實業,      1473629,         13490,      1094008,         86508,         16725,      2684360,        530146,         48604,              0,         55074,        633824,        863394,        353488,        261549,         49899,              0,              0,        522206,      2050536,              0.00,              0.00,             17.70
98/03,1466,聚隆,        788830,              0,        656740,              0,        168546,      1614116,        795501,        276067,              0,         42413,      1113981,        715978,              0,       -215190,              0,           -653,              0,              0,        500135,              0.00,         87958.00,              6.99
98/03,1467,南緯實業,      3069905,        248231,      1266595,        357508,        310228,      5252467,      1883114,      1309847,         68902,        114829,      3376692,      1649115,         64986,         60570,        -56135,              0,              0,        157239,      1875775,              0.00,              0.00,             10.42
98/03,1468,昶和纖維,      1350943,         29760,      1330970,         58398,        549150,      3319221,      1002350,        414126,         48130,          5668,      1470274,      1604053,         43757,       -208519,        239964,              0,              0,        169692,      1848947,              0.00,              0.00,             10.47
98/03,1469,理隆纖維,        778446,         45011,      1281955,          1064,         36449,      2142925,        667398,              0,              0,          9561,        676959,      1246000,        455920,       -225871,        -10102,              0,              0,             19,      1465966,              0.00,              0.00,             11.77
98/03,1471,首利,      2998801,          3000,      1547044,              0,        125224,      4674069,      2470677,        101395,              0,          3981,      2576053,      1554520,        487693,         -1629,         92361,        -34929,              0,              0,      2098016,              0.00,      1600000.00,             13.64
98/03,1472,三洋紡,        462404,              0,      1145898,          1149,         48151,      1657602,        791167,        107104,         37616,         31802,        967689,        875000,              0,       -280814,        102894,        -37637,              0,         30470,        689913,              0.00,      5348830.00,              8.03
98/03,1473,台南企業,      4812172,        107282,      1427278,         35819,        211506,      6594057,      1570631,        200000,         37967,        297503,      2106101,      1468220,        830586,      1477833,        100473,              0,              0,        610844,      4487956,              0.00,              0.00,             26.41
98/03,1474,弘裕,      1681258,         94738,      1128583,         46852,        141230,      3092661,        996183,        287676,         39282,         11006,      1334147,      1378744,          2610,        228751,        147974,              0,              0,            435,      1758514,              0.00,              0.00,             12.75
98/03,1475,本盟光電,        781058,          2365,        801311,              0,         59644,      1644378,      1334924,              0,              0,              0,      1334924,        465023,              0,       -180407,         15140,              0,              0,          9698,        309454,              0.00,              0.00,              6.45
98/03,1476,儒鴻,      1989281,              0,      2714771,        106939,        258869,      5069860,      1694837,        218441,              0,        142573,      2055851,      1934804,        293678,        851903,        -72875,              0,              0,          6499,      3014009,              0.00,              0.00,             15.54
98/03,1477,聚陽實業,      5133543,              0,      1042875,              0,        218619,      6395037,      2542222,        482506,              0,         14502,      3039230,      1528088,        637484,      1165051,         19335,              0,              0,          5849,      3355807,              0.00,              0.00,             21.92
98/03,1503,士電,      9749574,      4892504,     10624284,        133348,        138217,     25537927,      7508069,        350000,        950717,      1022470,      9831256,      5209722,      2556723,      5796764,      1949580,              0,              0,        193882,     15706671,              0.00,              0.00,             29.78
98/03,1504,東元電機,     27578337,     17278884,     15354198,        245784,      3726690,     64183893,     13114957,     12268723,      1080247,      1801766,     28265693,     18231659,      5767578,      6845293,      4170422,       -346912,              0,      1250160,     35918200,              0.00,     22365800.00,             19.25
98/03,1506,正道,      1045528,        124214,      1155891,         17043,        491597,      2834273,      1417956,         98293,         86444,        278926,      1881619,      1022516,         88334,       -513364,        121764,              0,              0,        233404,        952654,              0.00,              0.00,              7.03
98/03,1507,永大機電,      9696124,        984575,      2971257,        569512,      1075859,     15297327,      4802510,        159354,          2702,        751575,      5716141,      4108200,        222352,      4687968,        419135,        -26551,              0,        170082,      9581186,              0.00,      2129800.00,             23.03
98/03,1512,瑞利,      2201907,              0,      3363442,         90752,        145349,      5801450,      2925409,        434092,        132382,        124502,      3616385,      1818025,         54803,        -17793,        293574,              0,              0,         36456,      2185065,              0.00,              0.00,             11.82
98/03,1513,中興電,      8403151,      1237828,      4657895,        508258,        319301,     15126433,      5675383,        797130,        286075,        454629,      7213217,      4800000,        320685,      1057449,      1271760,        -73899,              0,        537221,      7913216,              0.00,     10329917.00,             15.70
98/03,1514,亞力電機,      2560324,        254811,      1183463,         10617,        230722,      4239937,      1504224,         35750,        164401,         96305,      1800680,      2010670,         98407,         22844,        253432,        -80308,              0,        134212,      2439257,              0.00,     10777072.00,             12.11
98/03,1515,力山,      2811286,        152220,      1887580,         68032,         86759,      5005877,      2558538,        241496,         31782,        253015,      3084831,      2287843,              0,       -483021,         47603,              0,              0,         68621,      1921046,              0.00,              0.00,              8.10
98/03,1516,川飛,        144565,         31500,         11901,              0,          8714,        196680,         37808,              0,              0,              0,         37808,      1022500,          1705,       -865333,              0,              0,              0,              0,        158872,              0.00,              0.00,              1.55
98/03,1517,利奇機械,      3410189,        179701,        758181,        185126,         34318,      4567515,        836537,        244295,          3442,         83060,      1167334,      2278250,         72891,        273999,         57502,              0,              0,        717539,      3400181,              0.00,              0.00,             11.78
98/03,1519,華城電機,      4846429,        101194,      1491577,         34915,         51770,      6525885,      3195152,              0,         34528,        117004,      3346684,      2486271,         27138,        634102,         29204,              0,              0,          2486,      3179201,              0.00,              0.00,             12.78
98/03,1521,大億,      1337926,        187545,        903804,         15430,         98445,      2543150,        987005,         96550,         66974,         61761,      1212290,        762300,         60472,        492758,         15330,              0,              0,              0,      1330860,              0.00,              0.00,             17.46
98/03,1522,堤維西,      6604409,        752750,      7211218,        153954,        653129,     15375460,      5834354,      3736975,         38717,        197998,      9808044,      2802864,      1349155,        905250,        131077,        -50508,              0,        429578,      5567416,              0.00,      4090540.00,             18.60
98/03,1523,臺灣開億,      1742399,      1152677,      3728958,         52060,        116236,      6792330,      1393638,      1376672,              0,        156495,      2926805,      1673196,        444057,      1158360,        415561,              0,              0,        174351,      3865525,              0.00,              0.00,             22.06
98/03,1524,耿鼎企業,      1614536,         96944,      4002408,              0,          4137,      5718025,      2553346,        969964,         74336,         25015,      3622661,      1624146,        220379,        207389,         80631,        -37181,              0,              0,      2095364,              0.00,      5249253.00,             13.33
98/03,1525,江申工業,        729380,      1031348,        500443,              0,         25233,      2286404,        286315,              0,         69799,         85123,        441237,        659480,          1251,        902053,        282383,              0,              0,              0,      1845167,              0.00,              0.00,             27.98
98/03,1526,日馳,        341251,          4371,        430215,             38,         54274,        830149,        234087,        176108,              0,         28227,        438422,        628970,              0,       -237813,            570,              0,              0,              0,        391727,              0.00,              0.00,              6.23
98/03,1527,鑽全,      6809433,        310646,      1611042,            201,         16166,      8747488,      6138851,              0,              0,          9046,      6147897,      1735186,            305,      1251771,       -256862,       -130809,              0,              0,      2599591,              0.00,      4215000.00,             15.35
98/03,1528,恩德,      2352298,         42096,        734714,         67071,         75111,      3271290,        947172,        645169,              0,         94513,      1686854,      1175682,        261487,        122719,         15833,        -17347,              0,         26062,      1584436,              0.00,      2500000.00,             13.54
98/03,1529,樂士,      1234312,         20381,        278124,          1450,         94021,      1628288,        497632,         39552,              0,          5795,        542979,      1597089,          2320,       -515971,              0,              0,              0,          1871,      1085309,              0.00,              0.00,              6.78
98/03,1530,亞崴機電,      2118400,         59916,        999151,         18784,         18478,      3214729,      1047487,        232863,          3239,         60487,      1344076,        906080,        225881,        766476,         26390,        -54174,              0,              0,      1870653,              0.00,      2095000.00,             21.13
98/03,1531,高林股,      3536701,              0,      1503707,        245602,         32122,      5318132,        607718,        289640,              0,        187420,      1084778,      1931511,        341177,      1328940,        259020,              0,              0,        372706,      4233354,              0.00,              0.00,             19.99
98/03,1532,勤美,     18004194,      1880747,     11222198,        184167,        510376,     31801682,     11110645,      3335360,              0,        627795,     15073800,      2769017,      2029284,      4018962,        411521,              0,              0,      7499098,     16727882,              0.00,              0.00,             34.00
98/03,1533,車王電,      2078977,         95479,      1271369,        116143,         33570,      3595538,      1404414,        314220,              0,         13573,      1732207,        964152,        275871,        557652,         65644,              0,              0,             12,      1863331,              0.00,              0.00,             19.33
98/03,1535,中宇,      2860579,        569817,        124996,              0,         21035,      3576427,      1584049,              0,         52950,          9884,      1646883,      1130474,        121157,        610733,         67180,              0,              0,              0,      1929544,              0.00,              0.00,             17.07
98/03,1536,和大工業,      1949464,        109756,      2926535,         43297,         35453,      5064505,      2147950,      1338103,          1417,         85121,      3572591,      1737714,      1031400,     -1260298,        -61826,              0,              0,         44924,      1491914,              0.00,              0.00,              8.33
98/03,1537,廣隆光電,      2202281,              0,      1046908,         82964,          3757,      3335910,      1552978,        244456,              0,         48583,      1846017,        671389,        379101,        418006,        -18211,              0,              0,         39608,      1489893,              0.00,              0.00,             21.60
98/03,1538,正峰新,      1250328,              0,      1538839,              0,         96908,      2886075,        711078,        250119,         18130,         28973,      1008300,      1620115,         56559,         29951,        176874,         -5724,              0,              0,      1877775,              0.00,        353000.00,             11.62
98/03,1539,巨庭機械,        912492,          8750,        492863,              0,        113069,      1527174,        676398,         82931,              0,         14699,        774028,        653700,         74525,         -5583,         30504,              0,              0,              0,        753146,              0.00,              0.00,             11.52
98/03,1540,喬福機械,      1357485,              0,        451549,            187,            329,      1809550,        466214,              0,              0,          3641,        469855,        854736,        132628,        382518,              0,        -30206,              0,             19,      1339695,              0.00,      6105911.00,             16.88
98/03,1558,伸興,      1465044,         11384,        621862,         68784,          3336,      2170410,        753496,              0,             87,        102261,        855844,        434788,         78902,        780042,         20834,              0,              0,              0,      1314566,              0.00,              0.00,             30.23
98/03,1582,信錦,      4895600,         48248,        529265,        381517,        125524,      5980154,      1872119,          2975,              0,        423071,      2298165,      1353755,      1410859,        701180,        201830,              0,              0,         14365,      3681989,              0.00,              0.00,             27.09
98/03,1583,程泰,      3751795,        119630,      1789883,         68259,        201999,      5931566,      2100546,        473237,          7972,         94090,      2675845,        945016,        467119,        648559,         26573,       -148040,              0,      1316494,      3255721,              0.00,      2474000.00,             21.07
98/03,1603,華電,      1968248,      1565650,      3024391,              0,        730008,      7288297,      2519052,              0,        726956,         45919,      3291927,      3423000,        412208,       -979454,      1327309,       -194705,              0,          8012,      3996370,              0.00,     58646089.00,             14.06
98/03,1604,聲寶,      3880819,      3746101,      4216461,        410719,        478069,     12732169,      2124166,      1418000,        862832,        437908,      4842906,      8763900,        153405,     -2680147,      2080631,       -429199,              0,            673,      7889263,              0.00,     30803953.00,              9.33
98/03,1605,華新,     50249570,     21480066,     28911947,      2552048,      1461734,    104655365,     27517917,     18216411,        131132,      2267842,     48133302,     31192004,     16838085,      7475003,        175248,     -1018936,              0,      1860659,     56522063,              0.00,     93416701.00,             18.07
98/03,1608,華榮,      6382500,        869818,      3829672,         55141,        907933,     12045064,      1407188,              0,        786248,        438939,      2632375,      6327735,         67107,        202254,        804925,       -234608,              0,      2245276,      9412689,              0.00,    107058824.00,             13.63
