年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價值變動列入損益之金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,待出售資產,貼現及放款-淨額,備供出售金融資產-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,其他金融資產-淨額,固定資產-淨額,無形資產,其他資產,資產總計,央行及銀行同業存款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,應付款項,與待出售資產直接相關之負債,存款及匯款,央行及同業融資、應付金融債券,特別股負債,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他項目,母公司股東權益合計,少數股權,股東權益總計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,預收股款(股東權益項下)之約當發行股數(單位:股),每股淨值
99/02,2801,彰化銀行,     19084973,     79730657,     22543854,              0,     24135980,              0,  1016651182,     37488985,    203092153,              0,     17506555,     23882709,         49592,     14648684,  1458815324,    103376732,              0,      1778014,     13331673,     23182716,              0,  1198789610,     28500765,              0,      8466565,  1377426075,     62094756,              0,     11228052,      8066441,     81389249,              0,     81389249,              0,              0,             13.11
99/02,2809,京城銀行,      3475328,     25037771,      1128947,              0,        799921,              0,     94083938,      2452857,      6839269,              0,     18943655,      3018118,         27123,        939642,    156746569,      1506250,              0,          5783,      7112912,        772766,              0,    128715569,      5345966,              0,      1234607,    144693853,     10512343,        105797,      1311311,        123265,     12052716,              0,     12052716,              0,              0,             11.47
99/02,2812,台中銀行,      4258499,     61349718,      1239286,              0,      3435853,              0,    231454317,      1039230,     11229462,        136851,        181549,      3451903,              0,      2566277,    320342945,      3649586,              0,        100931,        523011,      2810105,              0,    288318326,      8784170,              0,        572026,    304758155,     13719006,        766813,        819992,        278979,     15584790,              0,     15584790,              0,              0,             11.36
99/02,2836,高銀,      1759200,     22794213,        532248,      1844968,        876939,              0,    152435826,      4618484,      6336298,              0,      3551232,      2265051,         65566,        790017,    197870042,     12481598,              0,         12314,        158829,      2441712,              0,    168558831,      4000000,              0,        631982,    188285266,      5257982,      2542403,      1767676,         16715,      9584776,              0,      9584776,              0,              0,             18.23
99/02,2838,聯邦銀行,      5715074,     60340035,      4914636,         59800,     19110258,              0,    175675387,     10622105,      4804706,         61771,     59201269,      8200819,      2269377,      9780313,    360755550,     16054104,        739594,         73347,     39288039,      2983054,              0,    275332595,      4890000,              0,      1651948,    341012681,     17536620,         33811,        673178,       -265266,     17978343,      1764526,     19742869,              0,              0,             10.25
99/02,2845,遠東商銀,      3754953,     62100794,     11970851,        100002,     20506160,              0,    223557395,     11486119,      2856936,      2635178,     11458480,      2898762,      1946801,      1963054,    357235485,      9045852,              0,      3631588,              0,      3442043,              0,    303630076,     14820173,              0,        807709,    335377441,     20071489,          9302,      1589860,        187393,     21858044,              0,     21858044,              0,              0,             11.30
99/02,2849,安泰銀行,      6310069,     79234606,      1692700,        308888,      7003890,              0,    199339685,     18543979,              0,        584812,      6544586,      2616287,        221462,      4607086,    327008050,      3132862,              0,     25531369,      3766882,      3436525,              0,    269397040,      1240000,      1414865,        748949,    308668492,     16796775,      1461505,        155752,        -74474,     18339558,              0,     18339558,              0,              0,             10.92
