公司代號,公司名稱,營業收入,營業成本,營業毛利,營業費用,營業利益,營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利,所得稅費用(利益),繼續營業單位稅後淨利,停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,每股稅後盈餘,換算匯率,換算匯率參考依據
"9102","東亞科",1640767,1452421,188346,231229,-42883,23058,17037,-36862,8920,-45782,0,0,0,-45782,-36282,-9500,-0.08,22.30,資產負債表日台銀新加坡收盤價買賣平均匯率
"9105","泰金寶",23296409,22550106,746303,511458,234845,26539,140538,120846,21387,99459,0,0,0,99459,99459,0,0.15,0.960983:1(THB:NT),財報日之匯率
"910579","歐聖",871586,61697,809889,209257,600632,84,0,600716,66861,533855,0,0,0,533855,535333,-1478,0.30,RMB$1 : NT$4.96,我國與16個貿易對手通貨對美元之匯率
"911606","超級集團",1438656,990323,448333,296588,151745,36238,31122,156861,23906,132955,0,0,0,132955,137290,-4335,0.25,SGD$1:NT$22.3418,98.3.31，www.oanda.com網站公佈之匯率換算
"911609","揚子江",9802846,7811913,1990933,218498,1772435,637629,5140,2404924,138383,2266541,0,0,0,2266541,2266541,0,0.62,RMB$1：NT$ 4.69,我國與十六個貿易對手通貨對美元之匯率
"911610","聯合環境",200605,110520,90085,56972,33113,454,3561,30006,5103,24903,0,0,0,24903,24903,0,0.06,SGD$1:NT$22.68,依臺灣銀行98.6.30即期匯率
"911616","杜康控股",810738,544691,266047,113234,152813,2081,2897,151997,21141,130856,0,0,0,130856,130856,0,0.24,RMB$1:NT$4.719,2008年9月底
