公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",3386927,1816639,1437112,2803057,963397,-88219,875178,0,0,0,875178,875178,0,0.14,0.14
"2809","京城銀行",504912,56907,201597,389149,-28927,5613,-23314,0,0,0,-23314,-23314,0,-0.02,0.00
"2812","台中銀行",832933,189464,401624,717704,-96931,29207,-67724,0,0,0,-67724,-67724,0,-0.05,-0.05
"2836","高銀",328703,-10510,9347,437503,-128657,29546,-99111,0,0,0,-99111,-99111,0,-0.19,0.00
"2838","聯邦銀行",1667932,391868,520532,1295557,243711,-291766,-48055,0,0,0,-48055,-40262,-7793,-0.02,0.00
"2845","遠東商銀",701019,708705,189942,964770,255012,-43958,211054,0,0,0,211054,211054,0,0.09,0.09
"2849","安泰銀行",823514,305562,200270,602939,325867,-180784,145083,0,0,0,145083,145083,0,0.09,0.00
