公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1434","福懋興業",39549738,35082346,4467392,2385292,2082100,775990,3068469,-210379,-340081,129702,0,0,0,129702,91320,0,38382,0.05
"1435","中福國際",24264,4751,19513,42429,-22916,28920,42161,-36157,3358,-39515,0,0,0,-39515,-39514,0,-1,-0.33
"1436","華友聯",7145,2635,4510,71311,-66801,116181,82558,-33178,19,-33197,0,0,0,-33197,-33197,0,0,-0.10
"1437","勤益投控",2365309,2147458,217851,151539,66312,66495,55496,77311,31314,45997,0,0,0,45997,45554,0,443,0.22
"1440","南紡",17101039,14924943,2176096,1180593,995503,389964,216830,1168637,207327,961310,0,0,0,961310,956545,0,4765,0.64
"1441","大東紡織",1367895,1307058,60837,146935,-86098,38240,44247,-92105,181,-92286,0,0,0,-92286,-92286,0,0,-1.33
"1442","名軒",1834776,1306723,528053,140109,387944,4671,13480,379135,9258,369877,0,0,0,369877,370967,0,-1090,2.15
"1443","立益紡織",2768245,2881462,-113217,158298,-271515,188727,177087,-259875,-5788,-254087,0,0,0,-254087,-294581,0,40494,-0.87
"1444","力麗",7597177,6737301,859876,487868,371253,397022,41870,726405,2385,724020,0,0,0,724020,686824,0,37196,0.92
"1445","大宇紡織",1895688,1698362,197326,165326,32000,19038,2466,48572,4904,43668,0,0,0,43668,43668,0,0,0.30
"1446","宏和",1154852,836697,318155,304766,13389,60192,31197,42384,13970,28414,0,0,0,28414,28414,0,0,0.20
"1447","力鵬",18208450,16656928,1551522,596416,955106,117603,107531,965178,-447,965625,0,0,0,965625,966922,0,-1297,1.62
"1449","佳和實業",4926831,4938220,-11389,415398,-426787,294877,212872,-344782,92931,-437713,-183505,0,0,-621218,-621218,0,0,-3.00
"1451","年興紡織",12048854,10446855,1601999,929669,672330,621109,124269,1169170,-52449,1221619,0,0,0,1221619,1221469,0,150,2.07
"1453","大將",370703,312715,57988,31569,26419,21961,12595,35785,3921,31864,0,0,0,31864,30906,0,958,0.76
"1454","台富",2042474,1902195,140279,143593,-3314,13947,7199,3434,12111,-8677,0,0,0,-8677,-8678,0,1,-0.07
"1456","怡華",1903296,1873799,29497,167454,-137957,25959,144274,-256272,1642,-257914,0,0,0,-257914,-254850,0,-3064,-1.58
"1457","宜進",4280102,4070438,209664,160135,49529,146278,138544,57263,11132,46131,0,0,0,46131,34818,0,11313,0.18
"1459","聯發紡織",3091261,2875643,215618,131824,83794,181835,72330,193299,3511,189788,0,0,0,189788,190523,0,-735,0.66
"1460","宏遠",5549030,4664428,884602,859643,24959,61705,75786,10878,4745,6133,0,0,0,6133,6135,0,-2,0.01
"1463","強盛染整",1032516,748262,284254,120368,163886,38434,9502,192818,453,192365,0,0,0,192365,153590,0,38775,0.95
"1464","得力實業",3277703,2688893,588810,547016,41794,89099,91285,39608,-11279,50887,0,0,0,50887,36140,0,14747,0.24
"1465","偉全實業",2320022,2041531,278491,213553,64938,44055,28208,80785,16222,64563,0,0,0,64563,36648,0,27915,0.42
"1466","聚隆",3187399,2903965,283434,196175,87259,48075,65713,69621,9385,60236,0,0,0,60236,60236,0,0,0.84
"1467","南緯實業",6339807,5285408,1054399,904588,149811,107823,64173,193461,145990,47471,0,0,0,47471,84095,0,-36624,0.51
"1468","昶和纖維",996423,1021854,-25431,183342,-208773,21837,47517,-234453,6290,-240743,0,0,0,-240743,-220252,0,-20491,-1.37
"1469","理隆纖維",634401,537509,96892,56322,40570,45225,22611,63184,1247,61937,0,0,0,61937,61935,0,2,0.50
"1471","首利",8540777,7917700,623077,435555,187522,63821,33198,218145,25543,192602,0,0,0,192602,192602,0,0,1.23
"1472","三洋紡",906336,989781,-83445,88621,-172066,8985,76111,-239192,3782,-242974,0,0,0,-242974,-202338,0,-40636,-2.46
"1473","台南企業",9173356,7137583,2035773,1522345,513428,151950,105043,560335,199597,360738,0,0,0,360738,277825,0,82913,1.89
"1474","弘裕",2725394,2443579,281815,217853,63962,19571,48654,34879,20868,14011,0,0,0,14011,13989,0,22,0.25
"1475","本盟光電",999727,1061695,-61968,107295,-169263,61857,50753,-158159,4828,-162987,0,0,0,-162987,-133258,0,-29729,-2.87
"1476","儒鴻",6193893,4656597,1537296,865792,671504,26854,95416,602942,224635,378307,0,0,0,378307,376866,0,1441,1.95
"1477","聚陽實業",13310931,10427722,2883209,1534339,1348870,104823,238304,1215389,334741,880648,0,0,0,880648,880910,0,-262,5.80
"1503","士電",20282394,14985997,5296397,2068872,3227525,281832,80571,3428786,397187,3031599,0,0,0,3031599,3003882,0,27717,5.77
"1504","東元電機",40042522,29748669,10293853,7504741,2791927,1281277,1291507,2781697,819620,1962077,0,0,0,1962077,1957096,0,4981,1.09
"1506","正道",1175217,1041092,134125,209962,-75837,90622,121537,-106752,24866,-131618,0,0,0,-131618,-127636,0,-3982,-1.25
"1507","永大機電",11943936,8713645,3230291,1958332,1271959,150559,70468,1352050,334371,1017679,0,0,0,1017679,1020757,0,-3078,2.50
"1512","瑞利",4124912,3527647,597265,558324,38941,23872,118760,-55947,-7214,-48733,0,0,0,-48733,-56005,0,7272,-0.31
"1513","中興電",10127882,8295621,1832261,1410126,422135,400888,168716,654307,126727,527580,0,0,0,527580,549422,0,-21842,1.17
"1514","亞力電機",3292187,2839605,452582,400692,51891,34497,15363,71025,33668,37357,0,0,0,37357,35930,0,1427,0.19
"1515","力山",3197228,2318631,878597,657691,222571,54420,82617,194374,50213,144161,0,0,0,144161,146973,0,-2812,0.64
"1516","川飛",229366,222925,6441,67323,-60882,2913,15199,-73168,140,-73308,0,0,0,-73308,-73308,0,0,-0.75
"1517","利奇機械",2668344,2223252,445092,263165,181927,42033,6105,217855,55769,162086,0,56018,0,218104,199826,0,18278,0.88
"1519","華城電機",6763725,5391209,1372516,848682,523834,61167,71061,513940,94478,419462,0,0,0,419462,423905,0,-4443,1.70
"1521","大億",3100844,2580288,520556,342384,180090,113339,13937,279492,23266,256226,0,0,0,256226,256226,0,0,3.36
"1522","堤維西",11966682,9576314,2390368,1716803,675720,224947,309771,590896,5177,585719,0,0,0,585719,552362,0,33357,2.00
"1523","臺灣開億",6011433,5169638,841795,604061,237734,174615,86123,326226,57823,268403,0,0,0,268403,260794,0,7609,1.56
"1524","耿鼎企業",3291917,2863221,428696,409496,19200,21704,80021,-39117,-9280,-29837,0,0,0,-29837,-29837,0,0,-0.19
"1525","江申工業",927907,861415,66492,78700,-12208,253660,4117,237335,13273,224062,0,0,0,224062,224062,0,0,3.40
"1526","日馳",504781,421629,83152,86534,-3382,4617,12738,-11503,8525,-20028,0,0,0,-20028,-20028,0,0,-0.32
"1527","鑽全",2083515,1518981,564534,303837,260697,312511,269639,303569,138746,164823,0,0,0,164823,164823,0,0,0.96
"1528","恩德",1966379,1494036,472343,463727,8616,73686,54976,27326,5884,21442,0,0,0,21442,17018,0,4424,0.14
"1529","樂士",397187,424652,-27465,121242,-148707,27111,129590,-251186,53,-251239,0,0,0,-251239,-251342,0,103,-1.57
"1530","亞崴機電",1575879,1202923,372956,311992,60964,17764,21772,56956,17831,39125,0,0,0,39125,39125,0,0,0.44
"1531","高林股",2321121,1720415,600706,530185,70521,53530,24404,99647,-12531,112178,0,0,0,112178,100044,0,12134,0.52
"1532","勤美",15159012,11702166,3456846,1632434,1824412,4383640,401831,5806221,761217,5045004,0,0,0,5045004,2774941,0,2270063,10.02
"1533","車王電",1759678,1190798,568880,486794,82086,40054,27759,94381,80870,13511,0,0,0,13511,13512,0,-1,0.14
"1535","中宇",5865570,5204463,661107,256889,404218,124536,335,528419,109389,419030,0,0,0,419030,419030,0,0,3.71
"1536","和大工業",1404942,1192365,212577,349787,-137210,20829,912108,-1028489,-48727,-979762,0,0,0,-979762,-979279,0,-483,-6.97
"1537","廣隆光電",3823685,3010968,812717,384869,427848,84791,77124,435515,93731,341784,0,0,0,341784,345128,0,-3344,5.07
"1538","正峰新",1311924,1163294,148630,407337,-258707,158798,71633,-171542,-18541,-153001,0,0,0,-153001,-153001,0,0,-0.94
"1539","巨庭機械",978118,921691,56427,109948,-53521,15686,25837,-63672,-624,-63048,0,0,0,-63048,-63048,0,0,-0.96
"1540","喬福機械",1542744,1028991,513753,197475,316278,30631,1941,344968,92126,252842,0,0,0,252842,252837,0,5,3.19
"1558","伸興",3271392,2284290,987102,368744,618358,28561,5989,640930,146762,494168,0,0,0,494168,494168,0,0,11.28
"1568","倉佑",1015867,1020398,-4531,190098,-194629,47176,72386,-219839,11353,-231192,0,0,0,-231192,-225260,0,-5932,-2.73
"1582","信錦",5939918,4212711,1727207,703722,1023485,38568,27386,1034667,257388,777279,0,0,0,777279,769484,0,7795,5.69
"1583","程泰",2568272,1995636,572636,530805,41831,85213,48276,78768,15095,63673,0,0,0,63673,32369,0,31304,0.35
"1590","F-亞德",105513,56330,49183,36006,13177,513,3321,10369,5247,5122,0,0,0,5122,7063,0,-1941,1.30
"1603","華電",2918672,2372528,546144,131313,414831,76386,53373,437844,-11479,449323,0,0,0,449323,449254,0,69,1.58
"1604","聲寶",8850823,7198005,1652818,1821278,-168460,381554,208182,4912,102557,-97645,0,0,0,-97645,-94655,0,-2990,-0.11
"1605","華新",132958813,123278702,9680111,4234306,5445805,792489,3427209,2811085,692561,2118524,0,0,0,2118524,1435436,0,683088,0.47
"1608","華榮",12658807,11521469,1137338,292544,844794,633890,55914,1422770,-33829,1456599,0,0,0,1456599,955277,0,501322,1.79
"1609","大亞電線",16350536,15284067,1066469,665239,401230,274450,356794,318886,109688,209198,0,0,0,209198,100134,0,109064,0.18
"1611","中電",4238331,3263101,975230,644076,331154,221318,144936,407536,60559,346977,0,0,0,346977,368854,0,-21877,0.97
"1612","宏泰",5717837,5381146,336691,180483,156208,213507,77293,292422,53483,238939,0,0,0,238939,242761,0,-3822,0.75
"1613","台一",24779067,24060773,718294,434194,284100,191680,455199,20581,-26671,47252,0,0,0,47252,47252,0,0,-0.41
"1614","三洋電",6441999,4912095,1529904,1231357,298547,110125,59949,348723,110028,238695,0,0,0,238695,234749,0,3946,0.77
"1615","大山",3843459,3585058,258401,116862,141539,59398,7054,193883,35485,158398,0,0,0,158398,0,0,158398,1.64
"1616","億泰",4002460,3787528,214932,226526,-11594,40919,81683,-52358,9953,-62311,0,0,0,-62311,-58680,0,-3631,-0.31
"1617","榮星電線",3391463,3265185,126278,263010,-136732,66194,44615,-115153,-29019,-86134,0,0,0,-86134,-76656,0,-9478,-0.65
"1618","合機公司",2920686,2714211,206475,135483,70992,396584,15840,451736,64036,387700,0,0,0,387700,387700,0,0,1.66
"1701","中化",4353831,2860474,1493357,1203194,290163,210585,62627,438121,39704,398417,0,0,0,398417,387913,0,10504,1.30
"1702","南僑化工",7995269,5315042,2680227,2008697,671530,65302,151973,584859,87962,496897,0,0,0,496897,375371,0,121526,1.54
"1704","榮化",35837083,30856948,4980135,2157730,2822405,1360515,650940,3531980,664137,2867843,0,0,0,2867843,2945054,0,-77211,4.27
"1707","葡萄王",2821859,1734474,1087385,550849,536536,135996,60381,612151,133123,479028,0,0,0,479028,379341,0,99687,2.91
"1708","東鹼",2680877,2167629,513248,299978,213270,86378,23679,275969,28438,247531,0,0,0,247531,245398,0,2133,1.55
"1709","和益化工",8004218,6917207,1087011,603271,483740,119737,80354,523123,141136,381987,0,0,0,381987,329618,0,52369,1.07
"1710","東聯",9809064,8314243,1494821,588554,906267,1297395,106689,2096973,319841,1777132,0,0,0,1777132,1434703,0,342429,1.81
"1711","永光化學",6481482,5137289,1344193,1025184,319009,162010,91763,389256,58482,330774,0,0,0,330774,318150,0,12624,0.82
"1712","興農",12825573,9382107,3443466,3112572,330894,176010,67656,439248,66611,372637,0,0,0,372637,368383,0,4254,1.07
"1714","和桐化學",35000201,32553238,2446963,1172881,1274082,398468,353067,1319483,19536,1299947,0,0,0,1299947,1069104,0,230843,1.75
"1715","萬洲化學",8506854,6952719,1554135,1224219,329916,332566,485965,176517,37697,138820,0,0,0,138820,103442,0,35378,0.47
"1717","長興材料",28544031,22518361,6025670,3378142,2647528,1555084,686637,3515975,350469,3165506,0,0,0,3165506,3155968,0,9538,3.52
"1720","生達化學",2284616,1235437,1049179,746515,302664,30035,15684,317015,24198,292817,0,0,0,292817,293463,0,-646,1.88
"1721","三晃",1369325,1263754,105571,119576,-14005,26015,74666,-62656,0,-62656,0,0,0,-62656,-62656,0,0,-0.85
"1722","台肥",17124755,14319496,2805259,925266,1879993,2316430,1951078,2245345,978457,1266888,0,0,0,1266888,1266888,0,0,1.29
"1723","中碳",5437891,3744552,1693339,313384,1379955,180078,7417,1552616,254839,1297777,0,0,0,1297777,1297777,0,0,5.64
"1724","台硝",1509589,1238029,271560,182506,89054,45939,86768,48225,21591,26634,0,0,0,26634,25444,0,1190,0.20
"1725","元禎",9148077,8789325,358752,212125,146627,89929,61892,174664,28354,146310,0,0,0,146310,146310,0,0,1.08
"1726","永記造漆",6404595,4886799,1517796,764818,752978,110306,26984,836300,83598,752702,0,0,0,752702,752702,0,0,4.65
"1727","中華化學",1250539,1051481,199058,129191,69867,20288,12524,77631,23098,54533,0,0,0,54533,57447,0,-2914,0.77
"1729","必翔實業",1586503,933382,653121,605145,47976,26522,80299,-5801,59850,-65651,0,0,0,-65651,19359,0,-85010,0.11
"1730","花仙子",926834,480147,446687,384578,62109,26228,2847,85490,11827,73663,0,0,0,73663,73663,0,0,1.38
"1731","美吾華",2858709,2220706,638003,625182,12821,162845,80557,95109,32557,62552,0,0,0,62552,57629,0,4923,0.50
"1732","毛寶",664665,354940,309725,268848,40877,2636,229,43284,8750,34534,0,0,0,34534,34534,0,0,0.81
"1733","五鼎",1438917,826474,612443,162982,449461,7172,29830,426803,100320,326483,0,0,0,326483,326483,0,0,3.42
"1734","杏輝藥品",1813468,1089574,723894,588984,134910,59071,52727,141254,28915,112339,0,0,0,112339,131034,0,-18695,1.16
"1735","日勝化",4502034,3834343,667691,442222,225469,15940,71313,170096,35233,134863,0,0,0,134863,134184,0,679,1.49
"1736","喬山健康",10089365,5408037,4681328,4654628,26700,168437,247362,-52225,20003,-72228,0,0,0,-72228,-65526,0,-6702,-0.34
"1762","中化合成",1126848,598396,528452,230495,297957,12863,62827,247993,1612,246381,0,0,0,246381,245105,0,1276,3.62
"1773","勝一化工",4912973,3923803,989170,451032,538138,83792,18411,603519,142955,460564,0,0,0,460564,460564,0,0,3.51
"1789","台灣神隆",3813072,1913639,1899433,733352,1166081,28679,91210,1103550,64256,1039294,0,0,0,1039294,1041033,0,-1739,1.89
"1802","台玻",31689744,26626183,5063561,2973261,2090300,370484,597789,1862995,259334,1603661,0,0,0,1603661,1321287,0,282374,0.80
"1805","寶徠",439359,421301,18058,75881,-57823,4288,30793,-84328,0,-84328,0,0,0,-84328,-84328,0,0,-1.40
"1806","冠軍",5749931,3331006,2418925,1780243,638682,606335,268708,976309,151269,825040,0,0,0,825040,825405,0,-365,2.26
"1809","中釉",3660233,2860013,800220,552713,247507,295281,64141,478647,99154,379493,0,0,0,379493,235017,0,144476,1.38
"1810","和成",4222706,3320570,902136,1205717,-303581,215345,144683,-232919,21256,-254175,0,0,0,-254175,-243266,0,-10909,-0.66
"1902","台紙",5619387,5249575,369812,472510,-102698,223266,120594,-26,61497,-61523,0,0,0,-61523,-95046,0,33523,-0.28
"1903","士紙",1749560,1655472,94088,352803,-258715,20925,12680,-250470,0,-250470,0,0,0,-250470,-250470,0,0,-0.96
"1904","正隆",30430199,24431483,5998716,3897098,2101618,400480,720399,1781699,279029,1502670,0,0,0,1502670,1123879,0,378791,1.09
"1905","華紙",7113997,7193145,-79148,470938,-550086,57865,62432,-554653,-106906,-447747,0,0,0,-447747,-480163,0,32416,-0.80
"1906","寶隆",715624,645432,70192,71005,-813,175218,23662,150743,14688,136055,0,0,0,136055,43846,0,92209,0.30
"1907","永豐餘",41796809,34794894,7001915,6020838,981077,3501303,2127936,2354444,373298,1981146,0,0,0,1981146,1831965,0,149181,1.14
"1909","榮成",11595464,10138281,1457183,1218492,238691,265610,441838,62463,89514,-27051,0,0,0,-27051,-40517,0,13466,-0.08
"2002","中鋼",251112296,223606000,27506296,10577244,16959504,6879909,2413538,21425875,-380920,21806795,0,0,0,21806795,19602517,0,2204278,1.54
"2006","東和鋼鐵",23949009,21607702,2341307,1460293,881014,453769,149776,1185007,304728,880279,0,0,0,880279,879039,0,1240,0.96
"2008","高興昌",6469124,6593891,-124767,363477,-488244,461331,397884,-424797,14922,-439719,0,0,0,-439719,-420382,0,-19337,-1.13
"2010","春源鋼鐵",19557236,18745754,811482,720397,91085,617671,215655,493101,96720,396381,0,0,0,396381,416413,0,-20032,0.67
"2012","春雨",5633687,5207019,426668,899775,-473107,54180,209044,-627971,46484,-674455,0,0,0,-674455,-719772,0,45317,-2.65
"2013","中鋼構",13016885,12441359,575526,331223,244303,142512,39892,346923,124141,222782,0,0,0,222782,222782,0,0,1.45
"2014","中鴻",36854171,36956031,-101860,1247451,-1349311,2201165,310251,541603,-1470,543073,0,0,0,543073,543073,0,0,0.34
"2017","官田鋼",4745889,4265878,480011,339727,140284,58268,94875,103677,67077,36600,0,0,0,36600,11727,0,24873,0.04
"2020","美亞鋼管",6940635,6337046,603589,538575,65014,494448,364496,194966,136617,58349,0,0,0,58349,169429,0,-111080,0.82
"2022","聚亨",6529728,7187173,-657445,927408,-1584853,61354,321217,-1844716,3435,-1848151,0,0,0,-1848151,-1465025,0,-383126,-2.65
"2023","燁輝",44820013,42035365,2784648,2102302,679438,561330,883185,357583,155438,202145,0,0,0,202145,285749,0,-83604,0.20
"2024","志聯工業",1442239,1587307,-145068,83853,-228921,5394,50294,-273821,-2650,-271171,0,0,0,-271171,-253072,0,-18099,-2.26
"2025","千興",4506738,4399840,106898,103199,3699,147985,146363,5321,-10217,15538,0,0,0,15538,15516,0,22,0.06
"2027","大成鋼",20979749,17059852,3919897,2953742,966155,277576,704527,539204,190897,348307,0,0,0,348307,303013,0,45294,0.62
"2028","威致鋼鐵",5689826,5114493,575333,256270,319063,146734,92706,373091,87517,285574,0,0,0,285574,285577,0,-3,1.10
"2029","盛餘",13923689,13131142,792547,765076,27471,38016,28258,37229,31535,5694,0,0,0,5694,10241,0,-4547,0.03
"2030","彰源",7324123,6629211,694912,520344,174568,53739,102435,125872,-33119,158991,0,0,0,158991,158989,0,2,0.58
"2031","新光鋼",5990130,6588503,-598373,163691,-762064,517284,145600,-390380,-150022,-240358,0,0,0,-240358,-247809,0,7451,-0.91
"2034","允強",13613827,12729597,884230,550771,333459,31067,44159,320367,90306,230061,0,0,0,230061,230061,0,0,0.62
"2049","上銀科技",4373680,2995010,1378670,1056828,323677,49610,90005,283282,4215,279067,0,0,0,279067,279067,0,0,1.31
"2059","川湖",2174573,1051418,1123155,348621,774534,111393,73666,812261,163819,648442,0,0,0,648442,648442,0,0,7.48
"2062","橋椿",4632621,3631474,1001147,495052,506095,20839,20112,506822,86745,420077,0,0,0,420077,420077,0,0,2.60
"2101","南港輪胎",10581829,8445359,2136470,1073749,1064291,577383,193960,1447714,130925,1316789,0,0,0,1316789,1316789,0,0,1.94
"2102","泰豐輪胎",7800121,6148087,1652034,846353,805681,52117,151616,706182,93824,612358,0,0,0,612358,612177,0,181,1.93
"2103","台橡",22112107,17285825,4826282,1117460,3708822,320702,242745,3786779,939134,2847645,0,0,0,2847645,2331579,0,516066,3.59
"2104","中橡",17472608,14651914,2820694,1946097,874597,1349630,978766,1245461,560608,684853,0,0,0,684853,812586,0,-127733,1.85
"2105","正新",84501488,59420017,25081471,7741781,17345444,1135443,990105,17490782,3230202,14260580,0,0,0,14260580,13431251,0,829329,8.15
"2106","建大",19324885,13905508,5419377,2101087,3318290,176828,192684,3302434,781383,2521051,0,0,0,2521051,2492091,0,28960,4.51
"2107","厚生",3356574,1814614,1541960,336995,1204965,16454,35985,1185434,65871,1119563,0,0,0,1119563,1119734,0,-171,2.22
"2108","南帝化工",5411101,4113015,1298086,547980,750106,42918,72463,720561,164989,555572,0,0,0,555572,555572,0,0,1.76
"2109","華豐橡膠",7075580,5889325,1186255,857968,328287,90069,131253,287103,101952,185151,0,0,0,185151,157810,0,27341,0.49
