公司代號,公司名稱,收入,費用,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位稅後淨利(淨損),停業單位損益,列計非常損益及會計原則變動累積影響數前損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,每股盈餘
"2855","統一證券",6510566,4242369,2268197,241226,2026971,0,2026971,0,0,2026971,2025194,1777,1.76
"2856","元富證券",13205656,11394494,1811162,384589,1426573,0,1426573,0,0,1426573,1426573,0,1.04
"6005","群益證",8693174,5222344,3470830,855989,2614841,0,2614841,0,0,2614841,2545331,69510,1.58
"6012","金鼎證券",4458403,3923338,535065,65141,469924,0,469924,0,0,469924,471964,-2040,0.44
