公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",11747341,7608586,896101,9598206,8861620,-1329944,7531676,0,0,0,7531676,7531676,0,1.04,1.04
"2809","京城銀行",2654700,1412737,4574,1110801,2952062,-483063,2468999,0,0,0,2468999,2468999,0,2.36,2.08
"2812","台中銀行",4050663,1149866,89124,2642929,2468476,-404385,2064091,0,0,0,2064091,2064091,0,0.89,0.82
"2836","高銀",1562585,594208,315184,1492190,349419,-42825,306594,0,0,0,306594,306594,0,0.43,0.00
"2838","聯邦銀行",4282251,2544783,-736260,4945462,2617832,-408078,2209754,0,0,0,2209754,2202264,7490,1.20,1.09
"2845","遠東商銀",2993483,4204328,375211,4317960,2504640,-266768,2237872,0,0,0,2237872,2237872,0,1.00,1.00
"2847","大眾銀行",3880058,3048970,731305,4492102,1705621,-262252,1443369,0,0,0,1443369,1447260,-3891,0.66,0.65
"2849","安泰銀行",2696258,3006676,280095,2707470,2715369,-305020,2410349,0,0,-179,2410170,2410170,0,1.43,1.36
