公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",18636935,12380207,7149656,11610382,12257104,-3773823,8483281,0,0,0,8483281,8483281,0,1.63,1.37
"2809","京城銀行",2852618,327726,943508,1886269,350567,-2695,347872,0,0,0,347872,347872,0,0.32,0.00
"2812","台中銀行",5331825,817638,985969,3031037,2132457,-354996,1777461,0,0,0,1777461,1776645,816,1.50,0.00
"2836","高銀",2043753,126280,170433,1749689,249911,-108064,141847,0,0,0,141847,141847,0,0.28,0.00
"2838","聯邦銀行",7128347,1254829,8472724,6372191,-6461739,1444787,-5016952,0,0,0,-5016952,-4942358,-74594,-2.65,0.00
"2845","遠東商銀",4264415,4065327,4745744,4682212,-1098214,298353,-799861,0,0,0,-799861,-780091,-19770,-0.42,0.00
"2849","安泰銀行",4133871,-15307557,7864205,2404062,-21441953,4662528,-16779425,0,0,0,-16779425,-16779425,0,-7.61,0.00
