公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1101","台泥",76644676,61254542,15390134,2498024,12892110,3399477,3365360,12926227,1770170,11156057,0,0,0,11156057,8255133,0,2900924,2.55
"1102","亞泥",35946525,30006694,5939831,1926803,4013028,8652359,1899482,10765905,669949,10095956,0,0,0,10095956,10100422,0,-4466,3.69
"1103","嘉泥",10466378,8303062,2163316,932856,1230460,1043389,464649,1809200,618063,1191137,0,0,0,1191137,979821,0,211316,1.80
"1104","環球水泥",8092722,7409224,683498,748503,-65005,859033,319797,474231,47827,426404,0,0,0,426404,402663,0,23741,0.72
"1108","幸福水泥",4903924,4385502,518422,339866,178556,188432,230732,136256,8656,127600,0,0,0,127600,127263,0,337,0.31
"1109","信大水泥",2559185,2037075,522110,216150,305960,204540,134919,375581,115256,260325,0,0,0,260325,249627,0,10698,0.58
"1110","東泥",1909921,1688595,221326,91235,130091,183635,8201,305525,36829,268696,0,0,0,268696,268575,0,121,0.47
"1201","味全公司",18856831,12648452,6208379,5600094,608285,222196,373343,457138,27279,429859,0,0,0,429859,451084,0,-21225,0.89
"1203","味王公司",5058184,4135490,922694,849813,72881,66072,105330,33623,26690,6933,0,0,0,6933,10472,0,-3539,0.12
"1210","大成長城",55416662,49881611,5535051,3881334,1653717,821657,536845,1938529,308972,1629557,0,0,0,1629557,1083841,0,545716,2.80
"1213","大飲",679364,575091,104273,114528,-10255,22843,5077,7511,1956,5555,0,0,0,5555,5555,0,0,0.11
"1215","卜蜂企業",12690752,11395984,1294768,867215,427553,28062,64954,390661,88973,301688,0,0,0,301688,297060,0,4628,1.28
"1216","統一",288592383,209854650,78737733,67834224,10903509,15017781,8444407,17476883,2439215,15037668,0,0,0,15037668,11016987,0,4020681,3.10
"1217","愛之味",5634237,3748851,1885386,2065643,-180257,390583,540703,-330377,-74520,-255857,0,0,0,-255857,-239427,0,-16430,-0.67
"1218","泰山企業",10563511,8383788,2179723,2429185,-251096,750311,483596,15619,9269,6350,0,0,0,6350,50043,0,-43693,0.17
"1219","福壽實業",7888852,7079222,809630,594871,214759,59316,51021,223054,62647,160407,0,0,0,160407,169255,0,-8848,0.63
"1220","台榮",3099073,2897865,201208,218981,-17773,53186,61037,-25624,10336,-35960,0,0,0,-35960,-34774,0,-1186,-0.20
"1225","福懋油",9707373,9076509,630864,370939,259247,62851,98166,223932,20441,203491,0,0,0,203491,183350,0,20141,1.13
"1227","佳格",10942107,6847476,4094631,3510859,583772,184250,224769,543253,155085,388168,0,0,0,388168,381168,0,7000,1.20
"1229","聯華實業",5726724,5470846,255878,393303,-137425,1654165,98478,1418262,55324,1362938,0,0,0,1362938,1482143,0,-119205,2.09
"1231","聯華食品",3519412,2545313,974099,849005,125094,61489,85481,101102,25999,75103,0,0,0,75103,81057,0,-5954,0.70
"1232","大統益",14113103,12920488,1192615,463801,728814,47919,79397,697336,181399,515937,0,0,0,515937,514257,0,1680,3.21
"1233","天仁",1803221,737906,1065315,897457,167858,14709,24845,157722,23824,133898,0,0,0,133898,132393,0,1505,1.51
"1234","黑松",4057041,2636430,1420611,1434068,-13457,488524,162464,312603,162715,149888,0,0,0,149888,149888,0,0,0.28
"1235","興泰",536755,465410,71345,87192,-15847,119876,21354,82675,8380,74295,0,0,0,74295,75900,0,-1605,1.75
"1236","宏亞食品",2016349,1352571,663778,483173,180605,20756,16347,185014,45413,139601,0,0,0,139601,139601,0,0,1.72
"1301","台塑",193582532,165655649,27926883,9359445,18575135,34420920,2306950,50689105,2878466,47810639,0,0,0,47810639,47810639,0,0,8.36
"1303","南亞塑膠",346390430,275067536,71322894,16610490,54684130,24039591,4977350,73746371,11667136,62079235,0,0,0,62079235,59046642,0,3032593,7.75
"1304","台聚",56208509,50092150,6116359,3609927,2506432,1178384,974861,2709955,493761,2216194,0,0,0,2216194,1462968,0,753226,2.01
"1305","華夏",14022592,12797128,1225464,1085725,139739,167218,247507,59450,18244,41206,0,0,0,41206,46566,0,-5360,0.11
"1307","三芳化工",7219315,5744109,1475206,1016883,458323,151092,80673,528742,13800,514942,0,0,0,514942,514942,0,0,2.06
"1308","亞聚",6061111,5071168,989943,237385,752558,297687,48488,1001757,216064,785693,0,0,0,785693,785693,0,0,3.01
"1309","台達化工",18499333,17600643,898690,695518,203172,388338,306645,284865,72864,212001,0,0,0,212001,212001,0,0,0.78
"1310","台苯",22528600,21284814,1243786,665138,578648,272101,238918,611831,211708,400123,0,0,0,400123,386046,0,14077,0.76
"1312","國喬石化",28742926,26031449,2711477,1285342,1426135,585381,552670,1458846,193677,1265169,16963,0,0,1282132,1186191,0,95941,1.82
"1313","聯成",32345028,29954637,2390391,987434,1402957,1428418,463230,2368145,434159,1933986,0,0,0,1933986,1954642,0,-20656,2.47
"1314","中石化",40166727,35741349,4425378,1335865,3089244,2594671,2473205,3210710,336993,2873717,0,0,0,2873717,2867651,0,6066,1.70
"1315","達新工業",4837063,3999623,837440,632223,205217,297893,87199,415911,62944,352967,0,0,0,352967,352802,0,165,1.59
"1316","上曜",1071045,940858,130187,120584,9603,40527,29792,20338,703,19635,0,0,0,19635,8851,0,10784,0.13
"1319","東陽",16580583,12624793,3955790,2731978,1225491,567939,572572,1220858,159997,1060861,0,0,0,1060861,993179,0,67682,2.41
"1321","大洋",5848282,5353778,494504,439561,54943,52923,294146,-186280,43987,-230267,0,0,0,-230267,-228940,0,-1327,-1.04
"1323","永裕",2022668,1608145,414523,290828,123695,53522,40031,137186,35016,102170,0,0,0,102170,72313,0,29857,0.97
"1324","地球工業",1268332,1146810,121522,161830,-40308,25362,1038,-15984,17800,-33784,0,0,0,-33784,-33784,0,0,-0.45
"1325","恒大",1111955,948846,163109,66112,96997,19896,4475,112418,11717,100701,0,0,0,100701,105612,0,-4911,1.19
"1326","台化",260155185,225310412,34844773,9589532,25255241,30721483,3717742,52258982,3599890,48659092,0,0,0,48659092,47692651,0,966441,8.63
"1402","遠東新",163812806,122313954,41498852,23928040,17571368,7377904,4310041,20639231,3307947,17331284,0,0,0,17331284,11367097,0,5964187,2.54
"1410","南染",549597,448733,100864,107770,-6906,30692,7256,16530,1093,15437,0,0,0,15437,13637,0,1800,0.15
"1413","宏洲纖維",4908163,4740685,167478,118757,48721,81559,28801,101479,54841,46638,0,0,0,46638,23700,0,22938,0.08
"1416","廣豐",477516,336898,140618,229800,-89182,195277,72707,33388,1446,31942,373,0,0,32315,31108,0,1207,0.07
"1417","嘉裕",1653734,1093411,560323,658390,-98067,295425,136078,61280,17554,43726,0,0,0,43726,48710,0,-4984,0.13
"1418","東華",3394996,3385953,9043,237321,-228278,47553,146309,-327034,36713,-363747,0,0,0,-363747,-363767,0,20,-1.50
"1419","新紡",664040,449811,214229,214281,-52,114204,54180,59972,9004,50968,0,0,0,50968,50968,0,0,0.17
"1432","大魯閣",2601945,2054284,547661,228700,318961,88059,73784,333236,16295,316941,-12602,0,0,304339,288576,0,15763,3.79
"1434","福懋興業",41490958,36637727,4853231,2582575,2270656,7132478,1229018,8174116,308143,7865973,0,0,0,7865973,7373791,0,492182,4.38
"1435","中福國際",60280,35778,24502,33514,-9012,46430,17506,19912,9886,10026,0,0,0,10026,13570,0,-3544,0.21
"1436","華友聯",4311,2203,2108,62780,-60672,244366,257006,-73312,-14001,-59311,0,0,0,-59311,-59311,0,0,-0.18
"1437","勤益投控",2849355,2432521,416834,145805,271029,117621,101282,287368,73177,214191,0,0,0,214191,209062,0,5129,1.04
"1440","南紡",16751421,14541278,2210143,1077730,1132413,1129589,205024,2056978,378652,1678326,0,0,0,1678326,1704707,0,-26381,1.14
"1441","大東紡織",1922927,1699275,223652,151423,72229,34444,105393,1280,18642,-17362,0,0,0,-17362,-17362,0,0,-0.16
"1442","名軒",692300,471325,220975,76858,144117,6278,3066,147329,0,147329,0,0,0,147329,147329,0,0,1.03
"1443","立益紡織",4068943,4005315,63628,313049,-249421,63837,256650,-442234,6962,-449196,0,0,0,-449196,-356625,0,-92571,-1.60
"1444","力麗",28338557,26525942,1812615,1064539,748076,393310,583339,558047,4604,553443,0,0,0,553443,401161,0,152282,0.06
"1445","大宇紡織",2464432,2254628,209804,188364,21440,78926,128062,-27696,4372,-32068,0,0,0,-32068,-32083,0,15,-0.20
"1446","宏和",1562959,1075450,487509,361996,125513,92987,46832,171668,9051,162617,0,0,0,162617,162617,0,0,1.17
"1447","力鵬",22362431,21429610,932821,595492,337329,158409,301531,194207,-30540,224747,0,0,0,224747,227181,0,-2434,0.37
"1449","佳和實業",7560464,7367967,192497,696820,-504323,412714,403792,-495401,27190,-522591,0,0,0,-522591,-513298,0,-9293,-1.67
"1451","年興紡織",14924060,13666484,1257576,801514,456062,1221765,185847,1491980,223361,1268619,0,0,0,1268619,1268596,0,23,2.12
"1452","宏益",2307957,2175517,132440,85293,47147,162348,103273,106222,30863,75359,0,0,0,75359,75359,0,0,0.55
"1453","大將",682654,578454,104200,47798,56402,15559,24326,47635,1816,45819,0,0,0,45819,45297,0,522,0.70
"1454","台富",2517361,2328774,188587,166038,22549,30239,34010,18778,4955,13823,0,0,0,13823,13823,0,0,0.11
"1455","集盛",15224376,14612402,611974,361214,250760,196634,226628,220766,48930,171836,0,0,0,171836,171836,0,0,0.36
"1456","怡華",3158248,2939462,218786,184734,34052,143034,228159,-51073,1552,-52625,0,0,0,-52625,-28435,0,-24190,-0.26
"1457","宜進",5734977,5540059,194918,165518,29400,189466,367612,-148746,654,-149400,0,0,0,-149400,132,0,-149532,0.00
"1459","聯發紡織",3569885,3310475,259410,147573,111837,424230,184029,352038,51162,300876,0,0,0,300876,300019,0,857,0.94
"1460","宏遠",7289515,6352091,937424,908094,29330,197324,95923,130731,15175,115556,0,0,0,115556,115551,0,5,0.25
"1463","強盛染整",1003228,923958,79270,138085,-58815,25127,94181,-127869,6038,-133907,0,0,0,-133907,-111478,0,-22429,-0.69
"1464","得力實業",3922562,3385244,537318,543206,-5888,111559,30472,75199,-6960,82159,0,0,0,82159,40873,0,41286,0.24
"1465","偉全實業",2515522,2219908,295614,214034,81580,90184,38740,133024,4576,128448,0,0,0,128448,76201,0,52247,0.88
"1466","聚隆",4118864,3743674,375190,241809,133381,20120,78202,75299,-1048,76347,0,0,0,76347,76347,0,0,1.07
"1467","南緯實業",6382673,5483195,899478,932459,-32981,289041,102386,153674,71181,82493,0,0,0,82493,84354,0,-1861,0.52
"1468","昶和纖維",1780715,1608009,172706,231282,-58576,32878,33778,-59476,291,-59767,0,0,0,-59767,-59671,0,-96,-0.37
"1469","理隆纖維",628727,571556,57171,51769,5402,29177,43496,-8917,2660,-11577,0,0,0,-11577,-11579,0,2,-0.09
