公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",3478686,2379854,242750,3051875,2563915,-397790,2166125,0,0,0,2166125,2166125,0,0.35,0.35
"2809","京城銀行",810012,288364,-82182,357498,823060,-104953,718107,0,0,0,718107,718107,0,0.68,0.61
"2812","台中銀行",1178974,149235,13562,826800,487847,-111472,376375,0,0,0,376375,376375,0,0.22,0.22
"2836","高銀",487598,113742,875672,467241,-741573,-716,-742289,0,0,0,-742289,-742289,0,-1.41,0.00
"2838","聯邦銀行",1646331,236995,-83306,1441360,525272,-117046,408226,0,0,0,408226,404021,4205,0.22,0.21
"2845","遠東商銀",961256,981421,-322406,1294875,970208,-134344,835864,0,0,0,835864,835864,0,0.42,0.41
"2849","安泰銀行",756765,449987,29684,903957,273111,-39461,233650,0,0,0,233650,233650,0,0.14,0.14
