公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1101","台泥",25350298,20813117,4537181,1111719,3425462,442224,986615,2881071,499369,2381702,0,0,0,2381702,1320057,0,1061645,0.36
"1102","亞泥",14255486,12045139,2210347,523030,1687317,1823959,512924,2998352,385150,2613202,0,0,0,2613202,2227245,0,385957,0.72
"1103","嘉泥",1355689,1054635,301054,111939,189115,299964,60243,428836,58431,370405,0,0,0,370405,334269,0,36136,0.55
"1104","環球水泥",1151800,1059065,92735,86703,6032,139556,20257,125331,-1687,127018,0,0,0,127018,122120,0,4898,0.20
"1108","幸福水泥",995565,979408,16157,70754,-54597,2368,39477,-91706,-15465,-76241,0,0,0,-76241,-76582,0,341,-0.19
"1109","信大水泥",418608,405212,13396,67126,-53730,19473,10738,-44995,-6078,-38917,0,0,0,-38917,-34538,0,-4379,-0.08
"1110","東泥",352847,323375,29472,14715,14757,13453,2286,25924,2651,23273,0,0,0,23273,23241,0,32,0.04
"1201","味全公司",5846530,3728931,2117599,1869981,247618,75736,94028,229326,34076,195250,0,0,0,195250,219999,0,-24749,0.43
"1203","味王公司",1561858,1282556,279302,204563,74739,9341,17652,66428,15378,51050,0,0,0,51050,30246,0,20804,0.13
"1210","大成長城",18462470,16628817,1833653,1357388,476265,190046,73886,592425,80241,512184,0,0,0,512184,360490,0,151694,0.79
"1213","大飲",156166,139098,17068,19338,-2270,1082,1320,-2508,1193,-3701,0,0,0,-3701,-3701,0,0,-0.07
"1215","卜蜂企業",3906809,3637103,269706,242460,27246,24289,11460,40075,10504,29571,0,0,0,29571,35288,0,-5717,0.15
"1216","統一",91831005,64404386,27426619,23354585,4072034,1259313,782490,4548857,894895,3653962,0,0,0,3653962,2274128,0,1379834,0.53
"1217","愛之味",1036604,693202,343402,349514,-6112,72134,37755,28267,28,28239,0,0,0,28239,32632,0,-4393,0.07
"1218","泰山企業",2304902,2134834,170068,251435,-80041,122035,21380,20614,6596,14018,0,0,0,14018,13384,0,634,0.04
"1219","福壽實業",2343639,2187789,155850,135702,20691,9765,13075,17381,4396,12985,0,0,0,12985,13893,0,-908,0.05
"1220","台榮",769396,677212,92184,56597,35587,14564,2455,47696,2002,45694,0,0,0,45694,45350,0,344,0.26
"1225","福懋油",3539181,3363841,175340,122925,52590,22162,17447,57305,9570,47735,0,0,0,47735,42035,0,5700,0.24
"1227","佳格",5229760,3215107,2014653,1015916,998737,49099,14735,1033101,165590,867511,0,0,0,867511,865097,0,2414,2.35
"1229","聯華實業",1223651,1109320,114331,71222,43109,227511,15922,254698,6140,248558,0,0,0,248558,249362,0,-804,0.30
"1231","聯華食品",1339595,915136,424459,310274,114185,21982,11295,124872,22136,102736,0,0,0,102736,103280,0,-544,0.89
"1232","大統益",4441385,4157949,283436,114694,168742,36423,942,204223,34717,169506,0,0,0,169506,168221,0,1285,1.05
"1233","天仁",534333,212449,321884,225424,96460,3691,959,99192,18100,81092,0,0,0,81092,80471,0,621,0.89
"1234","黑松",1666010,1312316,353694,367782,-14088,136516,37499,84929,20758,64171,0,0,0,64171,64171,0,0,0.12
"1235","興泰",84451,75602,8849,9876,-1027,4657,3224,406,449,-43,0,0,0,-43,60,0,-103,0.00
"1236","宏亞食品",673559,489548,184011,126854,57157,3356,1350,59163,17180,41983,0,0,0,41983,41983,0,0,0.46
"1301","台塑",60722022,48443802,12278220,2408310,9869910,7543968,349342,17064536,1942108,15122428,0,0,0,15122428,15122428,0,0,2.47
"1303","南亞塑膠",92814635,73950800,18863835,4569415,14304899,3820003,833798,17291104,3638126,13652978,0,0,0,13652978,13380216,0,272762,1.70
"1304","台聚",15204050,12104909,3099141,846364,2252777,130773,93540,2290010,468931,1821079,0,0,0,1821079,1054321,0,766758,1.30
"1305","華夏",3546497,3256068,290429,247893,42536,35703,32819,45420,13408,32012,0,0,0,32012,35969,0,-3957,0.08
"1307","三芳化工",2388231,1802553,585678,340966,244712,12021,5733,251000,43094,207906,-104,0,0,207802,207802,0,0,0.67
"1308","亞聚",1863277,1158499,704778,60850,643928,43593,11162,676359,111823,564536,0,0,0,564536,564536,0,0,1.80
"1309","台達化工",4274951,3914661,360290,161643,198647,54866,13724,239789,34056,205733,0,0,0,205733,205733,0,0,0.74
"1310","台苯",4803349,4797677,5672,161914,-156242,21823,19228,-153647,6010,-159657,0,0,0,-159657,-174599,0,14942,-0.30
"1312","國喬石化",6191586,5535228,656358,299006,357352,391727,32758,716321,55017,661304,0,0,0,661304,642417,0,18887,0.71
"1313","聯成",9774510,8963131,811379,315795,495584,264207,71804,687987,149445,538542,0,0,0,538542,538992,0,-450,0.52
"1314","中石化",10339673,8272095,2067578,351623,1719273,1438088,73602,3083759,209959,2873800,0,0,0,2873800,2877204,0,-3404,1.60
"1315","達新工業",744907,633532,111375,136089,-24714,35441,8965,1762,980,782,0,0,0,782,3428,0,-2646,0.02
"1316","上曜",86676,75063,11613,27543,-15930,3083,234,-13081,93,-13174,0,0,0,-13174,-13064,0,-110,-0.20
"1319","東陽",4600411,3491658,1108753,731554,378189,168500,79162,467527,69367,398160,0,0,0,398160,341964,0,56196,0.66
"1321","大洋",1485842,1460223,25619,94791,-69172,5424,3992,-67740,-4686,-63054,0,0,0,-63054,-63054,0,0,-0.29
"1323","永裕",661316,501414,159902,98014,61888,9384,7766,63506,14065,49441,0,0,0,49441,41510,0,7931,0.50
"1324","地球工業",377087,308177,68910,49831,19079,2229,984,20324,4021,16303,0,0,0,16303,16303,0,0,0.22
"1325","恒大",323238,251140,72098,22398,49700,22249,12462,59487,7820,51667,0,0,0,51667,53507,0,-1840,0.57
"1326","台化",109377721,88928611,20449110,2997982,17451128,5398718,539628,22310218,2944989,19365229,0,0,0,19365229,18326750,0,1038479,3.23
"1402","遠東新",57937161,44531792,13405369,6709388,6695981,1553374,450594,7798761,1076538,6722223,0,0,0,6722223,4767011,0,1955212,1.00
"1410","南染",146838,106851,39987,19589,20398,4434,573,24259,2787,21472,0,0,0,21472,19819,0,1653,0.22
"1413","宏洲纖維",1253378,1140318,113060,29277,83783,1075,2634,82224,4105,78119,0,0,0,78119,78497,0,-378,0.47
"1416","廣豐",131275,123090,8185,35756,-27571,1912,22248,-47907,0,-47907,0,0,0,-47907,-47830,0,-77,-0.13
"1417","嘉裕",623940,374501,249439,214969,34470,26946,14001,47415,19321,28094,0,0,0,28094,28094,0,0,0.07
"1418","東華",877436,778588,98848,42017,56831,603,6121,51313,14532,36781,0,0,0,36781,36786,0,-5,0.30
"1419","新紡",210293,147391,62902,58626,4276,8625,6606,6295,333,5962,0,0,0,5962,5962,0,0,0.02
"1432","大魯閣",181219,163675,17544,24948,-7404,1062,11015,-17357,0,-17357,0,0,0,-17357,-16688,0,-669,-0.18
"1434","福懋興業",13106252,11414605,1691647,635423,1056224,110828,107844,1059208,210613,848595,0,0,0,848595,725283,0,123312,0.43
"1435","中福國際",5614,856,4758,6524,-1766,1105,218,-879,735,-1614,0,0,0,-1614,-1614,0,0,-0.01
"1436","華友聯",2239,1217,1022,12320,-11298,12034,123395,-122659,0,-122659,0,0,0,-122659,-122659,0,0,-0.39
"1437","勤益投控",521392,484044,37348,29992,7356,7657,22381,-7368,3622,-10990,0,0,0,-10990,-9377,0,-1613,-0.05
"1440","南紡",6908350,5079473,1828877,339364,1489513,78554,4324,1563743,406334,1157409,0,0,0,1157409,1154470,0,2939,0.76
"1441","大東紡織",586944,407980,178964,40532,138432,25853,13990,150295,7099,143196,0,0,0,143196,143196,0,0,2.18
"1442","名軒",724227,409027,315200,45166,270034,525,181,270378,13030,257348,0,0,0,257348,256628,0,720,1.49
"1443","立益紡織",846211,708083,138128,38012,100116,35726,67557,68285,0,68285,0,0,0,68285,62707,0,5578,0.22
"1444","力麗",3626482,2921021,705461,136982,567991,216847,5061,779777,78660,701117,0,0,0,701117,703224,0,-2107,0.91
"1445","大宇紡織",550954,501458,49496,35858,13638,14347,0,27985,772,27213,0,0,0,27213,27213,0,0,0.20
"1446","宏和",285840,232037,53803,52938,865,23984,3389,21460,2335,19125,0,0,0,19125,19125,0,0,0.14
"1447","力鵬",6464365,5887204,577161,142770,434391,140636,13472,561555,84544,477011,0,0,0,477011,407792,0,69219,0.67
"1449","佳和實業",993145,925237,67908,108497,-40589,20325,31288,-51552,0,-51552,0,0,0,-51552,-41678,0,-9874,-0.29
"1451","年興紡織",3087279,2568205,519074,200756,318318,161307,36781,442844,66957,375887,0,0,0,375887,378041,0,-2154,0.69
"1453","大將",114136,85926,28210,9643,18567,1426,1599,18394,2679,15715,0,0,0,15715,16047,0,-332,0.24
"1454","台富",704644,647466,57178,40519,16659,153852,1447,169064,3975,165089,0,0,0,165089,165089,0,0,1.32
"1456","怡華",608053,571342,36711,34758,1953,4433,20108,-13722,0,-13722,0,0,0,-13722,-10358,0,-3364,-0.08
"1457","宜進",1674602,1536420,138182,52289,85893,47467,23772,109588,0,109588,0,0,0,109588,101148,0,8440,0.44
"1459","聯發紡織",1313951,1144049,169902,48674,121228,198971,14186,306013,26033,279980,0,0,0,279980,276265,0,3715,0.95
"1460","宏遠",1640767,1413073,227694,221592,6102,43577,16291,33388,101,33287,0,0,0,33287,33287,0,0,0.08
"1463","強盛染整",168774,156914,11860,26157,-14297,8786,1249,-6760,260,-7020,0,0,0,-7020,-6529,0,-491,-0.04
"1464","得力實業",1004515,899837,104678,151988,-47310,24197,11438,-34551,774,-35325,0,0,0,-35325,-23922,0,-11403,-0.15
"1465","偉全實業",616182,534975,81207,48700,32507,38601,20412,50696,1284,49412,0,0,0,49412,36734,0,12678,0.43
"1466","聚隆",1698098,1439248,258850,76921,181929,2912,4736,180105,30554,149551,0,0,0,149551,149551,0,0,1.63
"1467","南緯實業",1548212,1281102,267110,270966,-3856,120388,34740,81792,1939,79853,0,0,0,79853,85894,0,-6041,0.52
"1468","昶和纖維",256274,247363,8911,39532,-30621,9528,11126,-32219,0,-32219,0,0,0,-32219,-28090,0,-4129,0.18
"1469","理隆纖維",220165,182279,37886,21972,15914,3145,2256,16803,2807,13996,0,0,0,13996,13996,0,0,0.11
"1471","首利",1611138,1546868,64270,71347,-7077,9985,683,2225,-299,2524,0,0,0,2524,2524,0,0,0.01
"1472","三洋紡",484557,428893,55664,20861,34803,2067,4498,32372,968,31404,0,0,0,31404,31580,0,-176,0.38
"1473","台南企業",2681525,1982276,699249,538931,160318,43466,8243,195541,32429,163112,0,0,0,163112,159503,0,3609,1.09
"1474","弘裕",1066676,953042,113634,64759,48875,7739,5233,51381,8846,42535,0,0,0,42535,42535,0,0,0.31
"1475","本盟光電",176761,176073,688,31552,-30864,52900,10086,11950,0,11950,0,0,0,11950,18673,0,-6723,0.34
"1476","儒鴻",2142574,1626815,515759,244735,271024,28603,8490,291137,47063,244074,0,0,0,244074,244263,0,-189,1.23
"1477","聚陽實業",3579198,2824070,755128,380270,374858,19286,48326,345818,69307,276511,0,0,0,276511,275434,0,1077,1.73
"1503","士電",4857378,3919313,938065,554187,383878,81662,20970,444570,89378,355192,0,0,0,355192,345632,0,9560,0.66
"1504","東元電機",10997842,8379682,2618160,1756621,857777,167148,112592,912333,201748,710585,0,0,0,710585,665220,0,45365,0.37
"1506","正道",404291,344823,59468,50505,8963,8432,5756,11639,1077,10562,0,0,0,10562,6846,0,3716,0.07
"1507","永大機電",3094968,2310873,784095,413979,370116,53872,8619,415369,75817,339552,0,0,0,339552,330219,0,9333,0.81
"1512","瑞利",1061241,874501,186740,147205,39535,21125,24112,36548,13854,22694,0,0,0,22694,16527,0,6167,0.09
"1513","中興電",2267019,1917214,349805,296340,53465,35772,18826,70411,18836,51575,0,0,0,51575,62570,0,-10995,0.13
