公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",18220313,11627485,4525824,10982720,14339254,-3254837,11084417,0,0,292638,11377055,11377055,0,2.18,0.00
"2809","京城銀行",2607870,-31593,359204,2139342,77731,-32776,44955,0,0,80203,125158,125158,0,0.12,0.00
"2812","台中銀行",5038518,-5310063,2702276,2763688,-5737509,1035277,-4702232,0,0,0,-4702232,-4702547,315,-5.85,0.00
"2836","高銀",1938773,371868,114324,1673063,523254,-73271,449983,0,0,40585,490568,490568,0,0.97,0.00
"2838","聯邦銀行",9041557,2267263,4215967,6735046,357807,-119916,237891,0,0,52093,289984,305814,-15830,0.17,0.00
"2845","遠東商銀",5120537,3387496,6173857,4546745,-2212569,478039,-1734530,0,0,41803,-1692727,-1670459,-22268,-0.89,0.00
"2849","安泰銀行",5410561,-4471523,5870732,2441324,-7373018,1497000,-5876018,0,0,-65868,-5941886,-5941886,0,-3.07,0.00
