公司代號,公司名稱,營業收入,營業支出,繼續營業單位稅前淨利(淨損),所得稅費用(利益),停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,基本每股盈餘,稀釋每股盈餘
"1409","新纖",39272618,36215846,3056772,694648,0,0,0,2362124,1886715,475409,1.21,1.21
"1718","中纖",30412982,26925364,3487618,513595,0,0,0,2974023,2743961,230062,2.46,0.00
"2514","龍邦國際",98498953,96932974,1565979,-51707,0,0,0,1617686,751575,866111,1.51,1.51
"2847","大眾銀行",13378541,11805448,1573093,621979,0,0,0,951114,884269,66845,0.41,0.38
"2905","三商",166433810,164924647,1509163,424010,0,740512,0,1825665,1121064,704601,2.13,0.00
