公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1101","台泥",106207291,86710957,19496334,3842022,15654312,2143295,2846591,14951016,1555291,13395725,0,0,0,13395725,8031321,0,5364404,2.43
"1102","亞泥",53814116,47530895,6283221,2004571,4278650,7650819,2951039,8978430,624156,8354274,0,0,0,8354274,7676310,0,677964,2.50
"1103","嘉泥",4880669,4352087,528582,608727,-80145,727322,271609,375568,-71847,447415,0,0,0,447415,359863,0,87552,0.61
"1104","環球水泥",4273903,3932348,341555,462896,-121341,1573097,187514,1264242,-25991,1290233,-64393,0,0,1225840,1204183,0,21657,1.99
"1108","幸福水泥",3478436,3341621,136815,320540,-183725,91219,124380,-216886,-29059,-187827,0,0,0,-187827,-190059,0,2232,-0.47
"1109","信大水泥",1815113,1673747,141366,220937,-79571,164136,84939,-374,6013,-6387,0,0,0,-6387,-16351,0,9964,-0.04
"1110","東泥",1447280,1330205,117075,57545,59530,106074,110233,55371,4733,50638,0,0,0,50638,50407,0,231,0.09
"1201","味全公司",23691592,15331164,8360428,7563464,796964,1188696,173713,1811947,150152,1661795,0,0,0,1661795,1632118,0,29677,3.23
"1203","味王公司",5974338,4735942,1238396,831089,407307,62839,138576,331570,101152,230418,0,0,0,230418,115441,0,114977,0.49
"1210","大成長城",73504461,66966430,6538031,5083451,1454580,562873,211884,1805569,262495,1543074,0,0,0,1543074,1080430,0,462644,2.36
"1213","大飲",687836,604457,83379,77019,6360,4750,22681,-11571,2838,-14409,0,0,0,-14409,-14409,0,0,-0.28
"1215","卜蜂企業",16396506,14999110,1397396,1042334,355062,146120,31417,469765,102807,366958,0,0,0,366958,344668,0,22290,1.49
"1216","統一",343420321,242225683,101194638,83927533,17267105,6892173,3582289,20576989,3652872,16924117,0,0,0,16924117,10929039,0,5995078,2.55
"1217","愛之味",4997234,3068895,1928339,1686426,241913,216301,122851,335363,113960,221403,0,0,0,221403,177545,0,43858,0.40
"1218","泰山企業",9408806,7886331,1522475,1620225,-98125,425253,75052,252076,10564,241512,0,0,0,241512,238573,0,2939,0.75
"1219","福壽實業",9297135,8504355,792780,570819,222791,89336,23077,289050,63668,225382,0,0,0,225382,227126,0,-1744,0.80
"1220","台榮",3253053,2971171,281882,204661,77221,71982,21982,127221,20289,106932,0,0,0,106932,112192,0,-5260,0.63
"1225","福懋油",12856062,12093883,762179,512316,249863,75556,72998,252421,55595,196826,0,0,0,196826,179371,0,17455,1.04
"1227","佳格",17990234,10722631,7267603,4636464,2631139,82638,93593,2620184,450100,2170084,0,0,1678,2171762,2130586,0,41176,5.79
"1229","聯華實業",4526823,3963654,563169,362069,201100,1797374,71486,1926988,89692,1837296,52863,0,0,1890159,1985413,0,-95254,2.43
"1231","聯華食品",4446061,3153751,1292310,972585,319725,72921,17717,374929,71153,303776,0,0,0,303776,305591,0,-1815,2.65
"1232","大統益",16947442,15678726,1268716,468037,800679,77248,61388,816539,144066,672473,0,0,0,672473,670002,0,2471,4.19
"1233","天仁",1882979,766858,1116121,917340,198781,60025,9612,249194,38133,211061,0,0,0,211061,209897,0,1164,2.32
"1234","黑松",5537090,3930247,1606843,1578128,28715,558140,145239,441616,110789,330827,0,0,0,330827,330827,0,0,0.62
"1235","興泰",402536,356902,45634,61732,-16098,44959,11570,17291,2671,14620,0,0,0,14620,15090,0,-470,0.29
"1236","宏亞食品",2069991,1420738,649253,483387,165866,23286,3251,185901,40811,145090,0,0,0,145090,145090,0,0,1.58
"1301","台塑",225320247,184327530,40992717,9829641,31163076,22188745,1743423,51608398,6061967,45546431,0,0,0,45546431,45546431,0,0,7.44
"1303","南亞塑膠",337785223,280215197,57570026,18000981,39590571,13867206,3296609,50161168,8443464,41717704,0,0,0,41717704,40973797,0,743907,5.22
"1304","台聚",58632559,49188236,9444323,3847485,5596838,983669,540124,6040383,1116044,4924339,0,0,0,4924339,2942387,0,1981952,3.62
"1305","華夏",12955850,11955833,1000017,1012396,-12379,148917,111509,25029,19391,5638,0,0,0,5638,4532,0,1106,0.01
"1307","三芳化工",9332161,6859206,2472955,1353537,1119418,54207,87698,1085927,103137,982790,-2514,0,0,980276,980276,0,0,3.14
"1308","亞聚",6336758,4606081,1730677,237969,1492708,304365,40594,1756479,303663,1452816,0,0,0,1452816,1452816,0,0,4.64
"1309","台達化工",18454462,17185906,1268556,721814,546742,163996,141513,569225,42988,526237,0,0,0,526237,526237,0,0,1.89
"1310","台苯",19596853,19203785,393068,738785,-345717,942988,354198,243073,150899,92174,0,277,0,92451,26429,0,66022,0.05
"1312","國喬石化",27779506,25032296,2747210,1253425,1493785,1142837,261494,2375128,126940,2248188,0,0,0,2248188,2078738,0,169450,2.31
"1313","聯成",36483706,32519929,3963777,1169152,2794625,792670,239293,3348002,655976,2692026,0,0,0,2692026,2693404,0,-1378,2.66
"1314","中石化",40520157,34122157,6398000,1415523,4982376,3799168,1732755,7048789,729648,6319141,0,0,0,6319141,6323309,0,-4168,3.52
"1315","達新工業",3357325,2759393,597932,601959,-4027,438350,193290,241033,37787,203246,0,0,0,203246,210362,0,-7116,0.99
"1316","上曜",590831,525946,64885,102953,-38068,40348,23675,-21395,1927,-23322,0,0,0,-23322,-22334,0,-988,-0.34
"1319","東陽",20929808,15839605,5090203,3156022,1938226,527829,540965,1925090,369731,1555359,0,0,0,1555359,1186175,0,369184,2.51
"1321","大洋",6122502,5803637,318865,407705,-88840,48323,84994,-125511,9487,-134998,0,0,0,-134998,-134998,0,0,-0.61
"1323","永裕",2579424,1910430,668994,380308,288686,17324,27739,278271,49597,228674,0,0,0,228674,196463,0,32211,2.38
"1324","地球工業",1419850,1133671,286179,201910,84269,5388,11113,78544,18230,60314,0,0,0,60314,60314,0,0,0.80
"1325","恒大",1192457,935331,257126,84130,172996,7113,9065,171044,24903,146141,0,0,0,146141,149996,0,-3855,1.59
"1326","台化",383668166,330100452,53567714,12602183,40965531,19248250,3187093,57026688,4894229,52132459,0,0,0,52132459,47275176,0,4857283,8.33
"1337","F-再生",4158317,2561611,1596706,263118,1333588,2172,3370,1332390,345812,986578,0,0,0,986578,986578,0,0,8.21
"1338","F-廣華",3367275,2291876,1075399,394126,681273,37365,59789,658849,150057,508792,0,0,0,508792,508892,0,-100,8.19
"1402","遠東新",200204228,152769556,47434672,25625901,21809327,4774562,3668150,22915739,2986947,19928792,0,0,0,19928792,12850170,0,7078622,2.70
"1410","南染",636326,466458,169868,74846,95022,16341,7330,104033,6503,97530,0,0,0,97530,90561,0,6969,1.01
"1413","宏洲纖維",4255446,3967340,288106,128179,159927,13396,22848,150475,29967,120508,0,0,0,120508,119121,0,1387,0.71
"1416","廣豐",736163,615774,120389,197611,-77222,337145,34805,225118,421,224697,0,0,0,224697,224583,0,114,0.63
"1417","嘉裕",2206450,1317733,888717,804974,83743,331079,109280,305542,154579,150963,0,0,0,150963,150963,0,0,0.40
"1418","東華",3297501,3112308,185193,184693,500,17975,30282,-11807,24208,-36015,0,0,0,-36015,-35994,0,-21,-0.30
"1419","新紡",888650,632530,256120,216939,39181,268599,70346,237434,7580,229854,0,0,0,229854,229854,0,0,0.77
"1432","大魯閣",2500124,1533230,966894,117574,849320,15591,44668,820243,967,819276,0,0,0,819276,808833,0,10443,9.53
"1434","福懋興業",49268234,42804727,6463507,2576276,3887231,1929679,528558,5288352,678644,4609708,0,0,0,4609708,4090144,0,519564,2.43
"1435","中福國際",34935,14687,20248,31073,-10825,446203,101613,333765,3688,330077,0,0,0,330077,330074,0,3,2.63
"1436","華友聯",14364,6650,7714,62353,-54639,447457,133677,259141,14,259127,0,0,0,259127,259127,0,0,0.82
"1437","勤益投控",2676391,2340882,335509,138663,196846,59712,56950,199608,37767,161841,0,0,0,161841,159432,0,2409,0.78
