公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",14042481,14542163,4749980,12734446,11100218,-3273666,7826552,0,0,0,7826552,7826552,0,1.26,1.26
"2809","京城銀行",2941694,786636,185519,1512929,2029882,-183626,1846256,0,0,0,1846256,1846256,0,1.76,1.66
"2812","台中銀行",4383614,212753,933359,2787014,875994,-464038,411956,0,0,0,411956,411956,0,0.30,0.30
"2836","高銀",1788818,562653,307926,1831275,212270,-85176,127094,0,0,0,127094,127094,0,0.24,0.00
"2838","聯邦銀行",6705910,1125404,516668,5491522,1823124,-446805,1376319,0,0,0,1376319,1410425,-34106,0.92,0.77
"2845","遠東商銀",3986396,3526546,-572615,5036406,3049151,-852773,2196378,0,0,0,2196378,2196378,0,1.10,1.09
"2849","安泰銀行",2939921,2705322,11937,2842666,2790640,-787732,2002908,0,0,0,2002908,2002908,0,1.19,1.19
