年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2008/01,1101.0,台泥,17906537.0,15416167.0,2490370.0,720211.0,1770159.0,2025921.0,319210.0,1706711.0,0.0,0.0,0.0,1706711.0,1282239.0,0.0,424472.0,0.39,255762.0,,,,,,,,,,,,,,,
2008/01,1102.0,亞泥,9387311.0,7959579.0,1427732.0,552482.0,875250.0,3024587.0,124787.0,2899800.0,0.0,0.0,0.0,2899800.0,2863616.0,0.0,36184.0,1.05,2149337.0,,,,,,,,,,,,,,,
2008/01,1103.0,嘉泥,1705809.0,1268600.0,437209.0,138988.0,298221.0,314435.0,42986.0,271449.0,0.0,0.0,0.0,271449.0,223157.0,0.0,48292.0,0.41,16214.0,,,,,,,,,,,,,,,
2008/01,1104.0,環球水泥,2010755.0,1796353.0,214402.0,168639.0,45763.0,193876.0,68.0,193808.0,0.0,0.0,0.0,193808.0,185777.0,0.0,8031.0,0.33,148113.0,,,,,,,,,,,,,,,
2008/01,1108.0,幸福水泥,1176581.0,1052444.0,124137.0,116626.0,7511.0,146105.0,50181.0,95924.0,0.0,0.0,0.0,95924.0,99051.0,0.0,-3127.0,0.24,138594.0,,,,,,,,,,,,,,,
2008/01,1109.0,信大水泥,583876.0,472419.0,111457.0,57077.0,54380.0,140526.0,15486.0,125040.0,0.0,0.0,0.0,125040.0,128150.0,0.0,-3110.0,0.3,86146.0,,,,,,,,,,,,,,,
2008/01,1110.0,東泥,455469.0,381844.0,73625.0,23349.0,50276.0,79893.0,3641.0,76252.0,0.0,0.0,0.0,76252.0,76182.0,0.0,70.0,0.13,29617.0,,,,,,,,,,,,,,,
2008/01,1201.0,味全公司,4406960.0,2896473.0,1510487.0,1309868.0,200619.0,140353.0,22129.0,118224.0,0.0,0.0,0.0,118224.0,120379.0,0.0,-2155.0,0.24,-60266.0,,,,,,,,,,,,,,,
2008/01,1203.0,味王公司,1258379.0,1056548.0,201831.0,199979.0,1852.0,-22049.0,6310.0,-28359.0,0.0,0.0,0.0,-28359.0,-11479.0,0.0,-16880.0,-0.02,-23901.0,,,,,,,,,,,,,,,
2008/01,1210.0,大成長城,17210554.0,15530761.0,1679793.0,1097262.0,582531.0,722452.0,151868.0,570584.0,0.0,0.0,0.0,570584.0,372612.0,0.0,197972.0,0.96,139921.0,,,,,,,,,,,,,,,
2008/01,1213.0,大飲,148571.0,125579.0,22992.0,25611.0,-2619.0,2209.0,959.0,1250.0,0.0,0.0,0.0,1250.0,1250.0,0.0,0.0,0.02,4828.0,,,,,,,,,,,,,,,
2008/01,1215.0,卜蜂企業,3575473.0,3193961.0,381512.0,217290.0,164222.0,166942.0,41805.0,125137.0,0.0,0.0,0.0,125137.0,123541.0,0.0,1596.0,0.53,2720.0,,,,,,,,,,,,,,,
2008/01,1216.0,統一,73360093.0,53118262.0,20241831.0,17310124.0,2931707.0,2511990.0,753449.0,1758541.0,0.0,0.0,0.0,1758541.0,1177616.0,0.0,580925.0,0.33,-419717.0,,,,,,,,,,,,,,,
2008/01,1217.0,愛之味,1279682.0,824997.0,454685.0,424767.0,29918.0,24715.0,-15542.0,40257.0,0.0,0.0,0.0,40257.0,33147.0,0.0,7110.0,0.11,-5203.0,,,,,,,,,,,,,,,
2008/01,1218.0,泰山企業,1991441.0,1697252.0,294189.0,256772.0,37182.0,30137.0,-616.0,30753.0,0.0,0.0,0.0,30753.0,26952.0,0.0,3801.0,0.09,-7045.0,,,,,,,,,,,,,,,
2008/01,1219.0,福壽實業,2479237.0,2204432.0,274805.0,137412.0,135570.0,143083.0,45067.0,98016.0,0.0,0.0,0.0,98016.0,102197.0,0.0,-4181.0,0.38,7513.0,,,,,,,,,,,,,,,
2008/01,1220.0,台榮,779218.0,719088.0,60130.0,58937.0,1193.0,24043.0,6824.0,17219.0,0.0,0.0,0.0,17219.0,20725.0,0.0,-3506.0,0.12,22850.0,,,,,,,,,,,,,,,
2008/01,1225.0,福懋油,3165234.0,2902919.0,262315.0,98451.0,162922.0,170116.0,41639.0,128477.0,0.0,0.0,0.0,128477.0,113242.0,0.0,15235.0,0.7,7194.0,,,,,,,,,,,,,,,
2008/01,1227.0,佳格,3347113.0,2107880.0,1239233.0,765879.0,473354.0,442373.0,118791.0,323582.0,0.0,0.0,0.0,323582.0,322829.0,0.0,753.0,1.01,-30981.0,,,,,,,,,,,,,,,
2008/01,1229.0,聯華實業,1541541.0,1421924.0,119617.0,101509.0,18108.0,145594.0,31214.0,114380.0,0.0,0.0,0.0,114380.0,145835.0,0.0,-31455.0,0.2,127486.0,,,,,,,,,,,,,,,
2008/01,1231.0,聯華食品,1055600.0,758388.0,297212.0,263052.0,34160.0,25308.0,6607.0,18701.0,0.0,0.0,0.0,18701.0,19818.0,0.0,-1117.0,0.17,-8852.0,,,,,,,,,,,,,,,
2008/01,1232.0,大統益,4452769.0,4065744.0,387025.0,116002.0,271023.0,213094.0,49079.0,164015.0,0.0,0.0,0.0,164015.0,163501.0,0.0,514.0,1.02,-57929.0,,,,,,,,,,,,,,,
