年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2011/03,1101.0,台泥,87853669.0,71350188.0,16503481.0,3114591.0,13388890.0,12922649.0,2185155.0,10737494.0,0.0,0.0,0.0,10737494.0,6621049.0,0.0,4116445.0,1.79,-466241.0,,,,,,,,,,,,,,,
2011/03,1102.0,亞泥,49619295.0,41565552.0,8053743.0,1757100.0,6296643.0,10951863.0,1227392.0,9724471.0,0.0,0.0,0.0,9724471.0,8243482.0,0.0,1480989.0,2.63,4655220.0,,,,,,,,,,,,,,,
2011/03,1103.0,嘉泥,3550917.0,2790766.0,760151.0,320678.0,439473.0,337232.0,116853.0,220379.0,0.0,0.0,0.0,220379.0,128974.0,0.0,91405.0,0.21,-102241.0,,,,,,,,,,,,,,,
2011/03,1104.0,環球水泥,3505253.0,3211294.0,293959.0,265231.0,28728.0,312440.0,41582.0,270858.0,0.0,0.0,0.0,270858.0,255641.0,0.0,15217.0,0.42,283712.0,,,,,,,,,,,,,,,
2011/03,1108.0,幸福水泥,3149867.0,3044079.0,105788.0,209719.0,-103931.0,-187851.0,-31202.0,-156649.0,0.0,0.0,0.0,-156649.0,-156711.0,0.0,62.0,-0.39,-83920.0,,,,,,,,,,,,,,,
2011/03,1109.0,信大水泥,1558476.0,1400170.0,158306.0,232017.0,-73711.0,-11901.0,2388.0,-14289.0,0.0,0.0,0.0,-14289.0,-1781.0,0.0,-12508.0,-0.01,61810.0,,,,,,,,,,,,,,,
2011/03,1110.0,東泥,1023973.0,961353.0,62620.0,40982.0,21638.0,69648.0,3591.0,66057.0,0.0,0.0,0.0,66057.0,66043.0,0.0,14.0,0.12,48010.0,,,,,,,,,,,,,,,
2011/03,1201.0,味全公司,19261539.0,12472206.0,6789333.0,6022474.0,766859.0,659453.0,196661.0,462792.0,0.0,0.0,0.0,462792.0,556777.0,0.0,-93985.0,1.1,-107406.0,,,,,,,,,,,,,,,
2011/03,1203.0,味王公司,4536403.0,3763677.0,772726.0,614071.0,158655.0,159408.0,27442.0,131966.0,0.0,0.0,0.0,131966.0,99570.0,0.0,32396.0,0.42,753.0,,,,,,,,,,,,,,,
2011/03,1210.0,大成長城,60070341.0,54492753.0,5577588.0,4192817.0,1384771.0,1548923.0,196129.0,1352794.0,0.0,0.0,0.0,1352794.0,833447.0,0.0,519347.0,1.73,164152.0,,,,,,,,,,,,,,,
2011/03,1213.0,大飲,565084.0,496890.0,68194.0,66589.0,1605.0,7139.0,1708.0,5431.0,0.0,0.0,0.0,5431.0,5431.0,0.0,0.0,0.11,5534.0,,,,,,,,,,,,,,,
2011/03,1215.0,卜蜂企業,12995926.0,12137664.0,858262.0,794030.0,64232.0,144651.0,41425.0,103226.0,0.0,0.0,0.0,103226.0,99781.0,0.0,3445.0,0.43,80419.0,,,,,,,,,,,,,,,
2011/03,1216.0,統一,281554755.0,197012793.0,84541962.0,72861728.0,11680234.0,14690674.0,2513583.0,12177091.0,0.0,0.0,0.0,12177091.0,7740249.0,0.0,4436842.0,1.7,3010440.0,,,,,,,,,,,,,,,
2011/03,1217.0,愛之味,3344986.0,2078625.0,1266361.0,1179947.0,86414.0,31981.0,827.0,31154.0,0.0,0.0,0.0,31154.0,26698.0,0.0,4456.0,0.06,-54433.0,,,,,,,,,,,,,,,
2011/03,1218.0,泰山企業,7615861.0,6840066.0,775795.0,988472.0,-211613.0,241726.0,5112.0,236614.0,0.0,0.0,0.0,236614.0,239408.0,0.0,-2794.0,0.73,453339.0,,,,,,,,,,,,,,,
2011/03,1219.0,福壽實業,7624259.0,7227262.0,396997.0,437690.0,-40150.0,625971.0,-98.0,626069.0,0.0,0.0,0.0,626069.0,621764.0,0.0,4305.0,2.13,666121.0,,,,,,,,,,,,,,,
2011/03,1220.0,台榮,2662274.0,2362998.0,299276.0,170458.0,128818.0,128902.0,7109.0,121793.0,0.0,0.0,0.0,121793.0,118172.0,0.0,3621.0,0.67,84.0,,,,,,,,,,,,,,,
2011/03,1225.0,福懋油,10631134.0,10164428.0,466706.0,360882.0,106048.0,93307.0,28521.0,64786.0,0.0,0.0,0.0,64786.0,64744.0,0.0,42.0,0.36,-12741.0,,,,,,,,,,,,,,,
2011/03,1227.0,佳格,14319944.0,8869208.0,5450736.0,3270264.0,2180472.0,2296385.0,362947.0,1933438.0,0.0,0.0,0.0,1933438.0,1919151.0,0.0,14287.0,4.17,115913.0,,,,,,,,,,,,,,,
2011/03,1229.0,聯華實業,3861612.0,3519288.0,342324.0,252238.0,90086.0,1270946.0,63609.0,1207337.0,0.0,0.0,0.0,1207337.0,1208924.0,0.0,-1587.0,1.43,1180860.0,,,,,,,,,,,,,,,
2011/03,1231.0,聯華食品,3905357.0,2732088.0,1173269.0,837488.0,335781.0,364142.0,79525.0,284617.0,0.0,0.0,0.0,284617.0,286140.0,0.0,-1523.0,2.41,28361.0,,,,,,,,,,,,,,,
2011/03,1232.0,大統益,13623381.0,12804331.0,819050.0,340222.0,478828.0,569715.0,97330.0,472385.0,0.0,0.0,0.0,472385.0,469326.0,0.0,3059.0,2.93,90887.0,,,,,,,,,,,,,,,
2011/03,1233.0,天仁,1552905.0,626045.0,926860.0,681794.0,245066.0,269663.0,48429.0,221234.0,0.0,0.0,0.0,221234.0,220047.0,0.0,1187.0,2.43,24597.0,,,,,,,,,,,,,,,
