年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2010/04,1101.0,台泥,106207291.0,86710957.0,19496334.0,3842022.0,15654312.0,14951016.0,1555291.0,13395725.0,0.0,0.0,0.0,13395725.0,8031321.0,0.0,5364404.0,2.43,-703296.0,,,,,,,,,,,,,,,
2010/04,1102.0,亞泥,53814116.0,47530895.0,6283221.0,2004571.0,4278650.0,8978430.0,624156.0,8354274.0,0.0,0.0,0.0,8354274.0,7676310.0,0.0,677964.0,2.5,4699780.0,,,,,,,,,,,,,,,
2010/04,1103.0,嘉泥,4880669.0,4352087.0,528582.0,608727.0,-80145.0,375568.0,-71847.0,447415.0,0.0,0.0,0.0,447415.0,359863.0,0.0,87552.0,0.61,455713.0,,,,,,,,,,,,,,,
2010/04,1104.0,環球水泥,4273903.0,3932348.0,341555.0,462896.0,-121341.0,1264242.0,-25991.0,1290233.0,-64393.0,0.0,0.0,1225840.0,1204183.0,0.0,21657.0,1.99,1385583.0,,,,,,,,,,,,,,,
2010/04,1108.0,幸福水泥,3478436.0,3341621.0,136815.0,320540.0,-183725.0,-216886.0,-29059.0,-187827.0,0.0,0.0,0.0,-187827.0,-190059.0,0.0,2232.0,-0.47,-33161.0,,,,,,,,,,,,,,,
2010/04,1109.0,信大水泥,1815113.0,1673747.0,141366.0,220937.0,-79571.0,-374.0,6013.0,-6387.0,0.0,0.0,0.0,-6387.0,-16351.0,0.0,9964.0,-0.04,79197.0,,,,,,,,,,,,,,,
2010/04,1110.0,東泥,1447280.0,1330205.0,117075.0,57545.0,59530.0,55371.0,4733.0,50638.0,0.0,0.0,0.0,50638.0,50407.0,0.0,231.0,0.09,-4159.0,,,,,,,,,,,,,,,
2010/04,1201.0,味全公司,23691592.0,15331164.0,8360428.0,7563464.0,796964.0,1811947.0,150152.0,1661795.0,0.0,0.0,0.0,1661795.0,1632118.0,0.0,29677.0,3.23,1014983.0,,,,,,,,,,,,,,,
2010/04,1203.0,味王公司,5974338.0,4735942.0,1238396.0,831089.0,407307.0,331570.0,101152.0,230418.0,0.0,0.0,0.0,230418.0,115441.0,0.0,114977.0,0.49,-75737.0,,,,,,,,,,,,,,,
2010/04,1210.0,大成長城,73504461.0,66966430.0,6538031.0,5083451.0,1454580.0,1805569.0,262495.0,1543074.0,0.0,0.0,0.0,1543074.0,1080430.0,0.0,462644.0,2.36,350989.0,,,,,,,,,,,,,,,
2010/04,1213.0,大飲,687836.0,604457.0,83379.0,77019.0,6360.0,-11571.0,2838.0,-14409.0,0.0,0.0,0.0,-14409.0,-14409.0,0.0,0.0,-0.28,-17931.0,,,,,,,,,,,,,,,
2010/04,1215.0,卜蜂企業,16396506.0,14999110.0,1397396.0,1042334.0,355062.0,469765.0,102807.0,366958.0,0.0,0.0,0.0,366958.0,344668.0,0.0,22290.0,1.49,114703.0,,,,,,,,,,,,,,,
2010/04,1216.0,統一,343420321.0,242225683.0,101194638.0,83927533.0,17267105.0,20576989.0,3652872.0,16924117.0,0.0,0.0,0.0,16924117.0,10929039.0,0.0,5995078.0,2.55,3309884.0,,,,,,,,,,,,,,,
2010/04,1217.0,愛之味,4997234.0,3068895.0,1928339.0,1686426.0,241913.0,335363.0,113960.0,221403.0,0.0,0.0,0.0,221403.0,177545.0,0.0,43858.0,0.4,93450.0,,,,,,,,,,,,,,,
2010/04,1218.0,泰山企業,9408806.0,7886331.0,1522475.0,1620225.0,-98125.0,252076.0,10564.0,241512.0,0.0,0.0,0.0,241512.0,238573.0,0.0,2939.0,0.75,350201.0,,,,,,,,,,,,,,,
2010/04,1219.0,福壽實業,9297135.0,8504355.0,792780.0,570819.0,222791.0,289050.0,63668.0,225382.0,0.0,0.0,0.0,225382.0,227126.0,0.0,-1744.0,0.8,66259.0,,,,,,,,,,,,,,,
2010/04,1220.0,台榮,3253053.0,2971171.0,281882.0,204661.0,77221.0,127221.0,20289.0,106932.0,0.0,0.0,0.0,106932.0,112192.0,0.0,-5260.0,0.63,50000.0,,,,,,,,,,,,,,,
2010/04,1225.0,福懋油,12856062.0,12093883.0,762179.0,512316.0,249863.0,252421.0,55595.0,196826.0,0.0,0.0,0.0,196826.0,179371.0,0.0,17455.0,1.04,2558.0,,,,,,,,,,,,,,,
2010/04,1227.0,佳格,17990234.0,10722631.0,7267603.0,4636464.0,2631139.0,2620184.0,450100.0,2170084.0,0.0,0.0,1678.0,2171762.0,2130586.0,0.0,41176.0,5.79,-10955.0,,,,,,,,,,,,,,,
2010/04,1229.0,聯華實業,4526823.0,3963654.0,563169.0,362069.0,201100.0,1926988.0,89692.0,1837296.0,52863.0,0.0,0.0,1890159.0,1985413.0,0.0,-95254.0,2.43,1725888.0,,,,,,,,,,,,,,,
2010/04,1231.0,聯華食品,4446061.0,3153751.0,1292310.0,972585.0,319725.0,374929.0,71153.0,303776.0,0.0,0.0,0.0,303776.0,305591.0,0.0,-1815.0,2.65,55204.0,,,,,,,,,,,,,,,
2010/04,1232.0,大統益,16947442.0,15678726.0,1268716.0,468037.0,800679.0,816539.0,144066.0,672473.0,0.0,0.0,0.0,672473.0,670002.0,0.0,2471.0,4.19,15860.0,,,,,,,,,,,,,,,
