年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2009/03,1101.0,台泥,61931952.0,51942319.0,9989633.0,2052419.0,7937214.0,7536209.0,287.0,7535922.0,0.0,0.0,0.0,7535922.0,4875152.0,0.0,2660770.0,1.48,-401005.0,,,,,,,,,,,,,,,
2009/03,1102.0,亞泥,35605437.0,29008129.0,6597308.0,1690064.0,4907244.0,7998528.0,550185.0,7448343.0,0.0,0.0,0.0,7448343.0,6614476.0,0.0,833867.0,2.22,3091284.0,,,,,,,,,,,,,,,
2009/03,1103.0,嘉泥,3490769.0,3129040.0,361729.0,385434.0,-23705.0,377128.0,-43895.0,421023.0,0.0,0.0,0.0,421023.0,419034.0,0.0,1989.0,0.73,400833.0,,,,,,,,,,,,,,,
2009/03,1104.0,環球水泥,4675036.0,4392465.0,282571.0,490081.0,-207510.0,261416.0,43468.0,217948.0,0.0,0.0,0.0,217948.0,225732.0,0.0,-7784.0,0.37,468926.0,,,,,,,,,,,,,,,
2009/03,1108.0,幸福水泥,2737078.0,2317298.0,419780.0,240770.0,179010.0,114380.0,51636.0,62744.0,0.0,0.0,0.0,62744.0,63471.0,0.0,-727.0,0.16,-64630.0,,,,,,,,,,,,,,,
2009/03,1109.0,信大水泥,1610052.0,1310257.0,299795.0,165971.0,133824.0,163122.0,41326.0,121796.0,0.0,0.0,0.0,121796.0,104235.0,0.0,17561.0,0.25,29298.0,,,,,,,,,,,,,,,
2009/03,1110.0,東泥,1233068.0,1088700.0,144368.0,57036.0,87332.0,206745.0,13206.0,193539.0,0.0,0.0,0.0,193539.0,193326.0,0.0,213.0,0.34,119413.0,,,,,,,,,,,,,,,
2009/03,1201.0,味全公司,15755053.0,10066844.0,5688209.0,5128465.0,559744.0,522745.0,42668.0,480077.0,0.0,0.0,0.0,480077.0,507333.0,0.0,-27256.0,1.0,-36999.0,,,,,,,,,,,,,,,
2009/03,1203.0,味王公司,5326362.0,3802247.0,1524115.0,697990.0,826125.0,746645.0,60011.0,686634.0,0.0,0.0,0.0,686634.0,498830.0,0.0,187804.0,2.29,-79480.0,,,,,,,,,,,,,,,
2009/03,1210.0,大成長城,49817016.0,44570525.0,5246491.0,3753262.0,1493229.0,1689603.0,339449.0,1350154.0,0.0,0.0,0.0,1350154.0,1067214.0,0.0,282940.0,2.45,196374.0,,,,,,,,,,,,,,,
