年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2010/02,1101.0,台泥,47971449.0,40265869.0,7705580.0,1761927.0,5943653.0,5354414.0,644980.0,4709434.0,0.0,0.0,0.0,4709434.0,2837139.0,0.0,1872295.0,0.86,-589239.0,,,,,,,,,,,,,,,
2010/02,1102.0,亞泥,24245840.0,21183862.0,3061978.0,1525502.0,1536476.0,4029205.0,206863.0,3822342.0,0.0,0.0,0.0,3822342.0,3725781.0,0.0,96561.0,1.25,2492729.0,,,,,,,,,,,,,,,
2010/02,1103.0,嘉泥,2012498.0,1827003.0,185495.0,266819.0,-81324.0,-189838.0,-25410.0,-164428.0,0.0,0.0,0.0,-164428.0,-166464.0,0.0,2036.0,-0.28,-108514.0,,,,,,,,,,,,,,,
2010/02,1104.0,環球水泥,2027033.0,1873044.0,153989.0,237790.0,-83801.0,477776.0,16352.0,461424.0,-43990.0,0.0,0.0,417434.0,409711.0,0.0,7723.0,0.68,561577.0,,,,,,,,,,,,,,,
2010/02,1108.0,幸福水泥,1656701.0,1563438.0,93263.0,153393.0,-60130.0,-88906.0,-2991.0,-85915.0,0.0,0.0,0.0,-85915.0,-88717.0,0.0,2802.0,-0.22,-28776.0,,,,,,,,,,,,,,,
2010/02,1109.0,信大水泥,903731.0,797519.0,106212.0,105559.0,653.0,26140.0,17151.0,8989.0,0.0,0.0,0.0,8989.0,1631.0,0.0,7358.0,0.0,25487.0,,,,,,,,,,,,,,,
2010/02,1110.0,東泥,713799.0,635303.0,78496.0,28778.0,49718.0,40702.0,1557.0,39145.0,0.0,0.0,0.0,39145.0,39103.0,0.0,42.0,0.07,-9016.0,,,,,,,,,,,,,,,
2010/02,1201.0,味全公司,11305682.0,7223358.0,4082324.0,3631031.0,451293.0,438870.0,90966.0,347904.0,0.0,0.0,0.0,347904.0,356266.0,0.0,-8362.0,0.7,-12423.0,,,,,,,,,,,,,,,
2010/02,1203.0,味王公司,2984070.0,2328166.0,655904.0,398065.0,257839.0,209453.0,89281.0,120172.0,0.0,0.0,0.0,120172.0,38293.0,0.0,81879.0,0.18,-48386.0,,,,,,,,,,,,,,,
2010/02,1210.0,大成長城,34786088.0,31799254.0,2986834.0,2601158.0,385676.0,484288.0,-9836.0,494124.0,0.0,0.0,0.0,494124.0,376001.0,0.0,118123.0,0.82,98612.0,,,,,,,,,,,,,,,
2010/02,1213.0,大飲,309759.0,272001.0,37758.0,36166.0,1592.0,-16518.0,1933.0,-18451.0,0.0,0.0,0.0,-18451.0,-18451.0,0.0,0.0,-0.36,-18110.0,,,,,,,,,,,,,,,
2010/02,1215.0,卜蜂企業,7653669.0,6973430.0,680239.0,506339.0,173900.0,221814.0,62304.0,159510.0,0.0,0.0,0.0,159510.0,154801.0,0.0,4709.0,0.67,47914.0,,,,,,,,,,,,,,,
2010/02,1216.0,統一,161085298.0,111574518.0,49510780.0,39856639.0,9654141.0,11844197.0,2050825.0,9793372.0,0.0,0.0,0.0,9793372.0,6215865.0,0.0,3577507.0,1.45,2190056.0,,,,,,,,,,,,,,,
2010/02,1217.0,愛之味,2331849.0,1452251.0,879598.0,798745.0,80853.0,137196.0,75349.0,61847.0,0.0,0.0,0.0,61847.0,45617.0,0.0,16230.0,0.1,56343.0,,,,,,,,,,,,,,,
2010/02,1218.0,泰山企業,4357672.0,3625659.0,732013.0,792258.0,-60124.0,62819.0,590.0,62229.0,0.0,0.0,0.0,62229.0,60660.0,0.0,1569.0,0.19,122943.0,,,,,,,,,,,,,,,
2010/02,1219.0,福壽實業,4337932.0,3992416.0,345516.0,265615.0,80624.0,101728.0,34113.0,67615.0,0.0,0.0,0.0,67615.0,68003.0,0.0,-388.0,0.25,21104.0,,,,,,,,,,,,,,,
2010/02,1220.0,台榮,1479160.0,1357243.0,121917.0,96501.0,25416.0,28316.0,11767.0,16549.0,0.0,0.0,0.0,16549.0,18310.0,0.0,-1761.0,0.1,2900.0,,,,,,,,,,,,,,,
2010/02,1225.0,福懋油,5903987.0,5574650.0,329337.0,238369.0,90762.0,79076.0,18859.0,60217.0,0.0,0.0,0.0,60217.0,57184.0,0.0,3033.0,0.35,-11686.0,,,,,,,,,,,,,,,
2010/02,1227.0,佳格,8217263.0,4796153.0,3421110.0,1999246.0,1421864.0,1376890.0,255448.0,1121442.0,0.0,0.0,0.0,1121442.0,1094359.0,0.0,27083.0,2.97,-44974.0,,,,,,,,,,,,,,,
2010/02,1229.0,聯華實業,2682000.0,2488879.0,193121.0,250525.0,-57404.0,731482.0,79343.0,652139.0,0.0,0.0,0.0,652139.0,760179.0,0.0,-108040.0,0.93,788886.0,,,,,,,,,,,,,,,
2010/02,1231.0,聯華食品,2054016.0,1476458.0,577558.0,446782.0,130776.0,145908.0,31771.0,114137.0,0.0,0.0,0.0,114137.0,115119.0,0.0,-982.0,1.0,15132.0,,,,,,,,,,,,,,,
2010/02,1232.0,大統益,7833841.0,7275260.0,558581.0,220244.0,338337.0,398210.0,77444.0,320766.0,0.0,0.0,0.0,320766.0,319935.0,0.0,831.0,2.0,59873.0,,,,,,,,,,,,,,,
2010/02,1233.0,天仁,931710.0,382064.0,549646.0,433242.0,116404.0,145454.0,21001.0,124453.0,0.0,0.0,0.0,124453.0,124242.0,0.0,211.0,1.37,29050.0,,,,,,,,,,,,,,,
2010/02,1234.0,黑松,2502934.0,1757295.0,745639.0,777464.0,-31825.0,178034.0,55302.0,122732.0,0.0,0.0,0.0,122732.0,122732.0,0.0,0.0,0.23,209859.0,,,,,,,,,,,,,,,
2010/02,1235.0,興泰,217302.0,191765.0,25537.0,21521.0,4016.0,5728.0,1700.0,4028.0,0.0,0.0,0.0,4028.0,4269.0,0.0,-241.0,0.08,1712.0,,,,,,,,,,,,,,,
2010/02,1236.0,宏亞食品,947721.0,663191.0,284530.0,220705.0,63825.0,71781.0,12854.0,58927.0,0.0,0.0,0.0,58927.0,58927.0,0.0,0.0,0.64,7956.0,,,,,,,,,,,,,,,
2010/02,1301.0,台塑,110539228.0,92517776.0,18021452.0,4620166.0,13401286.0,22755091.0,2770163.0,19984928.0,0.0,0.0,0.0,19984928.0,19984928.0,0.0,0.0,3.27,9353805.0,,,,,,,,,,,,,,,
2010/02,1303.0,南亞塑膠,167515712.0,139307409.0,28208303.0,8893637.0,19326137.0,25612150.0,4524780.0,21087370.0,0.0,0.0,0.0,21087370.0,20478708.0,0.0,608662.0,2.61,6286013.0,,,,,,,,,,,,,,,
2010/02,1304.0,台聚,27684782.0,23884509.0,3800273.0,1517864.0,2282409.0,2121285.0,492757.0,1628528.0,0.0,0.0,0.0,1628528.0,1019935.0,0.0,608593.0,1.41,-161124.0,,,,,,,,,,,,,,,
2010/02,1305.0,華夏,6234850.0,5700134.0,534716.0,481892.0,52824.0,43812.0,24764.0,19048.0,0.0,0.0,0.0,19048.0,15493.0,0.0,3555.0,0.04,-9012.0,,,,,,,,,,,,,,,
2010/02,1307.0,三芳化工,4393487.0,3180544.0,1212943.0,648106.0,564837.0,581845.0,49735.0,532110.0,0.0,0.0,0.0,532110.0,532110.0,0.0,0.0,1.79,17008.0,,,,,,,,,,,,,,,
2010/02,1308.0,亞聚,3154624.0,2388885.0,765739.0,116583.0,649156.0,696304.0,144585.0,551719.0,0.0,0.0,0.0,551719.0,551719.0,0.0,0.0,2.11,47148.0,,,,,,,,,,,,,,,
2010/02,1309.0,台達化工,8536148.0,8077157.0,458991.0,318672.0,140319.0,120596.0,18166.0,102430.0,0.0,0.0,0.0,102430.0,102430.0,0.0,0.0,0.37,-19723.0,,,,,,,,,,,,,,,
2010/02,1310.0,台苯,9555550.0,9637006.0,-81456.0,240049.0,-321505.0,214705.0,101686.0,113019.0,0.0,0.0,0.0,113019.0,69825.0,0.0,43194.0,0.12,536210.0,,,,,,,,,,,,,,,
2010/02,1312.0,國喬石化,17022030.0,15402251.0,1619779.0,677998.0,941781.0,892138.0,82114.0,810024.0,0.0,0.0,0.0,810024.0,690365.0,0.0,119659.0,0.76,-49643.0,,,,,,,,,,,,,,,
2010/02,1313.0,聯成,17263019.0,15127264.0,2135755.0,550467.0,1585288.0,1747414.0,356157.0,1391257.0,0.0,0.0,0.0,1391257.0,1391930.0,0.0,-673.0,1.4,162126.0,,,,,,,,,,,,,,,
2010/02,1314.0,中石化,19854556.0,16664958.0,3189598.0,665584.0,2524004.0,2988241.0,299089.0,2689152.0,0.0,0.0,0.0,2689152.0,2690274.0,0.0,-1122.0,1.5,464237.0,,,,,,,,,,,,,,,
2010/02,1315.0,達新工業,1514730.0,1222784.0,291946.0,305039.0,-13093.0,51755.0,25925.0,25830.0,0.0,0.0,0.0,25830.0,25785.0,0.0,45.0,0.12,64848.0,,,,,,,,,,,,,,,
2010/02,1316.0,上曜,348771.0,334239.0,14532.0,54883.0,-40351.0,-26241.0,741.0,-26982.0,0.0,0.0,0.0,-26982.0,-19610.0,0.0,-7372.0,-0.3,14110.0,,,,,,,,,,,,,,,
2010/02,1319.0,東陽,11705366.0,8785796.0,2919570.0,1584178.0,1337458.0,1385002.0,305090.0,1079912.0,0.0,0.0,0.0,1079912.0,796497.0,0.0,283415.0,1.77,47544.0,,,,,,,,,,,,,,,
2010/02,1321.0,大洋,3081948.0,2908719.0,173229.0,205152.0,-31923.0,-68215.0,13502.0,-81717.0,0.0,0.0,0.0,-81717.0,-81717.0,0.0,0.0,-0.37,-36292.0,,,,,,,,,,,,,,,
2010/02,1323.0,永裕,1199117.0,899164.0,299953.0,178622.0,121331.0,119385.0,15520.0,103865.0,0.0,0.0,0.0,103865.0,92310.0,0.0,11555.0,1.18,-1946.0,,,,,,,,,,,,,,,
2010/02,1324.0,地球工業,663041.0,529615.0,133426.0,98014.0,35412.0,36187.0,9957.0,26230.0,0.0,0.0,0.0,26230.0,26230.0,0.0,0.0,0.35,775.0,,,,,,,,,,,,,,,
2010/02,1325.0,恒大,567890.0,451290.0,116600.0,41091.0,75509.0,79013.0,16380.0,62633.0,0.0,0.0,0.0,62633.0,63066.0,0.0,-433.0,0.69,3504.0,,,,,,,,,,,,,,,
