年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2011/04,1101.0,台泥,118496562.0,97921121.0,20575441.0,4402750.0,16172691.0,16525986.0,2797872.0,13728114.0,0.0,0.0,0.0,13728114.0,8619825.0,0.0,5108289.0,2.33,353295.0,,,,,,,,,,,,,,,
2011/04,1102.0,亞泥,68826626.0,57473747.0,11352879.0,2466738.0,8886141.0,14035968.0,1787282.0,12248686.0,0.0,0.0,0.0,12248686.0,10016249.0,0.0,2232437.0,3.19,5149827.0,,,,,,,,,,,,,,,
2011/04,1103.0,嘉泥,5169912.0,4185322.0,984590.0,516353.0,468237.0,462459.0,143787.0,318672.0,0.0,0.0,0.0,318672.0,160245.0,0.0,158427.0,0.26,-5778.0,,,,,,,,,,,,,,,
2011/04,1104.0,環球水泥,4696706.0,4348597.0,348109.0,367703.0,-19594.0,436077.0,40071.0,396006.0,0.0,0.0,0.0,396006.0,389711.0,0.0,6295.0,0.65,455671.0,,,,,,,,,,,,,,,
2011/04,1108.0,幸福水泥,4147198.0,3973489.0,173709.0,298735.0,-125026.0,-172129.0,-30592.0,-141537.0,0.0,0.0,0.0,-141537.0,-140496.0,0.0,-1041.0,-0.35,-47103.0,,,,,,,,,,,,,,,
2011/04,1109.0,信大水泥,2629156.0,2288606.0,340550.0,320539.0,20011.0,97593.0,11775.0,85818.0,0.0,0.0,0.0,85818.0,73530.0,0.0,12288.0,0.17,77582.0,,,,,,,,,,,,,,,
2011/04,1110.0,東泥,1441841.0,1325684.0,116157.0,55170.0,60987.0,21852.0,-1636.0,23488.0,0.0,0.0,0.0,23488.0,23369.0,0.0,119.0,0.04,-39135.0,,,,,,,,,,,,,,,
2011/04,1201.0,味全公司,25638678.0,16668790.0,8969888.0,8173951.0,795937.0,767169.0,214224.0,552945.0,0.0,0.0,0.0,552945.0,685268.0,0.0,-132323.0,1.35,-28768.0,,,,,,,,,,,,,,,
2011/04,1203.0,味王公司,5879596.0,4920604.0,958992.0,872971.0,86021.0,89994.0,78745.0,11249.0,0.0,0.0,0.0,11249.0,41248.0,0.0,-29999.0,0.17,3973.0,,,,,,,,,,,,,,,
2011/04,1210.0,大成長城,84062690.0,76565125.0,7497565.0,5675464.0,1822101.0,2079417.0,305213.0,1774204.0,0.0,0.0,0.0,1774204.0,1071050.0,0.0,703154.0,2.22,257316.0,,,,,,,,,,,,,,,
