年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2012/04,1101.0,台泥,119454948.0,101745821.0,17709127.0,4635709.0,13073418.0,12070036.0,2112476.0,9957560.0,0.0,0.0,0.0,9957560.0,7734823.0,0.0,2222737.0,2.09,-1003382.0,,,,,,,,,,,,,,,
2012/04,1102.0,亞泥,64243538.0,58210115.0,6033423.0,2035672.0,3997205.0,7796556.0,859308.0,6937248.0,0.0,0.0,0.0,6937248.0,6235192.0,0.0,702056.0,1.93,3799351.0,,,,,,,,,,,,,,,
2012/04,1103.0,嘉泥,4644003.0,4458764.0,185239.0,511999.0,-326760.0,-606221.0,77963.0,-684184.0,0.0,0.0,0.0,-684184.0,-727961.0,0.0,43777.0,-1.13,-279461.0,,,,,,,,,,,,,,,
2012/04,1104.0,環球水泥,4826334.0,4466791.0,359543.0,381946.0,-22403.0,717658.0,2724.0,714934.0,0.0,0.0,0.0,714934.0,711982.0,0.0,2952.0,1.18,740061.0,,,,,,,,,,,,,,,
2012/04,1108.0,幸福水泥,4190014.0,3824955.0,365059.0,312500.0,52559.0,205344.0,31163.0,174181.0,0.0,0.0,0.0,174181.0,174577.0,0.0,-396.0,0.43,152785.0,,,,,,,,,,,,,,,
2012/04,1109.0,信大水泥,3661986.0,3259111.0,402875.0,309960.0,92915.0,91682.0,33222.0,58460.0,0.0,0.0,0.0,58460.0,87812.0,0.0,-29352.0,0.21,-1233.0,,,,,,,,,,,,,,,
2012/04,1110.0,東泥,1635019.0,1479982.0,155037.0,57533.0,97504.0,107993.0,38669.0,69324.0,0.0,0.0,0.0,69324.0,68673.0,0.0,651.0,0.12,10489.0,,,,,,,,,,,,,,,
2012/04,1201.0,味全公司,28572108.0,18157891.0,10414217.0,9247796.0,1166421.0,1021963.0,441814.0,580149.0,0.0,0.0,0.0,580149.0,755714.0,0.0,-175565.0,1.49,-144458.0,,,,,,,,,,,,,,,
2012/04,1203.0,味王公司,6111653.0,4902272.0,1209381.0,823884.0,385497.0,266551.0,118248.0,148303.0,0.0,0.0,0.0,148303.0,100303.0,0.0,48000.0,0.42,-118946.0,,,,,,,,,,,,,,,
2012/04,1210.0,大成長城,87522599.0,80575116.0,6947483.0,5814970.0,1132513.0,1361254.0,253969.0,1107285.0,0.0,0.0,0.0,1107285.0,734003.0,0.0,373282.0,1.43,228741.0,,,,,,,,,,,,,,,
2012/04,1213.0,大飲,725862.0,636567.0,89295.0,74998.0,14297.0,11898.0,460.0,11438.0,0.0,0.0,0.0,11438.0,11438.0,0.0,0.0,0.22,-2399.0,,,,,,,,,,,,,,,
2012/04,1215.0,卜蜂企業,17770683.0,16411385.0,1359298.0,1131367.0,227931.0,455046.0,150224.0,304822.0,0.0,0.0,0.0,304822.0,308632.0,0.0,-3810.0,1.33,227115.0,,,,,,,,,,,,,,,
2012/04,1216.0,統一,427515346.0,300045420.0,127469926.0,108318107.0,19151819.0,22278730.0,3804016.0,18474714.0,0.0,0.0,0.0,18474714.0,12407340.0,0.0,6067374.0,2.55,3126911.0,,,,,,,,,,,,,,,
2012/04,1217.0,愛之味,4782888.0,3058378.0,1724510.0,1675331.0,49179.0,93154.0,35788.0,57366.0,0.0,0.0,0.0,57366.0,51104.0,0.0,6262.0,0.11,43975.0,,,,,,,,,,,,,,,
2012/04,1218.0,泰山企業,10557020.0,9141585.0,1415435.0,1804852.0,-389398.0,-202003.0,6397.0,-208400.0,0.0,0.0,0.0,-208400.0,-209886.0,0.0,1486.0,-0.62,187395.0,,,,,,,,,,,,,,,
2012/04,1219.0,福壽實業,10438927.0,9999487.0,439440.0,527881.0,-88441.0,-28798.0,34910.0,-63708.0,0.0,0.0,0.0,-63708.0,-57704.0,0.0,-6004.0,-0.19,59643.0,,,,,,,,,,,,,,,
2012/04,1220.0,台榮,3749498.0,3403448.0,346050.0,196296.0,149754.0,169019.0,20482.0,148537.0,0.0,0.0,0.0,148537.0,143328.0,0.0,5209.0,0.81,19265.0,,,,,,,,,,,,,,,
2012/04,1225.0,福懋油,14868448.0,14293270.0,575178.0,494882.0,80459.0,53632.0,9159.0,44473.0,0.0,0.0,0.0,44473.0,39722.0,0.0,4751.0,0.21,-26827.0,,,,,,,,,,,,,,,
2012/04,1227.0,佳格,20056118.0,12418989.0,7637129.0,5237416.0,2399713.0,2739341.0,496124.0,2243217.0,0.0,0.0,0.0,2243217.0,2238062.0,0.0,5155.0,3.92,339628.0,,,,,,,,,,,,,,,
2012/04,1229.0,聯華實業,5123865.0,4531035.0,592830.0,349931.0,242899.0,1646315.0,90616.0,1555699.0,0.0,0.0,0.0,1555699.0,1576160.0,0.0,-20461.0,1.86,1403416.0,,,,,,,,,,,,,,,
