年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2009/04,1101.0,台泥,86804345.0,71269956.0,15534389.0,3057575.0,12476814.0,12179236.0,477397.0,11701839.0,0.0,0.0,0.0,11701839.0,7424530.0,0.0,4277309.0,2.26,-297578.0,,,,,,,,,,,,,,,
2009/04,1102.0,亞泥,48079716.0,39052747.0,9026969.0,3098549.0,5928420.0,9673059.0,718049.0,8955010.0,0.0,0.0,0.0,8955010.0,7885009.0,0.0,1070001.0,2.64,3744639.0,,,,,,,,,,,,,,,
2009/04,1103.0,嘉泥,4202418.0,3747109.0,455309.0,647948.0,-192639.0,381262.0,-12299.0,393561.0,0.0,0.0,0.0,393561.0,413614.0,0.0,-20053.0,0.72,573901.0,,,,,,,,,,,,,,,
2009/04,1104.0,環球水泥,6648078.0,6175614.0,472464.0,615306.0,-142842.0,747708.0,58563.0,689145.0,0.0,0.0,0.0,689145.0,693190.0,0.0,-4045.0,1.15,890550.0,,,,,,,,,,,,,,,
2009/04,1108.0,幸福水泥,3629802.0,3100533.0,529269.0,340378.0,188891.0,166664.0,68330.0,98334.0,0.0,0.0,0.0,98334.0,105262.0,0.0,-6928.0,0.26,-22227.0,,,,,,,,,,,,,,,
2009/04,1109.0,信大水泥,2137320.0,1743722.0,393598.0,227245.0,166353.0,180751.0,63460.0,117291.0,0.0,0.0,0.0,117291.0,107974.0,0.0,9317.0,0.26,14398.0,,,,,,,,,,,,,,,
2009/04,1110.0,東泥,1637835.0,1433984.0,203851.0,76913.0,126938.0,116654.0,25971.0,90683.0,0.0,0.0,0.0,90683.0,90465.0,0.0,218.0,0.16,-10284.0,,,,,,,,,,,,,,,
2009/04,1201.0,味全公司,21129401.0,13557846.0,7571555.0,6843065.0,728490.0,690652.0,38579.0,652073.0,0.0,0.0,0.0,652073.0,684830.0,0.0,-32757.0,1.35,-37838.0,,,,,,,,,,,,,,,
2009/04,1203.0,味王公司,6894567.0,5010967.0,1883600.0,946318.0,937282.0,814847.0,196807.0,618040.0,0.0,0.0,0.0,618040.0,450492.0,0.0,167548.0,2.07,-122435.0,,,,,,,,,,,,,,,
2009/04,1210.0,大成長城,67857893.0,61180747.0,6677146.0,4770434.0,1906712.0,1972147.0,419903.0,1552244.0,0.0,0.0,0.0,1552244.0,1144663.0,0.0,407581.0,2.63,65435.0,,,,,,,,,,,,,,,
2009/04,1213.0,大飲,676896.0,578928.0,97968.0,80920.0,17048.0,17511.0,5587.0,11924.0,0.0,0.0,0.0,11924.0,11924.0,0.0,0.0,0.23,463.0,,,,,,,,,,,,,,,
2009/04,1215.0,卜蜂企業,15243375.0,13878632.0,1364743.0,996121.0,368622.0,404254.0,107322.0,296932.0,0.0,0.0,0.0,296932.0,272620.0,0.0,24312.0,1.17,35632.0,,,,,,,,,,,,,,,
2009/04,1216.0,統一,290196357.0,200467792.0,89728565.0,74123124.0,15605441.0,15017426.0,2854956.0,12162470.0,0.0,0.0,0.0,12162470.0,7860827.0,0.0,4301643.0,2.02,-588015.0,,,,,,,,,,,,,,,
2009/04,1217.0,愛之味,5336027.0,3277278.0,2058749.0,1775124.0,283625.0,356745.0,191830.0,164915.0,0.0,0.0,0.0,164915.0,159304.0,0.0,5611.0,0.36,73120.0,,,,,,,,,,,,,,,
