年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2008/04,1101.0,台泥,78476558.0,70422882.0,8053676.0,2844121.0,5209555.0,6579907.0,106228.0,6473679.0,0.0,0.0,0.0,6473679.0,5761258.0,0.0,712421.0,1.75,1370352.0,,,,,,,,,,,,,,,
2008/04,1102.0,亞泥,44005488.0,37322471.0,6683017.0,2748642.0,3934375.0,7869514.0,396879.0,7472635.0,0.0,0.0,0.0,7472635.0,7314642.0,0.0,157993.0,2.52,3935139.0,,,,,,,,,,,,,,,
2008/04,1103.0,嘉泥,6226665.0,5169547.0,1057118.0,586925.0,470193.0,359026.0,111947.0,247079.0,0.0,0.0,0.0,247079.0,229524.0,0.0,17555.0,0.39,-111167.0,,,,,,,,,,,,,,,
2008/04,1104.0,環球水泥,8529136.0,8093843.0,435293.0,808569.0,-373276.0,70647.0,17757.0,52890.0,0.0,0.0,0.0,52890.0,57412.0,0.0,-4522.0,0.09,443923.0,,,,,,,,,,,,,,,
2008/04,1108.0,幸福水泥,4471619.0,3961170.0,510449.0,415843.0,94606.0,-18947.0,17021.0,-35968.0,0.0,0.0,0.0,-35968.0,-32925.0,0.0,-3043.0,-0.08,-113553.0,,,,,,,,,,,,,,,
2008/04,1109.0,信大水泥,2384107.0,2067488.0,316619.0,206205.0,110414.0,201633.0,23094.0,178539.0,0.0,0.0,0.0,178539.0,188934.0,0.0,-10395.0,0.44,91219.0,,,,,,,,,,,,,,,
2008/04,1110.0,東泥,1776344.0,1534804.0,241540.0,82439.0,159101.0,8671.0,947.0,7724.0,0.0,0.0,0.0,7724.0,7723.0,0.0,1.0,0.01,-150430.0,,,,,,,,,,,,,,,
2008/04,1201.0,味全公司,20158126.0,13485988.0,6672138.0,5857518.0,814620.0,558359.0,48395.0,509964.0,0.0,0.0,0.0,509964.0,526678.0,0.0,-16714.0,1.04,-256261.0,,,,,,,,,,,,,,,
2008/04,1203.0,味王公司,7073311.0,5408668.0,1664643.0,973030.0,691613.0,679652.0,13228.0,666424.0,0.0,0.0,0.0,666424.0,671206.0,0.0,-4782.0,3.24,-11961.0,,,,,,,,,,,,,,,
2008/04,1210.0,大成長城,71199741.0,65457779.0,5741962.0,4343230.0,1398732.0,1540609.0,295627.0,1244982.0,0.0,0.0,0.0,1244982.0,891781.0,0.0,353201.0,2.17,141877.0,,,,,,,,,,,,,,,
2008/04,1213.0,大飲,656276.0,562119.0,94157.0,86191.0,7966.0,8287.0,2500.0,5787.0,0.0,0.0,0.0,5787.0,5787.0,0.0,0.0,0.11,321.0,,,,,,,,,,,,,,,
2008/04,1215.0,卜蜂企業,15409144.0,14119219.0,1289925.0,925051.0,364874.0,306020.0,78039.0,227981.0,0.0,0.0,0.0,227981.0,211747.0,0.0,16234.0,0.91,-58854.0,,,,,,,,,,,,,,,
2008/04,1216.0,統一,299721908.0,216210034.0,83511874.0,69388103.0,14123771.0,8263986.0,2500323.0,5763663.0,0.0,0.0,0.0,5763663.0,3600832.0,0.0,2162831.0,0.96,-5859785.0,,,,,,,,,,,,,,,
2008/04,1217.0,愛之味,5638901.0,3713347.0,1925554.0,1894059.0,31495.0,23774.0,-64598.0,88372.0,0.0,0.0,0.0,88372.0,108118.0,0.0,-19746.0,0.21,-7721.0,,,,,,,,,,,,,,,
2008/04,1218.0,泰山企業,8628306.0,7478697.0,1149609.0,1284705.0,-131289.0,-27673.0,15205.0,-42878.0,0.0,0.0,0.0,-42878.0,-84520.0,0.0,41642.0,-0.28,103616.0,,,,,,,,,,,,,,,
2008/04,1219.0,福壽實業,9983102.0,9448243.0,534859.0,545109.0,-10250.0,-51033.0,-4576.0,-46457.0,0.0,0.0,0.0,-46457.0,-35931.0,0.0,-10526.0,-0.13,-40783.0,,,,,,,,,,,,,,,
2008/04,1220.0,台榮,2729663.0,2696795.0,32868.0,187711.0,-154843.0,-254871.0,-67154.0,-187717.0,0.0,0.0,0.0,-187717.0,-150216.0,0.0,-37501.0,-0.85,-100028.0,,,,,,,,,,,,,,,
2008/04,1225.0,福懋油,12461119.0,12158133.0,302986.0,392016.0,-87698.0,-272778.0,-61549.0,-211229.0,0.0,0.0,0.0,-211229.0,-141372.0,0.0,-69857.0,-0.87,-185080.0,,,,,,,,,,,,,,,
2008/04,1227.0,佳格,13585125.0,8728406.0,4856719.0,3639440.0,1217279.0,967558.0,254557.0,713001.0,0.0,0.0,0.0,713001.0,705549.0,0.0,7452.0,2.21,-249721.0,,,,,,,,,,,,,,,
2008/04,1229.0,聯華實業,6255316.0,6096790.0,158526.0,410039.0,-251513.0,115257.0,29631.0,85626.0,0.0,0.0,0.0,85626.0,202681.0,0.0,-117055.0,0.26,366770.0,,,,,,,,,,,,,,,
2008/04,1231.0,聯華食品,3765714.0,2721045.0,1044669.0,906379.0,138290.0,128705.0,35712.0,92993.0,0.0,0.0,0.0,92993.0,98063.0,0.0,-5070.0,0.85,-9585.0,,,,,,,,,,,,,,,
2008/04,1232.0,大統益,17146020.0,16051133.0,1094887.0,434687.0,660200.0,624099.0,154287.0,469812.0,0.0,0.0,0.0,469812.0,468619.0,0.0,1193.0,2.93,-36101.0,,,,,,,,,,,,,,,
2008/04,1233.0,天仁,1764809.0,731767.0,1033042.0,868904.0,164138.0,175213.0,26746.0,148467.0,0.0,0.0,0.0,148467.0,147983.0,0.0,484.0,1.66,11075.0,,,,,,,,,,,,,,,
2008/04,1234.0,黑松,4370799.0,3020308.0,1350491.0,1383944.0,-33453.0,331641.0,125133.0,206508.0,0.0,0.0,0.0,206508.0,206508.0,0.0,0.0,0.39,365094.0,,,,,,,,,,,,,,,
2008/04,1235.0,興泰,530513.0,454285.0,76228.0,52817.0,23411.0,16362.0,3403.0,12959.0,0.0,0.0,0.0,12959.0,13687.0,0.0,-728.0,0.28,-7049.0,,,,,,,,,,,,,,,
2008/04,1236.0,宏亞食品,2042581.0,1405939.0,636642.0,455437.0,181205.0,174794.0,42569.0,132225.0,0.0,0.0,0.0,132225.0,132225.0,0.0,0.0,1.55,-6411.0,,,,,,,,,,,,,,,
2008/04,1301.0,台塑,200177599.0,183885149.0,16292450.0,9284070.0,7008380.0,18136319.0,-1573155.0,19709474.0,0.0,0.0,0.0,19709474.0,19709474.0,0.0,0.0,3.45,11127939.0,,,,,,,,,,,,,,,
