年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2008/03,1101.0,台泥,60944205.0,54081578.0,6862627.0,2059955.0,4802672.0,5823745.0,158912.0,5664833.0,0.0,0.0,0.0,5664833.0,4646144.0,0.0,1018689.0,1.41,1021073.0,,,,,,,,,,,,,,,
2008/03,1102.0,亞泥,31864460.0,27075551.0,4788909.0,1780934.0,3007975.0,7416634.0,342157.0,7074477.0,0.0,0.0,0.0,7074477.0,6849116.0,0.0,225361.0,2.36,4408659.0,,,,,,,,,,,,,,,
2008/03,1103.0,嘉泥,4624291.0,3724824.0,899467.0,427810.0,471657.0,501385.0,92951.0,408434.0,0.0,0.0,0.0,408434.0,326097.0,0.0,82337.0,0.55,29728.0,,,,,,,,,,,,,,,
2008/03,1104.0,環球水泥,6297246.0,5884647.0,412599.0,618472.0,-205873.0,141810.0,10854.0,130956.0,0.0,0.0,0.0,130956.0,133477.0,0.0,-2521.0,0.22,347683.0,,,,,,,,,,,,,,,
2008/03,1108.0,幸福水泥,3474772.0,3103798.0,370974.0,309912.0,61062.0,107349.0,36939.0,70410.0,0.0,0.0,0.0,70410.0,68200.0,0.0,2210.0,0.17,46287.0,,,,,,,,,,,,,,,
2008/03,1109.0,信大水泥,1739258.0,1490092.0,249166.0,151495.0,97671.0,176695.0,12509.0,164186.0,0.0,0.0,0.0,164186.0,172993.0,0.0,-8807.0,0.4,79024.0,,,,,,,,,,,,,,,
2008/03,1110.0,東泥,1239137.0,1066752.0,172385.0,68206.0,104179.0,151489.0,-332.0,151821.0,0.0,0.0,0.0,151821.0,151804.0,0.0,17.0,0.27,47310.0,,,,,,,,,,,,,,,
2008/03,1201.0,味全公司,15271735.0,10259984.0,5011751.0,4431047.0,580704.0,440595.0,43450.0,397145.0,0.0,0.0,0.0,397145.0,400185.0,0.0,-3040.0,0.79,-140109.0,,,,,,,,,,,,,,,
2008/03,1203.0,味王公司,4323675.0,3578737.0,744938.0,635660.0,109278.0,80962.0,25699.0,55263.0,0.0,0.0,0.0,55263.0,44249.0,0.0,11014.0,0.21,-28316.0,,,,,,,,,,,,,,,
2008/03,1210.0,大成長城,53666635.0,48954798.0,4711837.0,3537161.0,1174676.0,1633436.0,292681.0,1340755.0,0.0,0.0,0.0,1340755.0,949094.0,0.0,391661.0,2.32,458760.0,,,,,,,,,,,,,,,
2008/03,1213.0,大飲,516665.0,439134.0,77531.0,67362.0,10169.0,9306.0,3110.0,6196.0,0.0,0.0,0.0,6196.0,6196.0,0.0,0.0,0.12,-863.0,,,,,,,,,,,,,,,
2008/03,1215.0,卜蜂企業,11542190.0,10511857.0,1030333.0,696997.0,333336.0,302864.0,73733.0,229131.0,0.0,0.0,0.0,229131.0,213273.0,0.0,15858.0,0.92,-30472.0,,,,,,,,,,,,,,,
2008/03,1216.0,統一,232478697.0,167925298.0,64553399.0,53546815.0,11006584.0,10061669.0,2426158.0,7635511.0,0.0,0.0,0.0,7635511.0,4935999.0,0.0,2699512.0,1.32,-944915.0,,,,,,,,,,,,,,,
2008/03,1217.0,愛之味,4379551.0,2849386.0,1530165.0,1490692.0,39473.0,77348.0,-54370.0,131718.0,0.0,0.0,0.0,131718.0,165249.0,0.0,-33531.0,0.4,37875.0,,,,,,,,,,,,,,,
2008/03,1218.0,泰山企業,6678764.0,5686027.0,992737.0,916568.0,77949.0,217322.0,3827.0,213495.0,0.0,0.0,0.0,213495.0,164922.0,0.0,48573.0,0.54,139373.0,,,,,,,,,,,,,,,
2008/03,1219.0,福壽實業,7480048.0,6876304.0,603744.0,432705.0,171039.0,153616.0,47432.0,106184.0,0.0,0.0,0.0,106184.0,111589.0,0.0,-5405.0,0.41,-17423.0,,,,,,,,,,,,,,,
2008/03,1220.0,台榮,2182943.0,2054124.0,128819.0,192078.0,-63259.0,-79378.0,-15118.0,-64260.0,0.0,0.0,0.0,-64260.0,-47156.0,0.0,-17104.0,-0.27,-16119.0,,,,,,,,,,,,,,,
2008/03,1225.0,福懋油,9260802.0,8825080.0,435722.0,287302.0,149752.0,14184.0,11307.0,2877.0,0.0,0.0,0.0,2877.0,34619.0,0.0,-31742.0,0.21,-135568.0,,,,,,,,,,,,,,,
2008/03,1227.0,佳格,9674710.0,6111494.0,3563216.0,2528522.0,1034694.0,972767.0,264296.0,708471.0,0.0,0.0,0.0,708471.0,703707.0,0.0,4764.0,2.21,-61927.0,,,,,,,,,,,,,,,
2008/03,1229.0,聯華實業,4671149.0,4467818.0,203331.0,312517.0,-109186.0,677822.0,72758.0,605064.0,0.0,0.0,0.0,605064.0,689459.0,0.0,-84395.0,0.88,787008.0,,,,,,,,,,,,,,,
2008/03,1231.0,聯華食品,2832231.0,2064795.0,767436.0,680055.0,87381.0,77571.0,14196.0,63375.0,0.0,0.0,0.0,63375.0,66885.0,0.0,-3510.0,0.58,-9810.0,,,,,,,,,,,,,,,
2008/03,1232.0,大統益,13561914.0,12564311.0,997603.0,333583.0,664020.0,617381.0,151176.0,466205.0,0.0,0.0,0.0,466205.0,465360.0,0.0,845.0,2.91,-46639.0,,,,,,,,,,,,,,,
2008/03,1233.0,天仁,1349919.0,556901.0,793018.0,650357.0,142661.0,150326.0,22349.0,127977.0,0.0,0.0,0.0,127977.0,127302.0,0.0,675.0,1.43,7665.0,,,,,,,,,,,,,,,
2008/03,1234.0,黑松,3523668.0,2377737.0,1145931.0,1123058.0,22873.0,296245.0,97192.0,199053.0,0.0,0.0,0.0,199053.0,199053.0,0.0,0.0,0.37,273372.0,,,,,,,,,,,,,,,
2008/03,1235.0,興泰,418754.0,350314.0,68440.0,40960.0,27480.0,54601.0,3936.0,50665.0,0.0,0.0,0.0,50665.0,50470.0,0.0,195.0,1.16,27121.0,,,,,,,,,,,,,,,
2008/03,1236.0,宏亞食品,1457752.0,1015057.0,442695.0,322501.0,120194.0,127686.0,23269.0,104417.0,0.0,0.0,0.0,104417.0,104417.0,0.0,0.0,1.23,7492.0,,,,,,,,,,,,,,,
2008/03,1301.0,台塑,166983779.0,146982431.0,20001348.0,7235398.0,12765950.0,36232814.0,1919770.0,34313044.0,0.0,0.0,0.0,34313044.0,34313044.0,0.0,0.0,6.0,23466864.0,,,,,,,,,,,,,,,
2008/03,1303.0,南亞塑膠,269543139.0,230574701.0,38968438.0,14595498.0,24395944.0,29795383.0,3071492.0,26723891.0,0.0,0.0,0.0,26723891.0,24821795.0,0.0,1902096.0,3.26,5399439.0,,,,,,,,,,,,,,,
2008/03,1304.0,台聚,43073160.0,37949742.0,5123418.0,2380551.0,2742867.0,2747703.0,670410.0,2077293.0,0.0,0.0,0.0,2077293.0,1265383.0,0.0,811910.0,1.75,4836.0,,,,,,,,,,,,,,,
2008/03,1305.0,華夏,10155118.0,8883961.0,1271157.0,759257.0,511900.0,550247.0,79569.0,470678.0,0.0,0.0,0.0,470678.0,450038.0,0.0,20640.0,1.06,38347.0,,,,,,,,,,,,,,,
2008/03,1307.0,三芳化工,6273154.0,4709888.0,1563266.0,990910.0,572356.0,566403.0,14355.0,552048.0,0.0,0.0,0.0,552048.0,552048.0,0.0,0.0,2.1,-5953.0,,,,,,,,,,,,,,,
2008/03,1308.0,亞聚,4701003.0,3840625.0,860378.0,163687.0,696691.0,837680.0,196451.0,641229.0,0.0,0.0,0.0,641229.0,641229.0,0.0,0.0,2.46,140989.0,,,,,,,,,,,,,,,
2008/03,1309.0,台達化工,12993746.0,12505944.0,487802.0,480775.0,7027.0,286.0,23282.0,-22996.0,0.0,0.0,0.0,-22996.0,-22996.0,0.0,0.0,-0.08,-6741.0,,,,,,,,,,,,,,,
2008/03,1310.0,台苯,17426912.0,17188796.0,238116.0,450779.0,-212663.0,-224814.0,66604.0,-291418.0,0.0,0.0,0.0,-291418.0,-337328.0,0.0,45910.0,-0.64,-12151.0,,,,,,,,,,,,,,,
2008/03,1312.0,國喬石化,24488768.0,23289804.0,1198964.0,927182.0,271782.0,129261.0,51585.0,77676.0,8048.0,0.0,0.0,85724.0,-8508.0,0.0,94232.0,-0.02,-142521.0,,,,,,,,,,,,,,,
2008/03,1313.0,聯成,23298331.0,21845685.0,1452646.0,766363.0,686283.0,1273503.0,182488.0,1091015.0,0.0,0.0,0.0,1091015.0,1089631.0,0.0,1384.0,1.33,587220.0,,,,,,,,,,,,,,,
2008/03,1314.0,中石化,30016394.0,27957837.0,2058557.0,1101264.0,957673.0,1359020.0,175999.0,1183021.0,0.0,-1647200.0,0.0,-464179.0,-463016.0,0.0,-1163.0,-0.27,401347.0,,,,,,,,,,,,,,,
2008/03,1315.0,達新工業,3260308.0,2696154.0,564154.0,526639.0,37515.0,352885.0,27284.0,325601.0,0.0,0.0,0.0,325601.0,326680.0,0.0,-1079.0,1.54,315370.0,,,,,,,,,,,,,,,
2008/03,1316.0,上曜,699604.0,599953.0,99651.0,85213.0,14438.0,-4607.0,19491.0,-24098.0,0.0,0.0,0.0,-24098.0,-31341.0,0.0,7243.0,-0.48,-19045.0,,,,,,,,,,,,,,,
2008/03,1319.0,東陽,12987560.0,10003045.0,2984515.0,2056089.0,929685.0,1018203.0,236702.0,781501.0,0.0,0.0,0.0,781501.0,602447.0,0.0,179054.0,1.38,88518.0,,,,,,,,,,,,,,,
2008/03,1321.0,大洋,4504008.0,4164226.0,339782.0,288591.0,51191.0,-14858.0,3785.0,-18643.0,0.0,0.0,0.0,-18643.0,-18643.0,0.0,0.0,-0.08,-66049.0,,,,,,,,,,,,,,,
2008/03,1323.0,永裕,1701647.0,1338029.0,363618.0,241633.0,121985.0,117497.0,38226.0,79271.0,0.0,0.0,0.0,79271.0,58430.0,0.0,20841.0,0.74,-4488.0,,,,,,,,,,,,,,,
2008/03,1324.0,地球工業,1021922.0,870874.0,151048.0,128027.0,23021.0,33257.0,9658.0,23599.0,0.0,0.0,0.0,23599.0,23599.0,0.0,0.0,0.31,10236.0,,,,,,,,,,,,,,,
2008/03,1325.0,恒大,929992.0,751954.0,178038.0,67859.0,110179.0,104967.0,14267.0,90700.0,0.0,0.0,0.0,90700.0,98153.0,0.0,-7453.0,1.1,-5212.0,,,,,,,,,,,,,,,
2008/03,1326.0,台化,263520380.0,242057644.0,21462736.0,9464951.0,11997785.0,31118074.0,518851.0,30599223.0,0.0,0.0,0.0,30599223.0,27946695.0,0.0,2652528.0,5.06,19120289.0,,,,,,,,,,,,,,,
2008/03,1402.0,遠東新,131210663.0,100044498.0,31166165.0,18018958.0,13147485.0,12951520.0,2930270.0,10021250.0,0.0,0.0,0.0,10021250.0,5644568.0,0.0,4376682.0,1.24,-195965.0,,,,,,,,,,,,,,,
2008/03,1409.0,新纖,26838016.0,,,,,424104.0,72759.0,,0.0,0.0,,351345.0,261837.0,,89508.0,0.18,,,,,0.0,0.0,,,,,,,,26413912.0,,
2008/03,1410.0,南染,386946.0,309176.0,77770.0,61619.0,16151.0,19815.0,16576.0,3239.0,0.0,0.0,0.0,3239.0,2659.0,0.0,580.0,0.03,3664.0,,,,,,,,,,,,,,,
2008/03,1413.0,宏洲纖維,2999400.0,2994623.0,4777.0,81744.0,-76967.0,-99619.0,-13694.0,-85925.0,0.0,0.0,0.0,-85925.0,-73071.0,0.0,-12854.0,0.0,-22652.0,,,,,,,,,,,,,,,
2008/03,1416.0,廣豐,327757.0,233404.0,94353.0,167138.0,-72785.0,-168985.0,0.0,-168985.0,0.0,0.0,0.0,-168985.0,-168813.0,0.0,-172.0,-0.34,-96200.0,,,,,,,,,,,,,,,
2008/03,1417.0,嘉裕,1196541.0,812338.0,384203.0,497658.0,-113455.0,90444.0,14779.0,75665.0,0.0,0.0,0.0,75665.0,75665.0,0.0,0.0,0.2,203899.0,,,,,,,,,,,,,,,
2008/03,1418.0,東華,2000717.0,2126800.0,-126083.0,130513.0,-256596.0,-275147.0,37281.0,-312428.0,0.0,0.0,0.0,-312428.0,-312452.0,0.0,24.0,-2.58,-18551.0,,,,,,,,,,,,,,,
2008/03,1419.0,新紡,460551.0,333527.0,127024.0,166270.0,-39246.0,32918.0,369.0,32549.0,0.0,0.0,0.0,32549.0,32549.0,0.0,0.0,0.11,72164.0,,,,,,,,,,,,,,,
2008/03,1432.0,大魯閣,1480371.0,1379953.0,100418.0,166368.0,-65950.0,44399.0,5475.0,38924.0,-5795.0,0.0,0.0,33129.0,45336.0,0.0,-12207.0,0.53,110349.0,,,,,,,,,,,,,,,
2008/03,1434.0,福懋興業,33696237.0,30175784.0,3520453.0,1819608.0,1700845.0,4556909.0,576844.0,3980065.0,0.0,0.0,0.0,3980065.0,3578475.0,0.0,401590.0,2.12,2856064.0,,,,,,,,,,,,,,,
2008/03,1435.0,中福國際,87506.0,70391.0,17115.0,20889.0,-3774.0,15319.0,4896.0,10423.0,0.0,0.0,0.0,10423.0,6881.0,0.0,3542.0,0.06,19093.0,,,,,,,,,,,,,,,
2008/03,1436.0,華友聯,4526.0,1958.0,2568.0,51174.0,-48606.0,-73330.0,791.0,-74121.0,0.0,0.0,0.0,-74121.0,-74121.0,0.0,0.0,-0.23,-24724.0,,,,,,,,,,,,,,,
2008/03,1437.0,勤益投控,2186975.0,1980254.0,206721.0,93183.0,113538.0,-8396.0,43806.0,-52202.0,0.0,0.0,0.0,-52202.0,-50874.0,0.0,-1328.0,-0.14,-121934.0,,,,,,,,,,,,,,,
2008/03,1440.0,南紡,12762109.0,11447204.0,1314905.0,836040.0,478865.0,521326.0,176412.0,344914.0,0.0,0.0,0.0,344914.0,350467.0,0.0,-5553.0,0.23,42461.0,,,,,,,,,,,,,,,
2008/03,1441.0,大東紡織,1516956.0,1352866.0,164090.0,115928.0,48162.0,-20879.0,2152.0,-23031.0,0.0,0.0,0.0,-23031.0,-23030.0,0.0,-1.0,-0.22,-69041.0,,,,,,,,,,,,,,,
2008/03,1442.0,名軒,1205833.0,846954.0,358879.0,78406.0,280473.0,269556.0,6020.0,263536.0,0.0,0.0,0.0,263536.0,263617.0,0.0,-81.0,1.89,-10917.0,,,,,,,,,,,,,,,
2008/03,1443.0,立益紡織,2424261.0,2367021.0,57240.0,118742.0,-61502.0,-60348.0,-27.0,-60321.0,0.0,0.0,0.0,-60321.0,-52029.0,0.0,-8292.0,-0.21,1154.0,,,,,,,,,,,,,,,
2008/03,1444.0,力麗,6037240.0,5386048.0,651192.0,341111.0,310375.0,288587.0,1592.0,286995.0,0.0,0.0,0.0,286995.0,278854.0,0.0,8141.0,0.37,-21788.0,,,,,,,,,,,,,,,
2008/03,1445.0,大宇紡織,1675338.0,1537553.0,137785.0,126064.0,11721.0,47124.0,5008.0,42116.0,0.0,0.0,0.0,42116.0,42116.0,0.0,0.0,0.27,35403.0,,,,,,,,,,,,,,,
2008/03,1446.0,宏和,1013505.0,763763.0,249742.0,235722.0,14020.0,15811.0,-2449.0,18260.0,0.0,0.0,0.0,18260.0,18260.0,0.0,0.0,0.13,1791.0,,,,,,,,,,,,,,,
2008/03,1447.0,力鵬,17804244.0,17417911.0,386333.0,436416.0,-50083.0,-400200.0,300.0,-400500.0,0.0,0.0,0.0,-400500.0,-404056.0,0.0,3556.0,-0.68,-350117.0,,,,,,,,,,,,,,,
2008/03,1449.0,佳和實業,5492944.0,5629527.0,-136583.0,470268.0,-606851.0,-345411.0,4251.0,-349662.0,0.0,0.0,0.0,-349662.0,-420887.0,0.0,71225.0,1.36,261440.0,,,,,,,,,,,,,,,
2008/03,1451.0,年興紡織,10589023.0,10382373.0,206650.0,699849.0,-493199.0,382801.0,56830.0,325971.0,0.0,0.0,0.0,325971.0,325955.0,0.0,16.0,0.55,876000.0,,,,,,,,,,,,,,,
2008/03,1453.0,大將,616501.0,469606.0,146895.0,50053.0,96842.0,87919.0,0.0,87919.0,0.0,0.0,0.0,87919.0,88972.0,0.0,-1053.0,2.18,-8923.0,,,,,,,,,,,,,,,
2008/03,1454.0,台富,1910106.0,1765192.0,144914.0,119268.0,25646.0,33021.0,6935.0,26086.0,0.0,0.0,0.0,26086.0,26086.0,0.0,0.0,0.2,7375.0,,,,,,,,,,,,,,,
2008/03,1456.0,怡華,2294113.0,2204322.0,89791.0,155138.0,-65347.0,171787.0,3197.0,168590.0,0.0,0.0,0.0,168590.0,160737.0,0.0,7853.0,1.05,237134.0,,,,,,,,,,,,,,,
2008/03,1457.0,宜進,3909903.0,3758119.0,151784.0,124068.0,27716.0,90221.0,496.0,89725.0,0.0,0.0,0.0,89725.0,78605.0,0.0,11120.0,0.35,62505.0,,,,,,,,,,,,,,,
2008/03,1459.0,聯發紡織,2139910.0,2022855.0,117055.0,106077.0,10978.0,-133302.0,18105.0,-151407.0,0.0,0.0,0.0,-151407.0,-153072.0,0.0,1665.0,-0.5,-144280.0,,,,,,,,,,,,,,,
2008/03,1460.0,宏遠,4408927.0,3980552.0,428375.0,607073.0,-178698.0,-198594.0,4853.0,-203447.0,0.0,0.0,0.0,-203447.0,-203448.0,0.0,1.0,-0.45,-19896.0,,,,,,,,,,,,,,,
2008/03,1463.0,強盛染整,603459.0,589953.0,13506.0,90697.0,-77191.0,-52363.0,801.0,-53164.0,0.0,0.0,0.0,-53164.0,-52363.0,0.0,-801.0,-0.28,24828.0,,,,,,,,,,,,,,,
2008/03,1464.0,得力實業,2682835.0,2367239.0,315596.0,442971.0,-127375.0,-90444.0,-1406.0,-89038.0,0.0,0.0,0.0,-89038.0,-70990.0,0.0,-18048.0,-0.43,36931.0,,,,,,,,,,,,,,,
2008/03,1465.0,偉全實業,1575170.0,1386013.0,189157.0,158510.0,30647.0,80189.0,-1574.0,81763.0,0.0,0.0,0.0,81763.0,64965.0,0.0,16798.0,0.75,49542.0,,,,,,,,,,,,,,,
2008/03,1466.0,聚隆,3040898.0,2859609.0,181289.0,155852.0,25437.0,3656.0,3129.0,527.0,0.0,0.0,0.0,527.0,527.0,0.0,0.0,0.01,-21781.0,,,,,,,,,,,,,,,
2008/03,1467.0,南緯實業,5470481.0,4754393.0,716088.0,745438.0,-29350.0,-3650.0,-9479.0,5829.0,0.0,0.0,0.0,5829.0,5659.0,0.0,170.0,0.03,25700.0,,,,,,,,,,,,,,,
2008/03,1468.0,昶和纖維,1093208.0,1057489.0,35719.0,155231.0,-119512.0,-124344.0,0.0,-124344.0,0.0,0.0,0.0,-124344.0,-116705.0,0.0,-7639.0,-0.73,-4832.0,,,,,,,,,,,,,,,
2008/03,1469.0,理隆纖維,484675.0,449127.0,35548.0,48287.0,-12739.0,-180738.0,28.0,-180766.0,0.0,0.0,0.0,-180766.0,-180762.0,0.0,-4.0,-1.45,-167999.0,,,,,,,,,,,,,,,
2008/03,1471.0,首利,5922221.0,5654590.0,267631.0,301450.0,-33819.0,-11519.0,18298.0,-29817.0,0.0,0.0,0.0,-29817.0,-29817.0,0.0,0.0,-0.19,22300.0,,,,,,,,,,,,,,,
2008/03,1472.0,三洋紡,1107163.0,1150457.0,-43294.0,69044.0,-112338.0,-160141.0,0.0,-160141.0,0.0,0.0,0.0,-160141.0,-127274.0,0.0,-32867.0,-1.55,-47803.0,,,,,,,,,,,,,,,
2008/03,1473.0,台南企業,7110456.0,5556313.0,1554143.0,1204565.0,349578.0,345729.0,128517.0,217212.0,0.0,0.0,0.0,217212.0,154382.0,0.0,62830.0,1.11,-3849.0,,,,,,,,,,,,,,,
2008/03,1474.0,弘裕,2590899.0,2453116.0,137783.0,161127.0,-23344.0,6931.0,9559.0,-2628.0,0.0,0.0,0.0,-2628.0,-3285.0,0.0,657.0,-0.02,30275.0,,,,,,,,,,,,,,,
2008/03,1475.0,本盟光電,1417306.0,1396595.0,20711.0,161173.0,-140462.0,-202570.0,3990.0,-206560.0,0.0,0.0,0.0,-206560.0,-152529.0,0.0,-54031.0,-4.7,-62108.0,,,,,,,,,,,,,,,
2008/03,1476.0,儒鴻,4829840.0,3945415.0,884425.0,623236.0,261189.0,184963.0,82148.0,102815.0,0.0,0.0,0.0,102815.0,112742.0,0.0,-9927.0,0.59,-76226.0,,,,,,,,,,,,,,,
2008/03,1477.0,聚陽實業,10316846.0,8539304.0,1777542.0,1115106.0,662436.0,503859.0,97186.0,406673.0,0.0,0.0,0.0,406673.0,405769.0,0.0,904.0,2.77,-158577.0,,,,,,,,,,,,,,,
2008/03,1503.0,士電,13110505.0,10778073.0,2332432.0,1567894.0,764538.0,956125.0,209924.0,746201.0,0.0,0.0,0.0,746201.0,712636.0,0.0,33565.0,1.37,191587.0,,,,,,,,,,,,,,,
2008/03,1504.0,東元電機,35537222.0,26977529.0,8559693.0,5841368.0,2716472.0,2258676.0,466795.0,1791881.0,0.0,0.0,0.0,1791881.0,1741031.0,0.0,50850.0,0.95,-457796.0,,,,,,,,,,,,,,,
2008/03,1506.0,正道,1081883.0,919143.0,162740.0,178472.0,-15732.0,-107785.0,16784.0,-124569.0,0.0,0.0,0.0,-124569.0,-126572.0,0.0,2003.0,-1.24,-92053.0,,,,,,,,,,,,,,,
2008/03,1507.0,永大機電,8741783.0,6572382.0,2169401.0,1323374.0,846027.0,849682.0,274997.0,574685.0,0.0,0.0,0.0,574685.0,524562.0,0.0,50123.0,1.28,3655.0,,,,,,,,,,,,,,,
2008/03,1512.0,瑞利,2895056.0,2550075.0,344981.0,392445.0,-47464.0,28234.0,9462.0,18772.0,0.0,0.0,0.0,18772.0,17306.0,0.0,1466.0,0.1,75698.0,,,,,,,,,,,,,,,
2008/03,1513.0,中興電,8611741.0,7024897.0,1586844.0,1015090.0,571754.0,539580.0,24217.0,515363.0,0.0,0.0,0.0,515363.0,508976.0,0.0,6387.0,1.13,-32174.0,,,,,,,,,,,,,,,
2008/03,1514.0,亞力電機,2546371.0,2220054.0,326317.0,310953.0,15364.0,16230.0,12207.0,4023.0,0.0,0.0,0.0,4023.0,6296.0,0.0,-2273.0,0.03,866.0,,,,,,,,,,,,,,,
2008/03,1515.0,力山,3052054.0,2713168.0,338886.0,590358.0,-251277.0,-556750.0,-36602.0,-520148.0,0.0,0.0,0.0,-520148.0,-526266.0,0.0,6118.0,-2.3,-305473.0,,,,,,,,,,,,,,,
2008/03,1516.0,川飛,469922.0,451332.0,18590.0,82197.0,-63607.0,-446554.0,928.0,-447482.0,0.0,0.0,0.0,-447482.0,-447482.0,0.0,0.0,-4.85,-382947.0,,,,,,,,,,,,,,,
2008/03,1517.0,利奇機械,2620430.0,2254179.0,366251.0,203394.0,162857.0,215750.0,52653.0,163097.0,0.0,0.0,0.0,163097.0,140945.0,0.0,22152.0,0.62,52893.0,,,,,,,,,,,,,,,
2008/03,1519.0,華城電機,5760179.0,4447181.0,1312998.0,613306.0,699692.0,706753.0,141431.0,565322.0,0.0,0.0,0.0,565322.0,568409.0,0.0,-3087.0,2.63,7061.0,,,,,,,,,,,,,,,
2008/03,1521.0,大億,2223223.0,1980934.0,242289.0,240059.0,2533.0,57932.0,4612.0,53320.0,0.0,0.0,0.0,53320.0,53320.0,0.0,0.0,0.7,55399.0,,,,,,,,,,,,,,,
