公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 停業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 金融資產重分類淨損失（利益）,　　　　 利息收入,　　　　 股利收入,　　　　 各項保險負債淨變動,　　　　 保證責任準備淨變動,　　　　 其他各項負債準備淨變動,　　　　 股份基礎給付酬勞成本,　　　　 應付公司債匯率影響數,　　　　 處分承受擔保品提存損失（利益）,　　　　 資產證券化損失（利益）,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產及設備損失（利益）,　　　　 不動產及設備轉列費用數,　　　　 處分投資性不動產損失（利益）,　　　　 處分無形資產損失（利益）,　　　　 處分其他資產損失（利益）,　　　　 處分待出售資產損失（利益）,　　　　 處分投資損失（利益）,　　　　 處分採用權益法之投資損失（利益）,　　　　 金融資產減損損失,　　　　 金融資產減損迴轉利益,　　　　 非金融資產減損損失,　　　　 非金融資產減損迴轉利益,　　　　 未實現外幣兌換損失（利益）,　　　　 買回應付公司債損失（利益）,　　　　 出售及攤銷不良債權之損失,　　　　 處分承受擔保品損失（利益）,　　　　 逾期未領股利及董監酬勞轉列其他收入,　　　　 投資性不動產公允價值調整損失(利益),　　　　 其他項目,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 存放央行及拆借金融同業（增加）減少,　　　　　 透過損益按公允價值衡量之金融資產（增加）減少,　　　　　 備供出售金融資產（增加）減少,　　　　　 避險之衍生金融資產（增加）減少,　　　　　 附賣回票券及債券投資（增加）減少,　　　　　 應收款項（增加）減少,　　　　　 貼現及放款（增加）減少,　　　　　 再保險合約資產（增加）減少,　　　　　 持有至到期日金融資產（增加）減少,　　　　　 其他金融資產（增加）減少,　　　　　 其他資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 央行及銀行同業存款增加（減少）,　　　　　 透過損益按公允價值衡量之金融負債增加（減少）,　　　　　 避險之衍生金融負債增加（減少）,　　　　　 附買回票券及債券負債增加（減少）,　　　　　 應付商業本票增加（減少）,　　　　　 應付款項增加（減少）,　　　　　 存款及匯款增加（減少）,　　　　　 員工福利負債準備增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 其他金融負債增加（減少）,　　　　　 其他負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之利息,　　 收取之利息,　　 收取之股利,　　 收取之股利,　　 收取之股利,　　 支付之利息,　　 支付之利息,　　 支付之利息,　　 支付之股利,　　 支付之股利,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　 營業活動之現金流量－直接法,　　 營業活動之收現類別,　　　 自銷售商品及提供勞務之收現,　　　 自權利金、各項收費、佣金及其他收入之收現,　　　 自持有供經紀或交易目的之合約之收現,　　　 自保費與理賠、年金及其他保單利益之收現,　　　 自租金及後續出售該等資產之收現,　　　 自營業活動之其他收現,　　　 營業活動之收現類別合計,　　 營業活動之付現類別,　　　 對商品及勞務供應商之付現,　　　 對持有供經紀或交易目的之合約之付現,　　　 對員工及代員工之付現,　　　 對保費與理賠、年金及其他保單利益之付現,　　　 對營業活動之其他付現,　　　 營業活動之付現類別合計,　　 支付之股利,　　 支付之股利,　　 收取之股利,　　 收取之股利,　　 收取之股利,　　 支付之利息,　　 支付之利息,　　 支付之利息,　　 收取之利息,　　 收取之利息,　　 收取之利息,　　 退還（支付）所得稅,　　 其他現金流入（出）,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得原始認列時指定為透過損益按公允價值衡量之金融資產,　　 處分原始認列時指定為透過損益按公允價值衡量之金融資產,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 備供出售金融資產減資退回股款,　　 取得無活絡市場之債務工具投資,　　 處分無活絡市場之債務工具投資,　　 無活絡市場之債務工具投資到期還本,　　 取得持有至到期日金融資產,　　 處分持有至到期日金融資產,　　 持有至到期日金融資產到期還本,　　 取得以成本衡量之金融資產,　　 處分以成本衡量之金融資產,　　 以成本衡量之金融資產減資退回股款,　　 取得避險之衍生金融資產,　　 取得避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 除列避險之衍生金融負債,　　 除列避險之衍生金融負債,　　 取得採用權益法之投資,　　 處分採用權益法之投資,　　 預付投資款增加,　　 預付投資款減少,　　 對子公司之收購（扣除所取得之現金）,　　 處分子公司,　　 採用權益法之被投資公司減資退回股款,　　 取得待出售資產,　　 處分待出售資產,　　 取得不動產及設備,　　 處分不動產及設備,　　 預收款項增加－處分資產,　　 預收款項減少－處分資產,　　 營業保證金增加,　　 營業保證金減少,　　 交割結算基金增加,　　 交割結算基金減少,　　 存出保證金增加,　　 存出保證金減少,　　 其他應收款增加,　　 其他應收款減少,　　 其他應收款－關係人增加,　　 其他應收款－關係人減少,　　 取得無形資產,　　 處分無形資產,　　 處分承受擔保品,　　 購買承受擔保品,　　 概括承受他公司之淨現金收取數,　　 因合併產生之現金流入,　　 概括承受他公司之賠付款,　　 取得投資性不動產,　　 處分投資性不動產,　　 附賣回票券及債券投資增加,　　 附賣回票券及債券投資減少,　　 應收款項增加,　　 應收款項減少,　　 長期應收租賃款增加,　　 長期應收租賃款減少,　　 出售不良債權回饋金,　　 已收現之出售不良債權,　　 買回已出售之不良債權,　　 其他金融資產增加,　　 其他金融資產減少,　　 其他資產增加,　　 其他資產減少,　　 收取之利息,　　 收取之利息,　　 收取之利息,　　 收取之股利,　　 收取之股利,　　 收取之股利,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 其他投資活動,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 央行及同業融資增加,　　 央行及同業融資減少,　　 應付商業本票增加,　　 應付商業本票減少,　　 取得避險之衍生金融資產,　　 取得避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 除列避險之衍生金融負債,　　 除列避險之衍生金融負債,　　 發行公司債,　　 償還公司債,　　 發行金融債券,　　 償還金融債券,　　 舉借長期借款,　　 償還長期借款,　　 其他借款增加,　　 其他借款減少,　　 附買回票券及債券負債增加,　　 附買回票券及債券負債減少,　　 原始認列時指定為透過損益按公允價值衡量之金融負債增加,　　 原始認列時指定為透過損益按公允價值衡量之金融負債減少,　　 以成本衡量之金融負債增加,　　 以成本衡量之金融負債減少,　　 發行特別股負債,　　 償還特別股負債,　　 存入保證金增加,　　 存入保證金減少,　　 金融資產證券化款項,　　 應付款項增加,　　 應付款項減少,　　 其他應付款－關係人增加,　　 其他應付款－關係人減少,　　 應付租賃款增加,　　 應付租賃款減少,　　 其他金融負債增加,　　 其他金融負債減少,　　 其他負債增加,　　 其他負債減少,　　 發放現金股利,　　 現金增資,　　 現金減資,　　 員工執行認股權,　　 庫藏股票買回成本,　　 庫藏股票處分,　　 員工購買庫藏股,　　 子公司發行特別股,　　 合併發行新股追溯調整,　　 取得子公司股權,　　 處分子公司股權（未喪失控制力）,　　 支付之利息,　　 支付之利息,　　 支付之利息,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 非控制權益變動,　　 其他籌資活動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　 符合國際會計準則第七號現金及約當現金定義之存放央行及拆借銀行同業,　　 符合國際會計準則第七號現金及約當現金定義之附賣回票券及債券投資,　　 其他符合國際會計準則第七號現金及約當現金定義之項目
2882,2015年度,,             67132202,                              0,             67132202,,,              2184189,              1457120,              2467452,             64467092,             17081656,                              0,           -157043430,            -21316791,            334637365,                              0,             -1068276,                              0,                              0,                              0,                              0,             -1107708,                  9485,                              0,                137004,                 35492,                              0,                              0,            -43408125,                              0,                 32160,                              0,                              0,                              0,                 48609,                              0,                              0,                              0,                              0,            -11236452,                 -8346,            187368496,,,             -4996676,            -24811830,            -87477240,                449037,                              0,             -1386901,             55380486,               -502663,                  7332,           -573530812,            -23256874,           -660126141,,            -17797575,            -68995003,                              0,             -6326428,                              0,            -13182940,            151147103,                  3105,                -16427,            -12615246,              4186538,             36403127,           -623723014,           -436354518,           -369222316,            151647008,                              0,                              0,             21702873,                              0,                 73692,            -13698505,                              0,                              0,                597583,                              0,                              0,                              0,                              0,,,                              0,                              0,                              0,                              0,                              0,                              0,                              0,,                              0,                              0,                              0,                              0,                              0,                              0,                597583,                              0,             21702873,                              0,                 73692,            -13698505,                              0,                              0,            151647008,                              0,                              0,                              0,                              0,           -208973357,,             -4137871,              3940176,             -1795459,              1500642,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,            -20147622,                              0,                              0,                              0,             -6994994,                              0,                 86501,                              0,                              0,             -1287488,                 16017,                              0,                              0,                              0,                              0,                 -2703,                              0,                 -2348,                              0,                              0,                              0,                              0,                              0,               -350822,                              0,                              0,                              0,             16157186,                              0,             30300000,            -34643780,                291927,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,            -22035719,                 80373,            151647008,                              0,                              0,             21702873,                              0,                 73692,                              0,                              0,                              0,                              0,            -38952292,,                              0,               -900000,                              0,             -1585900,              8887634,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,            -20000000,                              0,            -15713949,                              0,                              0,                              0,                              0,                              0,               -171511,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,              1516069,                              0,            -25659094,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,            -13698505,                              0,                              0,                              0,                              0,                              0,                              0,                              0,            -53626751,              1479269,           -300073131,            597008819,            296935688,            191780120,             49275097,             55880471,                              0
2882,2014年度,,             56058034,                              0,             56058034,,,              2201638,                323391,              2982411,             52807475,             16271075,                              0,           -141393913,            -16156160,            317641171,                              0,              6364225,                              0,                              0,                              0,                              0,               -167533,                -29699,                              0,             -2080366,                              0,                              0,                              0,            -35291541,                              0,                 89573,                              0,                 28465,                              0,                 49327,                              0,                              0,                              0,                              0,            -16731241,                              0,            186908298,,,             -2977965,             82138671,              4599536,                393612,                              0,             39501820,           -147551421,               -610827,            -26576197,           -313018342,             -2546008,           -366647121,,              1368524,            -30984665,                 -5148,                857706,                              0,             11623461,            116000041,                233984,               -140227,             43697193,              1237745,            143888614,           -222758507,            -35850209,             20207825,            137972283,                              0,                              0,             16359524,                              0,                 69097,            -15557979,                              0,                              0,             -4425883,                              0,                              0,                              0,                              0,,,                              0,                              0,                              0,                              0,                              0,                              0,                              0,,                              0,                              0,                              0,                              0,                              0,                              0,             -4425883,                              0,             16359524,                              0,                 69097,            -15557979,                              0,                              0,            137972283,                              0,                              0,                              0,                              0,            154555770,,             -1483000,                218472,             -1270539,              1537675,                              0,                              0,                              0,                 85420,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,             -1380025,                 39854,                              0,                              0,                              0,                              0,                 22625,                              0,                 65981,             -1375506,                 58740,                              0,                              0,                              0,                              0,                              0,                    866,                -19470,                      8,                              0,                              0,                              0,                              0,               -236460,                              0,                              0,                              0,                              0,                              0,                              0,            -29496226,             12830422,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,             -9477543,                              0,            137972283,                              0,                              0,             16359524,                              0,                 69097,                              0,                              0,                              0,                              0,            -29809609,,                900000,                              0,                 88400,                              0,             16740000,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,             15196735,                              0,                              0,                              0,                              0,                              0,                232615,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                572913,                              0,            -17947445,                966820,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,            -15557979,                              0,                              0,                              0,                              0,                              0,                              0,                              0,             16750038,              1826420,            143322619,            453686200,            597008819,            435006606,            105487043,             56515170,                              0
