公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 金融資產重分類淨損失（利益）,　　　　 利息收入,　　　　 股利收入,　　　　 各項保險負債淨變動,　　　　 保證責任準備淨變動,　　　　 其他各項負債準備淨變動,　　　　 股份基礎給付酬勞成本,　　　　 應付公司債匯率影響數,　　　　 處分承受擔保品提存損失（利益）,　　　　 資產證券化損失（利益）,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產及設備損失（利益）,　　　　 不動產及設備轉列費用數,　　　　 處分投資性不動產損失（利益）,　　　　 處分無形資產損失（利益）,　　　　 處分其他資產損失（利益）,　　　　 處分待出售資產損失（利益）,　　　　 處分投資損失（利益）,　　　　 處分採用權益法之投資損失（利益）,　　　　 金融資產減損損失,　　　　 金融資產減損迴轉利益,　　　　 非金融資產減損損失,　　　　 非金融資產減損迴轉利益,　　　　 未實現外幣兌換損失（利益）,　　　　 買回應付公司債損失（利益）,　　　　 出售及攤銷不良債權之損失,　　　　 處分承受擔保品損失（利益）,　　　　 逾期未領股利及董監酬勞轉列其他收入,　　　　 投資性不動產公允價值調整損失(利益),　　　　 其他項目,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 存放央行及拆借金融同業（增加）減少,　　　　　 透過損益按公允價值衡量之金融資產（增加）減少,　　　　　 備供出售金融資產（增加）減少,　　　　　 避險之衍生金融資產（增加）減少,　　　　　 附賣回票券及債券投資（增加）減少,　　　　　 應收款項（增加）減少,　　　　　 貼現及放款（增加）減少,　　　　　 再保險合約資產（增加）減少,　　　　　 持有至到期日金融資產（增加）減少,　　　　　 其他金融資產（增加）減少,　　　　　 其他資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 央行及銀行同業存款增加（減少）,　　　　　 透過損益按公允價值衡量之金融負債增加（減少）,　　　　　 避險之衍生金融負債增加（減少）,　　　　　 附買回票券及債券負債增加（減少）,　　　　　 應付商業本票增加（減少）,　　　　　 應付款項增加（減少）,　　　　　 存款及匯款增加（減少）,　　　　　 員工福利負債準備增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 其他金融負債增加（減少）,　　　　　 其他負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之利息,　　 收取之股利,　　 收取之股利,　　 支付之利息,　　 支付之利息,　　 支付之股利,　　 支付之股利,　　 退還（支付）之所得稅,　 營業活動之現金流量－直接法,　　 營業活動之收現類別,　　　 自銷售商品及提供勞務之收現,　　　 自權利金、各項收費、佣金及其他收入之收現,　　　 自持有供經紀或交易目的之合約之收現,　　　 自保費與理賠、年金及其他保單利益之收現,　　　 自租金及後續出售該等資產之收現,　　　 自營業活動之其他收現,　　　 營業活動之收現類別合計,　　 營業活動之付現類別,　　　 對商品及勞務供應商之付現,　　　 對持有供經紀或交易目的之合約之付現,　　　 對員工及代員工之付現,　　　 對保費與理賠、年金及其他保單利益之付現,　　　 對營業活動之其他付現,　　　 營業活動之付現類別合計,　　 支付之股利,　　 支付之股利,　　 收取之股利,　　 收取之股利,　　 支付之利息,　　 支付之利息,　　 收取之利息,　　 收取之利息,　　 退還（支付）所得稅,　　 其他現金流入（出）,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得原始認列時指定為透過損益按公允價值衡量之金融資產,　　 處分原始認列時指定為透過損益按公允價值衡量之金融資產,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 備供出售金融資產減資退回股款,　　 取得無活絡市場之債務工具投資,　　 處分無活絡市場之債務工具投資,　　 無活絡市場之債務工具投資到期還本,　　 取得持有至到期日金融資產,　　 處分持有至到期日金融資產,　　 持有至到期日金融資產到期還本,　　 取得以成本衡量之金融資產,　　 處分以成本衡量之金融資產,　　 以成本衡量之金融資產減資退回股款,　　 取得避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 除列避險之衍生金融負債,　　 取得採用權益法之投資,　　 處分採用權益法之投資,　　 預付投資款增加,　　 預付投資款減少,　　 對子公司之收購（扣除所取得之現金）,　　 處分子公司,　　 採用權益法之被投資公司減資退回股款,　　 取得待出售資產,　　 處分待出售資產,　　 取得不動產及設備,　　 處分不動產及設備,　　 預收款項增加－處分資產,　　 預收款項減少－處分資產,　　 營業保證金增加,　　 營業保證金減少,　　 交割結算基金增加,　　 交割結算基金減少,　　 存出保證金增加,　　 存出保證金減少,　　 其他應收款增加,　　 其他應收款減少,　　 其他應收款－關係人增加,　　 其他應收款－關係人減少,　　 取得無形資產,　　 處分無形資產,　　 處分承受擔保品,　　 購買承受擔保品,　　 概括承受他公司之淨現金收取數,　　 取得投資性不動產,　　 處分投資性不動產,　　 附賣回票券及債券投資增加,　　 附賣回票券及債券投資減少,　　 其他資產增加,　　 其他資產減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 央行及同業融資減少,　　 應付商業本票增加,　　 應付商業本票減少,　　 償還金融債券,　　 附買回票券及債券負債增加,　　 附買回票券及債券負債減少,　　 其他負債增加,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　 符合國際會計準則第七號現金及約當現金定義之存放央行及拆借銀行同業,　　 符合國際會計準則第七號現金及約當現金定義之附賣回票券及債券投資
2882,2016年01月01日至2016年03月31日,,              8300741,              8300741,,,                552049,                694578,                636984,            -24427776,              3982690,                              0,            -41570483,             -1297187,             62215689,                              0,             -1242335,                              0,                              0,                              0,                              0,               -501278,               -237115,                              0,                              0,                    391,                              0,                              0,            -11139001,                              0,                    754,                              0,                              0,                              0,                  4067,                              0,                              0,                              0,                              0,                  6829,                              0,            -12321144,,,             -3216893,              7575769,            130745255,                   -703,                              0,              3149766,            -61106541,             -1362845,              8139352,             -5273016,              2746123,             81396267,,             21462863,            -65289530,                              0,            -11087166,                              0,              4892087,             26506156,                -56503,                -21139,                 -4715,             -3328631,            -26926578,             54469689,             42148545,             50449286,             40428780,                              0,              1300235,                              0,             -3403119,                              0,             -1036183,                              0,                              0,,,                              0,                              0,                              0,                              0,                              0,                              0,                              0,,                              0,                              0,                              0,                              0,                              0,                              0,             -1036183,                              0,              1300235,                              0,             -3403119,                              0,             40428780,                              0,                              0,                              0,             87738999,,             -1297819,              2798569,               -202855,                194612,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,               -493970,                              0,                              0,                              0,             -4699632,                              0,                              0,                              0,                              0,               -917517,                267894,                              0,                              0,                              0,                              0,                              0,                    884,                              0,                  9030,                              0,                              0,                              0,                              0,                -13839,                              0,                              0,                              0,                              0,             -2524034,                              0,                              0,                              0,                -22750,              9314518,              2413091,,                              0,                280250,                              0,                              0,                268317,                              0,              1671326,              2219893,               -131286,             92240697,            296935688,            389176385,            273432811,             58587637,             57155937
2882,2015年01月01日至2015年03月31日,,             19905547,             19905547,,,                528494,                 83945,                112293,             -2761543,              4238597,                              0,            -37117958,             -1339748,             61276375,                              0,             -4411418,                              0,                              0,                              0,                              0,                -51696,                    283,                              0,                -37277,                              0,                              0,                              0,            -24963173,                              0,                              0,                              0,                              0,                              0,                -44927,                              0,                              0,                              0,                              0,                 11458,                              0,             -4476295,,,               -248679,              7240002,             20685963,                  7023,               -100000,            -24176677,            -17932167,                369589,             -7449185,            -87956792,              1986698,           -107574225,,              8263029,            -36151803,                              0,               -263569,                              0,                652156,             31832596,                 33657,                   -244,             -1543252,              3027104,              5849674,           -101724551,           -106200846,            -86295299,             34708413,                              0,              1341443,                              0,             -3453849,                              0,               -709574,                              0,                              0,,,                              0,                              0,                              0,                              0,                              0,                              0,                              0,,                              0,                              0,                              0,                              0,                              0,                              0,               -709574,                              0,              1341443,                              0,             -3453849,                              0,             34708413,                              0,                              0,                              0,            -54408866,,               -438506,              1682991,               -321455,                189806,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,             -1455000,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,               -232580,                  2315,                              0,                              0,                              0,                              0,                   -244,                              0,                -17857,                              0,                              0,                              0,                              0,                              0,                -36764,                              0,                              0,                              0,                              0,             -1720771,                190727,                              0,                              0,             -2794250,                              0,             -4951588,,               -957880,                              0,               -360000,               -214071,                              0,                -42174,              1070754,               -503371,               -315328,            -60179153,            597008819,            536829666,            372500934,            121235625,             43093107
