公司代號,公司名稱,收入,費用,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位稅後淨利(淨損),停業單位損益,列計非常損益及會計原則變動累積影響數前損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,每股盈餘
"2855","統一證券",5473496,4763049,710447,140247,570200,0,570200,0,0,570200,566895,3305,0.44
"2856","元富證券",14486106,14078807,407299,-60569,467868,0,467868,0,0,467868,467868,0,0.31
"6005","群益證",9616235,8150479,1465756,574769,890987,0,890987,0,0,890987,814398,76589,0.35
