公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",16474574,10265303,3225183,12889425,10625269,-1582914,9042355,0,0,0,9042355,9042355,0,1.34,1.33
"2809","京城銀行",3344522,1050865,-91878,1453421,3033844,-445410,2588434,0,0,0,2588434,2588434,0,2.47,2.18
"2812","台中銀行",4943924,835828,664948,3181517,1933287,-479287,1454000,0,0,0,1454000,1454000,0,0.79,0.75
"2836","高銀",1988512,343014,898790,1853756,-421020,-12323,-433343,0,0,0,-433343,-433343,0,-0.71,0.00
"2838","聯邦銀行",6607615,1709542,121513,5927594,2268050,-432098,1835952,0,0,0,1835952,1826615,9337,1.00,0.94
"2845","遠東商銀",3882833,4851030,834135,5376113,2523615,-150384,2373231,0,0,0,2373231,2373231,0,1.12,1.12
"2847","大眾銀行",4937426,3645963,-73056,6323415,2333030,-427992,1905038,0,0,0,1905038,1978861,-73823,0.91,0.89
"2849","安泰銀行",3490082,2753633,344935,3287457,2611323,-407135,2204188,0,0,0,2204188,2204188,0,1.31,1.29
