公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1101","台泥",60944205,54081578,6862627,2059955,4802672,3752786,2731713,5823745,158912,5664833,0,0,0,5664833,4646144,0,1018689,1.41
"1102","亞泥",31864460,27075551,4788909,1780934,3007975,6731273,2322614,7416634,342157,7074477,0,0,0,7074477,6849116,0,225361,2.36
"1103","嘉泥",4624291,3724824,899467,427810,471657,327777,298049,501385,92951,408434,0,0,0,408434,326097,0,82337,0.55
"1104","環球水泥",6297246,5884647,412599,618472,-205873,487791,140108,141810,10854,130956,0,0,0,130956,133477,0,-2521,0.22
"1108","幸福水泥",3474772,3103798,370974,309912,61062,183458,137171,107349,36939,70410,0,0,0,70410,68200,0,2210,0.17
"1109","信大水泥",1739258,1490092,249166,151495,97671,140165,61141,176695,12509,164186,0,0,0,164186,172993,0,-8807,0.40
"1110","東泥",1239137,1066752,172385,68206,104179,87273,39963,151489,-332,151821,0,0,0,151821,151804,0,17,0.27
"1201","味全公司",15271735,10259984,5011751,4431047,580704,136006,276115,440595,43450,397145,0,0,0,397145,400185,0,-3040,0.79
"1203","味王公司",4323675,3578737,744938,635660,109278,57660,85976,80962,25699,55263,0,0,0,55263,44249,0,11014,0.21
"1210","大成長城",53666635,48954798,4711837,3537161,1174676,867341,408581,1633436,292681,1340755,0,0,0,1340755,949094,0,391661,2.32
"1213","大飲",516665,439134,77531,67362,10169,7237,8100,9306,3110,6196,0,0,0,6196,6196,0,0,0.12
"1215","卜蜂企業",11542190,10511857,1030333,696997,333336,27673,58145,302864,73733,229131,0,0,0,229131,213273,0,15858,0.92
"1216","統一",232478697,167925298,64553399,53546815,11006584,4216507,5161422,10061669,2426158,7635511,0,0,0,7635511,4935999,0,2699512,1.32
"1217","愛之味",4379551,2849386,1530165,1490692,39473,284467,246592,77348,-54370,131718,0,0,0,131718,165249,0,-33531,0.40
"1218","泰山企業",6678764,5686027,992737,916568,77949,280877,141504,217322,3827,213495,0,0,0,213495,164922,0,48573,0.54
"1219","福壽實業",7480048,6876304,603744,432705,171039,44322,61745,153616,47432,106184,0,0,0,106184,111589,0,-5405,0.41
"1220","台榮",2182943,2054124,128819,192078,-63259,63122,79241,-79378,-15118,-64260,0,0,0,-64260,-47156,0,-17104,-0.27
"1225","福懋油",9260802,8825080,435722,287302,149752,25526,161094,14184,11307,2877,0,0,0,2877,34619,0,-31742,0.21
