公司代號,公司名稱,營業收入,營業支出,繼續營業單位稅前淨利(淨損),所得稅費用(利益),停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,基本每股盈餘,稀釋每股盈餘
"1409","新纖",26838016,26413912,424104,72759,0,0,0,351345,261837,89508,0.18,0.00
"1718","中纖",25526830,24898281,628549,423548,0,0,0,205001,-280815,485816,-0.24,0.00
"2514","龍邦國際",72094519,73721760,-1627241,-326619,0,0,0,-1300622,-654802,-645820,-1.29,-1.29
"2847","大眾銀行",11498774,10867172,631602,21326,0,0,0,610276,739465,-129189,0.27,0.24
"2905","三商",43433579,42585655,847924,201065,0,0,0,646859,483580,163279,0.94,0.00
