公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",18334424,7611285,6902098,11945105,7098506,-2245310,4853196,0,0,0,4853196,4853196,0,0.78,0.78
"2809","京城銀行",2786137,-20204,860257,1835476,70200,-9285,60915,0,0,0,60915,60915,0,0.05,0.00
"2812","台中銀行",5430303,-240799,1788126,3115408,285970,-80445,205525,0,0,0,205525,205535,-10,0.15,0.00
"2836","高銀",2080700,-632598,621627,1804670,-978195,1398,-976797,0,0,0,-976797,-976797,0,-1.86,0.00
"2838","聯邦銀行",7292264,-580563,2879508,5913903,-2081710,527538,-1554172,0,0,0,-1554172,-1209964,-344208,-0.63,0.00
"2845","遠東商銀",3810475,2001248,4281214,4499727,-2969218,283488,-2685730,0,0,0,-2685730,-2682917,-2813,-1.43,0.00
"2849","安泰銀行",3356050,-2114823,3795621,2604854,-5159248,-613621,-5772869,0,0,0,-5772869,-5772869,0,-3.83,0.00
