公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",9081085,6752916,3550025,5670967,6613009,-1883587,4729422,0,0,0,4729422,4729422,0,0.92,0.76
"2809","京城銀行",1393418,211503,472710,948634,183577,-6725,176852,0,0,0,176852,176852,0,0.16,0.00
"2812","台中銀行",2507571,474043,516232,1442576,1022806,-175759,847047,0,0,0,847047,846642,405,0.79,0.00
"2836","高銀",967357,255364,71626,865506,285589,-42410,243179,0,0,0,243179,243179,0,0.48,0.00
"2838","聯邦銀行",3496590,1415232,3217069,3150435,-1455682,153352,-1302330,0,0,0,-1302330,-1265091,-37239,-0.69,0.00
"2845","遠東商銀",2099925,2408217,2292268,2119550,96324,15646,111970,0,0,0,111970,122701,-10731,0.07,0.06
"2849","安泰銀行",2196056,-1495351,2408139,1209858,-2917292,723711,-2193581,0,0,0,-2193581,-2193581,0,-1.10,0.00
