公司代號,公司名稱,收入,費用,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位稅後淨利(淨損),停業單位損益,列計非常損益及會計原則變動累積影響數前損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,每股盈餘
"2855","統一證券",3882735,2361003,1521732,166737,1354995,0,1354995,0,0,1354995,1345389,9606,1.14
"2856","元富證券",4119108,2948063,1171045,248380,922665,0,922665,0,0,922665,0,0,0.68
"6005","群益證",4444814,2581279,1863535,584849,1278686,0,1278686,0,0,1278686,0,1386,0.91
"6012","金鼎證券",2876936,1775379,1101557,-75832,1177389,0,1177389,0,0,1177389,1177330,59,1.09
