公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",9009454,1610305,-1044542,5334826,6329475,-1171856,5157619,0,0,292638,5450257,5450257,0,1.03,0.00
"2809","京城銀行",1249968,-134462,0,989694,125812,-26682,99130,0,0,80203,179333,179333,0,0.17,0.00
"2812","台中銀行",2586154,-455108,751615,1366268,13163,-52208,-39045,0,0,0,-39045,-39119,74,-0.03,0.00
"2836","高銀",972984,112575,19717,834618,231224,-35704,195520,0,0,40585,236105,236105,0,0.47,0.00
"2838","聯邦銀行",5054684,1090958,2916734,3262477,-33569,-52269,-85838,0,0,52093,-33745,48442,-82187,0.03,0.00
"2845","遠東商銀",2786179,1919962,2601521,2036853,67767,76342,144109,0,0,41775,185884,197643,-11759,0.10,0.00
"2849","安泰銀行",3163487,-2328330,888918,1228781,-1282542,-33524,-1316066,0,0,-65868,-1381934,-1380175,-1759,-0.74,0.00
