公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1304","台聚",20698085,18951828,1746257,1274395,471862,410364,342229,539997,111829,428168,0,0,17714,445882,241075,0,204807,0.33
"1305","華夏",5700770,5196414,504356,494581,9775,111961,84841,36895,2313,34582,0,0,3061,37643,47298,0,-9655,0.11
"1307","三芳化工",2995161,2306784,688377,444112,244265,60886,51573,253578,15381,238197,0,0,0,238197,238197,0,0,0.95
"1308","亞聚",2282165,2082673,199492,89385,110107,130263,29870,210500,44375,166125,0,0,3363,169488,169488,0,0,0.65
"1309","台達化工",6307710,6029954,277756,267969,9787,100918,95050,15655,1951,13704,0,0,2543,16247,16247,0,0,0.06
"1310","台苯",8366244,7837593,528651,379242,149409,114720,73170,190959,54751,136208,0,0,104,136312,144985,0,-8673,0.29
"1312","國喬石化",13064828,11586249,1478579,603898,874681,118976,268461,725196,116356,608840,0,0,0,608840,495344,0,113496,0.95
"1313","聯成",10388646,9358404,1030242,472819,557423,501788,135414,923797,161335,762462,0,0,0,762462,722500,0,39962,0.97
"1314","中石化",17538819,15933518,1605301,603265,1002036,724752,586576,1140212,10333,1129879,0,0,44413,1174292,1186610,0,-12318,0.70
"1315","達新工業",2194600,1809657,384943,341497,43446,53592,30317,66721,13843,52878,0,0,0,52878,51980,0,898,0.23
"1316","上曜",536637,437750,98887,62414,36473,31768,9840,58401,-23,58424,0,0,0,58424,40288,0,18136,0.57
"1319","東陽",7096259,5506514,1589745,1296167,293578,305861,284897,314542,69548,244994,0,0,-10864,234130,324300,0,-90170,0.81
"1321","大洋",2641529,2334441,307088,178449,128639,27084,602978,-447255,31768,-479023,0,0,559403,80380,80969,0,-589,0.38
"1323","永裕",859617,684603,175014,132036,42978,20158,17069,46067,9938,36129,0,0,0,36129,30072,0,6057,0.40
"1324","地球工業",520991,469534,51457,73607,-22150,19190,3004,-5964,-145,-5819,0,0,0,-5819,-5819,0,0,-0.07
"1325","恒大",447116,378542,68574,32492,36082,3631,354,39359,18467,20892,0,0,0,20892,21870,0,-978,0.25
"1326","台化",93500301,81574898,11925403,3928927,7996476,6186257,1347245,12835488,947432,11888056,0,0,-93370,11794686,11384072,0,410614,2.06
"1402","遠東新",69438667,48587522,20851145,11768036,9083387,2411261,1744414,9750234,1738919,8011315,0,0,30509,8041824,4635441,0,3406383,1.13
"1409","新纖",13467522,12927042,540480,749342,-208862,1185038,307699,668477,117314,551163,0,0,-3831,547332,558764,0,-11432,0.42
"1410","南染",269926,231142,38784,49746,-10962,4542,5128,-11548,-1932,-9616,0,0,0,-9616,-7579,0,-2037,-0.08
"1413","宏洲纖維",2035728,2123965,-88237,56765,-145002,16160,15348,-144190,-17409,-126781,0,0,16701,-110080,-119357,0,9277,-0.43
"1416","廣豐",313357,268689,44668,110684,-66016,106208,28485,11707,0,11707,-106,0,0,11601,11649,0,-48,0.02
"1417","嘉裕",909739,674509,235230,336319,-101089,164676,50679,12908,15011,-2103,0,0,22444,20341,20384,0,-43,0.05
"1418","東華",1655060,1712547,-57487,103858,-161345,136080,20383,-45648,-6828,-38820,0,0,0,-38820,-38804,0,-16,-0.16
"1419","新紡",314353,240033,74320,90966,-16646,63396,23246,23504,75,23429,0,0,7164,30593,30593,0,0,0.10
"1432","大魯閣",1424282,1402364,21918,106130,-84212,43512,40668,-81368,12160,-93528,-69008,0,118255,-44281,-44025,0,-256,-0.88
"1434","福懋興業",18178832,15810256,2368576,1147414,1221162,652461,650041,1223582,204468,1019114,0,0,-186075,833039,756347,0,76692,0.45
"1435","中福國際",48902,42584,6318,19838,-13520,103214,66345,23349,1037,22312,0,0,680,22992,30651,0,-7659,0.28
"1436","華友聯",38711,32125,6586,31072,-24486,70058,8239,37333,346,36987,0,0,14636,51623,51623,0,0,0.17
"1437","勤益投控",1174716,987238,187478,82546,104932,53440,61054,97318,6463,90855,0,0,13092,103947,104666,0,-719,0.67
"1438","裕豐",20812,20737,75,10318,-10243,1944,21115,-29414,0,-29414,0,0,0,-29414,-29414,0,0,-0.31
"1440","南紡",8307547,7520247,787300,599984,187316,397372,418724,165964,83907,82057,0,0,0,82057,85734,0,-3677,0.06
"1441","大東紡織",804221,729730,74491,57937,16554,27739,70331,-26038,-1013,-25025,0,0,22166,-2859,-2859,0,0,-0.03
"1442","名軒",136370,87856,48514,18405,30109,5602,2404,33307,0,33307,0,0,9,33316,33316,0,0,0.15
"1443","立益紡織",2036965,1875653,161312,154746,6566,39111,86386,-40709,6885,-47594,0,0,5138,-42456,-35223,0,-7233,-0.15
"1444","力麗",10961456,10405565,555891,504485,51406,220957,256613,15750,16398,-648,0,0,22728,22080,-95129,0,117209,-0.14
"1445","大宇紡織",1003153,921301,81852,84526,-2674,25202,17912,4616,-2801,7417,0,0,-4956,2461,2465,0,-4,0.02
"1446","宏和",831079,628685,202394,181624,20770,18777,79803,-40256,2423,-42679,0,0,1464,-41215,-41215,0,0,-0.18
"1447","力鵬",8013599,7572198,441401,261268,180133,115366,99362,196137,17400,178737,0,0,-4753,173984,173984,0,0,0.30
"1449","佳和實業",3099045,3429568,-330523,444369,-774892,460300,187755,-502347,26,-502373,0,0,20737,-481636,-401037,0,-80599,-1.33
"1451","年興紡織",7197160,6480687,716473,469384,247089,810441,173861,883669,161594,722075,0,0,-8918,713157,738918,0,-25761,1.23
"1452","宏益",908036,869391,38645,36018,2627,24147,29758,-2984,3950,-6934,0,0,10465,3531,3531,0,0,0.02
"1453","大將",221635,205939,15696,19419,-3723,3145,22598,-23176,-1768,-21408,0,0,87,-21321,-21272,0,-49,-0.27
"1454","台富",1048092,996811,51281,75753,-24472,19553,13278,-18197,-3641,-14556,0,0,0,-14556,-14556,0,0,-0.11
"1455","集盛",5083270,4888498,194772,179353,15419,140982,109783,46618,16236,30382,0,0,0,30382,30383,0,-1,0.06
"1456","怡華",1475485,1400075,75410,126827,-51417,65714,107077,-92780,5283,-98063,0,0,0,-98063,-97969,0,-94,-0.44
"1457","宜進",2735956,2734056,1900,70749,-68849,51874,100288,-117263,-845,-116418,0,0,1050,-115368,-106701,0,-8667,-0.33
"1459","聯發紡織",1564994,1516461,48533,76552,-28019,63432,40220,-4807,321,-5128,0,0,2294,-2834,-2487,0,-347,-0.01
"1460","宏遠",2848593,2378648,469945,411942,58003,58476,41365,75114,4363,70751,0,0,0,70751,70757,0,-6,0.16
"1463","強盛染整",415163,385752,29411,63670,-34259,24334,26264,-36189,2463,-38652,0,0,0,-38652,-37864,0,-788,0.00
"1464","得力實業",1287476,1142105,145371,174914,-29543,49045,45496,-25994,-1880,-24114,0,0,0,-24114,-39784,0,15670,-0.23
"1465","偉全實業",1077037,917334,159703,102368,57335,33720,23365,67690,2768,64922,0,0,-493,64429,42474,0,21955,0.49
"1466","聚隆",1528623,1361517,167106,89047,78059,5976,32917,51118,-1317,52435,0,0,0,52435,52435,0,0,0.73
"1467","南緯實業",3060866,2503458,557408,425822,131586,114376,25130,220832,74712,146120,0,0,0,146120,122238,0,23882,0.88
"1468","昶和纖維",874361,768224,106137,98701,7436,12311,15862,3885,546,3339,0,0,0,3339,3096,0,243,0.02
"1469","理隆纖維",429750,370551,59199,28135,31064,19321,16427,33958,-75,34033,0,0,-1209,32824,32821,0,3,0.26
"1471","首利",2394932,2241211,153721,145915,7806,13916,33964,-12242,7506,-19748,0,0,0,-19748,-19748,0,0,-0.14
"1472","三洋紡",709117,677148,31969,50220,-18251,9106,15310,-24455,220,-24675,0,0,897,-23778,-24101,0,323,-0.30
"1473","台南企業",4692593,3639538,1053055,709927,343128,103933,40867,406194,95264,310930,0,0,0,310930,311063,0,-133,2.45
"1474","弘裕",1840166,1683772,156394,101996,54398,47542,32059,69881,24440,45441,0,0,0,45441,45441,0,0,0.37
"1475","本盟光電",409731,439125,-29394,60803,-90197,17903,38846,-111140,-375,-110765,0,0,0,-110765,-90983,0,-19782,-2.00
"1476","儒鴻",2532155,2057101,475054,315986,159068,21543,36480,144131,37450,106681,0,0,490,107171,107444,0,-273,0.75
"1477","聚陽實業",5480996,4358729,1122267,590564,531703,31712,68211,495204,143812,351392,0,0,0,351392,351718,0,-326,2.86
"1503","士電",8512057,6948720,1563337,943594,619743,180902,212847,587798,155752,432046,0,0,0,432046,413457,0,18589,0.79
"1504","東元電機",20399539,16190563,4208976,3186498,1018773,943419,730998,1231194,222366,1008828,0,0,42161,1050989,1023322,0,27667,0.55
"1506","正道",647926,510117,137809,128117,9692,28655,46221,-7874,22566,-30440,0,0,7369,-23071,-20347,0,-2724,-0.20
"1507","永大機電",3692142,2642019,1050123,709152,340971,72716,15926,397761,83343,314418,0,0,38349,352767,297951,0,54816,0.72
"1512","瑞利",1648872,1502174,146698,270511,-123813,52873,33810,-104750,-27206,-77544,0,0,0,-77544,-79149,0,1605,-0.45
"1513","中興電",4944885,3735604,1209281,740679,468602,73237,35506,506333,123480,382853,0,0,5296,388149,396603,0,-8454,0.92
"1514","亞力電機",1697765,1428856,268909,218978,49931,17205,25754,41382,1361,40021,0,0,-503,39518,35793,0,3725,0.19
"1515","力山",2421144,1906261,514883,524423,-7882,63798,64084,-8168,7769,-15937,0,0,16297,360,1647,0,-1287,0.01
"1516","川飛",412862,357931,54931,59233,-4302,16320,11938,80,-202,282,0,0,0,282,282,0,0,0.00
"1517","利奇機械",1292997,1153766,139231,131479,7752,69075,7443,69384,12835,56549,0,0,-6332,50217,43213,0,7004,0.19
"1519","華城電機",2578563,2086068,492495,191773,300722,57459,84207,273974,62695,211279,0,0,-212,211067,211904,0,-837,1.04
"1521","大億",1782715,1482343,300372,210750,86595,31360,15053,102902,3186,99716,0,0,0,99716,99716,0,0,1.31
"1522","堤維西",4343420,3606702,736718,661003,84412,59885,152907,-8610,-7347,-1263,0,0,-1049,-2312,26537,0,-28849,-0.01
"1523","臺灣開億",2464101,2154548,309553,311262,-1709,98049,109421,-13081,-16484,3403,0,0,19348,22751,27660,0,-4909,0.17
"1524","耿鼎企業",1342878,1089779,253099,184120,68979,19077,14948,73108,6859,66249,0,0,-9986,56263,56263,0,0,0.46
"1525","江申工業",713246,615777,97469,58901,38568,58293,2113,94748,4201,90547,0,0,6424,96971,96971,0,0,1.74
"1526","日馳",220008,220893,-885,58862,-59747,38403,14281,-35625,-1951,-33674,0,0,0,-33674,-33674,0,0,-0.63
"1527","鑽全",1705886,1046886,659000,143522,515478,89458,131383,473553,123367,350186,0,0,-81113,269073,269073,0,0,1.44
"1528","恩德",1719661,1315187,404474,270011,134463,19178,33718,119923,25446,94477,0,0,0,94477,96900,0,-2423,1.12
"1529","樂士",1135952,1048962,86990,46066,40924,4732,38769,6887,12785,-5898,0,0,0,-5898,-5904,0,6,-0.06
"1530","亞崴機電",1448494,1026161,422333,202075,220258,11908,6433,225733,55118,170615,0,0,0,170615,170605,0,10,2.94
"1531","高林股",2092145,1435654,656491,289823,366668,10093,136711,240050,82325,157725,0,0,0,157725,113798,0,43927,0.78
"1532","勤美",6177180,5333631,843549,445932,397617,477854,50605,824866,82080,742786,0,0,-4026,738760,538935,0,199825,2.78
"1533","車王電",1228865,801518,427347,249662,177685,54489,53748,178426,38597,139829,0,0,126,139955,139955,0,0,1.46
"1535","中宇",1289266,1143682,145584,80040,65544,34273,5329,94488,20849,73639,0,0,18865,92504,92504,0,0,1.03
"1536","和大工業",1144555,800398,344157,204351,139806,15695,48087,107414,32714,74700,0,0,167,74867,82953,0,-8086,0.84
"1537","廣隆光電",853528,687003,166525,105652,60873,5621,2421,64073,16630,47443,0,0,151,47594,47594,0,0,0.72
"1538","正峰新",2695504,2117416,578088,495655,82433,58927,76790,64570,13070,51500,0,0,44,51544,50444,0,1100,0.44
"1539","巨庭機械",718608,666275,52333,70654,-18321,12361,13360,-19320,-4103,-15217,0,0,0,-15217,-15217,0,0,-0.24
"1540","喬福機械",686073,506202,179871,60993,118878,14819,13832,119865,27709,92156,0,0,1629,93785,93785,0,0,1.63
"1558","伸興",1267822,1014400,253422,137530,115892,9343,9478,115757,12820,102937,0,0,366,103303,103207,0,96,2.93
"1568","倉佑",345522,273150,72372,88384,-16012,18842,30259,-27429,4283,-31712,0,0,0,-31712,-29952,0,-1760,0.49
"1582","信錦",1189010,841708,347302,106754,240548,9890,13442,236996,67129,169867,0,0,0,169867,164522,0,5345,6.58
"1603","華電",1329761,1187924,141837,88438,53399,25036,55340,23095,4325,18770,0,0,-104,18666,18627,0,39,0.07
"1604","聲寶",10303853,8979932,1323921,1574383,-250462,238732,806057,-817787,1657,-819444,0,0,-35102,-854546,-605093,0,-249453,-0.49
"1605","華新",50933521,46208388,4725133,1550340,3174793,3769997,1127268,5817522,665861,5151661,0,0,543930,5695591,5077916,0,617675,1.59
"1608","華榮",9370783,8439086,931697,175472,756225,129088,13572,871741,177243,694498,0,0,319710,1014208,673415,0,340793,1.13
"1609","大亞電線",11186024,10254157,931867,356479,575388,211875,158578,628685,107490,521195,0,0,32093,553288,428486,0,124802,0.96
"1611","中電",1742456,1294799,447657,369206,78451,242881,17708,303624,26277,277347,0,0,14152,291499,292173,0,-674,0.81
"1612","宏泰",3440223,3082600,357623,114207,243416,101134,127549,217001,63426,153575,0,0,149218,302793,300068,0,2725,0.91
"1613","台一",14732666,14303640,429026,141973,287053,92781,243578,136256,19002,117254,0,26123,0,143377,-35662,0,179039,0.81
"1614","三洋電",4188318,3000616,1187702,890672,297030,143064,52183,387911,77166,310745,0,0,-42457,268288,263560,0,4728,0.87
"1616","億泰",3291475,2969806,321669,108617,213052,17185,43267,186970,33685,153285,0,0,-133,153152,153152,0,0,1.20
"1617","榮星電線",3555135,3336669,218466,143318,75148,15025,58322,31851,-9187,41038,0,0,0,41038,42422,0,-1384,0.37
"1618","合機公司",2132216,1955253,176963,78061,98902,14173,33982,79093,29755,49338,0,0,0,49338,43173,0,6165,0.20
"1701","中化",1769215,1134218,634997,472295,162702,22277,25174,159805,42911,116894,0,0,-59,116835,116835,0,0,0.42
"1702","南僑化工",2643129,1795979,847150,822980,24170,35638,77524,-17716,13088,-30804,0,0,0,-30804,-54773,0,23969,-0.23
"1704","榮化",10859764,9665658,1194106,551811,642295,646955,282192,1007058,239272,767786,0,0,-8974,758812,749243,0,9569,1.54
"1707","葡萄王",607086,378755,228331,160911,67420,30115,28553,68982,21436,47546,0,0,0,47546,27223,0,20323,0.37
"1708","東鹼",1289824,971603,318221,168831,149390,43827,36502,156715,22018,134697,0,0,0,134697,125232,0,9465,0.61
"1709","和益化工",3193985,2782089,411896,236081,175815,19690,63254,132251,32380,99871,0,0,0,99871,95402,0,4469,0.41
"1710","東聯",4867132,3802210,1064922,206318,858604,145422,26020,978006,207331,770675,0,0,31085,801760,801760,0,0,1.06
"1711","永光化學",2996392,2332567,663825,495084,168741,44061,40365,172437,23450,148987,0,0,0,148987,140313,0,8674,0.37
"1714","和桐化學",20568961,19318376,1250585,1027457,223128,97652,491858,-171078,31861,-202939,0,0,-21836,-224775,-295753,0,70978,-0.53
"1715","萬洲化學",4623652,3738350,885302,638673,246629,89893,90560,245962,62638,183324,0,0,0,183324,173488,0,9836,0.67
"1717","長興材料",13592575,10588925,3003650,1415994,1587656,105969,252782,1440843,334375,1106468,0,0,0,1106468,1096712,0,9756,1.53
"1720","生達化學",938263,447458,490805,313571,177234,29472,19303,187403,35038,152365,0,0,2946,155311,161491,0,-6180,1.11
"1721","三晃",494417,461642,32775,51068,-18293,4026,9521,-23788,0,-23788,0,0,0,-23788,-23788,0,0,-0.25
"1722","台肥",5716266,5311722,404544,255230,149314,1520869,103392,1566791,387544,1179247,0,0,0,1179247,1179247,0,0,1.26
"1723","中碳",2521829,1724695,797134,138101,659033,90764,22561,727236,152073,575163,0,0,9361,584524,584677,0,-153,2.96
"1724","台硝",747539,594859,152680,95032,57648,52675,13724,96599,-3210,99809,0,0,-81305,18504,17651,0,853,0.14
"1725","元禎",5208134,4986593,221541,142195,79346,33407,13031,99722,18574,81148,0,0,0,81148,81148,0,0,0.94
"1726","永記造漆",3635437,2770558,864879,348475,516404,22579,16159,522824,131062,391762,0,0,565,392327,392327,0,0,2.45
"1727","中華化學",521837,435880,85957,60047,25910,12968,16913,21965,2800,19165,0,0,0,19165,19165,0,0,0.31
"1729","必翔實業",1040498,604467,436031,120836,315195,19629,30929,303895,35974,267921,0,0,0,267921,267921,0,0,1.58
"1730","花仙子",460753,253898,206855,170921,35934,16685,6914,45705,9177,36528,0,0,-129,36399,36399,0,0,0.68
"1732","毛寶",293797,157494,136303,119131,17172,2586,2676,17082,3638,13444,0,0,0,13444,13444,0,0,0.32
"1733","五鼎",469298,288310,180988,73530,107458,14407,4202,117663,6938,110725,0,0,496,111221,111044,0,177,1.57
"1734","杏輝藥品",802691,453288,349403,306092,43311,11405,32465,22251,753,21498,0,0,2147,23645,32036,0,-8391,0.30
"1735","日勝化",1322276,1183057,139219,134401,4499,37751,20779,21471,7303,14168,0,0,0,14168,22771,0,-8603,0.29
"1736","喬山健康",4099928,2032168,2067760,1484171,583589,62168,48369,597388,73384,524004,0,0,0,524004,526194,0,-2190,4.16
"1762","中化合成",292360,218860,73500,60214,13286,9711,29615,-6618,0,-6618,0,0,0,-6618,-7675,0,1057,0.00
"1773","勝一化工",2713655,2243263,470392,225278,245114,39334,56901,227547,74689,152858,0,0,807,153665,150749,0,2916,1.51
"1802","台玻",11796034,9565804,2230230,1157784,1072446,612887,250801,1434532,322244,1112288,0,0,0,1112288,1134234,0,-21946,0.68
"1805","寶徠",106304,105299,1005,33968,-32963,255881,24106,198812,0,198812,0,0,0,198812,198808,0,4,0.47
"1806","冠軍",2375312,1350535,1024777,669898,354879,19220,149144,224955,67800,157155,0,0,0,157155,158430,0,-1275,0.55
"1809","中釉",1823036,1425943,397093,250301,146792,18944,49979,115757,30077,85680,0,0,-5488,80192,48988,0,31204,0.30
"1810","和成",2500850,1802909,697941,512640,185301,52396,115096,122601,23469,99132,0,0,-667,98465,106205,0,-7740,0.26
"1902","台紙",2658205,2414514,243691,254640,-10949,114540,67311,36280,9475,26805,0,0,1472,28277,31037,0,-2760,0.10
"1903","士紙",686012,777567,-91555,118322,-209877,29639,14676,-194914,0,-194914,0,0,0,-194914,-194914,0,0,-0.75
"1904","正隆",13990878,11547558,2443320,1651835,791485,220289,289758,722016,88821,633195,0,0,5,633200,478926,0,154274,0.45
"1905","華紙",3800084,3212746,587338,277656,309682,42967,56762,295887,72934,222953,0,0,0,222953,148913,0,74040,0.25
"1906","寶隆",633806,549902,83904,74330,9574,59809,12076,57307,661,56646,0,0,-321,56325,51988,0,4337,0.36
"1907","永豐餘",18756910,16360518,2396392,2100101,296291,1103564,504527,895328,132805,762523,0,0,1375,763898,701893,0,62005,0.47
"1909","榮成",4493108,3589286,903822,512590,391232,130406,189033,332605,49585,283020,0,0,4276,287296,285154,0,2142,0.66
"2002","中鋼",129365757,104253243,25112514,4582449,20527135,1730022,1503260,20753897,4202577,16551320,0,0,2769,16554089,13859656,0,2694433,1.32
"2006","東和鋼鐵",14835790,12013285,2822505,686025,2136480,110191,185400,2061271,533277,1527994,0,0,1237,1529231,1554518,0,-25287,2.03
"2008","高興昌",5115223,5222940,-107717,245376,-353093,219619,183402,-316876,1684,-318560,0,0,0,-318560,-318171,0,-389,-0.82
"2010","春源鋼鐵",11724346,11145266,579080,382017,197063,379387,151090,425360,109229,316131,0,0,846,316977,348527,0,-31550,0.65
"2012","春雨",3505250,2809891,695359,466945,228414,44574,71260,201728,62818,138910,0,0,1335,140245,101288,0,38957,0.57
"2013","中鋼構",6555136,6251967,303169,224722,78447,92173,37977,132643,14659,117984,0,0,0,117984,117984,0,0,0.77
"2014","中鴻",21884620,18815749,3068871,559383,2509488,76371,242791,2343068,216912,2126156,0,0,-180,2125976,2125976,0,0,1.66
"2017","官田鋼",2773862,2494241,279621,221004,58617,45082,69501,34198,15802,18396,0,0,0,18396,9062,0,9334,0.03
"2020","美亞鋼管",5028785,4637425,391360,226599,164761,85655,126027,124389,11109,113280,0,0,6007,119287,141888,0,-22601,0.87
"2022","聚亨",3563863,3463701,100162,293788,-193626,192176,191759,-193209,-10499,-182710,0,0,0,-182710,-172058,0,-10652,-0.38
"2023","燁輝",20989200,18959906,2029294,1063934,986811,345707,486266,846252,235817,610435,0,0,7419,617854,631750,0,-13896,0.50
"2024","志聯工業",855896,847682,8214,39963,-31749,74710,35502,7459,2068,5391,0,0,0,5391,4538,0,853,0.05
"2025","千興",3941975,3755438,186537,61885,124652,25153,28493,121312,16736,104576,0,0,5177,109753,109736,0,17,0.39
"2027","大成鋼",9572028,7654361,1917667,828714,1088953,17185,168702,937436,335150,602286,0,0,253,602539,602716,0,-177,1.90
"2028","威致鋼鐵",4246329,3888232,358097,131539,226558,940536,1040938,126156,-3407,129563,0,0,4324,133887,133546,0,341,0.51
"2029","盛餘",8716190,7491477,1224713,502115,722598,66365,15945,773018,136378,636640,0,0,0,636640,632208,0,4432,1.97
"2030","彰源",3542123,3036214,505909,291691,214218,101154,44600,270772,46428,224344,0,0,-11230,213114,213114,0,0,1.12
"2031","新光鋼",4274508,3954308,320200,79686,240514,131320,91286,280548,70331,210217,0,0,21182,231399,231558,0,-159,1.14
"2032","新鋼工業",2125869,1909248,216621,71090,145531,29695,10705,164521,36880,127641,0,0,1922,129563,129495,0,68,1.41
"2034","允強",6027069,5454333,572736,210843,361893,120467,24649,457711,77828,379883,0,0,823,380706,380359,0,347,2.55
"2049","上銀科技",1755359,1040221,715138,490414,224676,40676,34538,230814,-367,231181,0,0,0,231181,231181,0,0,1.30
"2101","南港輪胎",5034196,3760458,1273738,595566,679271,80468,127887,631852,113185,518667,0,0,179063,697730,697730,0,0,2.03
"2102","泰豐輪胎",3479024,2637534,841490,450764,390726,85759,34020,442465,108718,333747,0,0,3167,336914,336914,0,0,1.14
"2103","台橡",10827392,8784559,2042833,467988,1574845,134767,80310,1629302,347857,1281445,0,0,0,1281445,985314,0,296131,1.52
"2104","中橡",7991442,6918797,1072645,599742,472903,162922,249312,386513,177648,208865,0,-42581,-6902,159382,144150,0,15232,0.34
"2105","正新",22081580,18145433,3936147,2468219,1467850,768729,599912,1636667,440242,1196425,0,0,0,1196425,1169890,0,26535,0.96
"2106","建大",6720525,5770238,950287,680354,269933,76460,94638,251755,58795,192960,0,0,26558,219518,222849,0,-3331,0.50
"2107","厚生",597374,480477,116897,97171,19726,85797,14395,91128,12475,78653,0,0,8279,86932,86932,0,0,0.19
"2108","南帝化工",2048160,1619350,428810,242127,186683,138502,12265,312920,57310,255610,0,0,0,255610,255610,0,0,1.07
"2109","華豐橡膠",3688536,3292993,395543,424147,-28604,33554,95537,-90587,13396,-103983,0,0,0,-103983,-93681,0,-10302,-0.29
"2114","鑫永銓",821574,610245,211329,85461,125868,3165,1887,127146,40121,87025,0,0,892,87917,87917,0,0,2.31
"2201","裕隆汽車",24105121,19981642,4123479,3296059,889953,1940010,408882,2421081,701193,1719888,0,0,-1932,1717956,1796648,0,-78692,1.28
"2204","中華汽車",23789845,19534040,4255805,2782438,1539950,810956,94647,2256259,260781,1995478,0,0,63232,2058710,2037900,0,20810,1.69
"2206","三陽工業",16767653,12181292,4586361,4039906,546455,543142,402300,687297,215314,471983,0,0,0,471983,383150,0,88833,0.51
"2207","和泰汽車",52742240,47302766,5439474,2776391,2663083,674520,405187,2932416,832712,2099704,0,0,0,2099704,1871497,0,228207,3.43
"2227","裕隆日產",20406358,16494344,3912014,2592137,1319877,477078,57111,1739844,150431,1589413,0,0,32722,1622135,1622135,0,0,5.41
